actual_combo,combo,combo_prob,composite_odds,date,ev,head,hit,market_share,model,odds,pair_prob,payout100,race,race_code,return,score,stake,tickets,train_pair_count,venue
1-2-6,4-6-5,0.0024121106586264237,6.23,2026-08-07,0.3116446970945339,4,0,0.04820321588347433,4カド攻め,129.2,0.03134123252084487,0,05R,202608071005,0,51.44,200,20,14,10
1-2-6,4-3-2,0.002376099841494011,6.23,2026-08-07,0.6928707137796537,4,0,0.021357529122581903,4カド攻め,291.6,0.030873333840916457,0,05R,202608071005,0,51.44,200,20,14,10
1-2-6,4-3-6,0.0020515811011577946,6.23,2026-08-07,0.43411456100498935,4,0,0.029432209320155403,4カド攻め,211.6,0.026656770532813165,0,05R,202608071005,0,51.44,200,20,12,10
1-2-6,4-6-3,0.001380112475165804,6.23,2026-08-07,0.2978282721407805,4,0,0.028859385969160715,4カド攻め,215.8,0.01793218973366729,0,05R,202608071005,0,51.44,200,20,8,10
3-4-2,4-1-5,0.007150352915785378,5.08,2026-08-07,0.15087244652307147,4,0,0.13888798796994295,4カド攻め,21.1,0.10699586907137155,0,01R,202608071201,0,47.77,1200,6,48,12
3-4-2,4-5-1,0.005449568994772964,5.08,2026-08-07,0.0893729315142766,4,0,0.17869125281498763,4カド攻め,16.4,0.08154581704252702,0,01R,202608071201,0,47.77,900,6,36,12
3-4-2,4-1-2,0.004998730594367726,5.08,2026-08-07,0.3519106338434879,4,0,0.0416269395762187,4カド攻め,70.4,0.0747995980754025,0,01R,202608071201,0,47.77,800,6,34,12
3-4-2,4-5-6,0.004357719510851186,5.08,2026-08-07,0.1098145316734499,4,0,0.116291132784357,4カド攻め,25.2,0.0652076885888341,0,01R,202608071201,0,47.77,700,6,29,12
3-4-2,4-5-2,0.004304320294121052,5.08,2026-08-07,0.17905972423543576,4,0,0.07044559005206241,4カド攻め,41.6,0.0644086377351122,0,01R,202608071201,0,47.77,700,6,29,12
3-4-2,4-1-6,0.003821988271674421,5.08,2026-08-07,0.3573559034015584,4,0,0.031342636857388195,4カド攻め,93.5,0.05719115706940982,0,01R,202608071201,0,47.77,700,6,26,12
4-1-2,4-1-5,0.01291108068122045,5.01,2026-08-07,0.5874541709955304,4,0,0.06485852469959247,4カド攻め,45.5,0.10570559520173581,0,09R,202608071409,0,63.52,700,11,48,14
4-1-2,4-5-1,0.009768982356540184,5.01,2026-08-07,0.3243302142371341,4,0,0.08888743595877882,4カド攻め,33.2,0.07998060890559963,0,09R,202608071409,0,63.52,600,11,36,14
4-1-2,4-1-2,0.009406537042954726,5.01,2026-08-07,0.1646143982517077,4,1,0.1686321642189404,4カド攻め,17.5,0.07701319676198588,1630,09R,202608071409,8150,63.52,500,11,34,14
4-1-2,4-5-2,0.007912128684151733,5.01,2026-08-07,0.2547705436296858,4,0,0.09164791533638064,4カド攻め,32.2,0.06477817717361883,0,09R,202608071409,0,63.52,500,11,29,14
4-1-2,4-5-6,0.007774241503289748,5.01,2026-08-07,0.8536117170612143,4,0,0.026876711054931307,4カド攻め,109.8,0.06364926729507506,0,09R,202608071409,0,63.52,500,11,29,14
4-1-2,4-1-3,0.0072808767919972685,5.01,2026-08-07,0.4761693421966214,4,0,0.04512328553259108,4カド攻め,65.4,0.05960999190470747,0,09R,202608071409,0,63.52,400,11,27,14
4-1-2,4-1-6,0.006976242901712383,5.01,2026-08-07,0.7618057248669923,4,0,0.027024385291496863,4カド攻め,109.2,0.05711589342555986,0,09R,202608071409,0,63.52,400,11,26,14
4-1-2,4-6-2,0.0064516056157721815,5.01,2026-08-07,0.6225799419220155,4,0,0.030580962423123907,4カド攻め,96.5,0.052820583223060984,0,09R,202608071409,0,63.52,400,11,24,14
4-1-2,4-3-5,0.00589336433822837,5.01,2026-08-07,0.947652985587122,4,0,0.018352381056165778,4カド攻め,160.8,0.04825015043235147,0,09R,202608071409,0,63.52,400,11,22,14
4-1-2,4-6-1,0.00562512395535887,5.01,2026-08-07,0.9568335848065438,4,0,0.017348988088368354,4カド攻め,170.1,0.04605401286428528,0,09R,202608071409,0,63.52,400,11,21,14
4-1-2,4-6-3,0.0021497269353508257,5.01,2026-08-07,0.6464228894599933,4,0,0.009813976966516319,4カド攻め,300.7,0.017600243607259546,0,09R,202608071409,0,63.52,200,11,8,14
4-3-1,4-1-5,0.01533004986293368,5.02,2026-08-07,0.5932729296955335,4,0,0.0585193554518502,4カド攻め,38.7,0.10559510859175339,0,04R,202608071904,0,68.57,1100,6,48,19
4-3-1,4-5-1,0.011508406603678044,5.02,2026-08-07,0.5408951103728681,4,0,0.04818508629758729,4カド攻め,47.0,0.07927119976117798,0,04R,202608071904,0,68.57,900,6,36,19
4-3-1,4-1-2,0.011181544481939797,5.02,2026-08-07,0.1498326960579933,4,0,0.16900739223780617,4カド攻め,13.4,0.07701973668388333,0,04R,202608071904,0,68.57,900,6,34,19
4-3-1,4-5-2,0.009291086745113393,5.02,2026-08-07,0.4487594897889769,4,0,0.04688817921297314,4カド攻め,48.3,0.06399805105382088,0,04R,202608071904,0,68.57,700,6,29,19
4-3-1,4-5-6,0.009258745932236332,5.02,2026-08-07,0.6147807299004925,4,0,0.034106913493774135,4カド攻め,66.4,0.06377528389531632,0,04R,202608071904,0,68.57,700,6,29,19
4-3-1,4-1-3,0.00877962898770877,5.02,2026-08-07,0.20983313280623958,4,0,0.09475728267726373,4カド攻め,23.9,0.060475072464963205,0,04R,202608071904,0,68.57,700,6,27,19
1-3-4,4-1-5,0.011477250615388864,10.43,2026-08-07,1.617144611708291,4,0,0.07403057168181172,4カド攻め,140.9,0.10586545658704682,0,11R,202608072411,0,59.98,400,20,48,24
1-3-4,4-5-1,0.008585838439429417,10.43,2026-08-07,2.0434295485842013,4,0,0.043827342646921306,4カド攻め,238.0,0.07919524780212499,0,11R,202608072411,0,59.98,300,20,36,24
1-3-4,4-1-2,0.008249146366912983,10.43,2026-08-07,0.7440730022955511,4,0,0.11564199057613382,4カド攻め,90.2,0.0760896207507823,0,11R,202608072411,0,59.98,300,20,34,24
1-3-4,4-5-6,0.006960387637602526,10.43,2026-08-07,1.2389489994932497,4,0,0.05860060421329928,4カド攻め,178.0,0.06420218918018822,0,11R,202608072411,0,59.98,300,20,29,24
1-3-4,4-5-2,0.006911658337691832,10.43,2026-08-07,2.197216185552233,4,0,0.032811914281117564,4カド攻め,317.9,0.06375271310293887,0,11R,202608072411,0,59.98,300,20,29,24
1-3-4,4-1-3,0.0065104425656511535,10.43,2026-08-07,0.9635454997163707,4,0,0.07047910506734643,4カド攻め,148.0,0.060051923399866605,0,11R,202608072411,0,59.98,300,20,27,24
1-3-4,4-1-6,0.00628805152885667,10.43,2026-08-07,0.8432277100196793,4,0,0.07778454548819741,4カド攻め,134.1,0.05800060210001216,0,11R,202608072411,0,59.98,300,20,26,24
1-3-4,4-6-2,0.005743596525109981,10.43,2026-08-07,1.511140245756436,4,0,0.039646170847462074,4カド攻め,263.1,0.05297858249843072,0,11R,202608072411,0,59.98,300,20,24,24
1-3-4,4-3-5,0.0052587048455737225,10.43,2026-08-07,1.6606989902321816,4,0,0.03303010623802176,4カド攻め,315.8,0.048505971350553755,0,11R,202608072411,0,59.98,300,20,22,24
1-3-4,4-6-1,0.005056666837358007,10.43,2026-08-07,1.0320657015047692,4,0,0.051106847378575564,4カド攻め,204.1,0.046642385139495875,0,11R,202608072411,0,59.98,200,20,21,24
1-3-4,4-2-5,0.004786314622971872,10.43,2026-08-07,1.5115181579345172,4,0,0.03303010623802176,4カド攻め,315.8,0.04414867287560822,0,11R,202608072411,0,59.98,200,20,20,24
1-3-4,4-3-1,0.0045634559039484535,10.43,2026-08-07,1.1874112262073875,4,0,0.04008803823968975,4カド攻め,260.2,0.042093037703524,0,11R,202608072411,0,59.98,200,20,19,24
1-3-4,4-2-1,0.0044142686917558235,10.43,2026-08-07,0.5345679385716302,4,0,0.08613466184944073,4カド攻め,121.1,0.04071694399737587,0,11R,202608072411,0,59.98,200,20,18,24
1-3-4,4-2-3,0.004099799682333789,10.43,2026-08-07,0.956483265888473,4,0,0.044710276682242915,4カド攻め,233.3,0.03781630111864475,0,11R,202608072411,0,59.98,200,20,17,24
1-3-4,4-2-6,0.004099367361019241,10.43,2026-08-07,0.961301646159012,4,0,0.044481482089412674,4カド攻め,234.5,0.0378123134133231,0,11R,202608072411,0,59.98,200,20,17,24
1-3-4,4-5-3,0.003824894737056962,10.43,2026-08-07,1.6469996737767278,4,0,0.024224123432343873,4カド攻め,430.6,0.03528059474391884,0,11R,202608072411,0,59.98,200,20,16,24
1-3-4,4-6-5,0.0033737262385592263,10.43,2026-08-07,0.9925502593841243,4,0,0.035455158225585565,4カド攻め,294.2,0.031119044152079924,0,11R,202608072411,0,59.98,200,20,14,24
1-3-4,4-3-2,0.003367080103705524,10.43,2026-08-07,1.0996883618702242,4,0,0.031937867574915096,4カド攻め,326.6,0.031057740611327496,0,11R,202608072411,0,59.98,200,20,14,24
1-3-4,4-3-6,0.0028988368688502176,10.43,2026-08-07,0.8858845471206266,4,0,0.03413255088340075,4カド攻め,305.6,0.026738693697314173,0,11R,202608072411,0,59.98,200,20,12,24
1-3-4,4-6-3,0.001944068177348424,10.43,2026-08-07,0.7029750529291902,4,0,0.028846536366059935,4カド攻め,361.6,0.01793196577544331,0,11R,202608072411,0,59.98,200,20,8,24
4-6-1,4-1-5,0.012753091291047451,5.03,2026-08-08,0.1785432780746643,4,0,0.15546570431910692,4カド攻め,14.0,0.10728480530403671,0,08R,202608080408,0,62.73,1000,8,48,04
4-6-1,4-5-1,0.009522774594069194,5.03,2026-08-08,0.2152147058259638,4,0,0.09630618851626094,4カド攻め,22.6,0.08010991178241848,0,08R,202608080408,0,62.73,800,8,36,04
4-6-1,4-5-2,0.007623977766968776,5.03,2026-08-08,0.30267191734866045,4,0,0.05482417784552889,4カド攻め,39.7,0.0641363691127761,0,08R,202608080408,0,62.73,600,8,29,04
4-6-1,4-5-6,0.007584436985480183,5.03,2026-08-08,0.46189221241574313,4,0,0.03573924237220849,4カド攻め,60.9,0.06380373407184677,0,08R,202608080408,0,62.73,600,8,29,04
4-6-1,4-1-3,0.007092864965050958,5.03,2026-08-08,0.318469636930788,4,0,0.04847482985450996,4カド攻め,44.9,0.05966840662055791,0,08R,202608080408,0,62.73,600,8,27,04
4-6-1,4-6-2,0.0062588140355824915,5.03,2026-08-08,0.6515425411041373,4,0,0.02090797176241592,4カド攻め,104.1,0.05265199079324472,0,08R,202608080408,0,62.73,500,8,24,04
4-6-1,4-3-5,0.00571778690173804,5.03,2026-08-08,1.2733511430170614,4,0,0.009773326719656476,4カド攻め,222.7,0.04810062443084369,0,08R,202608080408,0,62.73,500,8,22,04
4-6-1,4-3-2,0.0036488668098317036,5.03,2026-08-08,0.7104343678742326,4,0,0.01117883852320235,4カド攻め,194.7,0.030695927468813985,0,08R,202608080408,0,62.73,400,8,14,04
1-4-2,4-1-5,0.008140079240577684,5.03,2026-08-08,0.15791753726720706,4,0,0.1805960171426303,4カド攻め,19.4,0.10772280639900009,0,09R,202608081009,0,50.87,700,10,48,10
1-4-2,4-5-1,0.006016269122428846,5.03,2026-08-08,0.30983785980508555,4,0,0.06803034432168985,4カド攻め,51.5,0.07961708661127127,0,09R,202608081009,0,50.87,600,10,36,10
1-4-2,4-1-2,0.005913460756030567,5.03,2026-08-08,0.08633652703804627,4,0,0.2399700501758238,4カド攻め,14.6,0.07825655860872896,0,09R,202608081009,0,50.87,600,10,34,10
1-4-2,4-5-6,0.004847973672607934,5.03,2026-08-08,0.30348315190525665,4,0,0.05596745579180555,4カド攻め,62.6,0.0641562955257831,0,09R,202608081009,0,50.87,500,10,29,10
1-4-2,4-5-2,0.004826877291233174,5.03,2026-08-08,0.4233171384411494,4,0,0.03994940402014855,4カド攻め,87.7,0.06387711379555815,0,09R,202608081009,0,50.87,500,10,29,10
1-4-2,4-1-3,0.0045050852909376115,5.03,2026-08-08,0.34599055034400855,4,0,0.045619306413633175,4カド攻め,76.8,0.05961863714882149,0,09R,202608081009,0,50.87,500,10,27,10
1-4-2,4-6-2,0.003972645800956183,5.03,2026-08-08,0.85133799514491,4,0,0.016348869494013193,4カド攻め,214.3,0.05257252931579979,0,09R,202608081009,0,50.87,400,10,24,10
1-4-2,4-3-5,0.0036330895123016047,5.03,2026-08-08,1.492109862702269,4,0,0.008530710330087723,4カド攻め,410.7,0.04807896662884684,0,09R,202608081009,0,50.87,400,10,22,10
1-4-2,4-6-1,0.003481257447417916,5.03,2026-08-08,0.6684014299042398,4,0,0.01824772256545327,4カド攻め,192.0,0.046069677081750825,0,09R,202608081009,0,50.87,400,10,21,10
1-4-2,4-2-5,0.0033235011627808218,5.03,2026-08-08,0.49619872360317674,4,0,0.023466595663543383,4カド攻め,149.3,0.04398198859544302,0,09R,202608081009,0,50.87,400,10,20,10
4-1-5,4-1-5,0.010036251971739612,5.0,2026-08-08,0.14351840319587647,4,1,0.1297294346855912,4カド攻め,14.3,0.10683624287033709,1070,07R,202608081507,11770,56.5,1100,7,48,15
4-1-5,4-5-1,0.007493396959850558,5.0,2026-08-08,0.1813402064283835,4,0,0.07665830231421299,4カド攻め,24.2,0.07976746496408214,0,07R,202608081507,0,56.5,900,7,36,15
4-1-5,4-5-2,0.006039978297198006,5.0,2026-08-08,0.17515937061874218,4,0,0.06397003158634325,4カド攻め,29.0,0.0642957739710038,0,07R,202608081507,0,56.5,700,7,29,15
4-1-5,4-5-6,0.005996232049430602,5.0,2026-08-08,0.29861235606164394,4,0,0.03725162481935651,4カド攻め,49.8,0.06383009367876874,0,07R,202608081507,0,56.5,700,7,29,15
4-1-5,4-1-3,0.0055671261038499125,5.0,2026-08-08,0.4102971938537386,4,0,0.02517138284944307,4カド攻め,73.7,0.0592622463241733,0,07R,202608081507,0,56.5,700,7,27,15
4-1-5,4-1-6,0.005374537438518698,5.0,2026-08-08,0.3063486339955658,4,0,0.032546156421122005,4カド攻め,57.0,0.05721213344524831,0,07R,202608081507,0,56.5,600,7,26,15
4-1-5,4-6-3,0.0016465735753893132,5.0,2026-08-08,0.5397468180126169,4,0,0.005659337754740556,4カド攻め,327.8,0.017527831594853865,0,07R,202608081507,0,56.5,300,7,8,15
5-1-4,4-1-5,0.008118664722705502,5.56,2026-08-08,0.30688552651826795,4,0,0.147205927210517,4カド攻め,37.8,0.10714084404724213,0,03R,202608081603,0,50.97,400,20,48,16
5-1-4,4-5-1,0.0061841349264306796,5.56,2026-08-08,0.18861611525613572,4,0,0.18243882126418173,4カド攻め,30.5,0.08161113413968073,0,03R,202608081603,0,50.97,300,20,36,16
5-1-4,4-1-2,0.005721400723816182,5.56,2026-08-08,0.38791096907473716,4,0,0.08207056118816435,4カド攻め,67.8,0.07550449779848652,0,03R,202608081603,0,50.97,300,20,34,16
5-1-4,4-5-2,0.0048928523883441915,5.56,2026-08-08,0.34152109670642455,4,0,0.07971896917704216,4カド攻め,69.8,0.06457026525798766,0,03R,202608081603,0,50.97,300,20,29,16
5-1-4,4-5-6,0.004879085294498677,5.56,2026-08-08,0.39179054914824374,4,0,0.0692949445648511,4カド攻め,80.3,0.06438858291180569,0,03R,202608081603,0,50.97,300,20,29,16
5-1-4,4-1-3,0.004511267636650333,5.56,2026-08-08,0.6153369056391055,4,0,0.040794604461565555,4カド攻め,136.4,0.05953454648299025,0,03R,202608081603,0,50.97,300,20,27,16
5-1-4,4-1-6,0.004344163934780368,5.56,2026-08-08,0.6155680295583782,4,0,0.039268765339149914,4カド攻め,141.7,0.05732930309959303,0,03R,202608081603,0,50.97,300,20,26,16
5-1-4,4-6-2,0.003980933972418888,5.56,2026-08-08,1.5553509030240595,4,0,0.014242088683280118,4カド攻め,390.7,0.052535809824545185,0,03R,202608081603,0,50.97,300,20,24,16
5-1-4,4-3-5,0.0036624534346164834,5.56,2026-08-08,0.8822850323991108,4,0,0.02309831485495036,4カド攻め,240.9,0.048332868232766016,0,03R,202608081603,0,50.97,300,20,22,16
5-1-4,4-6-1,0.003495320939132836,5.56,2026-08-08,0.9024918664840982,4,0,0.02155067408426624,4カド攻め,258.2,0.04612724486421379,0,03R,202608081603,0,50.97,200,20,21,16
5-1-4,4-2-5,0.0033754806779406643,5.56,2026-08-08,0.3365354235906842,4,0,0.05581127430850092,4カド攻め,99.7,0.04454573027117213,0,03R,202608081603,0,50.97,200,20,20,16
5-1-4,4-3-1,0.00316819517125322,5.56,2026-08-08,0.7388231139362509,4,0,0.02386099506242514,4カド攻め,233.2,0.04181021342156733,0,03R,202608081603,0,50.97,200,20,19,16
5-1-4,4-2-1,0.0030616536294198094,5.56,2026-08-08,0.24983093616065644,4,0,0.06819098098722479,4カド攻め,81.6,0.0404042001043525,0,03R,202608081603,0,50.97,200,20,18,16
5-1-4,4-2-6,0.0028461643516234803,5.56,2026-08-08,0.527394254355831,4,0,0.030029055847585227,4カド攻め,185.3,0.03756041927403198,0,03R,202608081603,0,50.97,200,20,17,16
5-1-4,4-2-3,0.002826839341499212,5.56,2026-08-08,1.0216197380178151,4,0,0.015396746122184678,4カド攻め,361.4,0.03730538991062632,0,03R,202608081603,0,50.97,200,20,17,16
5-1-4,4-5-3,0.002704988254349823,5.56,2026-08-08,0.31269664220283955,4,0,0.048134810108629265,4カド攻め,115.6,0.03569733873827676,0,03R,202608081603,0,50.97,200,20,16,16
5-1-4,4-6-5,0.002339203146839981,5.56,2026-08-08,0.614742586989547,4,0,0.021173455283704498,4カド攻め,262.8,0.030870125582286786,0,03R,202608081603,0,50.97,200,20,14,16
5-1-4,4-3-2,0.002323947003795636,5.56,2026-08-08,1.3439385522950162,4,0,0.009621967920728934,4カド攻め,578.3,0.030668792469206604,0,03R,202608081603,0,50.97,200,20,14,16
5-1-4,4-3-6,0.002001904272797816,5.56,2026-08-08,0.70587144658851,4,0,0.01578100978036739,4カド攻め,352.6,0.026418841129069587,0,03R,202608081603,0,50.97,200,20,12,16
5-1-4,4-6-3,0.0013369739957890545,5.56,2026-08-08,0.6040448512974949,4,0,0.012316033750680704,4カド攻め,451.8,0.01764385244009901,0,03R,202608081603,0,50.97,200,20,8,16
5-1-4,4-1-5,0.009175582930367888,6.82,2026-08-09,0.40097297405707677,4,0,0.15612938559237394,4カド攻め,43.7,0.10729637273363615,0,10R,202608090310,0,54.15,400,20,48,03
5-1-4,4-5-1,0.006904236384306591,6.82,2026-08-09,0.3562585974302201,4,0,0.13222585562765002,4カド攻め,51.6,0.08073596262531851,0,10R,202608090310,0,54.15,300,20,36,03
5-1-4,4-1-2,0.0064902690370183145,6.82,2026-08-09,0.4238145681172959,4,0,0.10448474962307414,4カド攻め,65.3,0.07589515903482483,0,10R,202608090310,0,54.15,300,20,34,03
5-1-4,4-5-6,0.005491416065643867,6.82,2026-08-09,0.6315128475490447,4,0,0.059329166525102096,4カド攻め,115.0,0.0642148874339887,0,10R,202608090310,0,54.15,300,20,29,03
5-1-4,4-5-2,0.005470111415602267,6.82,2026-08-09,0.8287218794637434,4,0,0.04503534092664516,4カド攻め,151.5,0.06396575757606353,0,10R,202608090310,0,54.15,300,20,29,03
5-1-4,4-1-3,0.005098801571990747,6.82,2026-08-09,0.757681913597825,4,0,0.04591422712238722,4カド攻め,148.6,0.05962377737903943,0,10R,202608090310,0,54.15,300,20,27,03
5-1-4,4-1-6,0.004912955315730263,6.82,2026-08-09,0.7251522046017869,4,0,0.04622529912186139,4カド攻め,147.6,0.057450549875762286,0,10R,202608090310,0,54.15,300,20,26,03
5-1-4,4-6-2,0.004502546021016495,6.82,2026-08-09,1.471882294270292,4,0,0.020871380086836165,4カド攻め,326.9,0.05265135302983593,0,10R,202608090310,0,54.15,300,20,24,03
5-1-4,4-3-5,0.004146382508249272,6.82,2026-08-09,0.8864965802636945,4,0,0.03191232062856287,4カド攻め,213.8,0.04848648924842811,0,10R,202608090310,0,54.15,300,20,22,03
5-1-4,4-6-1,0.003948505556047651,6.82,2026-08-09,1.1154528195834614,4,0,0.024151696107563684,4カド攻め,282.5,0.04617257858139545,0,10R,202608090310,0,54.15,200,20,21,03
5-1-4,4-2-5,0.003782196523264206,6.82,2026-08-09,0.6868468886247798,4,0,0.03757078276644681,4カド攻め,181.6,0.04422781320725833,0,10R,202608090310,0,54.15,200,20,20,03
5-1-4,4-3-1,0.003583892140705117,6.82,2026-08-09,0.8282374737169524,4,0,0.02952338446727279,4カド攻め,231.1,0.041908904304440484,0,10R,202608090310,0,54.15,200,20,19,03
5-1-4,4-2-1,0.003438041057133431,6.82,2026-08-09,0.41394014327886514,4,0,0.05666822384042143,4カド攻め,120.4,0.040203367735780766,0,10R,202608090310,0,54.15,200,20,18,03
5-1-4,4-2-3,0.00321971456584819,6.82,2026-08-09,0.6243026543179641,4,0,0.03518748917166963,4カド攻め,193.9,0.03765032660865655,0,10R,202608090310,0,54.15,200,20,17,03
5-1-4,4-2-6,0.0032174872201472804,6.82,2026-08-09,0.6515411620798243,4,0,0.03369310691549008,4カド攻め,202.5,0.037624280730553204,0,10R,202608090310,0,54.15,200,20,17,03
5-1-4,4-5-3,0.0030641090741563436,6.82,2026-08-09,0.3747405397693208,4,0,0.05578785077994064,4カド攻め,122.3,0.03583072506805997,0,10R,202608090310,0,54.15,200,20,16,03
5-1-4,4-6-5,0.002651013090357445,6.82,2026-08-09,0.6317364194321792,4,0,0.02863136445819027,4カド攻め,238.3,0.031000110927375868,0,10R,202608090310,0,54.15,200,20,14,03
5-1-4,4-3-2,0.0026496773452591143,6.82,2026-08-09,0.6518206269337421,4,0,0.027735179473116836,4カド攻め,246.0,0.030984491145500948,0,10R,202608090310,0,54.15,200,20,14,03
5-1-4,4-3-6,0.002264164488233319,6.82,2026-08-09,0.8094388045434115,4,0,0.019084906714368507,4カド攻め,357.5,0.026476425389357187,0,10R,202608090310,0,54.15,200,20,12,03
5-1-4,4-6-3,0.0015051429877854143,6.82,2026-08-09,1.0438166620291849,4,0,0.009838290051026303,4カド攻め,693.5,0.01760066736472377,0,10R,202608090310,0,54.15,200,20,8,03
2-4-1,4-1-5,0.013089511485038702,5.04,2026-08-09,0.1282772125533793,4,0,0.19061225864866,4カド攻め,9.8,0.10789738141435572,0,03R,202608090503,0,63.32,1700,4,48,05
2-4-1,4-1-2,0.009155047176971604,5.04,2026-08-09,0.2142281039411355,4,0,0.07982906558790036,4カド攻め,23.4,0.07546543033704402,0,03R,202608090503,0,63.32,1200,4,34,05
2-4-1,4-5-6,0.007762755424295422,5.04,2026-08-09,0.31283904359910547,4,0,0.046352360663942146,4カド攻め,40.3,0.06398871216843471,0,03R,202608090503,0,63.32,1100,4,29,05
2-4-1,4-1-3,0.007249641932241005,5.04,2026-08-09,0.25228753924198694,4,0,0.05367816479186403,4カド攻め,34.8,0.05975909655410656,0,03R,202608090503,0,63.32,1000,4,27,05
2-4-5,4-1-5,0.0146412198405172,5.06,2026-08-09,0.23572363943232694,4,0,0.10830407885241455,4カド攻め,16.1,0.10646281618914884,0,06R,202608090506,0,76.31,1600,4,48,05
2-4-5,4-5-1,0.01100619153263153,5.06,2026-08-09,0.20911763911999906,4,0,0.09177345629073023,4カド攻め,19.0,0.08003090991356393,0,06R,202608090506,0,76.31,1200,4,36,05
2-4-5,4-1-2,0.010481315101998121,5.06,2026-08-09,0.1488346744483733,4,0,0.1227954696847799,4カド攻め,14.2,0.07621430012522493,0,06R,202608090506,0,76.31,1200,4,34,05
