combo,combo_prob,date,ev,hit,market_share,model,odds,pair_prob,race_code,return,stake,train_pair_count
3-1-2,0.010733647313241413,2026-08-14,0.303762218964732,0,0.08694732695643503,3まくり差しv29,28.3,0.15029499572731936,202608141005,0,1100,48
3-4-1,0.003380019079430568,2026-08-14,0.19908312377846046,0,0.04177605013356726,3まくり差しv29,58.9,0.047327803707001646,202608141005,0,400,15
3-2-4,0.0031380798021822674,2026-08-14,0.2610882395415647,0,0.029574631645037392,3まくり差しv29,83.2,0.04394011436160585,202608141005,0,400,14
3-2-5,0.0024599057525651257,2026-08-14,0.30281439814076694,0,0.019988703110212117,3まくり差しv29,123.1,0.03444416550889412,202608141005,0,400,11
3-4-2,0.007116079923070949,2026-08-14,1.0168878210068386,0,0.017551623852552992,3直まくりv29,142.9,0.07711036280478002,202608141009,0,600,26
3-4-6,0.00689316605056515,2026-08-14,0.4301335615552654,0,0.04019434372643947,3直まくりv29,62.4,0.07469485176935552,202608141009,0,600,25
3-1-5,0.00639356272751236,2026-08-14,0.08631309682141686,0,0.18578718877998687,3直まくりv29,13.5,0.06928111359952772,202608141009,0,500,22
3-2-4,0.006324108890161232,2026-08-14,0.5489326516659949,0,0.028895472909329756,3直まくりv29,86.8,0.06852850673532343,202608141009,0,500,23
3-4-1,0.006125852382398369,2026-08-14,0.2444215100576949,0,0.06286032703082263,3直まくりv29,39.9,0.06638018470869199,202608141009,0,500,22
3-4-5,0.005561719259468792,2026-08-14,0.2591761174912457,0,0.053822468852571304,3直まくりv29,46.6,0.06026719690507544,202608141009,0,500,20
3-1-2,0.0052698187102181784,2026-08-14,0.295109847772218,0,0.044787983009461116,3直まくりv29,56.0,0.0571041411919637,202608141009,0,500,19
3-2-1,0.00521853002491802,2026-08-14,0.616308395942818,0,0.021237316244960395,3直まくりv29,118.1,0.05654837324471885,202608141009,0,500,19
3-5-2,0.0052182575041570325,2026-08-14,0.6199289914938555,0,0.021112180543180325,3直まくりv29,118.8,0.056545420189809584,202608141009,0,500,19
3-6-1,0.0035863018216725556,2026-08-14,0.41350060003884564,0,0.021753053326364465,3直まくりv29,115.3,0.03886142898705286,202608141009,0,300,13
3-4-2,0.005832263454276094,2026-08-14,1.2965121658855758,0,0.019132467147175817,3直まくりv29,222.3,0.07714766884123131,202608141907,0,400,26
3-4-6,0.005592754964877674,2026-08-14,2.407121736883351,0,0.009881848157103123,3直まくりv29,430.4,0.0739795126408756,202608141907,0,400,25
3-1-5,0.005360468731325535,2026-08-14,0.08951982781313643,0,0.2546794878333643,3直まくりv29,16.7,0.07090689056833899,202608141907,0,400,22
3-2-4,0.005180873751982407,2026-08-14,0.7595160920406208,0,0.0290119198282209,3直まくりv29,146.6,0.06853125474520877,202608141907,0,400,23
3-4-1,0.004979564187716648,2026-08-14,0.5143889805911298,0,0.041172772960476126,3直まくりv29,103.3,0.06586838402266612,202608141907,0,400,22
3-4-5,0.004564328105956623,2026-08-14,0.33228308611364216,0,0.05842235503869758,3直まくりv29,72.8,0.0603757487914737,202608141907,0,400,20
3-1-2,0.004333878247269099,2026-08-14,0.3397760545858974,0,0.054249329678790606,3直まくりv29,78.4,0.057327417809528984,202608141907,0,400,19
3-5-2,0.004325018623355561,2026-08-14,0.37324910719558485,0,0.04928328443588857,3直まくりv29,86.3,0.0572102250014369,202608141907,0,400,19
3-2-1,0.004280955299703692,2026-08-14,0.7406052668487387,0,0.02458466732264268,3直まくりv29,173.0,0.056627366780475356,202608141907,0,400,19
3-5-1,0.004280328345950019,2026-08-14,0.12198935785957556,0,0.14923324374797134,3直まくりv29,28.5,0.05661907359877219,202608141907,0,300,18
3-1-4,0.004212723385173191,2026-08-14,0.1609260333136159,0,0.11133893839835558,3直まくりv29,38.2,0.05572481270556592,202608141907,0,300,18
3-1-6,0.0031679733162481953,2026-08-14,0.5236659891758267,0,0.025729869611719195,3直まくりv29,165.3,0.041905129666353264,202608141907,0,300,14
3-6-1,0.0029189545291116214,2026-08-14,1.1135811528560835,0,0.011148486099127611,3直まくりv29,381.5,0.03861117371325375,202608141907,0,300,13
3-2-6,0.0024704583327019637,2026-08-14,1.0771198330580563,0,0.00975492533673666,3直まくりv29,436.0,0.03267858230883155,202608141907,0,200,11
3-1-5,0.015081462009783803,2026-08-14,1.4086085517138072,0,0.02411509656033493,3まくり差しv29,93.4,0.20121271843358854,202608142408,0,1400,65
3-1-4,0.012468244438774959,2026-08-14,0.11844832216836211,0,0.2370894756563455,3まくり差しv29,9.5,0.16634788828781102,202608142408,0,1200,52
3-1-2,0.01126142039792349,2026-08-14,0.2984276405449725,1,0.0849943403296333,3まくり差しv29,26.5,0.1502467738352996,202608142408,30580,1100,48
3-1-6,0.007045873373419209,2026-08-14,0.27760741091271685,0,0.05716624413033712,3まくり差しv29,39.4,0.09400410479334168,202608142408,0,700,30
3-2-4,0.003317055678137494,2026-08-14,0.17646736207691469,0,0.04233740636720455,3まくり差しv29,53.2,0.04425524460165938,202608142408,0,400,14
3-5-6,0.0007018814645251812,2026-08-14,0.37157604731963095,0,0.0042545334694659665,3まくり差しv29,529.4,0.009364309468381878,202608142408,0,200,3
3-4-2,0.005848497992621702,2026-08-15,0.5123284241536611,0,0.01748249208284061,3直まくりv29,87.6,0.0771087313765862,202608150506,0,800,26
3-4-6,0.005606501871023138,2026-08-15,1.179047343476166,0,0.007282293421097658,3直まくりv29,210.3,0.07391816621642708,202608150506,0,800,25
3-2-4,0.005214178555961307,2026-08-15,0.20960997794964456,0,0.03809617677753327,3直まくりv29,40.2,0.06874563249032527,202608150506,0,800,23
3-1-5,0.005190994893976832,2026-08-15,0.05294814791856368,0,0.1501437555349841,3直まくりv29,10.2,0.06843997063209402,202608150506,0,800,22
3-4-1,0.004984550842087002,2026-08-15,0.21932023705182807,0,0.03480605241947358,3直まくりv29,44.0,0.06571813693025307,202608150506,0,700,22
3-2-1,0.004332618010731873,2026-08-15,0.14557596516059093,0,0.045579354358834444,3直まくりv29,33.6,0.05712281662203739,202608150506,0,600,19
3-1-6,0.0031507759841919304,2026-08-15,0.46852038884934,0,0.010299033668169722,3直まくりv29,148.7,0.041540980145561526,202608150506,0,500,14
3-1-5,0.008819682359209284,2026-08-15,0.19050513895892054,0,0.06734819759051894,3まくり差しv29,21.6,0.2022802024096425,202608150907,0,1800,65
3-1-4,0.007155935205691021,2026-08-15,0.07084375853634112,1,0.14694152201567767,3まくり差しv29,9.9,0.16412201288927603,202608150907,11340,1400,52
3-1-2,0.006510467324861188,2026-08-15,0.19987134687323846,0,0.04738505107345958,3まくり差しv29,30.7,0.14931814940922125,202608150907,0,1300,48
3-2-4,0.001905228439887193,2026-08-15,0.14060585886367483,0,0.019711667587468958,3まくり差しv29,73.8,0.04369658438487578,202608150907,0,500,14
3-4-2,0.007082574772399869,2026-08-15,0.6636372561738678,0,0.05546947533593024,3直まくりv29,93.7,0.07800517935896001,202608151010,0,300,26
3-4-6,0.0069255059262003415,2026-08-15,0.33588703742071657,0,0.10716473894797243,3直まくりv29,48.5,0.07627527407546839,202608151010,0,300,25
3-2-4,0.006322792692249302,2026-08-15,0.43311129941907717,0,0.07587576407265202,3直まくりv29,68.5,0.06963718617280595,202608151010,0,300,23
3-1-5,0.006048353961993221,2026-08-15,0.43185247288631606,0,0.0727939753358076,3直まくりv29,71.4,0.06661460708757068,202608151010,0,300,22
3-4-1,0.005991371297377419,2026-08-15,0.6740292709549597,0,0.04619990967979256,3直まくりv29,112.5,0.06598701851751723,202608151010,0,300,22
3-4-5,0.005476456773827974,2026-08-15,0.5093104799660015,0,0.0558869875158781,3直まくりv29,93.0,0.060315917109519245,202608151010,0,300,20
3-1-2,0.005187864999870307,2026-08-15,0.5836348124854095,0,0.04619990967979256,3直まくりv29,112.5,0.05713746099539333,202608151010,0,300,19
3-2-1,0.005141653196272969,2026-08-15,1.0848888244135964,0,0.024632653265292244,3直まくりv29,211.0,0.056628499192101285,202608151010,0,300,19
3-5-2,0.005132511836320875,2026-08-15,1.3098170206290871,0,0.020366339494422663,3直まくりv29,255.2,0.05652781922110731,202608151010,0,300,19
3-1-4,0.004971328952540541,2026-08-15,0.36837547538325405,0,0.0701415632790373,3直まくりv29,74.1,0.054752603263222115,202608151010,0,300,18
3-5-1,0.0048850043301982855,2026-08-15,0.8504792538875214,1,0.029853474089469634,3直まくりv29,174.1,0.053801851895916686,202608151010,44680,200,18
3-1-6,0.003862872635435548,2026-08-15,0.38010666732685794,0,0.052820018688787225,3直まくりv29,98.4,0.04254442521979439,202608151010,0,200,14
3-5-4,0.0038039943266645515,2026-08-15,0.7801992363988995,0,0.02534124738652688,3直まくりv29,205.1,0.041895958640390016,202608151010,0,200,14
3-6-1,0.0035605087546748317,2026-08-15,0.5041680396619561,0,0.03670543671593689,3直まくりv29,141.6,0.03921428759211651,202608151010,0,200,13
3-2-5,0.0030954736115688664,2026-08-15,0.23092233142303742,0,0.06967144556268985,3直まくりv29,74.6,0.03409254148820507,202608151010,0,200,11
3-2-6,0.0030675032162580168,2026-08-15,0.28159679525248593,0,0.05661753637229481,3直まくりv29,91.8,0.03378448463415445,202608151010,0,200,11
3-6-4,0.0028160128603956724,2026-08-15,0.2278154404060099,0,0.06424585709489077,3直まくりv29,80.9,0.031014651494864678,202608151010,0,200,10
3-6-2,0.0027651553812325304,2026-08-15,0.3547694354121337,0,0.04051044301618599,3直まくりv29,128.3,0.030454523728995538,202608151010,0,200,10
3-5-6,0.0027280933849236277,2026-08-15,0.6108201088844003,0,0.023213442782387954,3直まくりv29,223.9,0.030046334932917713,202608151010,0,200,10
3-6-5,0.0019311787078989523,2026-08-15,0.38179403055162286,0,0.02628978168425222,3直まくりv29,197.7,0.021269375378979404,202608151010,0,200,7
3-4-2,0.007337931146044051,2026-08-15,1.251851053515115,0,0.020695236245905486,3直まくりv29,170.6,0.07718454834798597,202608151107,0,500,26
3-4-6,0.007027060382806245,2026-08-15,3.478394889489091,0,0.007132540007174699,3直まくりv29,495.0,0.0739146322125587,202608151107,0,500,25
3-2-4,0.00649940326345328,2026-08-15,1.0457539850896327,0,0.021942867020208052,3直まくりv29,160.9,0.06836443344000491,202608151107,0,500,23
3-1-5,0.00649303958620073,2026-08-15,0.1590794698619179,1,0.14410642055312145,3直まくりv29,24.5,0.06829749665022115,202608151107,13300,500,22
3-4-1,0.006255364278516218,2026-08-15,0.5786211957627502,0,0.038168727605961905,3直まくりv29,92.5,0.06579749209689585,202608151107,0,500,22
3-4-5,0.005861109466403046,2026-08-15,0.18403883724505565,0,0.11243972304304065,3直まくりv29,31.4,0.06165049493906881,202608151107,0,500,20
3-5-1,0.005490478921000834,2026-08-15,0.09827957268591492,0,0.1972406314833227,3直まくりv29,17.9,0.05775199130344125,202608151107,0,400,18
3-5-2,0.005484024192497288,2026-08-15,0.27913683139811196,0,0.06936360124855552,3直まくりv29,50.9,0.05768409678462668,202608151107,0,400,19
3-1-2,0.005389241860457172,2026-08-15,0.7016792902315238,0,0.02711679956644759,3直まくりv29,130.2,0.05668712211366248,202608151107,0,400,19
3-2-1,0.005368409595594351,2026-08-15,1.0629450999276815,0,0.01783135001793675,3直まくりv29,198.0,0.05646799646060027,202608151107,0,400,19
3-1-4,0.005153295106385175,2026-08-15,0.3875277920001652,0,0.04694956520680155,3直まくりv29,75.2,0.05420529947390682,202608151107,0,400,18
3-1-5,0.00931416529816692,2026-08-15,0.6324318237455339,0,0.05730322997768891,3まくり差しv29,67.9,0.20203217851796765,202608152208,0,1000,65
3-1-4,0.007603255045870763,2026-08-15,0.16499063449539556,0,0.17930365509147825,3まくり差しv29,21.7,0.16492107790349328,202608152208,0,800,52
3-1-2,0.006967961731749832,2026-08-15,0.22367157158916962,0,0.12121150515529837,3まくり差しv29,32.1,0.15114102481864936,202608152208,0,800,48
3-1-6,0.004335949042640134,2026-08-15,0.28573904190998484,0,0.05904232648687523,3まくり差しv29,65.9,0.09405042781449074,202608152208,0,500,30
3-4-1,0.002261643185686016,2026-08-15,0.07870518286187335,0,0.11180716423807696,3まくり差しv29,34.8,0.049056967018224124,202608152208,0,300,15
3-2-4,0.0020412361709150916,2026-08-15,0.18391537899944974,0,0.043184121148558026,3まくり差しv29,90.1,0.04427615113947057,202608152208,0,300,14
3-2-1,0.0019249843057900047,2026-08-15,0.11338157561103127,0,0.06605924134949198,3まくり差しv29,58.9,0.04175454916912326,202608152208,0,300,13
3-2-5,0.0015975573761742594,2026-08-15,0.21870560479825613,0,0.02842139748345564,3まくり差しv29,136.9,0.034652380184776684,202608152208,0,300,11
3-2-6,0.0015933615716760667,2026-08-15,0.2506357752246453,0,0.0247354692656394,3まくり差しv29,157.3,0.03456136961149727,202608152208,0,300,11
3-4-2,0.0015000754545125847,2026-08-15,0.08610433108902237,0,0.06778552814433933,3まくり差しv29,57.4,0.032537914275168875,202608152208,0,200,10
3-5-2,0.0011568546201409329,2026-08-15,0.276603939675697,0,0.016273062800021238,3まくり差しv29,239.1,0.025093162044444967,202608152208,0,200,8
3-4-2,0.0064353212442884505,2026-08-15,0.20335615131951504,0,0.044983715123142635,3直まくりv29,31.6,0.07775772779051664,202608152405,0,900,26
3-4-6,0.006188755032134782,2026-08-15,0.2011345385443804,0,0.04373801224280946,3直まくりv29,32.5,0.07477847816502205,202608152405,0,900,25
3-2-4,0.005774620143778306,2026-08-15,0.10047839050174252,0,0.08169456309720159,3直まくりv29,17.4,0.06977450296394576,202608152405,0,900,23
3-1-5,0.005459347749772445,2026-08-15,0.17142351934285477,0,0.045270235601634,3直まくりv29,31.4,0.06596507930623326,202608152405,0,800,22
3-4-1,0.005427017944452403,2026-08-15,0.26863738825039396,0,0.02871687672507692,3直まくりv29,49.5,0.06557443956873338,202608152405,0,800,22
3-4-5,0.004944913310937428,2026-08-15,0.2205431336678093,0,0.03187186990787685,3直まくりv29,44.6,0.05974918867039238,202608152405,0,700,20
3-1-5,0.014595240486636804,2026-08-15,0.958907299972038,0,0.10843066130989287,3まくり差しv29,65.7,0.20329458422987384,202608152407,0,700,65
3-1-4,0.011845398731794774,2026-08-15,0.4631550904131757,0,0.1821967889529402,3まくり差しv29,39.1,0.16499251330748,202608152407,0,600,52
3-1-2,0.010808130786440245,2026-08-15,0.793316799724714,0,0.09705578267111663,3まくり差しv29,73.4,0.15054458722644729,202608152407,0,600,48
3-1-6,0.00668796203412421,2026-08-15,2.0899881356638157,0,0.022796462233791878,3まくり差しv29,312.5,0.09315546820330349,202608152407,0,400,30
3-4-1,0.0035580685002277457,2026-08-15,0.19177989216227548,0,0.13216872816437777,3まくり差しv29,53.9,0.04955972168307104,202608152407,0,300,15
3-2-4,0.0031707113792038923,2026-08-15,0.5843621071872774,0,0.038653795160390456,3まくり差しv29,184.3,0.04416429123852815,202608152407,0,200,14
3-2-1,0.0029768584708277325,2026-08-15,0.3905638313725985,0,0.05429797597606679,3まくり差しv29,131.2,0.04146414755496461,202608152407,0,200,13
3-2-5,0.0024880299389874044,2026-08-15,0.6210122727712561,0,0.028541243782291517,3まくり差しv29,249.6,0.03465533935264917,202608152407,0,200,11
3-2-6,0.0024589122873241594,2026-08-15,1.4458404249466057,0,0.012115466748401296,3まくり差しv29,588.0,0.03424976461107163,202608152407,0,200,11
3-4-2,0.0023042225987554075,2026-08-15,0.3292734093621478,0,0.04985230544478629,3まくり差しv29,142.9,0.03209511865295768,202608152407,0,200,10
3-5-1,0.0018707268050878573,2026-08-15,0.24094961249531605,0,0.055309739503571126,3まくり差しv29,128.8,0.02605703060502644,202608152407,0,200,8
3-5-4,0.0018576055873066252,2026-08-15,0.2762259508324951,0,0.04790783085447184,3まくり差しv29,148.7,0.02587426742850547,202608152407,0,200,8
3-5-2,0.0018275863509677342,2026-08-15,0.4203448607225789,0,0.030973454121999835,3まくり差しv29,230.0,0.025456134669679005,202608152407,0,200,8
3-6-1,0.0015648202949243464,2026-08-15,1.4397911533598913,0,0.007742521952026912,3まくり差しv29,920.1,0.021796111653136465,202608152407,0,200,7
3-4-6,0.0009139190792491921,2026-08-15,0.418483546388205,0,0.01555775157907832,3まくり差しv29,457.9,0.012729821026643906,202608152407,0,100,4
3-6-4,0.0008998104392029929,2026-08-15,0.8435722867528058,0,0.007598820744597293,3まくり差しv29,937.5,0.012533304215915978,202608152407,0,100,4
3-4-5,0.000812628509100701,2026-08-15,0.06939847467719987,0,0.08341796777587776,3まくり差しv29,85.4,0.01131896216730562,202608152407,0,100,3
3-5-6,0.0006869960272719698,2026-08-15,0.3900763442850244,0,0.012546485466819236,3まくり差しv29,567.8,0.00956904902387208,202608152407,0,100,3
3-6-2,0.0004556241106569845,2026-08-15,0.4620028482061823,0,0.007025536931025604,3まくり差しv29,1014.0,0.006346309553852482,202608152407,0,100,2
3-6-5,1.0300479183360329e-05,2026-08-15,0.012628387478799763,0,0.005810680626476315,3まくり差しv29,1226.0,0.00014347359571546453,202608152407,0,100,0
3-4-2,0.00715420998086497,2026-08-16,0.7876785188932331,0,0.035475309757007786,3直まくりv29,110.1,0.07753334064323321,202608160102,0,400,26
3-4-6,0.006882655814950555,2026-08-16,0.7515860149926006,0,0.035767688683576535,3直まくりv29,109.2,0.07459038793353572,202608160102,0,400,25
3-2-4,0.006312312459117411,2026-08-16,1.033956780803432,0,0.02384512578905102,3直まくりv29,163.8,0.06840932450239647,202608160102,0,400,23
3-1-5,0.006229134560590998,2026-08-16,0.2198884499888622,0,0.11064678765570984,3直まくりv29,35.3,0.06750788879423503,202608160102,0,400,22
3-4-1,0.0061236290035168554,2026-08-16,0.3845639014208585,0,0.06219477076825728,3直まくりv29,62.8,0.06636447836621254,202608160102,0,400,22
3-4-5,0.0055142226386196225,2026-08-16,0.6661180947452504,0,0.032333043081511234,3直まくりv29,120.8,0.059760071813132996,202608160102,0,400,20
3-1-2,0.005271450305344527,2026-08-16,0.4491275660153537,0,0.045843093946555835,3直まくりv29,85.2,0.05712904056511045,202608160102,0,300,19
3-2-1,0.005237916100783298,2026-08-16,0.6720246357304972,0,0.03044295872366763,3直まくりv29,128.3,0.05676561554510128,202608160102,0,300,19
