date,month,race_code,layer,model,policy,n,winner,second,third,head4_win,hit,return_yen,profit_yen,selected_comp,settle_comp,target_gap,tickets,comp_curve
2026-05-03,2026-05,202605030105,S,v283,FIXED_N10,10,1,6,5,0,0,0.0,-10000.0,1.8584580439861937,1.8584580439861937,8.641541956013807,4-5-1|4-5-6|4-2-1|4-2-5|4-5-2|4-5-3|4-1-5|4-1-2|4-3-1|4-2-6,
2026-05-03,2026-05,202605030105,S,v284,ODDS_4610_T10.5,4,1,6,5,0,0,0.0,-10000.0,3.8481408149090495,3.8481408149090495,6.6518591850909505,4-5-1|4-5-6|4-2-1|4-2-5,4:3.848141|6:2.423746|8:1.975641|10:1.885572
2026-05-03,2026-05,202605030105,S,v284,ODDS_2_10_T10.5,2,1,6,5,0,0,0.0,-10000.0,6.250566037735849,6.250566037735849,4.249433962264151,4-5-1|4-5-6,2:6.250566|3:5.000362|4:3.848141|5:2.844069|6:2.423746|7:2.007812|8:1.975641|9:1.899520|10:1.885572
2026-05-03,2026-05,202605030105,S,v284,ODDS_2_20_T10.5,2,1,6,5,0,0,0.0,-10000.0,6.250566037735849,6.250566037735849,4.249433962264151,4-5-1|4-5-6,2:6.250566|3:5.000362|4:3.848141|5:2.844069|6:2.423746|7:2.007812|8:1.975641|9:1.899520|10:1.885572|11:1.808257|12:1.757882|13:1.746988|14:1.695906|15:1.666437|16:1.652815|17:1.620002|18:1.613637|19:1.581456|20:1.573055
2026-05-03,2026-05,202605030105,S,v284,FIXED_N4,4,1,6,5,0,0,0.0,-10000.0,3.8481408149090495,3.8481408149090495,6.6518591850909505,4-5-1|4-5-6|4-2-1|4-2-5,
2026-05-03,2026-05,202605030105,S,v284,FIXED_N10,10,1,6,5,0,0,0.0,-10000.0,1.8855724465559642,1.8855724465559642,8.614427553444036,4-5-1|4-5-6|4-2-1|4-2-5|4-5-2|4-1-2|4-1-5|4-2-3|4-2-6|4-3-1,
2026-05-03,2026-05,202605030708,S,v283,ODDS_4610_T10.5,4,1,4,3,0,0,0.0,-10000.0,4.727221368899448,4.727221368899448,5.772778631100552,4-1-6|4-1-5|4-6-5|4-6-1,4:4.727221|6:3.298285|8:3.050962|10:2.957834
2026-05-03,2026-05,202605030708,S,v283,ODDS_2_10_T10.5,2,1,4,3,0,0,0.0,-10000.0,6.24375,6.24375,4.25625,4-1-6|4-1-5,2:6.243750|3:5.651675|4:4.727221|5:3.844905|6:3.298285|7:3.089072|8:3.050962|9:2.974256|10:2.957834
2026-05-03,2026-05,202605030708,S,v283,ODDS_2_20_T10.5,2,1,4,3,0,0,0.0,-10000.0,6.24375,6.24375,4.25625,4-1-6|4-1-5,2:6.243750|3:5.651675|4:4.727221|5:3.844905|6:3.298285|7:3.089072|8:3.050962|9:2.974256|10:2.957834|11:2.921824|12:2.684828|13:2.638586|14:2.579903|15:2.560847|16:2.510848|17:2.499160|18:2.485268|19:2.459595|20:2.421538
2026-05-03,2026-05,202605030708,S,v283,FIXED_N4,4,1,4,3,0,0,0.0,-10000.0,4.727221368899448,4.727221368899448,5.772778631100552,4-1-6|4-1-5|4-6-5|4-6-1,
2026-05-03,2026-05,202605030708,S,v283,FIXED_N10,10,1,4,3,0,0,0.0,-10000.0,2.957833844638908,2.957833844638908,7.542166155361092,4-1-6|4-1-5|4-6-5|4-6-1|4-1-3|4-1-2|4-5-6|4-3-6|4-3-1|4-3-5,
2026-05-03,2026-05,202605030708,S,v284,ODDS_4610_T10.5,4,1,4,3,0,0,0.0,-10000.0,4.727221368899448,4.727221368899448,5.772778631100552,4-1-5|4-1-6|4-6-1|4-6-5,4:4.727221|6:3.298285|8:3.071362|10:2.957834
2026-05-03,2026-05,202605030708,S,v284,ODDS_2_10_T10.5,2,1,4,3,0,0,0.0,-10000.0,6.24375,6.24375,4.25625,4-1-5|4-1-6,2:6.243750|3:5.134466|4:4.727221|5:3.844905|6:3.298285|7:3.089072|8:3.071362|9:3.033685|10:2.957834
2026-05-03,2026-05,202605030708,S,v284,ODDS_2_20_T10.5,2,1,4,3,0,0,0.0,-10000.0,6.24375,6.24375,4.25625,4-1-5|4-1-6,2:6.243750|3:5.134466|4:4.727221|5:3.844905|6:3.298285|7:3.089072|8:3.071362|9:3.033685|10:2.957834|11:2.932813|12:2.897406|13:2.664196|14:2.604381|15:2.591809|16:2.548690|17:2.499160|18:2.485268|19:2.459595|20:2.421538
2026-05-03,2026-05,202605030708,S,v284,FIXED_N4,4,1,4,3,0,0,0.0,-10000.0,4.727221368899448,4.727221368899448,5.772778631100552,4-1-5|4-1-6|4-6-1|4-6-5,
2026-05-03,2026-05,202605030708,S,v284,FIXED_N10,10,1,4,3,0,0,0.0,-10000.0,2.957833844638908,2.957833844638908,7.542166155361092,4-1-5|4-1-6|4-6-1|4-6-5|4-1-3|4-1-2|4-5-6|4-3-5|4-3-6|4-3-1,
2026-05-03,2026-05,202605030805,A,v283,ODDS_4610_T10.5,4,4,6,2,1,1,62580.0,52580.0,6.311589268840274,6.311589268840274,4.188410731159726,4-6-5|4-2-6|4-6-2|4-2-5,4:6.311589|6:4.059865|8:3.430210|10:3.108722
2026-05-03,2026-05,202605030805,A,v283,ODDS_2_10_T10.5,2,4,6,2,1,0,0.0,-10000.0,12.284412955465585,12.284412955465585,1.7844129554655854,4-6-5|4-2-6,2:12.284413|3:6.733188|4:6.311589|5:5.406460|6:4.059865|7:3.534273|8:3.430210|9:3.284461|10:3.108722
2026-05-03,2026-05,202605030805,A,v283,ODDS_2_20_T10.5,2,4,6,2,1,0,0.0,-10000.0,12.284412955465585,12.284412955465585,1.7844129554655854,4-6-5|4-2-6,2:12.284413|3:6.733188|4:6.311589|5:5.406460|6:4.059865|7:3.534273|8:3.430210|9:3.284461|10:3.108722|11:3.059215|12:2.942753|13:2.908958|14:2.888359|15:2.760185|16:2.721932|17:2.659421|18:2.582428|19:2.543515|20:2.525456
2026-05-03,2026-05,202605030805,A,v283,FIXED_N4,4,4,6,2,1,1,62580.0,52580.0,6.311589268840274,6.311589268840274,4.188410731159726,4-6-5|4-2-6|4-6-2|4-2-5,
2026-05-03,2026-05,202605030805,A,v283,FIXED_N10,10,4,6,2,1,1,31290.0,21290.0,3.108721620458127,3.108721620458127,7.391278379541873,4-6-5|4-2-6|4-6-2|4-2-5|4-5-6|4-6-1|4-1-6|4-3-6|4-2-1|4-6-3,
2026-05-03,2026-05,202605030805,A,v284,ODDS_4610_T10.5,4,4,6,2,1,1,62580.0,52580.0,6.193688689757911,6.193688689757911,4.306311310242089,4-6-5|4-2-6|4-2-1|4-6-2,4:6.193689|6:5.053044|8:3.972317|10:3.659484
2026-05-03,2026-05,202605030805,A,v284,ODDS_2_10_T10.5,3,4,6,2,1,0,0.0,-10000.0,10.599892214838196,10.599892214838196,0.09989221483819577,4-6-5|4-2-6|4-2-1,2:12.284413|3:10.599892|4:6.193689|5:5.319718|6:5.053044|7:4.648737|8:3.972317|9:3.778163|10:3.659484
2026-05-03,2026-05,202605030805,A,v284,ODDS_2_20_T10.5,3,4,6,2,1,0,0.0,-10000.0,10.599892214838196,10.599892214838196,0.09989221483819577,4-6-5|4-2-6|4-2-1,2:12.284413|3:10.599892|4:6.193689|5:5.319718|6:5.053044|7:4.648737|8:3.972317|9:3.778163|10:3.659484|11:3.592545|12:3.542305|13:3.478168|14:3.448760|15:2.846497|16:2.721932|17:2.678737|18:2.618172|19:2.599041|20:2.525456
2026-05-03,2026-05,202605030805,A,v284,FIXED_N4,4,4,6,2,1,1,62580.0,52580.0,6.193688689757911,6.193688689757911,4.306311310242089,4-6-5|4-2-6|4-2-1|4-6-2,
2026-05-03,2026-05,202605030805,A,v284,FIXED_N10,10,4,6,2,1,1,35760.0,25760.0,3.6594842319437015,3.6594842319437015,6.8405157680562985,4-6-5|4-2-6|4-2-1|4-6-2|4-5-6|4-2-5|4-6-3|4-1-6|4-1-5|4-3-6,
2026-05-03,2026-05,202605032307,S,v283,ODDS_4610_T10.5,4,4,1,6,1,0,0.0,-10000.0,4.5452774890362,4.5452774890362,5.9547225109638,4-2-3|4-3-6|4-2-6|4-3-2,4:4.545277|6:3.801868|8:2.362587|10:2.078351
2026-05-03,2026-05,202605032307,S,v283,ODDS_2_10_T10.5,2,4,1,6,1,0,0.0,-10000.0,10.538388625592418,10.538388625592418,0.03838862559241818,4-2-3|4-3-6,2:10.538389|3:5.521870|4:4.545277|5:4.450092|6:3.801868|7:2.818714|8:2.362587|9:2.089805|10:2.078351
2026-05-03,2026-05,202605032307,S,v283,ODDS_2_20_T10.5,2,4,1,6,1,0,0.0,-10000.0,10.538388625592418,10.538388625592418,0.03838862559241818,4-2-3|4-3-6,2:10.538389|3:5.521870|4:4.545277|5:4.450092|6:3.801868|7:2.818714|8:2.362587|9:2.089805|10:2.078351|11:2.064099|12:1.832097|13:1.543535|14:1.536295|15:1.348025|16:1.170706|17:1.155820|18:1.150847|19:1.143951|20:1.134580
2026-05-03,2026-05,202605032307,S,v283,FIXED_N4,4,4,1,6,1,0,0.0,-10000.0,4.5452774890362,4.5452774890362,5.9547225109638,4-2-3|4-3-6|4-2-6|4-3-2,
2026-05-03,2026-05,202605032307,S,v283,FIXED_N10,10,4,1,6,1,1,20710.0,10710.0,2.0783511446094347,2.0783511446094347,8.421648855390565,4-2-3|4-3-6|4-2-6|4-3-2|4-5-6|4-3-1|4-1-6|4-2-1|4-1-3|4-5-3,
2026-05-03,2026-05,202605032307,S,v284,ODDS_4610_T10.5,4,4,1,6,1,0,0.0,-10000.0,4.95789521356353,4.95789521356353,5.54210478643647,4-2-3|4-3-1|4-3-6|4-2-1,4:4.957895|6:3.821856|8:2.585513|10:2.042840
2026-05-03,2026-05,202605032307,S,v284,ODDS_2_10_T10.5,2,4,1,6,1,0,0.0,-10000.0,11.45032258064516,11.45032258064516,0.9503225806451603,4-2-3|4-3-1,2:11.450323|3:7.507206|4:4.957895|5:4.844859|6:3.821856|7:3.327084|8:2.585513|9:2.089805|10:2.042840
2026-05-03,2026-05,202605032307,S,v284,ODDS_2_20_T10.5,2,4,1,6,1,0,0.0,-10000.0,11.45032258064516,11.45032258064516,0.9503225806451603,4-2-3|4-3-1,2:11.450323|3:7.507206|4:4.957895|5:4.844859|6:3.821856|7:3.327084|8:2.585513|9:2.089805|10:2.042840|11:1.661477|12:1.443453|13:1.437119|14:1.253325|15:1.163837|16:1.159354|17:1.155820|18:1.150847|19:1.143951|20:1.134580
2026-05-03,2026-05,202605032307,S,v284,FIXED_N4,4,4,1,6,1,0,0.0,-10000.0,4.95789521356353,4.95789521356353,5.54210478643647,4-2-3|4-3-1|4-3-6|4-2-1,
2026-05-03,2026-05,202605032307,S,v284,FIXED_N10,10,4,1,6,1,1,20710.0,10710.0,2.042839916607658,2.042839916607658,8.457160083392342,4-2-3|4-3-1|4-3-6|4-2-1|4-5-6|4-1-3|4-3-2|4-2-6|4-1-6|4-6-5,
2026-05-04,2026-05,202605040202,S,v283,ODDS_4610_T10.5,4,2,4,1,0,0,0.0,-10000.0,4.671610976693487,4.671610976693487,5.828389023306513,4-2-5|4-2-6|4-6-5|4-6-2,4:4.671611|6:3.334727|8:3.065937|10:2.614897
2026-05-04,2026-05,202605040202,S,v283,ODDS_2_10_T10.5,2,2,4,1,0,0,0.0,-10000.0,7.9638888888888895,7.9638888888888895,2.5361111111111105,4-2-5|4-2-6,2:7.963889|3:5.992003|4:4.671611|5:3.550802|6:3.334727|7:3.161335|8:3.065937|9:2.668743|10:2.614897
2026-05-04,2026-05,202605040202,S,v283,ODDS_2_20_T10.5,2,2,4,1,0,0,0.0,-10000.0,7.9638888888888895,7.9638888888888895,2.5361111111111105,4-2-5|4-2-6,2:7.963889|3:5.992003|4:4.671611|5:3.550802|6:3.334727|7:3.161335|8:3.065937|9:2.668743|10:2.614897|11:2.546255|12:2.463502|13:2.411571|14:2.373085|15:2.279651|16:2.254879|17:2.223658|18:2.211669|19:2.162365|20:2.149372
2026-05-04,2026-05,202605040202,S,v283,FIXED_N4,4,2,4,1,0,0,0.0,-10000.0,4.671610976693487,4.671610976693487,5.828389023306513,4-2-5|4-2-6|4-6-5|4-6-2,
2026-05-04,2026-05,202605040202,S,v283,FIXED_N10,10,2,4,1,0,0,0.0,-10000.0,2.6148966670968714,2.6148966670968714,7.885103332903128,4-2-5|4-2-6|4-6-5|4-6-2|4-5-6|4-2-3|4-2-1|4-3-5|4-5-2|4-6-1,
2026-05-04,2026-05,202605040202,S,v284,ODDS_4610_T10.5,4,2,4,1,0,0,0.0,-10000.0,4.671610976693487,4.671610976693487,5.828389023306513,4-2-5|4-6-2|4-2-6|4-6-5,4:4.671611|6:3.354873|8:3.114207|10:2.881236
2026-05-04,2026-05,202605040202,S,v284,ODDS_2_10_T10.5,2,2,4,1,0,0,0.0,-10000.0,9.821772151898735,9.821772151898735,0.6782278481012654,4-2-5|4-6-2,2:9.821772|3:5.789161|4:4.671611|5:3.550802|6:3.354873|7:3.212681|8:3.114207|9:2.946748|10:2.881236
2026-05-04,2026-05,202605040202,S,v284,ODDS_2_20_T10.5,2,2,4,1,0,0,0.0,-10000.0,9.821772151898735,9.821772151898735,0.6782278481012654,4-2-5|4-6-2,2:9.821772|3:5.789161|4:4.671611|5:3.550802|6:3.354873|7:3.212681|8:3.114207|9:2.946748|10:2.881236|11:2.841777|12:2.772896|13:2.754278|14:2.678230|15:2.370092|16:2.335623|17:2.280707|18:2.194274|19:2.180895|20:2.149372
2026-05-04,2026-05,202605040202,S,v284,FIXED_N4,4,2,4,1,0,0,0.0,-10000.0,4.671610976693487,4.671610976693487,5.828389023306513,4-2-5|4-6-2|4-2-6|4-6-5,
2026-05-04,2026-05,202605040202,S,v284,FIXED_N10,10,2,4,1,0,0,0.0,-10000.0,2.881236478488927,2.881236478488927,7.618763521511073,4-2-5|4-6-2|4-2-6|4-6-5|4-5-6|4-2-1|4-6-3|4-3-5|4-2-3|4-6-1,
2026-05-04,2026-05,202605040701,A,v283,ODDS_4610_T10.5,4,4,2,1,1,1,87400.0,77400.0,8.670798888341404,8.670798888341404,1.8292011116585964,4-2-1|4-2-5|4-3-1|4-3-5,4:8.670799|6:6.285920|8:4.683771|10:4.338093
2026-05-04,2026-05,202605040701,A,v283,ODDS_2_10_T10.5,2,4,2,1,1,1,93100.0,83100.0,9.398936170212767,9.398936170212767,1.1010638297872326,4-2-1|4-2-5,2:9.398936|3:9.077348|4:8.670799|5:7.052950|6:6.285920|7:5.649499|8:4.683771|9:4.492649|10:4.338093
2026-05-04,2026-05,202605040701,A,v283,ODDS_2_20_T10.5,2,4,2,1,1,1,93100.0,83100.0,9.398936170212767,9.398936170212767,1.1010638297872326,4-2-1|4-2-5,2:9.398936|3:9.077348|4:8.670799|5:7.052950|6:6.285920|7:5.649499|8:4.683771|9:4.492649|10:4.338093|11:3.909784|12:3.487622|13:3.399216|14:3.317500|15:3.226481|16:3.121143|17:3.002663|18:2.886631|19:2.866292|20:2.835713
2026-05-04,2026-05,202605040701,A,v283,FIXED_N4,4,4,2,1,1,1,87400.0,77400.0,8.670798888341404,8.670798888341404,1.8292011116585964,4-2-1|4-2-5|4-3-1|4-3-5,
2026-05-04,2026-05,202605040701,A,v283,FIXED_N10,10,4,2,1,1,1,43700.0,33700.0,4.338092634893208,4.338092634893208,6.161907365106792,4-2-1|4-2-5|4-3-1|4-3-5|4-2-3|4-1-5|4-5-1|4-1-2|4-3-2|4-1-3,
2026-05-04,2026-05,202605040701,A,v284,ODDS_4610_T10.5,4,4,2,1,1,1,83600.0,73600.0,8.385955926884021,8.385955926884021,2.114044073115979,4-2-1|4-2-5|4-3-1|4-3-2,4:8.385956|6:6.134854|8:4.599381|10:4.347014
2026-05-04,2026-05,202605040701,A,v284,ODDS_2_10_T10.5,2,4,2,1,1,1,93100.0,83100.0,9.398936170212767,9.398936170212767,1.1010638297872326,4-2-1|4-2-5,2:9.398936|3:9.077348|4:8.385956|5:6.863323|6:6.134854|7:5.012546|8:4.599381|9:4.492649|10:4.347014
2026-05-04,2026-05,202605040701,A,v284,ODDS_2_20_T10.5,2,4,2,1,1,1,93100.0,83100.0,9.398936170212767,9.398936170212767,1.1010638297872326,4-2-1|4-2-5,2:9.398936|3:9.077348|4:8.385956|5:6.863323|6:6.134854|7:5.012546|8:4.599381|9:4.492649|10:4.347014|11:4.202154|12:3.718399|13:3.399216|14:3.303723|15:3.163799|16:3.062450|17:2.995964|18:2.974061|19:2.866292|20:2.835713
2026-05-04,2026-05,202605040701,A,v284,FIXED_N4,4,4,2,1,1,1,83600.0,73600.0,8.385955926884021,8.385955926884021,2.114044073115979,4-2-1|4-2-5|4-3-1|4-3-2,
2026-05-04,2026-05,202605040701,A,v284,FIXED_N10,10,4,2,1,1,1,43700.0,33700.0,4.34701409612673,4.34701409612673,6.15298590387327,4-2-1|4-2-5|4-3-1|4-3-2|4-2-3|4-1-5|4-1-2|4-5-1|4-3-5|4-6-5,
2026-05-04,2026-05,202605040705,S,v283,ODDS_4610_T10.5,4,4,5,1,1,1,29000.0,19000.0,2.933273634177725,2.933273634177725,7.566726365822275,4-1-5|4-1-2|4-5-1|4-5-2,4:2.933274|6:2.440406|8:2.142283|10:2.057973
2026-05-04,2026-05,202605040705,S,v283,ODDS_2_10_T10.5,2,4,5,1,1,0,0.0,-10000.0,4.585492227979275,4.585492227979275,5.914507772020725,4-1-5|4-1-2,2:4.585492|3:3.286382|4:2.933274|5:2.662136|6:2.440406|7:2.321152|8:2.142283|9:2.108548|10:2.057973
2026-05-04,2026-05,202605040705,S,v283,ODDS_2_20_T10.5,2,4,5,1,1,0,0.0,-10000.0,4.585492227979275,4.585492227979275,5.914507772020725,4-1-5|4-1-2,2:4.585492|3:3.286382|4:2.933274|5:2.662136|6:2.440406|7:2.321152|8:2.142283|9:2.108548|10:2.057973|11:1.956061|12:1.896700|13:1.877421|14:1.843716|15:1.815089|16:1.787932|17:1.752487|18:1.733275|19:1.723285|20:1.712949
2026-05-04,2026-05,202605040705,S,v283,FIXED_N4,4,4,5,1,1,1,29000.0,19000.0,2.933273634177725,2.933273634177725,7.566726365822275,4-1-5|4-1-2|4-5-1|4-5-2,
2026-05-04,2026-05,202605040705,S,v283,FIXED_N10,10,4,5,1,1,1,20880.0,10880.0,2.057972803990292,2.057972803990292,8.442027196009708,4-1-5|4-1-2|4-5-1|4-5-2|4-1-6|4-1-3|4-2-5|4-5-6|4-3-5|4-6-5,
2026-05-04,2026-05,202605040705,S,v284,ODDS_4610_T10.5,4,4,5,1,1,1,29000.0,19000.0,2.933273634177725,2.933273634177725,7.566726365822275,4-1-5|4-1-2|4-5-1|4-5-2,4:2.933274|6:2.440406|8:2.281600|10:2.197729
2026-05-04,2026-05,202605040705,S,v284,ODDS_2_10_T10.5,2,4,5,1,1,0,0.0,-10000.0,4.585492227979275,4.585492227979275,5.914507772020725,4-1-5|4-1-2,2:4.585492|3:3.286382|4:2.933274|5:2.666342|6:2.440406|7:2.321152|8:2.281600|9:2.224194|10:2.197729
2026-05-04,2026-05,202605040705,S,v284,ODDS_2_20_T10.5,2,4,5,1,1,0,0.0,-10000.0,4.585492227979275,4.585492227979275,5.914507772020725,4-1-5|4-1-2,2:4.585492|3:3.286382|4:2.933274|5:2.666342|6:2.440406|7:2.321152|8:2.281600|9:2.224194|10:2.197729|11:2.157174|12:2.104268|13:2.067856|14:1.964987|15:1.835265|16:1.824069|17:1.792237|18:1.772147|19:1.723285|20:1.712949
2026-05-04,2026-05,202605040705,S,v284,FIXED_N4,4,4,5,1,1,1,29000.0,19000.0,2.933273634177725,2.933273634177725,7.566726365822275,4-1-5|4-1-2|4-5-1|4-5-2,
2026-05-04,2026-05,202605040705,S,v284,FIXED_N10,10,4,5,1,1,1,22040.0,12040.0,2.197728595069548,2.197728595069548,8.302271404930451,4-1-5|4-1-2|4-5-1|4-5-2|4-1-3|4-1-6|4-2-5|4-3-5|4-6-1|4-3-2,
2026-05-05,2026-05,202605050202,S,v283,ODDS_4610_T10.5,4,1,6,4,0,0,0.0,-10000.0,2.685596166916626,2.685596166916626,7.814403833083373,4-6-1|4-1-6|4-6-3|4-1-3,4:2.685596|6:2.631204|8:2.229224|10:2.070753
2026-05-05,2026-05,202605050202,S,v283,ODDS_2_10_T10.5,2,1,6,4,0,0,0.0,-10000.0,3.988271604938272,3.988271604938272,6.511728395061728,4-6-1|4-1-6,2:3.988272|3:3.280956|4:2.685596|5:2.650835|6:2.631204|7:2.408815|8:2.229224|9:2.159846|10:2.070753
2026-05-05,2026-05,202605050202,S,v283,ODDS_2_20_T10.5,2,1,6,4,0,0,0.0,-10000.0,3.988271604938272,3.988271604938272,6.511728395061728,4-6-1|4-1-6,2:3.988272|3:3.280956|4:2.685596|5:2.650835|6:2.631204|7:2.408815|8:2.229224|9:2.159846|10:2.070753|11:1.989031|12:1.959011|13:1.930784|14:1.898957|15:1.892454|16:1.871703|17:1.866384|18:1.852797|19:1.840469|20:1.833378
2026-05-05,2026-05,202605050202,S,v283,FIXED_N4,4,1,6,4,0,0,0.0,-10000.0,2.685596166916626,2.685596166916626,7.814403833083373,4-6-1|4-1-6|4-6-3|4-1-3,
2026-05-05,2026-05,202605050202,S,v283,FIXED_N10,10,1,6,4,0,0,0.0,-10000.0,2.070752590930561,2.070752590930561,8.42924740906944,4-6-1|4-1-6|4-6-3|4-1-3|4-5-6|4-5-1|4-3-1|4-3-6|4-6-5|4-6-2,
2026-05-05,2026-05,202605050202,S,v284,ODDS_4610_T10.5,4,1,6,4,0,0,0.0,-10000.0,2.9566286239339945,2.9566286239339945,7.5433713760660055,4-1-6|4-6-1|4-6-2|4-1-3,4:2.956629|6:2.644148|8:2.238855|10:2.049996
2026-05-05,2026-05,202605050202,S,v284,ODDS_2_10_T10.5,2,1,6,4,0,0,0.0,-10000.0,3.988271604938272,3.988271604938272,6.511728395061728,4-1-6|4-6-1,2:3.988272|3:3.694734|4:2.956629|5:2.914552|6:2.644148|7:2.313489|8:2.238855|9:2.082892|10:2.049996
2026-05-05,2026-05,202605050202,S,v284,ODDS_2_20_T10.5,2,1,6,4,0,0,0.0,-10000.0,3.988271604938272,3.988271604938272,6.511728395061728,4-1-6|4-6-1,2:3.988272|3:3.694734|4:2.956629|5:2.914552|6:2.644148|7:2.313489|8:2.238855|9:2.082892|10:2.049996|11:2.038236|12:2.007697|13:1.930784|14:1.925125|15:1.893482|16:1.887017|17:1.873128|18:1.852797|19:1.840469|20:1.833378
2026-05-05,2026-05,202605050202,S,v284,FIXED_N4,4,1,6,4,0,0,0.0,-10000.0,2.9566286239339945,2.9566286239339945,7.5433713760660055,4-1-6|4-6-1|4-6-2|4-1-3,
2026-05-05,2026-05,202605050202,S,v284,FIXED_N10,10,1,6,4,0,0,0.0,-10000.0,2.04999591261087,2.04999591261087,8.45000408738913,4-1-6|4-6-1|4-6-2|4-1-3|4-5-6|4-3-1|4-6-3|4-6-5|4-3-6|4-2-1,
2026-05-05,2026-05,202605050702,S,v283,ODDS_4610_T10.5,4,4,5,2,1,0,0.0,-10000.0,3.9621022256717553,3.9621022256717553,6.537897774328245,4-2-6|4-2-1|4-1-6|4-1-2,4:3.962102|6:2.959794|8:2.643782|10:2.412216
2026-05-05,2026-05,202605050702,S,v283,ODDS_2_10_T10.5,2,4,5,2,1,0,0.0,-10000.0,8.75390625,8.75390625,1.74609375,4-2-6|4-2-1,2:8.753906|3:6.363219|4:3.962102|5:3.480000|6:2.959794|7:2.877890|8:2.643782|9:2.475130|10:2.412216
2026-05-05,2026-05,202605050702,S,v283,ODDS_2_20_T10.5,2,4,5,2,1,0,0.0,-10000.0,8.75390625,8.75390625,1.74609375,4-2-6|4-2-1,2:8.753906|3:6.363219|4:3.962102|5:3.480000|6:2.959794|7:2.877890|8:2.643782|9:2.475130|10:2.412216|11:2.390996|12:2.246962|13:2.145878|14:2.002631|15:1.992491|16:1.980456|17:1.868009|18:1.859787|19:1.845695|20:1.830086
2026-05-05,2026-05,202605050702,S,v283,FIXED_N4,4,4,5,2,1,0,0.0,-10000.0,3.9621022256717553,3.9621022256717553,6.537897774328245,4-2-6|4-2-1|4-1-6|4-1-2,
2026-05-05,2026-05,202605050702,S,v283,FIXED_N10,10,4,5,2,1,0,0.0,-10000.0,2.4122160137309185,2.4122160137309185,8.08778398626908,4-2-6|4-2-1|4-1-6|4-1-2|4-2-5|4-1-5|4-2-3|4-5-6|4-6-1|4-1-3,
2026-05-05,2026-05,202605050702,S,v284,ODDS_4610_T10.5,4,4,5,2,1,0,0.0,-10000.0,4.939183476265249,4.939183476265249,5.560816523734751,4-2-1|4-2-5|4-1-5|4-1-6,4:4.939183|6:2.959794|8:2.643782|10:2.406200
2026-05-05,2026-05,202605050702,S,v284,ODDS_2_10_T10.5,2,4,5,2,1,0,0.0,-10000.0,9.17102137767221,9.17102137767221,1.3289786223277904,4-2-1|4-2-5,2:9.171021|3:6.267857|4:4.939183|5:4.121616|6:2.959794|7:2.877890|8:2.643782|9:2.468797|10:2.406200
2026-05-05,2026-05,202605050702,S,v284,ODDS_2_20_T10.5,2,4,5,2,1,0,0.0,-10000.0,9.17102137767221,9.17102137767221,1.3289786223277904,4-2-1|4-2-5,2:9.171021|3:6.267857|4:4.939183|5:4.121616|6:2.959794|7:2.877890|8:2.643782|9:2.468797|10:2.406200|11:2.265692|12:2.119716|13:2.106101|14:2.089907|15:2.079620|16:2.068687|17:1.935240|18:1.859787|19:1.845695|20:1.830086
2026-05-05,2026-05,202605050702,S,v284,FIXED_N4,4,4,5,2,1,0,0.0,-10000.0,4.939183476265249,4.939183476265249,5.560816523734751,4-2-1|4-2-5|4-1-5|4-1-6,
2026-05-05,2026-05,202605050702,S,v284,FIXED_N10,10,4,5,2,1,0,0.0,-10000.0,2.406200140919049,2.406200140919049,8.093799859080951,4-2-1|4-2-5|4-1-5|4-1-6|4-2-6|4-1-2|4-2-3|4-5-6|4-6-2|4-1-3,
2026-05-05,2026-05,202605050904,S,v283,ODDS_4610_T10.5,4,1,3,5,0,0,0.0,-10000.0,4.572150049283715,4.572150049283715,5.927849950716285,4-1-5|4-5-2|4-1-2|4-5-1,4:4.572150|6:3.863350|8:3.420558|10:3.233618
2026-05-05,2026-05,202605050904,S,v283,ODDS_2_10_T10.5,2,1,3,5,0,0,0.0,-10000.0,8.99,8.99,1.5099999999999998,4-1-5|4-5-2,2:8.990000|3:6.267868|4:4.572150|5:3.912120|6:3.863350|7:3.808247|8:3.420558|9:3.365034|10:3.233618
2026-05-05,2026-05,202605050904,S,v283,ODDS_2_20_T10.5,2,1,3,5,0,0,0.0,-10000.0,8.99,8.99,1.5099999999999998,4-1-5|4-5-2,2:8.990000|3:6.267868|4:4.572150|5:3.912120|6:3.863350|7:3.808247|8:3.420558|9:3.365034|10:3.233618|11:3.121225|12:3.046528|13:3.031581|14:2.947521|15:2.938804|16:2.906450|17:2.892494|18:2.872923|19:2.866173|20:2.861152
2026-05-05,2026-05,202605050904,S,v283,FIXED_N4,4,1,3,5,0,0,0.0,-10000.0,4.572150049283715,4.572150049283715,5.927849950716285,4-1-5|4-5-2|4-1-2|4-5-1,
2026-05-05,2026-05,202605050904,S,v283,FIXED_N10,10,1,3,5,0,0,0.0,-10000.0,3.233617803513342,3.233617803513342,7.266382196486658,4-1-5|4-5-2|4-1-2|4-5-1|4-2-5|4-3-2|4-3-5|4-2-1|4-3-1|4-1-3,
2026-05-05,2026-05,202605050904,S,v284,ODDS_4610_T10.5,4,1,3,5,0,0,0.0,-10000.0,4.572150049283714,4.572150049283714,5.927849950716286,4-1-2|4-5-2|4-1-5|4-5-1,4:4.572150|6:3.863350|8:3.373136|10:3.202227
