race_code,branch,confidence,status,points,rank,rank_col,actual_combo,hit,invest,return,payout100
202608190911,1逃げ,0.676220479301762,SETTLED,7,8,v110_rank20,1-2-5,0,700,0,1200
202608190912,1逃げ,0.7462777436347695,SETTLED,7,2,v110_rank20,1-2-3,1,700,320,320
202608191001,4カド,0.1986402849231906,NO_SOURCE,,,,,,,,
202608191002,1逃げ,0.491703710351464,UNSETTLED,,,,5-1-3,,,,7170
202608191003,1逃げ,0.5964239077132417,SETTLED,7,2,v110_rank20,1-2-3,1,700,600,600
202608191004,1逃げ,0.6977907298919184,UNSETTLED,,,,4-5-2,,,,700
202608191005,1逃げ,0.7542175124911121,UNSETTLED,,,,6-1-4,,,,15990
202608191006,1逃げ,0.5931585093628485,UNSETTLED,,,,5-6-3,,,,2940
202608191007,1逃げ,0.6234183920572163,SETTLED,7,3,v110_rank20,1-2-4,1,700,910,910
202608191008,1逃げ,0.555597240100042,SETTLED,7,14,v110_rank20,1-2-5,0,700,0,1220
202608191009,1逃げ,0.5107425791086471,SETTLED,7,18,v110_rank20,1-2-4,0,700,0,4550
202608191010,1逃げ,0.4984427708360491,UNSETTLED,,,,2-3-6,,,,2860
202608191011,1逃げ,0.8427850284810228,SETTLED,7,4,v110_rank20,1-3-4,1,700,870,870
202608191012,1逃げ,0.6379755340168962,SETTLED,7,8,v110_rank20,1-2-3,0,700,0,980
202608191102,5頭,0.4363165137874801,NO_SOURCE,,,,,,,,
202608191103,1逃げ,0.7905308571777973,UNSETTLED,,,,4-2-1,,,,7200
202608191104,1逃げ,0.45683005119762726,SETTLED,7,3,v110_rank20,1-5-4,1,700,2740,2740
202608191105,1逃げ,0.6710162925376956,SETTLED,7,2,v110_rank20,1-3-6,1,700,480,480
202608191106,1逃げ,0.696851569064506,SETTLED,7,13,v110_rank20,1-6-4,0,700,0,4720
202608191107,1逃げ,0.7190406692929077,SETTLED,7,5,v110_rank20,1-3-5,1,700,2100,2100
202608191108,1逃げ,0.6251385000045032,UNSETTLED,,,,6-1-3,,,,3100
202608191109,1逃げ,0.4961110630640031,SETTLED,7,1,v110_rank20,1-2-6,1,700,700,700
202608191110,3まくり,0.27598627056120356,NO_SOURCE,,,,,,,,
202608191111,1逃げ,0.8571166013503588,SETTLED,7,1,v110_rank20,1-2-4,1,700,570,570
202608191112,1逃げ,0.6316113678598014,UNSETTLED,,,,4-1-2,,,,7280
202608191301,1逃げ,0.5216621081475864,SETTLED,7,4,v110_rank20,1-6-3,1,700,3330,3330
202608191302,1逃げ,0.4600243812233418,UNSETTLED,,,,3-6-1,,,,3380
202608191303,1逃げ,0.6447650085861546,UNSETTLED,,,,3-1-5,,,,2620
202608191304,1逃げ,0.4193281824599147,UNSETTLED,,,,2-5-3,,,,4780
202608191306,1逃げ,0.7678479753300163,SETTLED,7,5,v110_rank20,1-4-3,1,700,2100,2100
202608191307,5頭,0.39151006977811265,NO_SOURCE,,,,,,,,
202608191308,1逃げ,0.7486615352794355,SETTLED,7,3,v110_rank20,1-5-2,1,700,1080,1080
202608191309,5頭,0.2811493440750128,NO_SOURCE,,,,,,,,
202608191310,1逃げ,0.7630769699295331,SETTLED,7,3,v110_rank20,1-5-3,1,700,990,990
202608191311,1逃げ,0.6602264621628416,SETTLED,7,7,v110_rank20,1-3-4,1,700,2490,2490
202608191312,1逃げ,0.8017207609989672,SETTLED,7,8,v110_rank20,1-4-5,0,700,0,2680
202608191401,1逃げ,0.8064702193403025,SETTLED,7,3,v110_rank20,1-6-2,1,700,3560,3560
202608191402,5頭,0.20392301247339273,NO_SOURCE,,,,,,,,
202608191403,1逃げ,0.7275182799938071,SETTLED,7,9,v110_rank20,1-4-2,0,700,0,1830
202608191404,4カド,0.1523457196485173,NO_SOURCE,,,,,,,,
202608191405,4カド,0.25966145041584193,NO_SOURCE,,,,,,,,
202608191406,1逃げ,0.4804858212375565,SETTLED,7,7,v110_rank20,1-5-4,1,700,12740,12740
202608191407,5頭,0.17704410774454643,NO_SOURCE,,,,,,,,
202608191408,1逃げ,0.5222968829297819,SETTLED,7,1,v110_rank20,1-6-4,1,700,1560,1560
202608191409,1逃げ,0.4301974179913149,UNSETTLED,,,,5-2-4,,,,28670
202608191410,1逃げ,0.4089689122019365,UNSETTLED,,,,3-1-4,,,,7750
202608191411,1逃げ,0.7055194920705089,SETTLED,7,1,v110_rank20,1-2-5,1,700,840,840
202608191412,1逃げ,0.7873539808628042,UNSETTLED,,,,2-1-3,,,,7940
202608191501,4カド,0.39549216624872696,NO_SOURCE,,,,,,,,
202608191504,1逃げ,0.4282010409944922,SETTLED,7,1,v110_rank20,1-3-6,1,700,1440,1440
202608191505,1逃げ,0.5501857483085206,SETTLED,7,5,v110_rank20,1-2-4,1,700,1380,1380
202608191506,1逃げ,0.5597394832794608,SETTLED,7,1,v110_rank20,1-3-5,1,700,830,830
202608191507,1逃げ,0.595152029921397,SETTLED,7,1,v110_rank20,1-2-6,1,700,930,930
202608191508,1逃げ,0.7411186064337315,SETTLED,7,8,v110_rank20,1-4-3,0,700,0,3660
202608191509,1逃げ,0.4669074487375794,UNSETTLED,,,,3-1-6,,,,8800
202608191510,1逃げ,0.6879410179608768,SETTLED,7,7,v110_rank20,1-5-2,1,700,2020,2020
202608191511,1逃げ,0.6831192229908292,SETTLED,7,9,v110_rank20,1-4-6,0,700,0,5740
202608191512,1逃げ,0.5683516073699851,SETTLED,7,12,v110_rank20,1-3-6,0,700,0,5930
202608191601,1逃げ,0.43844341753023186,SETTLED,7,1,v110_rank20,1-3-6,1,700,1060,1060
202608191603,4カド,0.2988975629791266,NO_SOURCE,,,,,,,,
202608191604,4カド,0.2528896688963718,NO_SOURCE,,,,,,,,
202608191605,1逃げ,0.666812163915997,UNSETTLED,,,,4-5-6,,,,6820
202608191606,3まくり差し,0.25862998851996444,NO_SOURCE,,,,,,,,
202608191607,1逃げ,0.7862112548510214,SETTLED,7,1,v110_rank20,1-2-4,1,700,440,440
202608191608,5頭,0.2748412844214863,NO_SOURCE,,,,,,,,
202608191609,1逃げ,0.645714381185806,SETTLED,7,2,v110_rank20,1-6-2,1,700,450,450
202608191610,1逃げ,0.598757976469921,SETTLED,7,2,v110_rank20,1-3-2,1,700,760,760
202608191611,1逃げ,0.4804737902490916,UNSETTLED,,,,3-1-5,,,,1890
202608191612,1逃げ,0.6406777189856342,SETTLED,7,4,v110_rank20,1-3-4,1,700,1590,1590
202608191701,1逃げ,0.7151170607602633,UNSETTLED,,,,5-1-3,,,,6110
202608191702,1逃げ,0.5470732401109862,SETTLED,7,11,v110_rank20,1-3-6,0,700,0,3020
202608191703,1逃げ,0.7195070967639907,SETTLED,7,11,v110_rank20,1-4-5,0,700,0,3920
202608191704,1逃げ,0.704276049961694,SETTLED,7,10,v110_rank20,1-6-3,0,700,0,3270
202608191705,1逃げ,0.7281740047894587,SETTLED,7,2,v110_rank20,1-3-6,1,700,720,720
202608191706,1逃げ,0.5498239462809226,UNSETTLED,,,,3-6-1,,,,4010
202608191707,1逃げ,0.7241075774869612,SETTLED,7,2,v110_rank20,1-4-2,1,700,830,830
202608191708,1逃げ,0.6748177700371952,UNSETTLED,,,,4-6-1,,,,11110
202608191709,1逃げ,0.6516548682913713,SETTLED,7,1,v110_rank20,1-3-6,1,700,1130,1130
202608191710,1逃げ,0.5178582279592568,UNSETTLED,,,,4-5-6,,,,8420
202608191711,1逃げ,0.6899983515243064,SETTLED,7,5,v110_rank20,1-3-4,1,700,1420,1420
202608191712,1逃げ,0.849328682879149,SETTLED,7,2,v110_rank20,1-4-3,1,700,1530,1530
202608191801,1逃げ,0.7328058545942948,UNSETTLED,,,,5-4-1,,,,40200
202608191802,1逃げ,0.7463055067685302,UNSETTLED,,,,5-1-4,,,,3300
202608191803,1逃げ,0.68641838279209,UNSETTLED,,,,3-2-6,,,,1810
202608191805,1逃げ,0.6441521937586456,UNSETTLED,,,,3-1-6,,,,870
202608191806,1逃げ,0.48502481328904856,UNSETTLED,,,,3-1-4,,,,910
202608191807,1逃げ,0.6823866467944064,SETTLED,7,10,v110_rank20,1-6-3,0,700,0,4930
202608191808,1逃げ,0.6622285395018166,UNSETTLED,,,,6-2-1,,,,6600
202608191809,1逃げ,0.7137612240717458,UNSETTLED,,,,3-1-2,,,,8350
202608191810,1逃げ,0.847840271410754,SETTLED,7,4,v110_rank20,1-2-3,1,700,460,460
202608191811,1逃げ,0.8116155866335957,UNSETTLED,,,,2-1-3,,,,3130
202608191812,1逃げ,0.8139939021200902,SETTLED,7,12,v110_rank20,1-4-3,0,700,0,1470
202608191901,1逃げ,0.5463164946432914,SETTLED,7,12,v110_rank20,1-2-6,0,700,0,6990
202608191902,5頭,0.18923758583141007,NO_SOURCE,,,,,,,,
202608191903,1逃げ,0.4432626825586099,UNSETTLED,,,,4-3-1,,,,12180
202608191905,1逃げ,0.7367670236866514,SETTLED,7,5,v110_rank20,1-2-4,1,700,710,710
202608191906,1逃げ,0.6119989329279498,UNSETTLED,,,,2-1-3,,,,3380
202608191907,1逃げ,0.6645852748514945,SETTLED,7,9,v110_rank20,1-4-3,0,700,0,7050
202608191908,1逃げ,0.6294785276808056,SETTLED,7,1,v110_rank20,1-3-4,1,700,530,530
202608191909,1逃げ,0.4914526454732416,SETTLED,7,4,v110_rank20,1-5-2,1,700,1810,1810
202608191910,1逃げ,0.556080734162322,UNSETTLED,,,,4-5-3,,,,48900
202608191911,1逃げ,0.47503689187065035,SETTLED,7,5,v110_rank20,1-5-2,1,700,1980,1980
202608191912,1逃げ,0.6259899036002441,SETTLED,7,2,v110_rank20,1-3-5,1,700,1010,1010
202608192002,1逃げ,0.5768777924950912,SETTLED,7,5,v110_rank20,1-3-5,1,700,2010,2010
202608192004,1逃げ,0.6481918885038156,SETTLED,7,4,v110_rank20,1-5-2,1,700,1770,1770
202608192005,1逃げ,0.7647745406380829,SETTLED,7,2,v110_rank20,1-4-2,1,700,1050,1050
202608192006,1逃げ,0.77152946098125,UNSETTLED,,,,6-1-2,,,,1420
202608192007,1逃げ,0.6851931195225698,SETTLED,7,1,v110_rank20,1-3-5,1,700,810,810
202608192008,1逃げ,0.7299377604630861,SETTLED,7,1,v110_rank20,1-2-3,1,700,280,280
202608192009,1逃げ,0.5536431605431315,UNSETTLED,,,,4-2-1,,,,11910
202608192010,1逃げ,0.717232666837401,SETTLED,7,6,v110_rank20,1-3-2,1,700,1040,1040
202608192011,1逃げ,0.8133387944660899,UNSETTLED,,,,5-1-4,,,,4800
202608192012,1逃げ,0.64457921776888,SETTLED,7,2,v110_rank20,1-2-3,1,700,640,640
202608200202,5頭,0.50632549736854,NO_SOURCE,,,,,,,,
202608200203,1逃げ,0.446396566444159,SETTLED,7,2,v110_rank20,1-6-4,1,700,2590,2590
202608200204,5頭,0.30668921471656413,NO_SOURCE,,,,,,,,
202608200205,1逃げ,0.551305567893362,SETTLED,7,5,v110_rank20,1-2-4,1,700,1160,1160
202608200206,5頭,0.21342993660996162,NO_SOURCE,,,,,,,,
202608200207,1逃げ,0.4026855794256664,SETTLED,7,5,v110_rank20,1-2-3,1,700,620,620
202608200208,3まくり,0.28119314081035396,NO_SOURCE,,,,,,,,
202608200209,1逃げ,0.4458020236429635,UNSETTLED,,,,2-1-5,,,,2050
202608200210,1逃げ,0.5126317762041903,UNSETTLED,,,,6-5-1,,,,23620
202608200211,3まくり,0.25042717755338245,NO_SOURCE,,,,,,,,
202608200212,1逃げ,0.6510183741293507,SETTLED,7,9,v110_rank20,1-5-4,0,700,0,3550
202608200401,5頭,0.18644463607979422,NO_SOURCE,,,,,,,,
202608200402,1逃げ,0.706826924469739,UNSETTLED,,,,2-1-5,,,,20460
202608200403,3まくり,0.23614933274465594,NO_SOURCE,,,,,,,,
202608200404,3まくり,0.22899350300905197,NO_SOURCE,,,,,,,,
202608200405,4カド,0.2829826098274385,NO_SOURCE,,,,,,,,
202608200406,5頭,0.3254068523163773,NO_SOURCE,,,,,,,,
202608200408,1逃げ,0.40729779204550304,UNSETTLED,,,,4-1-5,,,,1820
202608200410,5頭,0.15515647281182465,NO_SOURCE,,,,,,,,
202608200411,5頭,0.1923657355243584,NO_SOURCE,,,,,,,,
202608200502,1逃げ,0.4556652564913167,UNSETTLED,,,,6-1-4,,,,10470
202608200503,1逃げ,0.6452242456886502,SETTLED,7,4,v110_rank20,1-4-2,1,700,910,910
202608200504,1逃げ,0.7661413280989413,SETTLED,7,3,v110_rank20,1-2-3,1,700,590,590
202608200505,1逃げ,0.7046415574885271,SETTLED,7,4,v110_rank20,1-5-6,1,700,1150,1150
202608200506,1逃げ,0.47556389368034835,SETTLED,7,1,v110_rank20,1-5-6,1,700,3550,3550
202608200507,1逃げ,0.4268024446928238,UNSETTLED,,,,3-1-5,,,,26660
202608200508,1逃げ,0.6033094172217502,SETTLED,7,15,v110_rank20,1-5-6,0,700,0,5890
202608200509,1逃げ,0.45686600826811696,UNSETTLED,,,,3-4-5,,,,8670
202608200510,1逃げ,0.7362274781875142,SETTLED,7,1,v110_rank20,1-3-4,1,700,700,700
202608200511,1逃げ,0.5192745405921249,SETTLED,7,5,v110_rank20,1-2-3,1,700,760,760
202608200512,1逃げ,0.7686152942461182,SETTLED,7,14,v110_rank20,1-6-2,0,700,0,7320
202608200901,1逃げ,0.72191466634779,SETTLED,7,2,v110_rank20,1-5-3,1,700,1210,1210
202608200902,5頭,0.2441369901755561,NO_SOURCE,,,,,,,,
202608200903,1逃げ,0.5329907126925734,SETTLED,7,15,v110_rank20,1-2-3,0,700,0,2040
202608200904,5頭,0.31829952050073085,NO_SOURCE,,,,,,,,
202608200905,1逃げ,0.6385517742324264,SETTLED,7,3,v110_rank20,1-2-3,1,700,560,560
202608200906,1逃げ,0.5874926985014677,UNSETTLED,,,,2-4-3,,,,13910
202608200907,1逃げ,0.5983235984704293,SETTLED,7,6,v110_rank20,1-3-4,1,700,2790,2790
202608200908,1逃げ,0.7368922299314201,UNSETTLED,,,,2-1-5,,,,3960
202608200909,1逃げ,0.5507060397455623,UNSETTLED,,,,3-1-6,,,,1720
202608200910,1逃げ,0.7650416419054046,UNSETTLED,,,,4-1-6,,,,10080
202608200911,1逃げ,0.6650102190152295,SETTLED,7,10,v110_rank20,1-3-2,0,700,0,1480
202608200912,1逃げ,0.7658430033361988,UNSETTLED,,,,2-1-3,,,,5260
202608201101,1逃げ,0.6599171542489934,SETTLED,7,16,v110_rank20,1-3-4,0,700,0,2180
202608201102,1逃げ,0.752649189599795,SETTLED,7,13,v110_rank20,1-2-5,0,700,0,7070
202608201103,1逃げ,0.7265944272890208,SETTLED,7,2,v110_rank20,1-3-2,1,700,650,650
202608201104,1逃げ,0.5701771603713863,SETTLED,7,5,v110_rank20,1-5-2,1,700,2000,2000
202608201105,1逃げ,0.6927104811173604,SETTLED,7,5,v110_rank20,1-3-5,1,700,450,450
202608201106,1逃げ,0.7953908300165258,SETTLED,7,2,v110_rank20,1-3-4,1,700,1050,1050
202608201107,1逃げ,0.4059163268157337,SETTLED,7,2,v110_rank20,1-6-3,1,700,1100,1100
202608201108,1逃げ,0.5663521713208916,UNSETTLED,,,,2-1-6,,,,2690
202608201109,1逃げ,0.8080065276701146,SETTLED,7,9,v110_rank20,1-2-3,0,700,0,1980
202608201110,1逃げ,0.7621597636764458,UNSETTLED,,,,3-5-1,,,,106480
202608201111,1逃げ,0.65458126996887,UNSETTLED,,,,3-1-2,,,,3360
202608201112,1逃げ,0.8203615488335149,UNSETTLED,,,,5-4-2,,,,37130
202608201302,5頭,0.36374000865271655,NO_SOURCE,,,,,,,,
202608201303,3まくり差し,0.23368345473830368,NO_SOURCE,,,,,,,,
202608201304,1逃げ,0.41261124081162864,UNSETTLED,,,,2-6-5,,,,28900
202608201305,1逃げ,0.4377194946112779,UNSETTLED,,,,4-6-5,,,,5220
202608201306,1逃げ,0.8113734222914435,SETTLED,7,3,v110_rank20,1-5-4,1,700,1880,1880
202608201307,1逃げ,0.8794686159798273,SETTLED,7,1,v110_rank20,1-4-2,1,700,420,420
202608201308,1逃げ,0.7928783907833155,SETTLED,7,3,v110_rank20,1-4-2,1,700,1160,1160
202608201309,1逃げ,0.707802297580668,SETTLED,7,18,v110_rank20,1-3-5,0,700,0,1530
202608201310,1逃げ,0.7360642607738664,SETTLED,7,13,v110_rank20,1-2-4,0,700,0,840
202608201311,1逃げ,0.7273013198647352,SETTLED,7,1,v110_rank20,1-2-3,1,700,440,440
202608201312,1逃げ,0.7814088989223107,SETTLED,7,5,v110_rank20,1-4-2,1,700,2310,2310
202608201501,1逃げ,0.5054101427508063,SETTLED,7,2,v110_rank20,1-5-3,1,700,710,710
202608201502,1逃げ,0.5039704184223965,SETTLED,7,1,v110_rank20,1-3-5,1,700,830,830
202608201503,1逃げ,0.4194340860424422,SETTLED,7,8,v110_rank20,1-2-4,0,700,0,2040
202608201504,3まくり差し,0.24943522926916414,NO_SOURCE,,,,,,,,
202608201505,1逃げ,0.7082462816535102,SETTLED,7,1,v110_rank20,1-5-6,1,700,1070,1070
202608201506,1逃げ,0.6182171936993726,SETTLED,7,1,v110_rank20,1-3-2,1,700,370,370
202608201507,1逃げ,0.4177036896500173,SETTLED,7,18,v110_rank20,1-5-2,0,700,0,6950
202608201508,3まくり差し,0.22525076074964534,NO_SOURCE,,,,,,,,
202608201509,1逃げ,0.4600592614291611,UNSETTLED,,,,2-4-3,,,,16580
202608201510,1逃げ,0.5581341397593994,SETTLED,7,15,v110_rank20,1-3-6,0,700,0,5300
202608201511,1逃げ,0.7884216097144953,SETTLED,7,2,v110_rank20,1-4-2,1,700,690,690
202608201512,1逃げ,0.5675735403621008,UNSETTLED,,,,3-1-4,,,,2790
202608201602,1逃げ,0.6841161259891595,SETTLED,7,6,v110_rank20,1-3-2,1,700,1520,1520
202608201603,1逃げ,0.5037252621525597,SETTLED,7,4,v110_rank20,1-6-2,1,700,1980,1980
202608201604,1逃げ,0.6759638036035155,UNSETTLED,,,,5-1-2,,,,5360
202608201607,1逃げ,0.4933880620989194,SETTLED,7,10,v110_rank20,1-2-3,0,700,0,4340
202608201608,4カド,0.28424259178361666,NO_SOURCE,,,,,,,,
202608201609,1逃げ,0.5375135948096369,UNSETTLED,,,,3-2-4,,,,13640
202608201610,1逃げ,0.6814953803670326,SETTLED,7,2,v110_rank20,1-3-4,1,700,670,670
202608201611,1逃げ,0.7712208137764995,SETTLED,7,1,v110_rank20,1-2-3,1,700,400,400
202608201612,1逃げ,0.7266432662021495,SETTLED,7,6,v110_rank20,1-2-4,1,700,650,650
202608201801,1逃げ,0.7554605834147174,SETTLED,7,3,v110_rank20,1-2-5,1,700,1150,1150
202608201803,1逃げ,0.8167184875520571,SETTLED,7,4,v110_rank20,1-2-5,1,700,630,630
202608201804,1逃げ,0.7399713303254813,SETTLED,7,5,v110_rank20,1-4-2,1,700,680,680
202608201805,1逃げ,0.7979950183120358,SETTLED,7,18,v110_rank20,1-5-2,0,700,0,10810
202608201806,1逃げ,0.6471466807008767,SETTLED,7,4,v110_rank20,1-4-3,1,700,1430,1430
202608201807,1逃げ,0.5187435593812948,SETTLED,7,5,v110_rank20,1-3-2,1,700,1240,1240
202608201808,1逃げ,0.5962456881221371,SETTLED,7,8,v110_rank20,1-2-6,0,700,0,4200
202608201809,1逃げ,0.6209690845781064,SETTLED,7,2,v110_rank20,1-4-6,1,700,720,720
202608201810,1逃げ,0.7097118439700847,SETTLED,7,5,v110_rank20,1-2-3,1,700,470,470
202608201811,1逃げ,0.6527727458889238,SETTLED,7,9,v110_rank20,1-4-6,0,700,0,3130
202608201812,1逃げ,0.7558078829982836,SETTLED,7,2,v110_rank20,1-3-2,1,700,790,790
202608201901,1逃げ,0.6455300795544672,SETTLED,7,6,v110_rank20,1-3-6,1,700,3450,3450
202608201902,1逃げ,0.4140341982552271,SETTLED,7,1,v110_rank20,1-3-6,1,700,1290,1290
202608201903,1逃げ,0.6394754507375203,SETTLED,7,2,v110_rank20,1-2-5,1,700,610,610
202608201904,1逃げ,0.4961193775453314,UNSETTLED,,,,4-5-6,,,,5380
202608201905,1逃げ,0.7500066046063338,NO_SOURCE,,,,,,,,
202608201906,1逃げ,0.7251392665509889,SETTLED,7,4,v110_rank20,1-2-4,1,700,1180,1180
202608201908,1逃げ,0.7258815822024406,UNSETTLED,,,,2-1-3,,,,43130
202608201909,1逃げ,0.5857996028670747,SETTLED,7,15,v110_rank20,1-2-4,0,700,0,4000
202608201910,1逃げ,0.801780460293327,UNSETTLED,,,,3-1-5,,,,2600
202608201911,1逃げ,0.5182684356105154,SETTLED,7,1,v110_rank20,1-4-3,1,700,750,750
202608202002,5頭,0.22434873984025477,NO_SOURCE,,,,,,,,
202608202003,1逃げ,0.6246997561874588,UNSETTLED,,,,3-5-1,,,,8870
202608202004,1逃げ,0.6375782450893365,UNSETTLED,,,,5-3-1,,,,23230
202608202005,4カド,0.45310877081410994,UNSETTLED,,,,2-1-4,,,,1740
202608202007,1逃げ,0.7237004777551774,SETTLED,7,12,v110_rank20,1-3-2,0,700,0,1340
202608202008,1逃げ,0.6212185910721094,SETTLED,7,13,v110_rank20,1-3-4,0,700,0,2750
202608202010,1逃げ,0.690997885469387,UNSETTLED,,,,6-1-4,,,,175210
202608202011,1逃げ,0.6360492889233302,UNSETTLED,,,,3-2-5,,,,47540
202608202012,1逃げ,0.8524905941698264,SETTLED,7,11,v110_rank20,1-2-3,0,700,0,3130
202608202102,1逃げ,0.7120389482618916,UNSETTLED,,,,4-5-2,,,,3470
202608202103,1逃げ,0.6202937919393249,SETTLED,7,3,v110_rank20,1-5-3,1,700,1940,1940
202608202104,1逃げ,0.6369104188595824,SETTLED,7,3,v110_rank20,1-4-6,1,700,1050,1050
202608202105,1逃げ,0.6993287392043941,SETTLED,7,12,v110_rank20,1-2-3,0,700,0,3220
202608202106,1逃げ,0.5072395393569935,UNSETTLED,,,,4-6-2,,,,27400
202608202107,5頭,0.22615705289983704,NO_SOURCE,,,,,,,,
202608202108,5頭,0.3982028340538449,NO_SOURCE,,,,,,,,
202608202109,1逃げ,0.4429328348356358,UNSETTLED,,,,5-6-1,,,,6430
202608202110,1逃げ,0.6245670925821508,SETTLED,7,6,v110_rank20,1-4-2,1,700,1660,1660
202608202111,1逃げ,0.5736820427041972,SETTLED,7,7,v110_rank20,1-2-3,1,700,820,820
202608202112,1逃げ,0.6143743006440834,SETTLED,7,15,v110_rank20,1-5-3,0,700,0,3500
202608202301,1逃げ,0.8248024210883014,SETTLED,7,17,v110_rank20,1-6-5,0,700,0,10730
202608202302,1逃げ,0.6318611051390804,SETTLED,7,3,v110_rank20,1-2-4,1,700,610,610
202608202303,1逃げ,0.6839248483652556,SETTLED,7,4,v110_rank20,1-4-2,1,700,900,900
202608202305,1逃げ,0.5982538362580117,UNSETTLED,,,,2-4-3,,,,32460
202608202306,1逃げ,0.7986753784843885,UNSETTLED,,,,5-1-3,,,,14740
202608202307,1逃げ,0.6267055063721596,UNSETTLED,,,,3-1-6,,,,1540
202608202308,5頭,0.3516560691219827,NO_SOURCE,,,,,,,,
202608202309,1逃げ,0.5160989959236422,UNSETTLED,,,,3-1-6,,,,4460
202608202310,1逃げ,0.5607744542771975,UNSETTLED,,,,2-5-6,,,,20130
202608202311,1逃げ,0.5749303212016773,UNSETTLED,,,,5-6-2,,,,95740
202608202312,1逃げ,0.5634342147300181,SETTLED,7,8,v110_rank20,1-5-2,0,700,0,2940
202608202401,3まくり差し,0.24492201285704635,NO_SOURCE,,,,,,,,
202608202402,3まくり差し,0.3380354152967522,UNSETTLED,,,,3-4-6,,,,350
202608202403,5頭,0.2071105946187594,NO_SOURCE,,,,,,,,
202608202404,3まくり差し,0.2766600435091627,NO_SOURCE,,,,,,,,
202608202405,1逃げ,0.6592934954693075,UNSETTLED,,,,4-5-1,,,,2850
202608202406,1逃げ,0.5598579124485432,UNSETTLED,,,,3-1-5,,,,1190
202608202407,1逃げ,0.7527870014402633,SETTLED,7,4,v110_rank20,1-3-2,1,700,780,780
202608202408,1逃げ,0.6209618335684121,SETTLED,7,3,v110_rank20,1-3-2,1,700,1200,1200
202608202409,1逃げ,0.6261196523447524,UNSETTLED,,,,4-5-1,,,,4530
202608210203,1逃げ,0.5632150591201449,UNSETTLED,,,,6-1-4,,,,18370
202608210205,4カド,0.419593416755423,UNSETTLED,,,,6-3-4,,,,11990
202608210207,1逃げ,0.7122488309511781,SETTLED,7,7,v110_rank20,1-2-3,1,700,660,660
202608210208,5頭,0.4667557186816151,NO_SOURCE,,,,,,,,
202608210209,5頭,0.4925893732732635,NO_SOURCE,,,,,,,,
202608210211,1逃げ,0.5147859691226118,SETTLED,7,1,v110_rank20,1-6-2,1,700,1890,1890
202608210212,1逃げ,0.5773417712675307,SETTLED,7,4,v110_rank20,1-4-3,1,700,1740,1740
202608210301,3まくり,0.19057289381687506,NO_SOURCE,,,,,,,,
202608210302,3まくり,0.21399772621430393,NO_SOURCE,,,,,,,,
202608210303,5頭,0.32144525006110464,NO_SOURCE,,,,,,,,
202608210304,1逃げ,0.40291689226719435,SETTLED,7,5,v110_rank20,1-4-5,1,700,3480,3480
202608210305,3まくり,0.23657350827111398,NO_SOURCE,,,,,,,,
202608210306,4カド,0.36613673564346794,NO_SOURCE,,,,,,,,
202608210307,5頭,0.2237491983346441,NO_SOURCE,,,,,,,,
202608210308,1逃げ,0.5349781035890582,SETTLED,7,1,v110_rank20,1-3-6,1,700,1610,1610
202608210310,1逃げ,0.5691344912754565,UNSETTLED,,,,5-3-1,,,,17490
202608210311,1逃げ,0.5864040173379633,UNSETTLED,,,,2-6-5,,,,50390
202608210312,1逃げ,0.6331487935556338,UNSETTLED,,,,2-1-4,,,,4510
202608210401,1逃げ,0.43105992461709597,SETTLED,7,7,v110_rank20,1-6-5,1,700,2810,2810
202608210402,1逃げ,0.7682005044262515,UNSETTLED,,,,3-1-6,,,,2160
202608210403,5頭,0.4582676545642937,NO_SOURCE,,,,,,,,
202608210405,5頭,0.45623653214156706,NO_SOURCE,,,,,,,,
202608210406,3まくり,0.3255702743850843,NO_SOURCE,,,,,,,,
202608210407,5頭,0.2999223523362763,NO_SOURCE,,,,,,,,
202608210408,1逃げ,0.6376205207609418,UNSETTLED,,,,4-3-5,,,,4470
202608210409,5頭,0.5525949128034086,NO_SOURCE,,,,,,,,
202608210410,1逃げ,0.6897522809704201,SETTLED,7,8,v110_rank20,1-4-6,0,700,0,2250
202608210411,1逃げ,0.6357829247253007,SETTLED,7,3,v110_rank20,1-6-2,1,700,1240,1240
202608210412,1逃げ,0.7165141851015379,SETTLED,7,5,v110_rank20,1-3-5,1,700,1010,1010
202608210603,5頭,0.274071259925822,NO_SOURCE,,,,,,,,
202608210604,1逃げ,0.859106798014036,SETTLED,7,1,v110_rank20,1-5-4,1,700,570,570
202608210605,5頭,0.2503357362698748,UNSETTLED,,,,3-4-5,,,,1180
202608210606,1逃げ,0.495692651279561,UNSETTLED,,,,4-5-1,,,,14020
