date,race_code,venue,race,day_cat,model,target_boat,score,rank,target_name,target_grade,motor2,motor_history,prior_expo,prior_display,prior_straight,prior_turn,stretch_score,turn_score,foot_type,winner,second,kimarite,head_hit,involved_hit
2026-08-08,202608081612,16,12R,初日,4カド,4,61.18,B,渡邉 和将,A1,38.9,0.646,0.5,0.5,0.5,0.5,0.5,0.5,バランス,4,6,まくり,1,1
2026-08-08,202608081612,16,12R,初日,4→5展開,5,72.13,A,藤原 啓史朗,A1,46.9,0.577,0.5,0.5,0.5,0.5,0.5,0.5,バランス,4,6,まくり,0,0
2026-08-08,202608081706,17,06R,3日目以降,3攻め,3,63.64,B,平田 さやか,A2,34.1,0.649,0.0,0.6,0.0,0.0,0.18,0,伸び寄り,1,3,逃げ,0,1
2026-08-08,202608081711,17,11R,3日目以降,4→5展開,5,66.23,B,中村 かなえ,B2,42.6,0.533,0.886,1.0,0.8,0.9,0.877,0.895,バランス,2,1,差し,0,0
2026-08-08,202608081807,18,07R,3日目以降,4→5展開,5,62.56,B,中村 桃佳,A2,44.8,0.761,0.799,0.4,0.799,0.8,0.679,0.8,バランス,4,5,まくり差し,0,1
2026-08-08,202608081808,18,08R,3日目以降,4→5展開,5,69.18,B,小芦 るり華,A1,31.4,0.429,1.0,1.0,1.0,1.0,1,1,バランス,1,3,逃げ,0,0
2026-08-08,202608081811,18,11R,3日目以降,4→5展開,5,61.47,B,大橋 栄里佳,B1,30.8,0.462,0.6,0.2,0.6,0.6,0.48,0.6,バランス,1,4,逃げ,0,0
2026-08-08,202608081909,19,09R,3日目以降,3攻め,3,62.45,B,岡本 翔太郎,B1,19.6,0.39,1.0,0.8,1.0,1.0,0.94,1,バランス,2,5,まくり,0,0
2026-08-08,202608082401,24,01R,3日目以降,4→5展開,5,63.06,B,渡邊 伸太郎,B1,57.1,0.627,0.886,0.5,0.8,0.9,0.727,0.895,出足・回り足寄り,6,5,まくり差し,0,1
2026-08-08,202608082402,24,02R,3日目以降,3攻め,3,64.3,B,石川 真二,A1,7.3,0.266,0.827,0.4,1.0,0.8,0.785,0.809,バランス,1,3,逃げ,0,1
2026-08-09,202608090303,03,03R,初日,3攻め,3,67.3,B,飯山 泰,A1,39.5,0.557,0.5,0.5,0.5,0.5,0.5,0.5,バランス,1,5,逃げ,0,0
2026-08-09,202608090307,03,07R,初日,3攻め,3,65.89,B,寺本 重宣,A2,31.8,0.541,0.5,0.5,0.5,0.5,0.5,0.5,バランス,1,3,抜き,0,1
2026-08-09,202608090310,03,10R,初日,4→5展開,5,62.32,B,永田 秀二,A2,40.9,0.573,0.5,0.4,0.5,0.5,0.47,0.5,バランス,5,1,まくり差し,1,1
2026-08-09,202608090502,05,02R,2日目,4→5展開,5,63.08,B,太田 和美,A1,36.9,0.473,0.199,0.4,0.2,0.2,0.26,0.2,バランス,1,4,逃げ,0,0
2026-08-09,202608090503,05,03R,2日目,4カド,4,63.32,B,片橋 幸貴,A1,26.7,0.439,0.774,0.6,0.0,0.9,0.335,0.856,出足・回り足寄り,2,4,差し,0,1
2026-08-09,202608090506,05,06R,2日目,4カド,4,76.31,A,豊田 健士郎,A1,35.1,0.552,0.712,0.8,0.8,0.7,0.782,0.704,バランス,2,4,差し,0,1
2026-08-09,202608090506,05,06R,2日目,4→5展開,5,74.84,A,天野 友和,A2,32.3,0.469,0.802,0.2,0.2,0.9,0.32,0.866,出足・回り足寄り,2,4,差し,0,0
2026-08-09,202608090903,09,03R,3日目以降,4→5展開,5,61.18,B,國崎 良春,A2,43.3,0.507,0.517,0.4,0.0,0.6,0.223,0.571,出足・回り足寄り,4,2,差し,0,0
2026-08-09,202608090907,09,07R,3日目以降,4→5展開,5,60.8,B,尾上 雅也,A1,26.4,0.473,0.914,0.4,1.0,0.9,0.803,0.905,バランス,5,4,まくり差し,1,1
2026-08-09,202608090910,09,10R,3日目以降,4→5展開,5,65.78,B,近江 翔吾,A2,23.3,0.614,0.658,0.2,0.4,0.7,0.392,0.685,出足・回り足寄り,1,2,逃げ,0,0
2026-08-09,202608091004,10,04R,3日目以降,4カド,4,76.47,A,高橋 竜矢,A1,35.7,0.512,0.972,0.6,0.8,1.0,0.774,0.99,出足・回り足寄り,1,6,逃げ,0,0
2026-08-09,202608091004,10,04R,3日目以降,4→5展開,5,64.9,B,土井 祥伍,B1,44.2,0.601,0.486,1.0,0.4,0.5,0.597,0.495,バランス,1,6,逃げ,0,0
2026-08-09,202608091012,10,12R,3日目以降,4→5展開,5,62.45,B,井上 一輝,A1,34.6,0.539,0.828,0.2,1.0,0.8,0.726,0.81,バランス,1,4,抜き,0,0
2026-08-09,202608091203,12,03R,3日目以降,4カド,4,65.74,B,石川 諒,A2,34.2,0.501,1.0,0.6,1.0,1.0,0.88,1,バランス,1,2,逃げ,0,0
2026-08-09,202608091208,12,08R,3日目以降,3攻め,3,61.54,B,石川 諒,A2,34.2,0.501,1.0,0.6,1.0,1.0,0.88,1,バランス,1,3,逃げ,0,1
2026-08-09,202608091301,13,01R,初日,4カド,4,63.05,B,馬袋 義則,A1,34.1,0.486,0.5,0.5,0.5,0.5,0.5,0.5,バランス,2,4,差し,0,1
2026-08-09,202608091308,13,08R,初日,4→5展開,5,60.66,B,佐竹 太一,B1,50.0,0.566,0.5,0.5,0.5,0.5,0.5,0.5,バランス,1,5,逃げ,0,1
2026-08-09,202608091310,13,10R,初日,4→5展開,5,61.74,B,照屋 厚仁,A2,45.4,0.757,0.5,0.5,0.5,0.5,0.5,0.5,バランス,3,1,まくり差し,0,0
2026-08-09,202608091402,14,02R,3日目以降,3攻め,3,61.27,B,堀本 和也,A2,28.0,0.419,0.773,0.4,0.6,0.8,0.575,0.791,出足・回り足寄り,3,1,まくり差し,1,1
2026-08-09,202608091411,14,11R,3日目以降,4カド,4,70.49,A,堀本 和也,A2,28.0,0.419,0.773,0.4,0.6,0.8,0.575,0.791,出足・回り足寄り,1,3,逃げ,0,0
2026-08-09,202608091411,14,11R,3日目以降,4→5展開,5,72.53,A,垂水 悠,B1,42.1,0.55,0.916,0.8,0.4,1.0,0.623,0.97,出足・回り足寄り,1,3,逃げ,0,0
2026-08-09,202608091504,15,04R,3日目以降,4カド,4,65.39,B,竹田 和哉,A1,33.1,0.354,0.659,1.0,0.4,0.7,0.632,0.686,バランス,1,2,抜き,0,0
2026-08-09,202608091504,15,04R,3日目以降,4→5展開,5,64.45,B,野長瀬 正孝,A2,38.5,0.567,0.714,0.6,0.8,0.7,0.723,0.705,バランス,1,2,抜き,0,0
2026-08-09,202608091510,15,10R,3日目以降,4カド,4,60.77,B,上田 龍星,A1,42.3,0.551,0.827,0.6,1.0,0.8,0.845,0.809,バランス,2,1,差し,0,0
2026-08-09,202608091511,15,11R,3日目以降,4→5展開,5,63.47,B,宮下 元胤,A2,38.5,0.531,0.283,0.2,0.8,0.2,0.517,0.229,伸び寄り,3,5,まくり,0,1
2026-08-09,202608091605,16,05R,2日目,3攻め,3,71.47,A,藤原 啓史朗,A1,46.9,0.577,0.342,1.0,0.6,0.3,0.668,0.315,伸び寄り,3,2,まくり差し,1,1
2026-08-09,202608091806,18,06R,3日目以降,3攻め,3,65.22,B,遠藤 エミ,A1,31.8,0.49,0.801,0.0,0.801,0.8,0.561,0.8,出足・回り足寄り,1,3,逃げ,0,1
2026-08-09,202608091810,18,10R,3日目以降,4カド,4,66.55,B,中村 桃佳,A2,44.8,0.761,0.801,1.0,0.801,0.8,0.861,0.8,バランス,2,6,差し,0,0
2026-08-09,202608091810,18,10R,3日目以降,4→5展開,5,67.29,B,倉持 莉々,A1,30.9,0.475,0.299,1.0,0.299,0.3,0.51,0.3,伸び寄り,2,6,差し,0,0
2026-08-09,202608091811,18,11R,3日目以降,4→5展開,5,60.81,B,實森 美祐,A1,36.2,0.514,0.801,0.4,0.801,0.8,0.681,0.8,バランス,1,3,逃げ,0,0
2026-08-09,202608091812,18,12R,3日目以降,4カド,4,62.17,B,井上 遥妃,A1,36.7,0.513,0.801,1.0,0.801,0.8,0.861,0.8,バランス,1,3,逃げ,0,0
2026-08-09,202608091812,18,12R,3日目以降,4→5展開,5,69.01,B,竹井 奈美,A1,27.2,0.57,1.0,0.2,1.0,1.0,0.76,1,出足・回り足寄り,1,3,逃げ,0,0
2026-08-09,202608092005,20,05R,3日目以降,4→5展開,5,60.01,B,仲本 舜,B1,33.5,0.42,0.0,0.0,0.0,0.0,0,0,バランス,1,4,逃げ,0,0
2026-08-09,202608092006,20,06R,3日目以降,4カド,4,66.18,B,新開 航,A1,53.1,0.726,0.569,0.4,1.0,0.5,0.734,0.524,伸び寄り,4,1,差し,0,1
2026-08-09,202608092006,20,06R,3日目以降,4→5展開,5,62.29,B,佐藤 謙史朗,B1,28.0,0.439,0.341,0.6,0.6,0.3,0.548,0.314,伸び寄り,4,1,差し,0,0
2026-08-09,202608092011,20,11R,3日目以降,4カド,4,64.53,B,木下 大將,A2,39.1,0.455,0.972,0.2,0.8,1.0,0.654,0.99,出足・回り足寄り,5,1,まくり差し,0,0
2026-08-09,202608092011,20,11R,3日目以降,4→5展開,5,73.36,A,柴田 朋哉,B1,34.5,0.556,0.702,0.6,0.4,0.8,0.52,0.766,出足・回り足寄り,5,1,まくり差し,1,1
2026-08-09,202608092304,23,04R,初日,4カド,4,60.09,B,山田 康二,A1,37.7,0.588,0.5,0.5,0.5,0.5,0.5,0.5,バランス,4,5,まくり差し,1,1
2026-08-09,202608092306,23,06R,初日,4カド,4,80.19,S,森永 淳,A1,47.1,0.526,0.686,1.0,0.6,0.7,0.737,0.695,バランス,4,2,まくり,1,1
2026-08-09,202608092306,23,06R,初日,4→5展開,5,67.53,B,松下 哲也,B1,34.8,0.475,0.0,0.2,0.0,0.0,0.06,0,バランス,4,2,まくり,0,0
2026-08-09,202608092404,24,04R,3日目以降,4→5展開,5,60.9,B,桑原 悠,A1,42.5,0.311,0.914,1.0,1.0,0.9,0.983,0.905,バランス,4,3,まくり差し,0,0
2026-08-10,202608100302,03,02R,2日目,3攻め,3,62.89,B,前沢 丈史,A1,34.0,0.497,0.5,0.0,0.5,0.5,0.35,0.5,出足・回り足寄り,4,1,差し,0,0
2026-08-10,202608100506,05,06R,3日目以降,4→5展開,5,61.63,B,山谷 央,B1,41.6,0.589,0.257,0.6,0.6,0.2,0.531,0.22,伸び寄り,4,1,まくり,0,0
2026-08-10,202608100507,05,07R,3日目以降,4→5展開,5,60.37,B,都築 正治,B1,22.3,0.411,0.198,0.8,0.8,0.1,0.68,0.134,伸び寄り,1,2,逃げ,0,0
2026-08-10,202608100511,05,11R,3日目以降,4カド,4,65.44,B,佐藤 永梧,B1,36.6,0.571,0.401,1.0,0.4,0.4,0.58,0.4,伸び寄り,5,4,まくり差し,0,1
2026-08-10,202608100511,05,11R,3日目以降,4→5展開,5,63.11,B,田中 和也,A1,30.7,0.507,0.484,0.4,1.0,0.4,0.717,0.43,伸び寄り,5,4,まくり差し,1,1
2026-08-10,202608100808,08,08R,初日,3攻め,3,66.88,B,荒木 颯斗,A2,39.5,0.473,0.5,0.2,0.5,0.5,0.41,0.5,バランス,3,4,抜き,0,1
2026-08-10,202608100909,09,09R,3日目以降,4カド,4,61.72,B,深川 和仁,B1,38.2,0.482,0.227,0.0,0.4,0.2,0.245,0.209,バランス,1,3,逃げ,0,0
2026-08-10,202608100909,09,09R,3日目以降,4→5展開,5,64.23,B,山田 竜一,A2,42.6,0.523,0.829,0.4,0.4,0.9,0.486,0.875,出足・回り足寄り,1,3,逃げ,0,0
2026-08-10,202608101310,13,10R,2日目,3攻め,3,63.87,B,尾嶋 一広,A1,42.6,0.602,0.699,1.0,0.699,0.7,0.79,0.7,バランス,1,3,逃げ,0,1
2026-08-10,202608101403,14,03R,3日目以降,4カド,4,63.29,B,四宮 与寛,A2,35.8,0.611,0.226,0.6,1.0,0.1,0.725,0.144,伸び寄り,1,4,逃げ,0,1
2026-08-10,202608101403,14,03R,3日目以降,4→5展開,5,67.15,B,永田 義紘,B1,46.0,0.666,0.885,0.6,0.8,0.9,0.757,0.895,バランス,1,4,逃げ,0,0
2026-08-10,202608101404,14,04R,3日目以降,3攻め,3,61.98,B,三木 晴斗,B1,35.3,0.499,0.744,0.0,0.4,0.8,0.349,0.78,出足・回り足寄り,1,3,逃げ,0,1
2026-08-10,202608101405,14,05R,3日目以降,3攻め,3,62.8,B,河野 大,A1,39.3,0.506,0.573,0.2,0.4,0.6,0.375,0.591,出足・回り足寄り,2,1,差し,0,0
2026-08-10,202608101410,14,10R,3日目以降,4カド,4,64.44,B,垂水 悠,B1,42.1,0.55,0.916,0.2,0.4,1.0,0.443,0.97,出足・回り足寄り,1,3,逃げ,0,0
2026-08-10,202608101410,14,10R,3日目以降,4→5展開,5,63.18,B,河野 大,A1,39.3,0.506,0.573,0.2,0.4,0.6,0.375,0.591,出足・回り足寄り,1,3,逃げ,0,0
2026-08-10,202608101411,14,11R,3日目以降,4→5展開,5,60.16,B,林 美憲,A1,46.3,0.458,0.288,0.4,0.2,0.3,0.278,0.296,バランス,2,1,差し,0,0
2026-08-10,202608101603,16,03R,3日目以降,3攻め,3,66.59,B,岩津 徹郎,B1,27.3,0.54,0.568,0.4,1.0,0.5,0.734,0.524,伸び寄り,3,4,差し,0,1
2026-08-10,202608101606,16,06R,3日目以降,4→5展開,5,64.36,B,福嶋 智之,B1,50.8,0.623,0.2,1.0,0.2,0.2,0.44,0.2,伸び寄り,1,6,逃げ,0,0
2026-08-10,202608101607,16,07R,3日目以降,4→5展開,5,67.24,B,渡邉 和将,A1,38.9,0.646,0.658,1.0,0.4,0.7,0.632,0.685,バランス,4,1,まくり,0,0
2026-08-10,202608101608,16,08R,3日目以降,3攻め,3,60.06,B,島川 光男,A2,36.4,0.488,0.485,0.0,0.4,0.5,0.297,0.495,出足・回り足寄り,1,3,逃げ,0,1
2026-08-10,202608101805,18,05R,3日目以降,4カド,4,64.26,B,渡邉 優美,A1,28.0,0.371,0.899,0.6,0.899,0.9,0.81,0.9,バランス,1,3,逃げ,0,0
2026-08-10,202608101805,18,05R,3日目以降,4→5展開,5,62.62,B,香川 素子,A2,28.1,0.328,0.499,0.4,0.499,0.5,0.47,0.5,バランス,1,3,逃げ,0,0
2026-08-10,202608101808,18,08R,3日目以降,4→5展開,5,67.02,B,廣中 智紗衣,A2,38.5,0.531,1.0,1.0,1.0,1.0,1,1,バランス,1,2,逃げ,0,0
2026-08-10,202608101812,18,12R,3日目以降,4カド,4,60.96,B,田口 節子,A1,28.3,0.498,0.4,0.2,0.4,0.4,0.34,0.4,バランス,1,3,逃げ,0,0
2026-08-10,202608102007,20,07R,3日目以降,3攻め,3,63.25,B,山田 丈,A2,34.9,0.499,0.743,0.4,1.0,0.7,0.769,0.715,バランス,3,1,まくり差し,1,1
2026-08-10,202608102305,23,05R,2日目,4カド,4,67.06,B,古賀 繁輝,A1,33.4,0.384,0.2,1.0,0.2,0.2,0.44,0.2,伸び寄り,5,4,まくり,0,1
2026-08-10,202608102305,23,05R,2日目,4→5展開,5,63.24,B,峰 竜太,A1,37.0,0.457,0.511,1.0,0.6,0.5,0.702,0.504,伸び寄り,5,4,まくり,1,1
2026-08-10,202608102307,23,07R,2日目,3攻め,3,63.62,B,山田 康二,A1,37.7,0.588,0.516,0.8,0.0,0.6,0.343,0.57,出足・回り足寄り,1,3,逃げ,0,1
2026-08-10,202608102308,23,08R,2日目,4カド,4,77.78,A,上野 真之介,A1,31.8,0.536,0.828,0.6,1.0,0.8,0.846,0.81,バランス,4,3,まくり差し,1,1
2026-08-10,202608102311,23,11R,2日目,4カド,4,61.91,B,宮地 元輝,A1,33.3,0.447,0.716,0.4,0.2,0.8,0.363,0.77,出足・回り足寄り,4,3,まくり差し,1,1
2026-08-10,202608102406,24,06R,3日目以降,4→5展開,5,71.71,A,中嶋 誠一郎,B1,42.5,0.559,0.857,0.0,0.6,0.9,0.471,0.885,出足・回り足寄り,4,1,差し,0,0
2026-08-10,202608102411,24,11R,3日目以降,4→5展開,5,66.04,B,白水 勝也,A1,34.8,0.433,0.774,0.2,0.0,0.9,0.215,0.856,出足・回り足寄り,1,2,逃げ,0,0
2026-08-11,202608110110,01,10R,初日,4カド,4,67.33,B,大澤 風葵,A1,34.3,0.457,0.5,0.5,0.5,0.5,0.5,0.5,バランス,1,3,逃げ,0,0
2026-08-11,202608110110,01,10R,初日,4→5展開,5,68.08,B,廣瀬 真也,B1,40.5,0.513,0.5,0.5,0.5,0.5,0.5,0.5,バランス,1,3,逃げ,0,0
2026-08-11,202608110111,01,11R,初日,4→5展開,5,63.1,B,高橋 英之,B1,29.0,0.365,0.5,0.5,0.5,0.5,0.5,0.5,バランス,5,3,まくり差し,1,1
2026-08-11,202608110408,04,08R,初日,4→5展開,5,66.66,B,藤田 俊祐,B1,44.4,0.617,0.5,0.5,0.5,0.5,0.5,0.5,バランス,4,1,まくり,0,0
2026-08-11,202608110412,04,12R,初日,4カド,4,70.95,A,山田 哲也,A1,61.5,0.713,0.5,0.5,0.5,0.5,0.5,0.5,バランス,2,6,差し,0,0
2026-08-11,202608110412,04,12R,初日,4→5展開,5,63.2,B,内堀 学,A1,35.5,0.368,0.5,0.5,0.5,0.5,0.5,0.5,バランス,2,6,差し,0,0
2026-08-11,202608110505,05,05R,3日目以降,4カド,4,63.38,B,中島 秀治,A2,35.0,0.475,0.569,0.8,1.0,0.5,0.854,0.524,伸び寄り,4,3,まくり,1,1
2026-08-11,202608110509,05,09R,3日目以降,3攻め,3,65.59,B,片橋 幸貴,A1,26.7,0.439,0.715,0.0,0.2,0.8,0.243,0.77,出足・回り足寄り,3,4,差し,0,1
2026-08-11,202608110602,06,02R,初日,4→5展開,5,61.47,B,堤 昇,B1,30.6,0.417,0.716,0.2,0.8,0.7,0.603,0.705,バランス,1,3,逃げ,0,0
2026-08-11,202608110608,06,08R,初日,4カド,4,74.18,A,菊地 孝平,A1,39.0,0.651,0.5,0.5,0.5,0.5,0.5,0.5,バランス,1,2,逃げ,0,0
2026-08-11,202608110608,06,08R,初日,4→5展開,5,67.17,B,村松 遥輝,B1,38.1,0.587,0.544,1.0,0.8,0.5,0.809,0.515,伸び寄り,1,2,逃げ,0,0
2026-08-11,202608110703,07,03R,初日,4カド,4,65.69,B,黒野 元基,A1,0,0.572,0.5,0.5,0.5,0.5,0.5,0.5,バランス,6,4,まくり差し,0,1
2026-08-11,202608110708,07,08R,初日,4カド,4,62.09,B,平本 真之,A1,0,0.612,0.5,0.5,0.5,0.5,0.5,0.5,バランス,5,4,まくり差し,0,1
2026-08-11,202608110708,07,08R,初日,4→5展開,5,66.82,B,永井 源,A2,0,0.618,0.5,0.5,0.5,0.5,0.5,0.5,バランス,5,4,まくり差し,1,1
2026-08-11,202608110710,07,10R,初日,4→5展開,5,61.62,B,塩崎 優司,B1,0,0.439,0.5,0.5,0.5,0.5,0.5,0.5,バランス,1,3,逃げ,0,0
2026-08-11,202608111303,13,03R,3日目以降,4カド,4,73.18,A,森 悠稀,A2,45.9,0.525,0.201,0.2,0.201,0.2,0.201,0.2,バランス,5,6,まくり差し,0,0
2026-08-11,202608111303,13,03R,3日目以降,4→5展開,5,63.78,B,高橋 正男,A2,48.1,0.67,0.799,1.0,0.799,0.8,0.859,0.8,バランス,5,6,まくり差し,1,1
2026-08-11,202608111304,13,04R,3日目以降,4カド,4,64.66,B,藤岡 俊介,A1,38.1,0.504,0.801,0.0,0.801,0.8,0.561,0.8,出足・回り足寄り,2,1,差し,0,0
2026-08-11,202608111304,13,04R,3日目以降,4→5展開,5,60.7,B,坂口 諒宗,B2,30.1,0.24,0.901,0.8,0.901,0.9,0.87,0.9,バランス,2,1,差し,0,0
2026-08-11,202608111305,13,05R,3日目以降,4カド,4,64.86,B,稲田 浩二,A1,26.3,0.422,1.0,0.4,1.0,1.0,0.82,1,出足・回り足寄り,1,2,逃げ,0,0
2026-08-11,202608111307,13,07R,3日目以降,4カド,4,65.09,B,加藤 翔馬,A1,33.7,0.497,1.0,0.4,1.0,1.0,0.82,1,出足・回り足寄り,1,4,逃げ,0,1
2026-08-11,202608111309,13,09R,3日目以降,4カド,4,61.43,B,山下 大輝,A1,51.9,0.698,0.299,0.8,0.299,0.3,0.45,0.3,バランス,1,4,逃げ,0,1
2026-08-11,202608111310,13,10R,3日目以降,4→5展開,5,67.47,B,篠田 優也,A1,45.6,0.631,0.901,0.6,0.901,0.9,0.81,0.9,バランス,1,3,逃げ,0,0
2026-08-11,202608111311,13,11R,3日目以降,3攻め,3,60.48,B,高橋 正男,A2,48.1,0.67,0.799,1.0,0.799,0.8,0.859,0.8,バランス,1,3,逃げ,0,1
2026-08-11,202608111509,15,09R,3日目以降,4→5展開,5,63.78,B,土屋 蘭,B1,34.5,0.525,0.427,0.6,0.0,0.5,0.265,0.474,出足・回り足寄り,2,4,まくり,0,0
2026-08-11,202608111604,16,04R,3日目以降,4カド,4,61.65,B,吉田 拡郎,A1,34.0,0.519,0.63,1.0,0.8,0.6,0.826,0.611,伸び寄り,1,4,逃げ,0,1
2026-08-11,202608111604,16,04R,3日目以降,4→5展開,5,62.49,B,林 祐介,B1,37.4,0.459,0.573,0.4,0.4,0.6,0.435,0.591,出足・回り足寄り,1,4,逃げ,0,0
2026-08-11,202608111606,16,06R,3日目以降,4カド,4,68.61,B,茅原 悠紀,A1,31.1,0.492,0.859,1.0,0.0,1.0,0.472,0.951,出足・回り足寄り,4,3,差し,0,1
2026-08-11,202608111805,18,05R,3日目以降,3攻め,3,60.02,B,長嶋 万記,B2,40.8,0.589,0.299,0.8,0.299,0.3,0.45,0.3,バランス,1,5,逃げ,0,0
2026-08-11,202608111911,19,11R,初日,4→5展開,5,67.7,B,山下 和彦,A2,33.8,0.594,0.5,0.5,0.5,0.5,0.5,0.5,バランス,3,1,まくり,0,0
2026-08-11,202608112010,20,10R,3日目以降,4カド,4,62.23,B,宮脇 遼太,A1,35.5,0.419,0.743,1.0,1.0,0.7,0.949,0.715,伸び寄り,2,1,差し,0,0
2026-08-11,202608112010,20,10R,3日目以降,4→5展開,5,62.41,B,長野 壮志郎,A2,44.8,0.514,0.369,0.8,0.8,0.3,0.714,0.324,伸び寄り,2,1,差し,0,0
2026-08-11,202608112102,21,02R,2日目,4カド,4,65.51,B,篠崎 仁志,A1,21.8,0.468,0.544,0.4,0.2,0.6,0.329,0.58,出足・回り足寄り,1,4,逃げ,0,1
2026-08-11,202608112110,21,10R,2日目,4→5展開,5,66.18,B,戸敷 晃美,A2,33.3,0.453,1.0,0.8,1.0,1.0,0.94,1,バランス,1,5,逃げ,0,1
2026-08-11,202608112111,21,11R,2日目,4→5展開,5,64.2,B,大野 芳顕,A2,34.1,0.643,0.457,1.0,0.2,0.5,0.491,0.485,バランス,1,3,逃げ,0,0
2026-08-11,202608112112,21,12R,2日目,4カド,4,63.15,B,稗田 聖也,A1,49.4,0.63,0.741,0.8,1.0,0.7,0.888,0.714,伸び寄り,1,3,逃げ,0,0
2026-08-11,202608112112,21,12R,2日目,4→5展開,5,77.13,A,高倉 和士,A1,40.2,0.451,0.83,1.0,0.4,0.9,0.666,0.876,出足・回り足寄り,1,3,逃げ,0,0
2026-08-11,202608112305,23,05R,3日目以降,4カド,4,72.55,A,山田 康二,A1,37.7,0.588,0.6,1.0,0.0,0.7,0.42,0.665,出足・回り足寄り,4,1,差し,0,1
2026-08-11,202608112305,23,05R,3日目以降,4→5展開,5,69.32,B,川辺 郭人,B1,24.4,0.445,0.312,0.4,1.0,0.2,0.682,0.239,伸び寄り,4,1,差し,0,0
2026-08-11,202608112310,23,10R,3日目以降,3攻め,3,76.91,A,森永 淳,A1,47.1,0.526,0.972,0.8,0.8,1.0,0.834,0.99,出足・回り足寄り,3,4,まくり,1,1
2026-08-12,202608120105,01,05R,2日目,4カド,4,68.38,B,坂本 雄紀,A1,44.5,0.483,0.649,1.0,0.8,0.6,0.83,0.617,伸び寄り,5,1,恵まれ,0,0
2026-08-12,202608120105,01,05R,2日目,4→5展開,5,69.58,B,中里 英夫,B1,45.3,0.658,0.351,0.5,0.2,0.4,0.32,0.383,バランス,5,1,恵まれ,1,1
2026-08-12,202608120107,01,07R,2日目,3攻め,3,67.08,B,大澤 風葵,A1,34.3,0.457,0.498,0.6,0.8,0.4,0.68,0.434,伸び寄り,1,3,逃げ,0,1
2026-08-12,202608120204,02,04R,初日,3攻め,3,61.8,B,飛田 江己,A1,0.0,0.184,0.5,0.5,0.5,0.5,0.5,0.5,バランス,3,2,まくり,1,1
2026-08-12,202608120301,03,01R,3日目以降,3攻め,3,62.82,B,高橋 勲,B1,39.5,0.571,0.5,0.2,0.5,0.5,0.41,0.5,バランス,2,4,差し,0,0
2026-08-12,202608120303,03,03R,3日目以降,4カド,4,67.23,B,森作 雄大,B1,26.0,0.432,0.5,0.8,0.5,0.5,0.59,0.5,バランス,5,2,差し,0,0
2026-08-12,202608120305,03,05R,3日目以降,4→5展開,5,60.25,B,福来 剛,A1,35.5,0.497,0.5,1.0,0.5,0.5,0.65,0.5,伸び寄り,1,6,恵まれ,0,0
2026-08-12,202608120307,03,07R,3日目以降,4→5展開,5,62.88,B,品田 直樹,A2,36.3,0.445,0.5,0.0,0.5,0.5,0.35,0.5,出足・回り足寄り,1,2,逃げ,0,0
2026-08-12,202608120409,04,09R,2日目,4カド,4,64.93,B,後藤 翔之,A2,20.8,0.364,0.628,0.2,0.8,0.6,0.586,0.61,バランス,4,6,まくり差し,1,1
2026-08-12,202608120409,04,09R,2日目,4→5展開,5,66.48,B,阿部 未侑,B2,34.1,0.453,0.432,0.2,0.0,0.5,0.146,0.476,出足・回り足寄り,4,6,まくり差し,0,0
2026-08-12,202608120605,06,05R,2日目,3攻め,3,63.55,B,板橋 侑我,A2,40.9,0.568,0.483,0.6,1.0,0.4,0.777,0.429,伸び寄り,5,1,まくり差し,0,0
2026-08-12,202608120609,06,09R,2日目,4→5展開,5,60.55,B,横澤 剛治,A2,38.5,0.391,0.056,0.0,0.4,0.0,0.211,0.02,伸び寄り,1,2,逃げ,0,0
2026-08-12,202608120702,07,02R,2日目,3攻め,3,60.66,B,石原 翼,A2,0,0.477,0.515,0.5,0.0,0.6,0.253,0.57,出足・回り足寄り,1,3,逃げ,0,1
2026-08-12,202608121301,13,01R,3日目以降,4カド,4,68.66,B,和田 兼輔,A1,34.5,0.49,0.2,0.2,0.2,0.2,0.2,0.2,バランス,2,1,差し,0,0
2026-08-12,202608121301,13,01R,3日目以降,4→5展開,5,67.28,B,登玉 隼百,A2,47.6,0.671,0.6,0.8,0.6,0.6,0.66,0.6,バランス,2,1,差し,0,0
2026-08-12,202608121302,13,02R,3日目以降,4カド,4,65.18,B,照屋 厚仁,A2,45.4,0.757,0.0,0.6,0.0,0.0,0.18,0,伸び寄り,1,2,逃げ,0,0
2026-08-12,202608121305,13,05R,3日目以降,4→5展開,5,60.58,B,向所 浩二,B1,36.3,0.627,0.8,0.0,0.8,0.8,0.56,0.8,出足・回り足寄り,1,3,逃げ,0,0
2026-08-12,202608121307,13,07R,3日目以降,4カド,4,63.8,B,登玉 隼百,A2,47.6,0.671,0.6,0.8,0.6,0.6,0.66,0.6,バランス,1,2,逃げ,0,0
2026-08-12,202608121307,13,07R,3日目以降,4→5展開,5,61.69,B,盛本 真輔,A2,38.5,0.483,0.0,0.8,0.0,0.0,0.24,0,伸び寄り,1,2,逃げ,0,0
2026-08-12,202608121308,13,08R,3日目以降,3攻め,3,65.0,B,山下 大輝,A1,51.9,0.698,0.4,1.0,0.4,0.4,0.58,0.4,伸び寄り,3,1,まくり差し,1,1
