combo,odds,pair_prob,combo_prob,market_share,train_pair_count,ev,stake,date,race_code,venue,race,score3,tickets,composite_odds,actual_combo,hit,payout100,return
3-1-6,107.5,0.0680526598887704,0.00982315816841462,0.07181152839307708,44,1.0559895031045716,300,2026-08-12,202608121312,13,12R,66.06,20,7.72,5-1-6,0,0,0
3-4-1,202.9,0.05695324598225009,0.008220997451131012,0.0380470147967264,37,1.6680403828344823,300,2026-08-12,202608121312,13,12R,66.06,20,7.72,5-1-6,0,0,0
3-2-4,515.1,0.05667159541960442,0.00818034219930671,0.014986874980112185,37,4.213694266862887,300,2026-08-12,202608121312,13,12R,66.06,20,7.72,5-1-6,0,0,0
3-4-2,542.9,0.05513550473051297,0.00795861299982153,0.014219449810749286,36,4.320730997603108,300,2026-08-12,202608121312,13,12R,66.06,20,7.72,5-1-6,0,0,0
3-2-1,208.7,0.04930674377859338,0.007117252194084189,0.03698964687233247,32,1.4853705329053701,200,2026-08-12,202608121312,13,12R,66.06,20,7.72,5-1-6,0,0,0
3-4-6,546.6,0.04444730621892461,0.006415809754711764,0.014123196674452592,29,3.5068816119254507,200,2026-08-12,202608121312,13,12R,66.06,20,7.72,5-1-6,0,0,0
3-5-2,277.0,0.04156175993836937,0.005999291464868226,0.02786909495399201,27,1.6618037357684985,200,2026-08-12,202608121312,13,12R,66.06,20,7.72,5-1-6,0,0,0
3-5-1,58.4,0.0413091580680238,0.005962829287929109,0.1321873168194484,26,0.34822923041505993,200,2026-08-12,202608121312,13,12R,66.06,20,7.72,5-1-6,0,0,0
3-4-5,255.9,0.035482955916212776,0.005121837835839794,0.03016701563992101,23,1.3106783021914032,200,2026-08-12,202608121312,13,12R,66.06,20,7.72,5-1-6,0,0,0
3-5-4,246.4,0.033970444101430346,0.004903512162567244,0.03133011080460952,22,1.208225396856569,200,2026-08-12,202608121312,13,12R,66.06,20,7.72,5-1-6,0,0,0
3-2-5,432.0,0.03380604295454497,0.004879781444744262,0.017869766903369878,22,2.108065584129521,200,2026-08-12,202608121312,13,12R,66.06,20,7.72,5-1-6,0,0,0
3-2-6,945.3,0.0336875290842974,0.004862674391258099,0.008166443776849453,22,4.596686102056281,200,2026-08-12,202608121312,13,12R,66.06,20,7.72,5-1-6,0,0,0
3-6-1,439.1,0.03074907875205546,0.004438519590684225,0.017580822824540623,20,1.9489539522694432,200,2026-08-12,202608121312,13,12R,66.06,20,7.72,5-1-6,0,0,0
3-6-4,1071.0,0.021462082115477503,0.0030979748269711225,0.007207973204720623,14,3.3179310396860724,200,2026-08-12,202608121312,13,12R,66.06,20,7.72,5-1-6,0,0,0
3-5-6,230.9,0.02025567338174251,0.0029238340391370358,0.03343325813016798,13,0.6751132796367416,200,2026-08-12,202608121312,13,12R,66.06,20,7.72,5-1-6,0,0,0
3-6-2,1164.0,0.01840161317176628,0.0026562070760450924,0.006632078438364078,12,3.0918250365164877,200,2026-08-12,202608121312,13,12R,66.06,20,7.72,5-1-6,0,0,0
3-6-5,642.8,0.01083370443816425,0.0015638065054310063,0.012009550874697865,7,1.0052148216910508,100,2026-08-12,202608121312,13,12R,66.06,20,7.72,5-1-6,0,0,0
3-1-5,75.4,0.13354564419716536,0.010060882122568787,0.05904961864291414,87,0.7585905120416866,600,2026-08-12,202608121905,19,05R,45.09,15,5.0,1-4-5,0,0,0
3-1-4,21.1,0.10944746788939662,0.008245406128133565,0.2110114334443472,70,0.17397806930361823,500,2026-08-12,202608121905,19,05R,45.09,15,5.0,1-4-5,0,0,0
3-1-2,47.8,0.10342772780878999,0.007791899046539274,0.09314521434468048,67,0.37245277442457725,500,2026-08-12,202608121905,19,05R,45.09,15,5.0,1-4-5,0,0,0
3-1-6,43.5,0.06842568149391615,0.005154961959300948,0.10235267231438451,44,0.22424084522959126,400,2026-08-12,202608121905,19,05R,45.09,15,5.0,1-4-5,0,0,0
3-4-1,34.3,0.05807396479048387,0.004375098249439349,0.12980586722086668,37,0.15006586995576968,300,2026-08-12,202608121905,19,05R,45.09,15,5.0,1-4-5,0,0,0
3-2-4,118.1,0.0569490046598549,0.004290347516198377,0.037699756525620035,37,0.5066900416630283,300,2026-08-12,202608121905,19,05R,45.09,15,5.0,1-4-5,0,0,0
3-4-2,100.9,0.055500778943181686,0.004181243035030798,0.04412627597300026,36,0.42188742223460757,300,2026-08-12,202608121905,19,05R,45.09,15,5.0,1-4-5,0,0,0
3-2-1,101.3,0.04939178059223086,0.003721011533918402,0.043952035988901544,32,0.3769384683859341,300,2026-08-12,202608121905,19,05R,45.09,15,5.0,1-4-5,0,0,0
3-4-6,91.5,0.04486912326309441,0.0033802896590661227,0.04865946716585493,29,0.3092965038045502,300,2026-08-12,202608121905,19,05R,45.09,15,5.0,1-4-5,0,0,0
3-5-2,291.6,0.04140786149575077,0.0031195297754626886,0.015268659964594398,27,0.9096548825249201,300,2026-08-12,202608121905,19,05R,45.09,15,5.0,1-4-5,0,0,0
3-5-1,150.4,0.04005622391145653,0.0030177019211004674,0.0296033327505035,26,0.45386236893351034,300,2026-08-12,202608121905,19,05R,45.09,15,5.0,1-4-5,0,0,0
3-4-5,231.5,0.03534940550320944,0.002663105966568272,0.01923257557527312,23,0.6165090312605549,300,2026-08-12,202608121905,19,05R,45.09,15,5.0,1-4-5,0,0,0
3-2-6,186.0,0.03388015045526886,0.00255241720592629,0.023937318525138317,22,0.4747496003022899,200,2026-08-12,202608121905,19,05R,45.09,15,5.0,1-4-5,0,0,0
3-2-5,268.4,0.033790393340038256,0.002545655205103083,0.016588454715632365,22,0.6832538570496673,200,2026-08-12,202608121905,19,05R,45.09,15,5.0,1-4-5,0,0,0
3-5-4,291.6,0.03377427370949123,0.002544440806057963,0.015268659964594398,22,0.741958939046502,200,2026-08-12,202608121905,19,05R,45.09,15,5.0,1-4-5,0,0,0
3-1-5,15.1,0.1343331582638248,0.013985653694216156,0.12352733285065484,87,0.21118337078266394,1200,2026-08-12,202608121909,19,09R,52.69,6,5.0,3-1-5,1,1300,15600
3-1-4,19.6,0.10803256751895614,0.011247454437494782,0.0951664656145351,70,0.22045010697489775,1000,2026-08-12,202608121909,19,09R,52.69,6,5.0,3-1-5,0,0,0
3-1-2,20.9,0.1033801162795105,0.010763079822134937,0.08924702038492287,67,0.22494836828262016,1000,2026-08-12,202608121909,19,09R,52.69,6,5.0,3-1-5,0,0,0
3-4-1,66.1,0.056833206726065275,0.005917001862202133,0.028218800696594375,37,0.39111382309156095,600,2026-08-12,202608121909,19,09R,52.69,6,5.0,3-1-5,0,0,0
3-2-4,83.2,0.056762369748391786,0.005909626903917145,0.022419023149577978,37,0.49168095840590653,600,2026-08-12,202608121909,19,09R,52.69,6,5.0,3-1-5,0,0,0
3-4-2,131.9,0.05513455256767918,0.005740152087265919,0.01414149147873304,36,0.7571260603103748,600,2026-08-12,202608121909,19,09R,52.69,6,5.0,3-1-5,0,0,0
3-1-5,11.2,0.13557187363511025,0.015382388198851326,0.22494715387465228,87,0.17228274782713485,1400,2026-08-12,202608122410,24,10R,54.47,5,5.01,3-1-4,0,0,0
3-1-4,36.1,0.10772262227430882,0.012222529269467224,0.0697896987090334,70,0.4412333066277668,1100,2026-08-12,202608122410,24,10R,54.47,5,5.01,3-1-4,1,3570,39270
3-1-2,29.0,0.10335115898853219,0.011726530037061339,0.0868761421860726,67,0.34006937107477886,1100,2026-08-12,202608122410,24,10R,54.47,5,5.01,3-1-4,0,0,0
3-1-6,25.8,0.0683682623224551,0.007757266484016089,0.09765147765101184,44,0.2001374752876151,800,2026-08-12,202608122410,24,10R,54.47,5,5.01,3-1-4,0,0,0
3-4-1,106.4,0.056777754476656846,0.006442172974386171,0.023678647776279187,37,0.6854472044746887,600,2026-08-12,202608122410,24,10R,54.47,5,5.01,3-1-4,0,0,0
3-1-5,22.9,0.13451851687730618,0.010086212541888526,0.13870356932944447,87,0.23097426720924724,800,2026-08-14,202608140303,03,03R,44.96,12,5.08,1-3-2,0,0,0
3-1-4,50.5,0.10763843984282832,0.008070741539042381,0.06289726213156986,70,0.40757244772164025,600,2026-08-14,202608140303,03,03R,44.96,12,5.08,1-3-2,0,0,0
3-1-2,39.0,0.10328481087888644,0.007744305981483481,0.08144389070882764,67,0.30202793327785576,600,2026-08-14,202608140303,03,03R,44.96,12,5.08,1-3-2,0,0,0
3-1-6,80.3,0.06765869390360868,0.005073055984112635,0.03955556335796113,44,0.4073663955242446,400,2026-08-14,202608140303,03,03R,44.96,12,5.08,1-3-2,0,0,0
3-4-1,55.7,0.057185042386315846,0.004287740491900941,0.05702534537961002,37,0.23882714539888242,400,2026-08-14,202608140303,03,03R,44.96,12,5.08,1-3-2,0,0,0
3-2-4,93.3,0.05690435505430491,0.00426669452622872,0.03404407007121413,37,0.39808259929713957,400,2026-08-14,202608140303,03,03R,44.96,12,5.08,1-3-2,0,0,0
3-4-2,166.1,0.05519539405491178,0.004138556450774029,0.019122888245901734,36,0.6874142264735662,400,2026-08-14,202608140303,03,03R,44.96,12,5.08,1-3-2,0,0,0
3-2-1,63.2,0.04946880118613282,0.0037091759152448564,0.050258097114624645,32,0.23441991784347493,300,2026-08-14,202608140303,03,03R,44.96,12,5.08,1-3-2,0,0,0
3-4-6,239.1,0.04443706197158654,0.0033318955797832415,0.013284448923648174,29,0.7966562331261731,300,2026-08-14,202608140303,03,03R,44.96,12,5.08,1-3-2,0,0,0
3-5-2,32.3,0.04242244671383046,0.003180839515892848,0.0983378246948693,27,0.10274111636333898,300,2026-08-14,202608140303,03,03R,44.96,12,5.08,1-3-2,0,0,0
3-4-5,166.1,0.035348065810636965,0.002650401691805266,0.019122888245901734,23,0.44023172100885466,300,2026-08-14,202608140303,03,03R,44.96,12,5.08,1-3-2,0,0,0
3-6-4,288.3,0.021508609267282302,0.001612717784779868,0.01101738375873839,14,0.464946537352036,200,2026-08-14,202608140303,03,03R,44.96,12,5.08,1-3-2,0,0,0
3-1-5,16.3,0.1341831018296958,0.016096222183039768,0.11124146230634342,87,0.26236842158354823,1100,2026-08-14,202608140601,06,01R,55.63,7,5.09,1-3-5,0,0,0
3-1-4,14.3,0.10841892774085808,0.013005625343038335,0.12679970878275507,70,0.1859804424054482,900,2026-08-14,202608140601,06,01R,55.63,7,5.09,1-3-5,0,0,0
3-1-2,65.1,0.10263026668741565,0.012311234073288317,0.02785308503215665,67,0.8014613381710693,900,2026-08-14,202608140601,06,01R,55.63,7,5.09,1-3-5,0,0,0
3-4-1,35.5,0.057112391643253296,0.006851039607515926,0.05107706579136332,37,0.2432119060668154,600,2026-08-14,202608140601,06,01R,55.63,7,5.09,1-3-5,0,0,0
3-2-4,130.3,0.05665851425289552,0.006796593770302165,0.013915854455820397,37,0.8855961682703721,500,2026-08-14,202608140601,06,01R,55.63,7,5.09,1-3-5,0,0,0
3-4-2,161.9,0.05509862262243442,0.006609473619381572,0.011199727211818392,36,1.0700737789778767,500,2026-08-14,202608140601,06,01R,55.63,7,5.09,1-3-5,0,0,0
3-2-1,127.0,0.04902934287052651,0.005881420130934683,0.014277447524357462,32,0.7469403566287047,500,2026-08-14,202608140601,06,01R,55.63,7,5.09,1-3-5,0,0,0
3-1-5,55.6,0.13336934500340208,0.017739812306207216,0.04461512215354684,87,0.9863335642251213,1100,2026-08-14,202608140602,06,02R,58.97,7,5.04,6-4-3,0,0,0
3-1-4,18.1,0.1085441192977013,0.014437742820396003,0.13704976749929307,70,0.26132314504916765,900,2026-08-14,202608140602,06,02R,58.97,7,5.04,6-4-3,0,0,0
3-1-2,89.1,0.10263011465518454,0.013651105288858233,0.02784063739323462,67,1.2163134812372685,900,2026-08-14,202608140602,06,02R,58.97,7,5.04,6-4-3,0,0,0
3-1-6,32.1,0.06811941719977635,0.009060745372195016,0.07727728323168861,44,0.29084992644746005,600,2026-08-14,202608140602,06,02R,58.97,7,5.04,6-4-3,0,0,0
3-4-1,15.1,0.05849500089316998,0.007780576088679065,0.1642781981282917,37,0.11748669893905388,500,2026-08-14,202608140602,06,02R,58.97,7,5.04,6-4-3,0,0,0
3-2-4,101.5,0.05678704631044106,0.007553396494115077,0.024439416667361623,37,0.7666697441526804,500,2026-08-14,202608140602,06,02R,58.97,7,5.04,6-4-3,0,0,0
3-2-1,148.0,0.04905967409050854,0.006525558104428858,0.016760816160386518,32,0.965782599455471,500,2026-08-14,202608140602,06,02R,58.97,7,5.04,6-4-3,0,0,0
3-1-5,13.6,0.1350342248341869,0.012889662678031044,0.18092715829905234,87,0.17529941242122218,1200,2026-08-14,202608141005,10,05R,51.06,7,5.01,1-3-5,0,0,0
3-1-4,20.2,0.1083580133642912,0.010343290691247693,0.12181234420134217,70,0.2089344719632034,1000,2026-08-14,202608141005,10,05R,51.06,7,5.01,1-3-5,0,0,0
3-1-2,28.3,0.10335202842084196,0.00986544548295627,0.08694732695643505,67,0.2791921071676624,900,2026-08-14,202608141005,10,05R,51.06,7,5.01,1-3-5,0,0,0
3-4-1,58.9,0.05699879145201303,0.005440807289959597,0.041776050133567263,37,0.32046354937862026,500,2026-08-14,202608141005,10,05R,51.06,7,5.01,1-3-5,0,0,0
3-2-4,83.2,0.05684976649337451,0.005426582144817195,0.0295746316450374,37,0.45149163444879065,500,2026-08-14,202608141005,10,05R,51.06,7,5.01,1-3-5,0,0,0
3-4-2,150.4,0.055161654162162344,0.005265443747950265,0.016360434527041966,36,0.7919227396917199,500,2026-08-14,202608141005,10,05R,51.06,7,5.01,1-3-5,0,0,0
3-2-6,184.7,0.03375050008739517,0.0032216466742084997,0.013322194655479761,22,0.5950381407263099,400,2026-08-14,202608141005,10,05R,51.06,7,5.01,1-3-5,0,0,0
3-1-5,37.4,0.13556810870696487,0.018672113186441013,0.2246389003827478,87,0.6983370331728939,500,2026-08-14,202608141305,13,05R,63.55,20,8.4,1-4-5,0,0,0
3-1-4,51.2,0.10887440240322395,0.014995526486050926,0.16409169676396032,70,0.7677709560858075,400,2026-08-14,202608141305,13,05R,63.55,20,8.4,1-4-5,0,0,0
3-1-2,87.8,0.10345879704036792,0.01424962247313207,0.09568900768012265,67,1.2511168531409957,400,2026-08-14,202608141305,13,05R,63.55,20,8.4,1-4-5,0,0,0
3-1-6,313.5,0.06750288887587576,0.009297331013347296,0.026799026712327808,44,2.914713272684377,300,2026-08-14,202608141305,13,05R,63.55,20,8.4,1-4-5,0,0,0
3-4-1,135.0,0.05724865093575933,0.007884990800853685,0.06223329536529458,37,1.0644737581152475,300,2026-08-14,202608141305,13,05R,63.55,20,8.4,1-4-5,0,0,0
3-2-4,321.7,0.05680752281649974,0.007824233191626126,0.026115930600916284,37,2.5170558177461246,300,2026-08-14,202608141305,13,05R,63.55,20,8.4,1-4-5,0,0,0
3-4-2,370.0,0.05523916632553958,0.00760821977818243,0.02270674290355343,36,2.8150413179274993,300,2026-08-14,202608141305,13,05R,63.55,20,8.4,1-4-5,0,0,0
3-2-1,189.7,0.04939588791458203,0.006803411354505711,0.044288323006403625,32,1.2906071339497334,200,2026-08-14,202608141305,13,05R,63.55,20,8.4,1-4-5,0,0,0
3-4-6,973.7,0.04438019447185328,0.00611258814715717,0.008628422382987335,29,5.951827078886937,200,2026-08-14,202608141305,13,05R,63.55,20,8.4,1-4-5,0,0,0
3-5-2,282.4,0.04158473692772159,0.0057275632311222105,0.029750335957205273,27,1.617463856468912,200,2026-08-14,202608141305,13,05R,63.55,20,8.4,1-4-5,0,0,0
3-5-1,73.8,0.04108508572776678,0.00565874510089762,0.11384139396090473,26,0.41761538844624435,200,2026-08-14,202608141305,13,05R,63.55,20,8.4,1-4-5,0,0,0
3-4-5,152.9,0.03578562008791375,0.004928837284090355,0.054947644697938315,23,0.7536192207374153,200,2026-08-14,202608141305,13,05R,63.55,20,8.4,1-4-5,0,0,0
3-5-4,144.5,0.03429791551804874,0.00472393224866975,0.05814183304024061,22,0.6826082099327788,200,2026-08-14,202608141305,13,05R,63.55,20,8.4,1-4-5,0,0,0
3-2-5,355.7,0.033876270031974444,0.004665858028149723,0.023619608867907697,22,1.6596457006128564,200,2026-08-14,202608141305,13,05R,63.55,20,8.4,1-4-5,0,0,0
3-2-6,822.2,0.03371259005162934,0.004643314001029271,0.010218310477152479,22,3.8177327716462672,200,2026-08-14,202608141305,13,05R,63.55,20,8.4,1-4-5,0,0,0
3-6-1,925.0,0.03064528485082652,0.004220846870425958,0.009082697161421372,20,3.9042833551440115,200,2026-08-14,202608141305,13,05R,63.55,20,8.4,1-4-5,0,0,0
3-6-4,1850.0,0.021429512654420894,0.0029515369774651126,0.004541348580710686,14,5.460343408310458,200,2026-08-14,202608141305,13,05R,63.55,20,8.4,1-4-5,0,0,0
3-5-6,649.1,0.020005414329399174,0.002755392579147188,0.012943298219557493,13,1.7885253231244398,200,2026-08-14,202608141305,13,05R,63.55,20,8.4,1-4-5,0,0,0
3-6-2,2055.0,0.018370544350212306,0.0025302181071592687,0.004088318673632491,12,5.199598210212297,200,2026-08-14,202608141305,13,05R,63.55,20,8.4,1-4-5,0,0,0
3-6-5,2312.0,0.01073140597942003,0.0014780616843339215,0.0036338645650150383,7,3.4172786141800264,100,2026-08-14,202608141305,13,05R,63.55,20,8.4,1-4-5,0,0,0
3-1-5,40.6,0.13438667833701362,0.013478608447632202,0.12790928884298935,87,0.5472315029738674,500,2026-08-14,202608141308,13,08R,52.0,20,5.19,1-5-3,0,0,0
3-1-4,21.5,0.10982033992658996,0.011014673327547247,0.241540331489552,70,0.2368154765422658,400,2026-08-14,202608141308,13,08R,52.0,20,5.19,1-5-3,0,0,0
3-1-2,72.3,0.10316735689960625,0.010347397714077769,0.07182734615526097,67,0.7481168547278226,400,2026-08-14,202608141308,13,08R,52.0,20,5.19,1-5-3,0,0,0
3-1-6,37.3,0.06887603859837517,0.006908074276256654,0.13922566024196698,44,0.25767117050437316,300,2026-08-14,202608141308,13,08R,52.0,20,5.19,1-5-3,0,0,0
3-4-1,49.2,0.05777772410526292,0.005794944334119073,0.10555116111840179,37,0.28511126123865843,300,2026-08-14,202608141308,13,08R,52.0,20,5.19,1-5-3,0,0,0
3-2-4,227.8,0.056766984143156264,0.0056935699392743275,0.022796826720919088,37,1.2969952321666918,300,2026-08-14,202608141308,13,08R,52.0,20,5.19,1-5-3,0,0,0
3-4-2,224.0,0.05524499002873639,0.005540918181066416,0.02318355860279182,36,1.241165672558877,300,2026-08-14,202608141308,13,08R,52.0,20,5.19,1-5-3,0,0,0
3-2-1,180.4,0.04920655487395443,0.004935280002528994,0.02878668030501867,32,0.8903245124562305,200,2026-08-14,202608141308,13,08R,52.0,20,5.19,1-5-3,0,0,0
3-4-6,165.1,0.044658984719103414,0.004479171418970881,0.031454373876592175,29,0.7395112012720925,200,2026-08-14,202608141308,13,08R,52.0,20,5.19,1-5-3,0,0,0
3-5-2,433.8,0.04136758747308959,0.004149053469233475,0.011971224359210162,27,1.7998593949534814,200,2026-08-14,202608141308,13,08R,52.0,20,5.19,1-5-3,0,0,0
3-5-1,169.9,0.04006797835292609,0.004018706304749456,0.030565727645823236,26,0.6827782011769326,200,2026-08-14,202608141308,13,08R,52.0,20,5.19,1-5-3,0,0,0
3-4-5,153.3,0.035528250618865394,0.003563384294089955,0.03387551941960448,23,0.5462668122839901,200,2026-08-14,202608141308,13,08R,52.0,20,5.19,1-5-3,0,0,0
3-5-4,259.7,0.03383201954701816,0.0033932570557575867,0.019996600412111546,22,0.8812288573802453,200,2026-08-14,202608141308,13,08R,52.0,20,5.19,1-5-3,0,0,0
3-2-5,429.2,0.03373556674592959,0.0033835831092352245,0.012099527322985481,22,1.4522338704837583,200,2026-08-14,202608141308,13,08R,52.0,20,5.19,1-5-3,0,0,0
3-2-6,551.0,0.03370289948051759,0.003380306673765639,0.009424894967378163,22,1.862548977244867,200,2026-08-14,202608141308,13,08R,52.0,20,5.19,1-5-3,0,0,0
3-6-1,140.1,0.03098708051518493,0.0031079176177866395,0.037067217180766374,20,0.4354192582519082,200,2026-08-14,202608141308,13,08R,52.0,20,5.19,1-5-3,0,0,0
3-6-4,277.4,0.02160269535003992,0.002166689999632768,0.01872068178451827,14,0.6010398058981298,200,2026-08-14,202608141308,13,08R,52.0,20,5.19,1-5-3,0,0,0
3-5-6,308.9,0.02005266131244432,0.0020112259154557634,0.01681164495637866,13,0.6212676852842853,200,2026-08-14,202608141308,13,08R,52.0,20,5.19,1-5-3,0,0,0
3-6-2,886.5,0.018392158780376044,0.0018446821498607645,0.005858000143288628,12,1.6353107258515678,200,2026-08-14,202608141308,13,08R,52.0,20,5.19,1-5-3,0,0,0
3-6-5,458.2,0.01082545019180998,0.0010857624149235605,0.011333734454442097,7,0.49749633851797537,100,2026-08-14,202608141308,13,08R,52.0,20,5.19,1-5-3,0,0,0
3-1-5,128.0,0.1338213767861339,0.017217421992542125,0.08162522436471316,87,2.203830015045392,500,2026-08-14,202608141912,19,12R,57.57,20,10.45,1-3-4,0,0,0
3-1-4,42.5,0.1098728057386427,0.01413620534580264,0.24583596985137138,70,0.6007887271966122,400,2026-08-14,202608141912,19,12R,57.57,20,10.45,1-3-4,0,0,0
3-1-2,128.2,0.10328547033796746,0.013288680562216727,0.08149788392108646,67,1.7036088480761842,400,2026-08-14,202608141912,19,12R,57.57,20,10.45,1-3-4,0,0,0
3-1-6,146.8,0.06804484711763906,0.008754631549746527,0.07117185775669811,44,1.2851799115027902,300,2026-08-14,202608141912,19,12R,57.57,20,10.45,1-3-4,0,0,0
3-4-1,72.0,0.058260903938707934,0.007495832077582032,0.14511150998171227,37,0.5396999095859063,300,2026-08-14,202608141912,19,12R,57.57,20,10.45,1-3-4,0,0,0
3-2-4,355.2,0.056847810629209926,0.007314023876166292,0.029414495266563305,37,2.5979412808142666,300,2026-08-14,202608141912,19,12R,57.57,20,10.45,1-3-4,0,0,0
3-4-2,299.6,0.05538776500855832,0.007126174803149383,0.03487326007571189,36,2.1350019710235553,300,2026-08-14,202608141912,19,12R,57.57,20,10.45,1-3-4,0,0,0
3-2-1,251.1,0.04936316378772768,0.006351051246308399,0.041609035120204245,32,1.5947489679480389,200,2026-08-14,202608141912,19,12R,57.57,20,10.45,1-3-4,0,0,0
3-4-6,249.0,0.04478729715656192,0.0057623214883095525,0.04195995469350716,29,1.4348180505890786,200,2026-08-14,202608141912,19,12R,57.57,20,10.45,1-3-4,0,0,0
3-5-2,609.1,0.041430879071360366,0.00533048564904248,0.017153223967629756,27,3.2467988088317745,200,2026-08-14,202608141912,19,12R,57.57,20,10.45,1-3-4,0,0,0
3-5-1,320.4,0.04009293835829958,0.005158346560273538,0.032609328085778044,26,1.6527342379116414,200,2026-08-14,202608141912,19,12R,57.57,20,10.45,1-3-4,0,0,0
3-4-5,320.4,0.035512785686543855,0.00456906536145644,0.032609328085778044,23,1.4639285418106434,200,2026-08-14,202608141912,19,12R,57.57,20,10.45,1-3-4,0,0,0
3-5-4,465.0,0.033862215315601955,0.004356703425812103,0.022468878964910288,22,2.025867093002628,200,2026-08-14,202608141912,19,12R,57.57,20,10.45,1-3-4,0,0,0
3-2-5,528.3,0.03382933369673276,0.004352472885658764,0.01977669641999486,22,2.2994114254935245,200,2026-08-14,202608141912,19,12R,57.57,20,10.45,1-3-4,0,0,0
3-2-6,664.0,0.0337799692581382,0.004346121670396155,0.01573498301006519,22,2.885824789143047,200,2026-08-14,202608141912,19,12R,57.57,20,10.45,1-3-4,0,0,0
