date,race_code,venue,race,day_cat,head,combo,score,head_prob,combo_prob,odds_pre,ev_pre,market_within_head,stake,composite_odds_race,tickets_race,hit,payout,actual_combo,stake_v8,return_v8,profit_v8
2026-08-27,202608270109,01,09R,3日目以降,5,5-3-4,69.17,0.0636,0.0043,296.6,1.275,0.06762,100,20.06,20,0,0,1-3-5,200,0,-200
2026-08-27,202608270109,01,09R,3日目以降,5,5-3-6,69.17,0.0636,0.00216,590.4,1.275,0.03397,100,20.06,20,0,0,1-3-5,200,0,-200
2026-08-27,202608270109,01,09R,3日目以降,5,5-4-1,69.17,0.0636,0.00353,360.9,1.275,0.05557,100,20.06,20,0,0,1-3-5,200,0,-200
2026-08-27,202608270109,01,09R,3日目以降,5,5-4-2,69.17,0.0636,0.00148,864.1,1.275,0.02321,100,20.06,20,0,0,1-3-5,200,0,-200
2026-08-27,202608270109,01,09R,3日目以降,5,5-4-3,69.17,0.0636,0.00344,370.4,1.275,0.05415,100,20.06,20,0,0,1-3-5,200,0,-200
2026-08-27,202608270109,01,09R,3日目以降,5,5-4-6,69.17,0.0636,0.00168,757.4,1.275,0.02648,100,20.06,20,0,0,1-3-5,200,0,-200
2026-08-27,202608270109,01,09R,3日目以降,5,5-6-1,69.17,0.0636,0.0014,908.9,1.275,0.02207,100,20.06,20,0,0,1-3-5,200,0,-200
2026-08-27,202608270109,01,09R,3日目以降,5,5-6-2,69.17,0.0636,0.00082,1551.0,1.275,0.01293,100,20.06,20,0,0,1-3-5,200,0,-200
2026-08-27,202608270109,01,09R,3日目以降,5,5-6-3,69.17,0.0636,0.0013,978.8,1.275,0.02049,100,20.06,20,0,0,1-3-5,200,0,-200
2026-08-27,202608270109,01,09R,3日目以降,5,5-6-4,69.17,0.0636,0.00109,1170.0,1.275,0.01714,100,20.06,20,0,0,1-3-5,200,0,-200
2026-08-27,202608270912,09,12R,3日目以降,5,5-1-2,64.38,0.0683,0.00413,370.4,1.53,0.06047,100,22.4,20,0,0,4-2-5,300,0,-300
2026-08-27,202608270912,09,12R,3日目以降,5,5-1-3,64.38,0.0683,0.00303,505.5,1.53,0.04431,100,22.4,20,0,0,4-2-5,300,0,-300
2026-08-27,202608270912,09,12R,3日目以降,5,5-1-4,64.38,0.0683,0.01012,151.2,1.53,0.14814,100,22.4,20,0,0,4-2-5,300,0,-300
2026-08-27,202608270912,09,12R,3日目以降,5,5-1-6,64.38,0.0683,0.00358,427.5,1.53,0.05239,100,22.4,20,0,0,4-2-5,300,0,-300
2026-08-27,202608270912,09,12R,3日目以降,5,5-2-1,64.38,0.0683,0.00294,520.7,1.53,0.04302,100,22.4,20,0,0,4-2-5,300,0,-300
2026-08-27,202608270912,09,12R,3日目以降,5,5-2-3,64.38,0.0683,0.00137,1117.0,1.53,0.02005,100,22.4,20,0,0,4-2-5,300,0,-300
2026-08-27,202608270912,09,12R,3日目以降,5,5-2-4,64.38,0.0683,0.00276,554.1,1.53,0.04042,100,22.4,20,0,0,4-2-5,300,0,-300
2026-08-27,202608270912,09,12R,3日目以降,5,5-2-6,64.38,0.0683,0.00141,1082.0,1.53,0.0207,100,22.4,20,0,0,4-2-5,300,0,-300
2026-08-27,202608270912,09,12R,3日目以降,5,5-3-1,64.38,0.0683,0.00203,752.8,1.53,0.02975,100,22.4,20,0,0,4-2-5,300,0,-300
2026-08-27,202608270912,09,12R,3日目以降,5,5-3-2,64.38,0.0683,0.0013,1174.0,1.53,0.01908,100,22.4,20,0,0,4-2-5,300,0,-300
2026-08-27,202608270912,09,12R,3日目以降,5,5-3-4,64.38,0.0683,0.00225,679.0,1.53,0.03299,100,22.4,20,0,0,4-2-5,200,0,-200
2026-08-27,202608270912,09,12R,3日目以降,5,5-3-6,64.38,0.0683,0.00124,1236.0,1.53,0.01812,100,22.4,20,0,0,4-2-5,200,0,-200
2026-08-27,202608270912,09,12R,3日目以降,5,5-4-1,64.38,0.0683,0.01047,146.1,1.53,0.15331,100,22.4,20,0,0,4-2-5,200,0,-200
2026-08-27,202608270912,09,12R,3日目以降,5,5-4-2,64.38,0.0683,0.00356,430.2,1.53,0.05206,100,22.4,20,0,0,4-2-5,200,0,-200
2026-08-27,202608270912,09,12R,3日目以降,5,5-4-3,64.38,0.0683,0.00311,491.2,1.53,0.0456,100,22.4,20,0,0,4-2-5,200,0,-200
2026-08-27,202608270912,09,12R,3日目以降,5,5-4-6,64.38,0.0683,0.00647,236.4,1.53,0.09475,100,22.4,20,0,0,4-2-5,200,0,-200
2026-08-27,202608270912,09,12R,3日目以降,5,5-6-1,64.38,0.0683,0.00219,699.6,1.53,0.03202,100,22.4,20,0,0,4-2-5,200,0,-200
2026-08-27,202608270912,09,12R,3日目以降,5,5-6-2,64.38,0.0683,0.00159,962.0,1.53,0.02328,100,22.4,20,0,0,4-2-5,200,0,-200
2026-08-27,202608270912,09,12R,3日目以降,5,5-6-3,64.38,0.0683,0.00135,1135.0,1.53,0.01973,100,22.4,20,0,0,4-2-5,200,0,-200
2026-08-27,202608270912,09,12R,3日目以降,5,5-6-4,64.38,0.0683,0.0034,449.7,1.53,0.04981,100,22.4,20,0,0,4-2-5,200,0,-200
2026-08-27,202608271011,10,11R,3日目以降,4,4-1-2,66.16,0.181,0.02735,65.8,1.8,0.15117,100,9.95,20,0,0,1-2-3,300,0,-300
2026-08-27,202608271011,10,11R,3日目以降,4,4-1-3,66.16,0.181,0.02344,76.8,1.8,0.12952,100,9.95,20,0,0,1-2-3,300,0,-300
2026-08-27,202608271011,10,11R,3日目以降,4,4-1-5,66.16,0.181,0.016,112.5,1.8,0.08842,100,9.95,20,0,0,1-2-3,300,0,-300
2026-08-27,202608271011,10,11R,3日目以降,4,4-1-6,66.16,0.181,0.00783,229.9,1.8,0.04327,100,9.95,20,0,0,1-2-3,300,0,-300
2026-08-27,202608271011,10,11R,3日目以降,4,4-2-1,66.16,0.181,0.01627,110.6,1.8,0.08994,100,9.95,20,0,0,1-2-3,300,0,-300
2026-08-27,202608271011,10,11R,3日目以降,4,4-2-3,66.16,0.181,0.0101,178.2,1.8,0.05582,100,9.95,20,0,0,1-2-3,300,0,-300
2026-08-27,202608271011,10,11R,3日目以降,4,4-2-5,66.16,0.181,0.00956,188.3,1.8,0.05282,100,9.95,20,0,0,1-2-3,300,0,-300
2026-08-27,202608271011,10,11R,3日目以降,4,4-2-6,66.16,0.181,0.00435,413.4,1.8,0.02406,100,9.95,20,0,0,1-2-3,300,0,-300
2026-08-27,202608271011,10,11R,3日目以降,4,4-3-1,66.16,0.181,0.01371,131.3,1.8,0.07576,100,9.95,20,0,0,1-2-3,300,0,-300
2026-08-27,202608271011,10,11R,3日目以降,4,4-3-2,66.16,0.181,0.00888,202.7,1.8,0.04907,100,9.95,20,0,0,1-2-3,300,0,-300
2026-08-27,202608271011,10,11R,3日目以降,4,4-3-5,66.16,0.181,0.00284,633.6,1.8,0.0157,100,9.95,20,0,0,1-2-3,200,0,-200
2026-08-27,202608271011,10,11R,3日目以降,4,4-3-6,66.16,0.181,0.0031,580.1,1.8,0.01715,100,9.95,20,0,0,1-2-3,200,0,-200
2026-08-27,202608271011,10,11R,3日目以降,4,4-5-1,66.16,0.181,0.01152,156.3,1.8,0.06364,100,9.95,20,0,0,1-2-3,200,0,-200
2026-08-27,202608271011,10,11R,3日目以降,4,4-5-2,66.16,0.181,0.00892,201.7,1.8,0.04932,100,9.95,20,0,0,1-2-3,200,0,-200
2026-08-27,202608271011,10,11R,3日目以降,4,4-5-3,66.16,0.181,0.00304,591.8,1.8,0.01681,100,9.95,20,0,0,1-2-3,200,0,-200
2026-08-27,202608271011,10,11R,3日目以降,4,4-5-6,66.16,0.181,0.00352,511.4,1.8,0.01945,100,9.95,20,0,0,1-2-3,200,0,-200
2026-08-27,202608271011,10,11R,3日目以降,4,4-6-1,66.16,0.181,0.00296,607.2,1.8,0.01638,100,9.95,20,0,0,1-2-3,200,0,-200
2026-08-27,202608271011,10,11R,3日目以降,4,4-6-2,66.16,0.181,0.0034,530.0,1.8,0.01877,100,9.95,20,0,0,1-2-3,200,0,-200
2026-08-27,202608271011,10,11R,3日目以降,4,4-6-3,66.16,0.181,0.00202,890.0,1.8,0.01118,100,9.95,20,0,0,1-2-3,200,0,-200
2026-08-27,202608271011,10,11R,3日目以降,4,4-6-5,66.16,0.181,0.00213,844.9,1.8,0.01177,100,9.95,20,0,0,1-2-3,200,0,-200
2026-08-27,202608271512,15,12R,3日目以降,5,5-1-2,61.77,0.0651,0.00591,301.9,1.783,0.09079,100,27.41,20,0,0,1-4-5,300,0,-300
2026-08-27,202608271512,15,12R,3日目以降,5,5-1-3,61.77,0.0651,0.00523,341.1,1.783,0.08036,100,27.41,20,0,0,1-4-5,300,0,-300
2026-08-27,202608271512,15,12R,3日目以降,5,5-1-4,61.77,0.0651,0.00682,261.6,1.783,0.10478,100,27.41,20,0,0,1-4-5,300,0,-300
2026-08-27,202608271512,15,12R,3日目以降,5,5-1-6,61.77,0.0651,0.00427,417.7,1.783,0.06562,100,27.41,20,0,0,1-4-5,300,0,-300
2026-08-27,202608271512,15,12R,3日目以降,5,5-2-1,61.77,0.0651,0.00355,501.8,1.783,0.05462,100,27.41,20,0,0,1-4-5,300,0,-300
2026-08-27,202608271512,15,12R,3日目以降,5,5-2-3,61.77,0.0651,0.0025,713.8,1.783,0.0384,100,27.41,20,0,0,1-4-5,300,0,-300
2026-08-27,202608271512,15,12R,3日目以降,5,5-2-4,61.77,0.0651,0.00384,463.8,1.783,0.0591,100,27.41,20,0,0,1-4-5,300,0,-300
2026-08-27,202608271512,15,12R,3日目以降,5,5-2-6,61.77,0.0651,0.00224,794.8,1.783,0.03449,100,27.41,20,0,0,1-4-5,300,0,-300
2026-08-27,202608271512,15,12R,3日目以降,5,5-3-1,61.77,0.0651,0.00331,538.6,1.783,0.05089,100,27.41,20,0,0,1-4-5,300,0,-300
2026-08-27,202608271512,15,12R,3日目以降,5,5-3-2,61.77,0.0651,0.00175,1021.0,1.783,0.02685,100,27.41,20,0,0,1-4-5,300,0,-300
2026-08-27,202608271512,15,12R,3日目以降,5,5-3-4,61.77,0.0651,0.00171,1042.0,1.783,0.0263,100,27.41,20,0,0,1-4-5,200,0,-200
2026-08-27,202608271512,15,12R,3日目以降,5,5-3-6,61.77,0.0651,0.00148,1205.0,1.783,0.02275,100,27.41,20,0,0,1-4-5,200,0,-200
2026-08-27,202608271512,15,12R,3日目以降,5,5-4-1,61.77,0.0651,0.00549,324.6,1.783,0.08444,100,27.41,20,0,0,1-4-5,200,0,-200
2026-08-27,202608271512,15,12R,3日目以降,5,5-4-2,61.77,0.0651,0.00568,314.2,1.783,0.08724,100,27.41,20,0,0,1-4-5,200,0,-200
2026-08-27,202608271512,15,12R,3日目以降,5,5-4-3,61.77,0.0651,0.00216,826.1,1.783,0.03318,100,27.41,20,0,0,1-4-5,200,0,-200
2026-08-27,202608271512,15,12R,3日目以降,5,5-4-6,61.77,0.0651,0.0032,557.0,1.783,0.04921,100,27.41,20,0,0,1-4-5,200,0,-200
2026-08-27,202608271512,15,12R,3日目以降,5,5-6-1,61.77,0.0651,0.0015,1185.0,1.783,0.02313,100,27.41,20,0,0,1-4-5,200,0,-200
2026-08-27,202608271512,15,12R,3日目以降,5,5-6-2,61.77,0.0651,0.00158,1131.0,1.783,0.02423,100,27.41,20,0,0,1-4-5,200,0,-200
2026-08-27,202608271512,15,12R,3日目以降,5,5-6-3,61.77,0.0651,0.00119,1500.0,1.783,0.01827,100,27.41,20,0,0,1-4-5,200,0,-200
2026-08-27,202608271512,15,12R,3日目以降,5,5-6-4,61.77,0.0651,0.00165,1081.0,1.783,0.02536,100,27.41,20,0,0,1-4-5,200,0,-200
2026-08-27,202608271704,17,04R,3日目以降,5,5-1-2,65.91,0.067,0.00356,407.0,1.447,0.05306,100,5.17,40,0,0,4-6-1,200,0,-200
2026-08-27,202608271704,17,04R,3日目以降,5,5-1-3,65.91,0.067,0.00255,567.4,1.447,0.03806,100,5.17,40,0,0,4-6-1,200,0,-200
2026-08-27,202608271704,17,04R,3日目以降,5,5-1-4,65.91,0.067,0.00309,468.1,1.447,0.04613,100,5.17,40,0,0,4-6-1,200,0,-200
2026-08-27,202608271704,17,04R,3日目以降,5,5-1-6,65.91,0.067,0.00758,191.0,1.447,0.11306,100,5.17,40,0,0,4-6-1,200,0,-200
2026-08-27,202608271704,17,04R,3日目以降,5,5-2-1,65.91,0.067,0.00325,445.8,1.447,0.04844,100,5.17,40,0,0,4-6-1,200,0,-200
2026-08-27,202608271704,17,04R,3日目以降,5,5-2-3,65.91,0.067,0.00356,407.0,1.447,0.05306,100,5.17,40,0,0,4-6-1,200,0,-200
2026-08-27,202608271704,17,04R,3日目以降,5,5-2-4,65.91,0.067,0.00271,535.0,1.447,0.04036,100,5.17,40,0,0,4-6-1,200,0,-200
2026-08-27,202608271704,17,04R,3日目以降,5,5-2-6,65.91,0.067,0.00294,492.7,1.447,0.04383,100,5.17,40,0,0,4-6-1,200,0,-200
2026-08-27,202608271704,17,04R,3日目以降,5,5-3-1,65.91,0.067,0.00224,645.6,1.447,0.03345,100,5.17,40,0,0,4-6-1,200,0,-200
2026-08-27,202608271704,17,04R,3日目以降,5,5-3-2,65.91,0.067,0.00247,585.1,1.447,0.03691,100,5.17,40,0,0,4-6-1,200,0,-200
2026-08-27,202608271704,17,04R,3日目以降,5,5-3-4,65.91,0.067,0.00162,891.6,1.447,0.02422,100,5.17,40,0,0,4-6-1,100,0,-100
2026-08-27,202608271704,17,04R,3日目以降,5,5-3-6,65.91,0.067,0.0017,851.1,1.447,0.02537,100,5.17,40,0,0,4-6-1,100,0,-100
2026-08-27,202608271704,17,04R,3日目以降,5,5-4-1,65.91,0.067,0.00425,340.4,1.447,0.06344,100,5.17,40,0,0,4-6-1,100,0,-100
2026-08-27,202608271704,17,04R,3日目以降,5,5-4-2,65.91,0.067,0.00193,749.0,1.447,0.02883,100,5.17,40,0,0,4-6-1,100,0,-100
2026-08-27,202608271704,17,04R,3日目以降,5,5-4-3,65.91,0.067,0.00162,891.6,1.447,0.02422,100,5.17,40,0,0,4-6-1,100,0,-100
2026-08-27,202608271704,17,04R,3日目以降,5,5-4-6,65.91,0.067,0.00495,292.5,1.447,0.07382,100,5.17,40,0,0,4-6-1,100,0,-100
2026-08-27,202608271704,17,04R,3日目以降,5,5-6-1,65.91,0.067,0.0068,212.7,1.447,0.10152,100,5.17,40,0,0,4-6-1,100,0,-100
2026-08-27,202608271704,17,04R,3日目以降,5,5-6-2,65.91,0.067,0.00348,416.1,1.447,0.0519,100,5.17,40,0,0,4-6-1,100,0,-100
2026-08-27,202608271704,17,04R,3日目以降,5,5-6-3,65.91,0.067,0.00178,814.1,1.447,0.02652,100,5.17,40,0,0,4-6-1,100,0,-100
2026-08-27,202608271704,17,04R,3日目以降,5,5-6-4,65.91,0.067,0.00495,292.5,1.447,0.07382,100,5.17,40,0,0,4-6-1,100,0,-100
2026-08-27,202608271704,17,04R,3日目以降,4,4-1-2,68.02,0.1923,0.01606,81.4,1.307,0.08352,100,5.17,40,0,0,4-6-1,100,0,-100
2026-08-27,202608271704,17,04R,3日目以降,4,4-1-3,68.02,0.1923,0.00461,283.7,1.307,0.02396,100,5.17,40,0,0,4-6-1,100,0,-100
2026-08-27,202608271704,17,04R,3日目以降,4,4-1-5,68.02,0.1923,0.00957,136.6,1.307,0.04977,100,5.17,40,0,0,4-6-1,100,0,-100
2026-08-27,202608271704,17,04R,3日目以降,4,4-1-6,68.02,0.1923,0.02509,52.1,1.307,0.13049,100,5.17,40,0,0,4-6-1,100,0,-100
2026-08-27,202608271704,17,04R,3日目以降,4,4-2-1,68.02,0.1923,0.00971,134.7,1.307,0.05047,100,5.17,40,0,0,4-6-1,100,0,-100
2026-08-27,202608271704,17,04R,3日目以降,4,4-2-3,68.02,0.1923,0.00251,520.1,1.307,0.01307,100,5.17,40,0,0,4-6-1,100,0,-100
2026-08-27,202608271704,17,04R,3日目以降,4,4-2-5,68.02,0.1923,0.00426,306.9,1.307,0.02215,100,5.17,40,0,0,4-6-1,100,0,-100
2026-08-27,202608271704,17,04R,3日目以降,4,4-2-6,68.02,0.1923,0.0151,86.6,1.307,0.0785,100,5.17,40,0,0,4-6-1,100,0,-100
2026-08-27,202608271704,17,04R,3日目以降,4,4-3-1,68.02,0.1923,0.0023,567.4,1.307,0.01198,100,5.17,40,0,0,4-6-1,100,0,-100
2026-08-27,202608271704,17,04R,3日目以降,4,4-3-2,68.02,0.1923,0.00175,749.0,1.307,0.00908,100,5.17,40,0,0,4-6-1,100,0,-100
2026-08-27,202608271704,17,04R,3日目以降,4,4-3-5,68.02,0.1923,0.00196,668.7,1.307,0.01017,100,5.17,40,0,0,4-6-1,100,0,-100
2026-08-27,202608271704,17,04R,3日目以降,4,4-3-6,68.02,0.1923,0.00202,645.6,1.307,0.01053,100,5.17,40,0,0,4-6-1,100,0,-100
2026-08-27,202608271704,17,04R,3日目以降,4,4-5-1,68.02,0.1923,0.00677,193.0,1.307,0.03522,100,5.17,40,0,0,4-6-1,100,0,-100
2026-08-27,202608271704,17,04R,3日目以降,4,4-5-2,68.02,0.1923,0.00454,288.0,1.307,0.02361,100,5.17,40,0,0,4-6-1,100,0,-100
2026-08-27,202608271704,17,04R,3日目以降,4,4-5-3,68.02,0.1923,0.00272,480.1,1.307,0.01416,100,5.17,40,0,0,4-6-1,100,0,-100
2026-08-27,202608271704,17,04R,3日目以降,4,4-5-6,68.02,0.1923,0.00984,132.8,1.307,0.05119,100,5.17,40,0,0,4-6-1,100,0,-100
2026-08-27,202608271704,17,04R,3日目以降,4,4-6-1,68.02,0.1923,0.02787,46.9,1.307,0.14495,100,5.17,40,1,1960,4-6-1,100,1960,1860
2026-08-27,202608271704,17,04R,3日目以降,4,4-6-2,68.02,0.1923,0.02318,56.4,1.307,0.12054,100,5.17,40,0,0,4-6-1,100,0,-100
2026-08-27,202608271704,17,04R,3日目以降,4,4-6-3,68.02,0.1923,0.00412,317.3,1.307,0.02143,100,5.17,40,0,0,4-6-1,100,0,-100
2026-08-27,202608271704,17,04R,3日目以降,4,4-6-5,68.02,0.1923,0.01831,71.4,1.307,0.09521,100,5.17,40,0,0,4-6-1,100,0,-100
2026-08-27,202608272211,22,11R,3日目以降,5,5-1-2,67.87,0.0645,0.01053,175.3,1.845,0.16315,100,28.6,20,0,0,1-2-3,300,0,-300
2026-08-27,202608272211,22,11R,3日目以降,5,5-1-3,67.87,0.0645,0.0052,354.7,1.845,0.08063,100,28.6,20,0,0,1-2-3,300,0,-300
2026-08-27,202608272211,22,11R,3日目以降,5,5-1-4,67.87,0.0645,0.00359,514.2,1.845,0.05562,100,28.6,20,0,0,1-2-3,300,0,-300
2026-08-27,202608272211,22,11R,3日目以降,5,5-1-6,67.87,0.0645,0.00323,572.1,1.845,0.04999,100,28.6,20,0,0,1-2-3,300,0,-300
2026-08-27,202608272211,22,11R,3日目以降,5,5-2-1,67.87,0.0645,0.00754,244.7,1.845,0.11688,100,28.6,20,0,0,1-2-3,300,0,-300
2026-08-27,202608272211,22,11R,3日目以降,5,5-2-3,67.87,0.0645,0.00448,412.3,1.845,0.06937,100,28.6,20,0,0,1-2-3,300,0,-300
2026-08-27,202608272211,22,11R,3日目以降,5,5-2-4,67.87,0.0645,0.00343,538.4,1.845,0.05312,100,28.6,20,0,0,1-2-3,300,0,-300
2026-08-27,202608272211,22,11R,3日目以降,5,5-2-6,67.87,0.0645,0.0031,594.3,1.845,0.04812,100,28.6,20,0,0,1-2-3,300,0,-300
2026-08-27,202608272211,22,11R,3日目以降,5,5-3-1,67.87,0.0645,0.00331,558.1,1.845,0.05124,100,28.6,20,0,0,1-2-3,300,0,-300
2026-08-27,202608272211,22,11R,3日目以降,5,5-3-2,67.87,0.0645,0.0029,635.6,1.845,0.045,100,28.6,20,0,0,1-2-3,300,0,-300
2026-08-27,202608272211,22,11R,3日目以降,5,5-3-4,67.87,0.0645,0.00169,1089.0,1.845,0.02626,100,28.6,20,0,0,1-2-3,200,0,-200
2026-08-27,202608272211,22,11R,3日目以降,5,5-3-6,67.87,0.0645,0.00161,1144.0,1.845,0.025,100,28.6,20,0,0,1-2-3,200,0,-200
2026-08-27,202608272211,22,11R,3日目以降,5,5-4-1,67.87,0.0645,0.0025,738.2,1.845,0.03874,100,28.6,20,0,0,1-2-3,200,0,-200
2026-08-27,202608272211,22,11R,3日目以降,5,5-4-2,67.87,0.0645,0.00218,847.5,1.845,0.03375,100,28.6,20,0,0,1-2-3,200,0,-200
2026-08-27,202608272211,22,11R,3日目以降,5,5-4-3,67.87,0.0645,0.00125,1476.0,1.845,0.01938,100,28.6,20,0,0,1-2-3,200,0,-200
2026-08-27,202608272211,22,11R,3日目以降,5,5-4-6,67.87,0.0645,0.00149,1236.0,1.845,0.02314,100,28.6,20,0,0,1-2-3,200,0,-200
2026-08-27,202608272211,22,11R,3日目以降,5,5-6-1,67.87,0.0645,0.00165,1116.0,1.845,0.02563,100,28.6,20,0,0,1-2-3,200,0,-200
2026-08-27,202608272211,22,11R,3日目以降,5,5-6-2,67.87,0.0645,0.00173,1064.0,1.845,0.02688,100,28.6,20,0,0,1-2-3,200,0,-200
2026-08-27,202608272211,22,11R,3日目以降,5,5-6-3,67.87,0.0645,0.00198,934.0,1.845,0.03062,100,28.6,20,0,0,1-2-3,200,0,-200
2026-08-27,202608272211,22,11R,3日目以降,5,5-6-4,67.87,0.0645,0.00113,1634.0,1.845,0.0175,100,28.6,20,0,0,1-2-3,200,0,-200
2026-08-27,202608272212,22,12R,3日目以降,5,5-1-2,63.84,0.0679,0.0053,271.7,1.439,0.07801,100,21.2,20,0,0,1-5-4,300,0,-300
2026-08-27,202608272212,22,12R,3日目以降,5,5-1-3,63.84,0.0679,0.00645,223.3,1.439,0.09492,100,21.2,20,0,0,1-5-4,300,0,-300
2026-08-27,202608272212,22,12R,3日目以降,5,5-1-4,63.84,0.0679,0.00519,277.2,1.439,0.07646,100,21.2,20,0,0,1-5-4,300,0,-300
2026-08-27,202608272212,22,12R,3日目以降,5,5-1-6,63.84,0.0679,0.00412,349.3,1.439,0.06068,100,21.2,20,0,0,1-5-4,300,0,-300
2026-08-27,202608272212,22,12R,3日目以降,5,5-2-1,63.84,0.0679,0.00362,397.2,1.439,0.05336,100,21.2,20,0,0,1-5-4,300,0,-300
2026-08-27,202608272212,22,12R,3日目以降,5,5-2-3,63.84,0.0679,0.00229,627.9,1.439,0.03376,100,21.2,20,0,0,1-5-4,300,0,-300
2026-08-27,202608272212,22,12R,3日目以降,5,5-2-4,63.84,0.0679,0.0036,399.6,1.439,0.05304,100,21.2,20,0,0,1-5-4,300,0,-300
2026-08-27,202608272212,22,12R,3日目以降,5,5-2-6,63.84,0.0679,0.00283,508.9,1.439,0.04165,100,21.2,20,0,0,1-5-4,300,0,-300
2026-08-27,202608272212,22,12R,3日目以降,5,5-3-1,63.84,0.0679,0.00531,271.1,1.439,0.07818,100,21.2,20,0,0,1-5-4,300,0,-300
2026-08-27,202608272212,22,12R,3日目以降,5,5-3-2,63.84,0.0679,0.00178,806.7,1.439,0.02627,100,21.2,20,0,0,1-5-4,300,0,-300
2026-08-27,202608272212,22,12R,3日目以降,5,5-3-4,63.84,0.0679,0.00156,920.8,1.439,0.02302,100,21.2,20,0,0,1-5-4,200,0,-200
2026-08-27,202608272212,22,12R,3日目以降,5,5-3-6,63.84,0.0679,0.00139,1038.0,1.439,0.02042,100,21.2,20,0,0,1-5-4,200,0,-200
2026-08-27,202608272212,22,12R,3日目以降,5,5-4-1,63.84,0.0679,0.0052,276.6,1.439,0.07663,100,21.2,20,0,0,1-5-4,200,0,-200
2026-08-27,202608272212,22,12R,3日目以降,5,5-4-2,63.84,0.0679,0.00452,318.1,1.439,0.06663,100,21.2,20,0,0,1-5-4,200,0,-200
2026-08-27,202608272212,22,12R,3日目以降,5,5-4-3,63.84,0.0679,0.00256,561.6,1.439,0.03774,100,21.2,20,0,0,1-5-4,200,0,-200
2026-08-27,202608272212,22,12R,3日目以降,5,5-4-6,63.84,0.0679,0.00471,305.8,1.439,0.06931,100,21.2,20,0,0,1-5-4,200,0,-200
2026-08-27,202608272212,22,12R,3日目以降,5,5-6-1,63.84,0.0679,0.00202,713.9,1.439,0.02969,100,21.2,20,0,0,1-5-4,200,0,-200
2026-08-27,202608272212,22,12R,3日目以降,5,5-6-2,63.84,0.0679,0.00173,832.5,1.439,0.02546,100,21.2,20,0,0,1-5-4,200,0,-200
2026-08-27,202608272212,22,12R,3日目以降,5,5-6-3,63.84,0.0679,0.0014,1025.0,1.439,0.02068,100,21.2,20,0,0,1-5-4,200,0,-200
2026-08-27,202608272212,22,12R,3日目以降,5,5-6-4,63.84,0.0679,0.00231,621.9,1.439,0.03408,100,21.2,20,0,0,1-5-4,200,0,-200
2026-08-28,202608280103,01,03R,3日目以降,5,5-1-2,60.94,0.0636,0.00588,204.6,1.204,0.0925,100,18.93,20,0,0,1-2-3,300,0,-300
2026-08-28,202608280103,01,03R,3日目以降,5,5-1-3,60.94,0.0636,0.00721,166.9,1.204,0.1134,100,18.93,20,0,0,1-2-3,300,0,-300
2026-08-28,202608280103,01,03R,3日目以降,5,5-1-4,60.94,0.0636,0.00533,225.9,1.204,0.08378,100,18.93,20,0,0,1-2-3,300,0,-300
2026-08-28,202608280103,01,03R,3日目以降,5,5-1-6,60.94,0.0636,0.00425,283.0,1.204,0.06688,100,18.93,20,0,0,1-2-3,300,0,-300
2026-08-28,202608280103,01,03R,3日目以降,5,5-2-1,60.94,0.0636,0.00328,367.1,1.204,0.05155,100,18.93,20,0,0,1-2-3,300,0,-300
2026-08-28,202608280103,01,03R,3日目以降,5,5-2-3,60.94,0.0636,0.00289,415.8,1.204,0.04552,100,18.93,20,0,0,1-2-3,300,0,-300
2026-08-28,202608280103,01,03R,3日目以降,5,5-2-4,60.94,0.0636,0.00221,544.2,1.204,0.03478,100,18.93,20,0,0,1-2-3,300,0,-300
2026-08-28,202608280103,01,03R,3日目以降,5,5-2-6,60.94,0.0636,0.00316,381.2,1.204,0.04965,100,18.93,20,0,0,1-2-3,300,0,-300
2026-08-28,202608280103,01,03R,3日目以降,5,5-3-1,60.94,0.0636,0.00524,229.9,1.204,0.08232,100,18.93,20,0,0,1-2-3,300,0,-300
2026-08-28,202608280103,01,03R,3日目以降,5,5-3-2,60.94,0.0636,0.00311,387.3,1.204,0.04887,100,18.93,20,0,0,1-2-3,300,0,-300
2026-08-28,202608280103,01,03R,3日目以降,5,5-3-4,60.94,0.0636,0.00208,579.6,1.204,0.03265,100,18.93,20,0,0,1-2-3,200,0,-200
2026-08-28,202608280103,01,03R,3日目以降,5,5-3-6,60.94,0.0636,0.00242,497.8,1.204,0.03802,100,18.93,20,0,0,1-2-3,200,0,-200
2026-08-28,202608280103,01,03R,3日目以降,5,5-4-1,60.94,0.0636,0.00344,349.7,1.204,0.05412,100,18.93,20,0,0,1-2-3,200,0,-200
2026-08-28,202608280103,01,03R,3日目以降,5,5-4-2,60.94,0.0636,0.00171,705.2,1.204,0.02684,100,18.93,20,0,0,1-2-3,200,0,-200
2026-08-28,202608280103,01,03R,3日目以降,5,5-4-3,60.94,0.0636,0.00193,622.3,1.204,0.03041,100,18.93,20,0,0,1-2-3,200,0,-200
2026-08-28,202608280103,01,03R,3日目以降,5,5-4-6,60.94,0.0636,0.00244,493.4,1.204,0.03836,100,18.93,20,0,0,1-2-3,200,0,-200
2026-08-28,202608280103,01,03R,3日目以降,5,5-6-1,60.94,0.0636,0.0018,669.0,1.204,0.02829,100,18.93,20,0,0,1-2-3,200,0,-200
