actual_combo,actual_ticket_rank20,date,entry_course,entry_source,entry_status,escape_hit,ex_margin23,has_orig,has_stt,has_tkz,head,head_hit,kimarite,margin2,margin23,margin3,margin_all,month,one_direct,one_ex,one_grade,one_lap,one_local,one_meet_st_strength,one_motor,one_nst_strength,one_orig_avg,one_past_win,one_score,one_st,one_straight,one_turn,one_waku_sr_strength,one_waku_wr,one_wr,p1,p109,p1_refit_audit,payout100,period,race,race_code,ranked_others,st_margin2,st_margin23,st_margin3,straight_margin23,threat2,threat23_max,threat3,threat4,threat5,threat6,threat_all_max,tickets20_display,train_n109,turn_margin23,valid_payout,valid_result,venue,wf_month,winner
1-4-3,6,2026-08-16,1,snapshot,same,1,-0.8,1,1,1,1,1,逃げ,-0.1163881688311687,-0.19457250649350638,-0.19457250649350638,-0.3683276233766232,2026-08,0.10333333333333332,0.0,0.38,0.0,0.5163636363636364,0.5833333333333334,0.6443428571428571,0.35714285714285704,0.06666666666666665,0.4,0.4402552337662338,0.19999999999999996,0.0,0.19999999999999996,0.44000000000000006,0.8625,0.3460000000000001,0.34136892,0.30309648,,5170,holdout3,06R,202608160906,6-4-3-2-5,-0.20000000000000007,-0.4,-0.4,-0.4,0.5566434025974025,0.6348277402597402,0.6348277402597402,0.6429735844155845,0.22065985714285716,0.808582857142857,0.808582857142857,1-6-4;1-4-6;1-6-3;1-3-6;1-6-2;1-4-3;1-3-4;1-6-5;1-2-6;1-4-2;1-2-4;1-4-5;1-5-6;1-3-2;1-2-3;1-5-4;1-3-5;1-5-3;1-2-5;1-5-2,39773,-0.4,1,1,09,2026-08,1
4-2-1,0,2026-08-16,1,snapshot,same,0,-0.6,1,1,1,1,0,まくり差し,-0.27590790909090906,-0.29316259740259726,-0.29316259740259726,-0.29316259740259726,2026-08,0.02666666666666667,0.0,0.38,0.0,0.5236363636363636,0.5,0.5015428571428571,0.5714285714285713,0.13333333333333333,0.2,0.4373117662337663,0.0,0.4,0.0,0.54,0.825,0.45199999999999996,0.36262221,0.33433491,,22180,holdout3,07R,202608160907,3-2-6-4-5,-1.0,-1.0,-0.8,-0.19999999999999996,0.7132196753246753,0.7304743636363635,0.7304743636363635,0.45003901298701293,0.41840314285714286,0.5255650259740259,0.7304743636363635,1-3-2;1-2-3;1-3-6;1-6-3;1-3-4;1-2-6;1-6-2;1-3-5;1-4-3;1-2-4;1-4-2;1-2-5;1-5-3;1-6-4;1-4-6;1-5-2;1-6-5;1-5-6;1-4-5;1-5-4,39773,-0.8,1,1,09,2026-08,4
1-2-6,4,2026-08-16,1,snapshot,same,0,-0.19999999999999996,1,1,1,1,1,抜き,0.2364353246753247,0.045876441558441394,0.045876441558441394,-0.10286135064935087,2026-08,0.5966666666666667,0.4,0.72,0.4,0.8127272727272726,0.08333333333333341,0.69,0.6428571428571428,0.5333333333333333,0.9,0.7234953246753246,1.0,0.6,0.6,0.6,1,0.6880000000000001,0.63378375,0.62342885,,740,holdout3,08R,202608160908,6-3-2-4-5,0.8,0.19999999999999996,0.19999999999999996,0.19999999999999996,0.48705999999999994,0.6776188831168832,0.6776188831168832,0.3371203896103896,0.31070664285714283,0.8263566753246755,0.8263566753246755,1-6-3;1-3-6;1-6-2;1-2-6;1-6-4;1-3-2;1-2-3;1-6-5;1-4-6;1-3-4;1-4-3;1-3-5;1-5-6;1-2-4;1-4-2;1-5-3;1-2-5;1-5-2;1-4-5;1-5-4,39773,0.19999999999999996,1,1,09,2026-08,1
1-6-5,12,2026-08-16,1,snapshot,same,1,0.20000000000000007,1,1,1,1,1,逃げ,0.27428119480519464,0.27428119480519464,0.2974213246753246,-0.08105645454545474,2026-08,0.7233333333333333,0.4,0.72,0.6,0.7599999999999999,0.04166666666666648,0.3821142857142857,0.5714285714285713,0.6666666666666666,0.8,0.6669679999999999,1.0,0.4,1.0,0.38000000000000006,1,0.602,0.55973722,0.56228061,,4940,holdout3,09R,202608160909,4-6-2-3-5,1.0,0.4,0.4,-0.6,0.39268680519480526,0.39268680519480526,0.3695466753246753,0.7480244545454546,0.31245638961038963,0.7066927142857142,0.7480244545454546,1-4-6;1-6-4;1-4-2;1-2-4;1-4-3;1-6-2;1-2-6;1-4-5;1-3-4;1-6-3;1-3-6;1-6-5;1-5-4;1-2-3;1-3-2;1-5-6;1-2-5;1-5-2;1-3-5;1-5-3,39773,0.4,1,1,09,2026-08,1
3-1-4,0,2026-08-16,1,snapshot,same,0,-1.0,1,1,1,1,0,まくり,0.21500401298701305,-0.09860394805194794,-0.09860394805194794,-0.09860394805194794,2026-08,0.2733333333333333,0.0,1.0,1.0,0.4018181818181818,0.3750000000000001,0.5613142857142857,0.4285714285714285,0.6666666666666666,0.4,0.6350503116883117,0.19999999999999996,0.6,0.4,0.5,0.925,0.734,0.62370328,0.60054099,,1920,holdout3,10R,202608160910,3-6-4-5-2,-0.4,-0.8,-0.8,0.4,0.42004629870129867,0.7336542597402597,0.7336542597402597,0.4788512337662338,0.4257510779220779,0.5239934025974026,0.7336542597402597,1-3-6;1-6-3;1-3-4;1-4-3;1-3-5;1-6-4;1-4-6;1-3-2;1-5-3;1-6-5;1-5-6;1-6-2;1-2-3;1-4-5;1-5-4;1-2-6;1-4-2;1-2-4;1-5-2;1-2-5,39773,-0.6,1,1,09,2026-08,3
1-2-3,10,2026-08-16,1,snapshot,same,1,-0.6,1,1,1,1,1,逃げ,0.1721564025974025,0.1721564025974025,0.25929561038961024,-0.042458493506493555,2026-08,0.71,0.4,1.0,0.8,0.8054545454545454,0.9166666666666667,0.7024000000000001,0.4999999999999998,0.6,0.8,0.7705243636363636,1.0,0.0,1.0,0.6799999999999999,1,0.6519999999999999,0.72766492,0.70373682,,2730,holdout3,11R,202608160911,4-2-5-3-6,1.0,0.4,0.4,-0.4,0.5983679610389611,0.5983679610389611,0.5112287532467533,0.8129828571428571,0.5903503896103894,0.4152405454545455,0.8129828571428571,1-4-2;1-2-4;1-4-5;1-5-4;1-4-3;1-2-5;1-5-2;1-4-6;1-3-4;1-2-3;1-3-2;1-2-6;1-6-4;1-5-3;1-3-5;1-6-2;1-5-6;1-6-5;1-3-6;1-6-3,39773,0.19999999999999996,1,1,09,2026-08,1
1-2-4,2,2026-08-16,1,snapshot,same,0,-1.0,1,1,1,1,1,抜き,0.0408995194805194,0.0408995194805194,0.259648974025974,0.035434532467532476,2026-08,0.32,0.0,1.0,1.0,0.9545454545454546,0.4583333333333333,0.6776,0.5714285714285713,0.6,0.6,0.7308042077922078,0.0,0.0,0.8,0.34,1,0.7380000000000001,0.66179257,0.6485728,,510,holdout3,12R,202608160912,4-2-6-5-3,-0.4,-0.8,-0.8,-1.0,0.6899046883116884,0.6899046883116884,0.4711552337662338,0.6953696753246753,0.5671904025974025,0.6087514025974026,0.6953696753246753,1-4-2;1-2-4;1-4-6;1-6-4;1-4-5;1-2-6;1-6-2;1-4-3;1-5-4;1-2-5;1-5-2;1-2-3;1-3-4;1-6-5;1-5-6;1-3-2;1-6-3;1-3-6;1-5-3;1-3-5,39773,0.20000000000000007,1,1,09,2026-08,1
1-2-4,13,2026-08-16,1,snapshot,same,1,0.19999999999999996,1,1,1,1,1,逃げ,0.3389302987012986,0.3226269090909091,0.3226269090909091,0.10194779220779215,2026-08,0.3933333333333333,0.6,0.72,0.6,0.6636363636363637,0.6111111111111112,0.8582857142857143,0.5714285714285713,0.4666666666666666,0.7,0.6986680519480519,0.19999999999999996,0.6,0.19999999999999996,0.7,1,0.6960000000000001,0.7884295,0.77829558,,400,holdout3,01R,202608161001,4-5-6-3-2,0.19999999999999996,-0.6000000000000001,-0.6000000000000001,0.19999999999999996,0.35973775324675333,0.37604114285714285,0.37604114285714285,0.5967202597402598,0.4656775714285714,0.39784957142857147,0.5967202597402598,1-4-5;1-5-4;1-4-6;1-6-4;1-4-3;1-5-6;1-6-5;1-4-2;1-3-4;1-5-3;1-3-5;1-5-2;1-2-4;1-6-3;1-3-6;1-2-5;1-6-2;1-2-6;1-3-2;1-2-3,39773,-0.6000000000000001,1,1,10,2026-08,1
1-5-4,11,2026-08-16,1,snapshot,same,1,0.19999999999999996,1,1,1,1,1,逃げ,-0.10063837662337671,-0.10063837662337671,0.25503050649350634,-0.10063837662337671,2026-08,0.64,0.6,0.72,0.8,0.4272727272727272,0.35416666666666674,0.6401714285714286,0.4999999999999998,0.7999999999999999,0.6,0.6795109610389609,0.6,1.0,0.6,0.6599999999999999,1,0.6900000000000001,0.56649742,0.55974615,,7110,holdout3,02R,202608161002,2-4-3-5-6,-0.4,-0.4,0.6,0.19999999999999996,0.7801493376623376,0.7801493376623376,0.4244804545454546,0.5539446493506495,0.40588176623376615,0.3972932207792208,0.7801493376623376,1-2-4;1-4-2;1-2-3;1-3-2;1-2-5;1-4-3;1-3-4;1-2-6;1-5-2;1-4-5;1-5-4;1-4-6;1-6-2;1-3-5;1-5-3;1-6-4;1-3-6;1-6-3;1-5-6;1-6-5,39773,-0.20000000000000007,1,1,10,2026-08,1
1-2-4,17,2026-08-16,1,snapshot,same,1,-0.8,1,1,1,1,1,逃げ,0.13164633766233763,0.006973551948051826,0.006973551948051826,0.006973551948051826,2026-08,0.12,0.0,1.0,0.0,0.5927272727272727,0.7777777777777777,0.6093714285714286,0.5714285714285713,0.0,0.4,0.623859896103896,0.6,0.0,0.0,0.8,1,0.578,0.59719435,0.57133282,,2130,holdout3,03R,202608161003,3-5-2-6-4,0.6,0.19999999999999996,0.19999999999999996,-1.0,0.4922135584415584,0.6168863441558442,0.6168863441558442,0.4074528961038961,0.5575153766233767,0.4879771948051948,0.6168863441558442,1-3-5;1-5-3;1-3-2;1-2-3;1-3-6;1-5-2;1-2-5;1-3-4;1-6-3;1-5-6;1-6-5;1-5-4;1-4-3;1-2-6;1-6-2;1-4-5;1-2-4;1-4-2;1-6-4;1-4-6,39773,-0.4,1,1,10,2026-08,1
2-4-5,0,2026-08-16,1,snapshot,same,0,-0.8,1,1,1,1,0,差し,0.001530688311688233,-0.13961181818181823,-0.13961181818181823,-0.24763620779220796,2026-08,0.16,0.0,0.72,0.0,0.33818181818181825,0.9166666666666667,0.6232571428571428,0.14285714285714277,0.19999999999999998,0.5,0.5012104025974026,0.6,0.6,0.0,0.4,0.9125,0.4880000000000001,0.43378472,0.39681106,,9000,holdout3,04R,202608161004,4-3-2-5-6,-0.20000000000000007,-0.20000000000000007,0.4,-0.4,0.49967971428571434,0.6408222207792208,0.6408222207792208,0.7488466103896105,0.4426963116883117,0.3246178571428572,0.7488466103896105,1-4-3;1-3-4;1-4-2;1-2-4;1-4-5;1-3-2;1-2-3;1-4-6;1-5-4;1-3-5;1-5-3;1-3-6;1-6-4;1-2-5;1-5-2;1-6-3;1-2-6;1-6-2;1-5-6;1-6-5,39773,-0.4,1,1,10,2026-08,2
4-1-5,0,2026-08-16,1,snapshot,same,0,0.20000000000000007,1,1,1,1,0,まくり差し,0.16258032467532474,0.1004557792207793,0.1004557792207793,-0.17557244155844154,2026-08,0.39999999999999997,0.8,1.0,0.4,0.7527272727272727,0.19444444444444456,0.45485714285714285,0.6428571428571428,0.4000000000000001,0.6666666666666666,0.629101038961039,0.19999999999999996,0.8,0.0,0.5599999999999999,0.85,0.4800000000000001,0.43088779,0.45050738,,1990,holdout3,05R,202608161005,4-5-6-3-2,0.19999999999999996,-0.20000000000000007,-0.20000000000000007,0.20000000000000007,0.46652071428571423,0.5286452597402597,0.5286452597402597,0.8046734805194805,0.683033012987013,0.6200505454545455,0.8046734805194805,1-4-5;1-5-4;1-4-6;1-6-4;1-4-3;1-5-6;1-6-5;1-4-2;1-3-4;1-5-3;1-3-5;1-5-2;1-2-4;1-6-3;1-3-6;1-2-5;1-6-2;1-2-6;1-3-2;1-2-3,39773,-0.4,1,1,10,2026-08,4
2-4-3,0,2026-08-16,1,snapshot,same,0,-1.0,1,1,1,1,0,まくり,-0.2429951558441557,-0.2429951558441557,-0.138642077922078,-0.2494649220779221,2026-08,0.12000000000000002,0.0,0.38,0.19999999999999996,0.23999999999999996,0.4166666666666666,0.8777714285714286,0.4285714285714285,0.19999999999999998,0.5,0.4280525714285714,0.4,0.4,0.0,0.5,0.9,0.11399999999999996,0.24136113,0.22992071,,2360,holdout3,06R,202608161006,4-2-6-3-5,0.4,-0.19999999999999996,-0.19999999999999996,-0.6,0.6710477272727271,0.6710477272727271,0.5666946493506494,0.6775174935064935,0.31792466233766237,0.597121038961039,0.6775174935064935,1-4-2;1-2-4;1-4-6;1-6-4;1-4-3;1-2-6;1-6-2;1-4-5;1-3-4;1-2-3;1-3-2;1-2-5;1-5-4;1-6-3;1-3-6;1-5-2;1-6-5;1-5-6;1-3-5;1-5-3,39773,-0.8,1,1,10,2026-08,2
3-1-4,0,2026-08-16,1,snapshot,same,0,-0.6,1,1,1,1,0,抜き,-0.1856673896103896,-0.1856673896103896,0.049509883116883036,-0.21231287012987005,2026-08,0.16000000000000003,0.0,0.38,0.0,0.4345454545454545,0.44444444444444453,0.6864571428571429,0.4285714285714285,0.0,0.7,0.4879127792207792,0.8,0.0,0.0,0.6599999999999999,1,0.4119999999999999,0.31599347,0.30040688,,20400,holdout3,07R,202608161007,6-4-2-5-3,0.4,-0.19999999999999996,-0.19999999999999996,-0.8,0.6735801688311688,0.6735801688311688,0.43840289610389616,0.6837109610389609,0.5578364155844155,0.7002256493506492,0.7002256493506492,1-6-4;1-4-6;1-6-2;1-2-6;1-6-5;1-4-2;1-2-4;1-6-3;1-5-6;1-4-5;1-5-4;1-4-3;1-3-6;1-2-5;1-5-2;1-3-4;1-2-3;1-3-2;1-5-3;1-3-5,39773,-0.6,1,1,10,2026-08,3
5-4-2,0,2026-08-16,1,snapshot,same,0,-0.19999999999999996,1,1,1,1,0,恵まれ,-0.20969195454545464,-0.20969195454545464,-0.1893012272727273,-0.46421155194805197,2026-08,0.5933333333333334,0.4,0.15,0.8,0,0,0.5013714285714286,0.35714285714285704,0.6666666666666666,0.25,0.3009885,0.6,0.4,0.8,0.7,0.40625,0,0.10280923,0.10458044,,9620,holdout3,08R,202608161008,4-5-2-3-6,-0.4,-0.4,-0.20000000000000007,-0.19999999999999996,0.5106804545454546,0.5106804545454546,0.4902897272727273,0.765200051948052,0.5995113441558442,0.4804542857142858,0.765200051948052,1-4-5;1-5-4;1-4-2;1-2-4;1-4-3;1-5-2;1-2-5;1-4-6;1-3-4;1-5-3;1-3-5;1-5-6;1-6-4;1-2-3;1-3-2;1-6-5;1-2-6;1-6-2;1-3-6;1-6-3,39773,0.20000000000000007,1,1,10,2026-08,5
3-2-4,0,2026-08-16,1,snapshot,same,0,-0.6,1,1,1,1,0,まくり差し,-0.2879418701298701,-0.3583318051948052,-0.3583318051948052,-0.3583318051948052,2026-08,0.7000000000000001,0.4,0.38,0.6,0,0.6944444444444443,0.7537714285714285,0.4999999999999998,0.7999999999999999,0.0,0.39406614285714286,1.0,1.0,0.8,0.62,0.2625,0,0.20443275,0.19218882,,890,holdout3,09R,202608161009,3-2-6-4-5,0.4,0.4,1.0,0.19999999999999996,0.682008012987013,0.752397948051948,0.752397948051948,0.5266403766233767,0.4170104025974026,0.6449525844155843,0.752397948051948,1-3-2;1-2-3;1-3-6;1-6-3;1-3-4;1-2-6;1-6-2;1-3-5;1-4-3;1-2-4;1-4-2;1-2-5;1-5-3;1-6-4;1-4-6;1-5-2;1-6-5;1-5-6;1-4-5;1-5-4,39773,0.20000000000000007,1,1,10,2026-08,3
1-3-4,11,2026-08-16,1,snapshot,same,1,0.19999999999999996,1,1,1,1,1,逃げ,-0.07103823376623375,-0.07103823376623375,-0.03553935064935054,-0.2039151038961039,2026-08,0.69,1.0,0.38,0.6,0.5763636363636363,0.19444444444444456,0.5728571428571428,0.5714285714285713,0.39999999999999997,0.6,0.6208833766233767,0.8,0.19999999999999996,0.4,0.7,1,0.584,0.38972829,0.39662835,,1700,holdout3,10R,202608161010,6-4-2-3-5,0.6000000000000001,0.6000000000000001,0.8,-0.6000000000000001,0.6919216103896104,0.6919216103896104,0.6564227272727272,0.7310493376623377,0.45466355844155837,0.8247984805194806,0.8247984805194806,1-6-4;1-4-6;1-6-2;1-2-6;1-6-3;1-4-2;1-2-4;1-6-5;1-3-6;1-4-3;1-3-4;1-4-5;1-5-6;1-2-3;1-3-2;1-5-4;1-2-5;1-5-2;1-3-5;1-5-3,39773,-0.4,1,1,10,2026-08,1
1-3-2,3,2026-08-16,1,snapshot,same,1,-0.8,1,1,1,1,1,逃げ,-0.1457781298701299,-0.2622938831168831,-0.2622938831168831,-0.2622938831168831,2026-08,0.21333333333333335,0.0,0.38,0.0,0.5236363636363636,0.5277777777777777,0.6758285714285714,0.4999999999999998,0.06666666666666665,0.4,0.47525676623376617,1.0,0.19999999999999996,0.0,0.5,0.8875,0.30999999999999994,0.2729753,0.26221999,,1000,holdout3,11R,202608161011,3-6-2-5-4,0.4,0.4,0.6,-0.20000000000000007,0.6210348961038961,0.7375506493506493,0.7375506493506493,0.4501745714285714,0.5764260389610391,0.6607424935064934,0.7375506493506493,1-3-6;1-6-3;1-3-2;1-2-3;1-3-5;1-6-2;1-2-6;1-3-4;1-5-3;1-6-5;1-5-6;1-6-4;1-4-3;1-2-5;1-5-2;1-4-6;1-2-4;1-4-2;1-5-4;1-4-5,39773,-1.0,1,1,10,2026-08,1
1-4-2,3,2026-08-16,1,snapshot,same,1,-0.20000000000000007,1,1,1,1,1,逃げ,0.2172528311688312,0.2172528311688312,0.2701290129870131,0.055994883116883276,2026-08,0.5633333333333334,0.19999999999999996,1.0,0.19999999999999996,0.8236363636363637,0.3333333333333334,0.7396,0.6428571428571428,0.6666666666666666,0.8,0.790600051948052,0.8,1.0,0.8,0.76,1,0.788,0.6340553,0.64150171,,970,holdout3,12R,202608161012,4-5-2-3-6,-0.19999999999999996,-0.19999999999999996,0.6000000000000001,0.19999999999999996,0.5733472207792208,0.5733472207792208,0.520471038961039,0.7346051688311688,0.6773930519480519,0.4831957142857142,0.7346051688311688,1-4-5;1-5-4;1-4-2;1-2-4;1-4-3;1-5-2;1-2-5;1-4-6;1-3-4;1-5-3;1-3-5;1-5-6;1-6-4;1-2-3;1-3-2;1-6-5;1-2-6;1-6-2;1-3-6;1-6-3,39773,0.6000000000000001,1,1,10,2026-08,1
1-6-4,1,2026-08-16,1,snapshot,same,1,0.8,1,1,1,1,1,逃げ,0.06511012987012982,0.05539116883116879,0.05539116883116879,-0.25383055844155855,2026-08,0.6699999999999999,1.0,0.38,0.19999999999999996,0.5018181818181818,0,0.1654857142857143,0.4999999999999998,0.39999999999999997,0.6,0.5056180259740259,0.19999999999999996,0.19999999999999996,0.8,0.62,1,0.426,0.34958113,0.36562541,,1300,holdout3,01R,202608161101,6-4-3-2-5,-0.6000000000000001,-0.8,-0.8,-0.20000000000000007,0.4405078961038961,0.45022685714285715,0.45022685714285715,0.4959044285714285,0.3753836103896104,0.7594485844155845,0.7594485844155845,1-6-4;1-4-6;1-6-3;1-3-6;1-6-2;1-4-3;1-3-4;1-6-5;1-2-6;1-4-2;1-2-4;1-4-5;1-5-6;1-3-2;1-2-3;1-5-4;1-3-5;1-5-3;1-2-5;1-5-2,39773,-0.19999999999999996,1,1,11,2026-08,1
5-6-2,0,2026-08-16,1,snapshot,same,0,-0.4,1,1,1,1,0,差し,0.15786855844155845,-0.2012577532467532,-0.2012577532467532,-0.2259672207792206,2026-08,0.21666666666666667,0.0,0.38,0.19999999999999996,0.4090909090909091,0.5833333333333334,0.49491428571428564,0.35714285714285704,0.3333333333333333,0.3,0.4388705584415584,0.0,0.19999999999999996,0.6,0.62,0.9125,0.376,0.37098842,0.37261331,,61650,holdout3,02R,202608161102,5-3-6-4-2,-0.19999999999999996,-0.8,-0.8,-0.4,0.281002,0.6401283116883116,0.6401283116883116,0.3369366363636363,0.664837779220779,0.5064038181818182,0.664837779220779,1-5-3;1-3-5;1-5-6;1-6-5;1-5-4;1-3-6;1-6-3;1-5-2;1-4-5;1-3-4;1-4-3;1-3-2;1-2-5;1-6-4;1-4-6;1-2-3;1-6-2;1-2-6;1-4-2;1-2-4,39773,0.19999999999999996,1,1,11,2026-08,5
2-6-1,0,2026-08-16,1,snapshot,same,0,-0.6,1,1,1,1,0,まくり,0.1384326753246753,0.1384326753246753,0.40997451948051944,0.016672402597402658,2026-08,0.48000000000000004,0.4,0.72,0.6,0.6563636363636364,0.45833333333333354,0.8582857142857143,0.5714285714285713,0.39999999999999997,0.8,0.6988662337662337,0.8,0.19999999999999996,0.4,0.42000000000000004,1,0.618,0.64837595,0.64878316,,9050,holdout3,03R,202608161103,4-6-2-5-3,0.8,-0.19999999999999996,-0.19999999999999996,-0.20000000000000007,0.5604335584415584,0.5604335584415584,0.28889171428571425,0.682193831168831,0.31339085714285714,0.6326861623376623,0.682193831168831,1-4-6;1-6-4;1-4-2;1-2-4;1-4-5;1-6-2;1-2-6;1-4-3;1-5-4;1-6-5;1-5-6;1-6-3;1-3-4;1-2-5;1-5-2;1-3-6;1-2-3;1-3-2;1-5-3;1-3-5,39773,-0.6,1,1,11,2026-08,2
2-3-4,0,2026-08-16,1,snapshot,same,0,-0.8,1,1,1,1,0,まくり,-0.33406840259740256,-0.33406840259740256,-0.28052796103896105,-0.35546864935064937,2026-08,0.39,0.19999999999999996,0.15,0.6,0.4145454545454546,0,0.42862857142857147,0.4999999999999998,0.6,0.1,0.3741254935064935,0.0,0.4,0.8,0.52,0.6875,0.20800000000000002,0.14772177,0.1682878,,1710,holdout3,04R,202608161104,5-2-3-6-4,-0.19999999999999996,-0.6,-0.6,-0.4,0.708193896103896,0.708193896103896,0.6546534545454545,0.41351105194805193,0.7295941428571429,0.4543233636363637,0.7295941428571429,1-5-2;1-2-5;1-5-3;1-3-5;1-5-6;1-2-3;1-3-2;1-5-4;1-6-5;1-2-6;1-6-2;1-2-4;1-4-5;1-3-6;1-6-3;1-4-2;1-3-4;1-4-3;1-6-4;1-4-6,39773,0.4,1,1,11,2026-08,2
1-4-2,2,2026-08-16,1,snapshot,same,1,-0.4,1,1,1,1,1,逃げ,-0.05823090909090911,-0.05823090909090911,0.2908452987012987,-0.05823090909090911,2026-08,0.6466666666666667,0.4,1.0,1.0,0.48181818181818187,0.5833333333333334,0.6703428571428571,0.6428571428571428,0.7333333333333334,0.7,0.7368408831168831,0.8,0.4,0.8,0.7,1,0.632,0.60071071,0.61415259,,1490,holdout3,05R,202608161105,2-4-5-3-6,0.8,0.6000000000000001,0.6000000000000001,-0.6,0.7950717922077922,0.7950717922077922,0.4459955844155844,0.5937169610389611,0.47120128571428566,0.35732863636363643,0.7950717922077922,1-2-4;1-4-2;1-2-5;1-5-2;1-2-3;1-4-5;1-5-4;1-2-6;1-3-2;1-4-3;1-3-4;1-4-6;1-6-2;1-5-3;1-3-5;1-6-4;1-5-6;1-6-5;1-3-6;1-6-3,39773,-0.19999999999999996,1,1,11,2026-08,1
1-3-4,2,2026-08-16,1,snapshot,same,1,0.4,1,1,1,1,1,逃げ,0.05732323376623372,0.005837025974025911,0.005837025974025911,-0.15169537662337662,2026-08,0.7833333333333332,0.8,0.38,0.4,0.6418181818181818,0.5,0.3315428571428572,0.5714285714285713,0.6666666666666666,0.9,0.5999963116883117,0.6,0.6,1.0,0.58,1,0.5740000000000001,0.54394162,0.56117051,,970,holdout3,06R,202608161106,4-3-2-5-6,-0.20000000000000007,-0.20000000000000007,0.19999999999999996,0.4,0.542673077922078,0.5941592857142858,0.5941592857142858,0.7516916883116883,0.38099302597402596,0.32540342857142857,0.7516916883116883,1-4-3;1-3-4;1-4-2;1-2-4;1-4-5;1-3-2;1-2-3;1-4-6;1-5-4;1-3-5;1-5-3;1-3-6;1-6-4;1-2-5;1-5-2;1-6-3;1-2-6;1-6-2;1-5-6;1-6-5,39773,0.6,1,1,11,2026-08,1
2-5-1,0,2026-08-16,1,snapshot,same,0,-0.19999999999999996,1,1,1,1,0,まくり,-0.27890093506493513,-0.27890093506493513,-0.06347307792207796,-0.27890093506493513,2026-08,0.63,0.4,0.38,0.8,0.3727272727272727,0.1666666666666666,0.5932,0.4285714285714285,0.6,0.2222222222222222,0.4678336103896104,0.6,0.0,1.0,0.6,0.65,0.20999999999999996,0.25033837,0.25401925,,1590,holdout3,07R,202608161107,2-5-3-6-4,-0.4,-0.4,0.19999999999999996,-0.4,0.7467345454545455,0.7467345454545455,0.5313066883116884,0.277452,0.5477886233766234,0.3623658571428572,0.7467345454545455,1-2-5;1-5-2;1-2-3;1-3-2;1-2-6;1-5-3;1-3-5;1-2-4;1-6-2;1-5-6;1-6-5;1-5-4;1-4-2;1-3-6;1-6-3;1-4-5;1-3-4;1-4-3;1-6-4;1-4-6,39773,0.6,1,1,11,2026-08,2
4-5-3,0,2026-08-16,1,snapshot,same,0,0.20000000000000007,1,1,1,1,0,恵まれ,0.2400238831168831,0.2400238831168831,0.3058028181818181,-0.11895312987012996,2026-08,0.45,0.4,1.0,0.6,0.7418181818181818,0.8333333333333334,0.23685714285714282,0.6428571428571428,0.39999999999999997,0.8,0.6603283116883116,0.4,0.0,0.6,0.78,1,0.694,0.68420849,0.70078606,,2550,holdout3,08R,202608161108,5-4-2-3-6,0.4,0.20000000000000007,0.20000000000000007,-0.4,0.4203044285714285,0.4203044285714285,0.35452549350649354,0.5517448831168831,0.7792814415584416,0.33061671428571426,0.7792814415584416,1-5-4;1-4-5;1-5-2;1-2-5;1-5-3;1-4-2;1-2-4;1-5-6;1-3-5;1-4-3;1-3-4;1-4-6;1-6-5;1-2-3;1-3-2;1-6-4;1-2-6;1-6-2;1-3-6;1-6-3,39773,-0.4,1,1,11,2026-08,4
4-1-3,0,2026-08-16,1,snapshot,same,0,0.19999999999999996,1,1,1,1,0,抜き,0.27980172727272723,0.011096545454545415,0.011096545454545415,0.011096545454545415,2026-08,0.7466666666666667,1.0,0.72,0.8,0.5945454545454545,0.25,0.7661714285714285,0.4999999999999998,0.7333333333333334,0.7,0.7107127792207791,0.0,0.4,1.0,0.6,1,0.57,0.59256149,0.60477867,,2890,holdout3,09R,202608161109,3-4-5-2-6,-0.6,-0.8,-0.8,-0.6,0.4309110519480519,0.6996162337662337,0.6996162337662337,0.6004683246753246,0.4564768571428571,0.3670505454545455,0.6996162337662337,1-3-4;1-4-3;1-3-5;1-5-3;1-3-2;1-4-5;1-5-4;1-3-6;1-2-3;1-4-2;1-2-4;1-4-6;1-6-3;1-5-2;1-2-5;1-6-4;1-5-6;1-6-5;1-2-6;1-6-2,39773,0.6,1,1,11,2026-08,4
1-5-2,5,2026-08-16,1,snapshot,same,1,-0.6000000000000001,1,1,1,1,1,逃げ,0.23296324675324664,0.1782372597402596,0.1782372597402596,0.034586077922077796,2026-08,0.4666666666666667,0.19999999999999996,1.0,0.19999999999999996,0.7672727272727272,0.9166666666666666,0.3916,0.7142857142857141,0.5333333333333333,0.8,0.7011395324675324,0.19999999999999996,0.4,1.0,0.64,1,0.71,0.72098236,0.73372809,,1380,holdout3,10R,202608161110,5-6-3-2-4,-0.4,-0.4,0.19999999999999996,-0.6,0.4681762857142857,0.5229022727272727,0.5229022727272727,0.4369578961038961,0.6665534545454546,0.6012717857142857,0.6665534545454546,1-5-6;1-6-5;1-5-3;1-3-5;1-5-2;1-6-3;1-3-6;1-5-4;1-2-5;1-6-2;1-2-6;1-6-4;1-4-5;1-3-2;1-2-3;1-4-6;1-3-4;1-4-3;1-2-4;1-4-2,39773,0.19999999999999996,1,1,11,2026-08,1
