R,head_hits,exact3_hits,exact3_rate,second_top1,second_top2,second_top3,worst_month_second_top2,outer456_top2,boat2_top2,boat3_top2,boat4_top2,boat5_top2,boat6_top2,config,specialist_mix,gate_power,gate_floor,delta_top2_pp,delta_outer_pp,delta_exact3_pp
345,290,126,0.3652173913043478,0.42758620689655175,0.7,0.8793103448275862,0.5333333333333333,0.3218390804597701,0.9473684210526315,0.7528089887640449,0.4523809523809524,0.25,0.07692307692307693,ROLE_m0.50_g1.50_f0.03,0.5,1.5,0.03,-2.4137931034482807,5.747126436781608,-2.898550724637683
345,290,126,0.3652173913043478,0.42758620689655175,0.7,0.8793103448275862,0.5333333333333333,0.3218390804597701,0.9473684210526315,0.7528089887640449,0.4523809523809524,0.25,0.07692307692307693,ROLE_m0.50_g1.50_f0.08,0.5,1.5,0.08,-2.4137931034482807,5.747126436781608,-2.898550724637683
345,290,126,0.3652173913043478,0.42758620689655175,0.7,0.8793103448275862,0.5333333333333333,0.3218390804597701,0.9473684210526315,0.7528089887640449,0.4523809523809524,0.25,0.07692307692307693,ROLE_m0.50_g1.50_f0.12,0.5,1.5,0.12,-2.4137931034482807,5.747126436781608,-2.898550724637683
345,290,121,0.3507246376811594,0.4241379310344828,0.6689655172413793,0.8758620689655172,0.6,0.3448275862068966,0.9035087719298246,0.6853932584269663,0.47619047619047616,0.28125,0.07692307692307693,ROLE_m0.65_g0.65_f0.03,0.65,0.65,0.03,-5.517241379310345,8.045977011494255,-4.347826086956524
345,290,121,0.3507246376811594,0.4241379310344828,0.6689655172413793,0.8758620689655172,0.6,0.3448275862068966,0.9035087719298246,0.6853932584269663,0.47619047619047616,0.28125,0.07692307692307693,ROLE_m0.65_g0.65_f0.08,0.65,0.65,0.08,-5.517241379310345,8.045977011494255,-4.347826086956524
345,290,121,0.3507246376811594,0.4241379310344828,0.6689655172413793,0.8758620689655172,0.6,0.3448275862068966,0.9035087719298246,0.6853932584269663,0.47619047619047616,0.28125,0.07692307692307693,ROLE_m0.65_g0.65_f0.12,0.65,0.65,0.12,-5.517241379310345,8.045977011494255,-4.347826086956524
345,290,118,0.34202898550724636,0.41379310344827586,0.6724137931034483,0.8724137931034482,0.6,0.3448275862068966,0.9122807017543859,0.6853932584269663,0.5,0.25,0.07692307692307693,ROLE_m0.65_g0.85_f0.03,0.65,0.85,0.03,-5.1724137931034475,8.045977011494255,-5.21739130434783
345,290,118,0.34202898550724636,0.41379310344827586,0.6724137931034483,0.8724137931034482,0.6,0.3448275862068966,0.9122807017543859,0.6853932584269663,0.5,0.25,0.07692307692307693,ROLE_m0.65_g0.85_f0.08,0.65,0.85,0.08,-5.1724137931034475,8.045977011494255,-5.21739130434783
345,290,118,0.34202898550724636,0.41379310344827586,0.6724137931034483,0.8724137931034482,0.6,0.3448275862068966,0.9122807017543859,0.6853932584269663,0.5,0.25,0.07692307692307693,ROLE_m0.65_g0.85_f0.12,0.65,0.85,0.12,-5.1724137931034475,8.045977011494255,-5.21739130434783
345,290,120,0.34782608695652173,0.4103448275862069,0.6758620689655173,0.8655172413793103,0.6,0.3448275862068966,0.9122807017543859,0.6966292134831461,0.5,0.25,0.07692307692307693,ROLE_m0.65_g1.00_f0.03,0.65,1.0,0.03,-4.82758620689655,8.045977011494255,-4.637681159420293
