actual_combo,actual_pair_rank20_v93,actual_rank20,actual_second_rank,actual_second_rank_v93,actual_third_rank,actual_third_rank_v93,approved_A,approved_A_wind_v83,approved_S,approved_S_wind_v83,date,delta_CORR20_v91,delta_CORR25_v91,delta_CORR32_v91,delta_CORR35_v91,delta_RAW20_v91,delta_RAW25_v91,delta_RAW32_v91,delta_RAW35_v91,entry_confirmed_same,entry_course_preview,entry_gate_keep,entry_source_type,entry_status,grade,has_orig,has_stt,has_tkz,head,head_hit,history_adjust_online,history_pct_online,kimarite,model,opp_direct_b1_v93,opp_direct_b2_v93,opp_direct_b3_v93,opp_direct_b5_v93,opp_direct_b6_v93,opp_grade_b1_v93,opp_grade_b2_v93,opp_grade_b3_v93,opp_grade_b5_v93,opp_grade_b6_v93,opp_local_b1_v93,opp_local_b2_v93,opp_local_b3_v93,opp_local_b5_v93,opp_local_b6_v93,opp_motor_b1_v93,opp_motor_b2_v93,opp_motor_b3_v93,opp_motor_b5_v93,opp_motor_b6_v93,opp_national_b1_v93,opp_national_b2_v93,opp_national_b3_v93,opp_national_b5_v93,opp_national_b6_v93,opp_nst_b1_v93,opp_nst_b2_v93,opp_nst_b3_v93,opp_nst_b5_v93,opp_nst_b6_v93,opp_score_b1_v93,opp_score_b2_v93,opp_score_b3_v93,opp_score_b5_v93,opp_score_b6_v93,opp_waku_b1_v93,opp_waku_b2_v93,opp_waku_b3_v93,opp_waku_b5_v93,opp_waku_b6_v93,payout100,period_v90,period_v91,period_v94,preview_comp,production_buy,race_code,rank2_v94,rank3_v94,rank_b1_v93,rank_b2_v93,rank_b3_v93,rank_b5_v93,rank_b6_v93,ranked_others,ranked_others_v93,relative_deg,relative_wind,result_join_v93,route_hit,score,score2_b1_v94,score2_b2_v94,score2_b3_v94,score2_b5_v94,score2_b6_v94,score3_b1_v94,score3_b2_v94,score3_b3_v94,score3_b5_v94,score3_b6_v94,score_BASE_v91,score_CORR20_v91,score_CORR25_v91,score_CORR32_v91,score_CORR35_v91,score_RAW20_v91,score_RAW25_v91,score_RAW32_v91,score_RAW35_v91,score_wind_v83,second,st5_combo_corr_v90,st5_combo_raw_v90,st_bias1_v90,st_bias2_v90,st_bias3_v90,st_bias4_v90,st_bias5_v90,st_bias6_v90,st_corr_rank_b1,st_corr_rank_b2,st_corr_rank_b3,st_corr_rank_b4,st_corr_rank_b5,st_corr_rank_b6,st_corr_strength_b1,st_corr_strength_b2,st_corr_strength_b3,st_corr_strength_b4,st_corr_strength_b5,st_corr_strength_b6,st_raw_b1,st_raw_b2,st_raw_b3,st_raw_b4,st_raw_b5,st_raw_b6,st_raw_rank_b1,st_raw_rank_b2,st_raw_rank_b3,st_raw_rank_b4,st_raw_rank_b5,st_raw_rank_b6,st_raw_strength_b1,st_raw_strength_b2,st_raw_strength_b3,st_raw_strength_b4,st_raw_strength_b5,st_raw_strength_b6,st_source_v90,third,ticket20_hit,ticket6_hit,tickets20_display,tickets6,tilt,tilt_bonus,v91_avg,v91_base_comp_recalc,v91_ex,v91_st_corr,v91_st_raw,v91_straight,valid_payout,valid_result,venue_code_v83,venue_v83,wind_adjust_points,wind_bin,wind_cell,wind_class_old_only,wind_code,wind_old_head_rate,wind_old_lift_pt,wind_old_model_base,wind_old_n,wind_source_type,wind_speed,winner
2-1-6,5,0,2,2,1,1,0,0,0,0,2025-11-03,-4.0,-2.0,,,-4.0,-2.0,,,1,4,1,backfill,same,B,1,1,1,4,0,1.8974,0.9744,まくり,4カドまくり,0.273333,0.743333,0.35,0.593333,0.72,0.72,0.38,0.38,0.38,1.0,0.750909,0.12,0.345455,0.330909,0.616364,0.734286,0.668743,0.289429,0.295714,0.655943,0.716,0.156,0.128,0.306,0.696,0.5,0.571429,0.428571,0.785714,0.571429,0.530341,0.398955,0.263531,0.373198,0.634088,0,0,0,0,0,3040,prior7,prior7,prior7,0.365,0,202511032405,1-6-5-2-3,1-6-5-2-3,2,3,5,4,1,6-1-2-5-3,6-1-2-5-3,0,追い,official_realtime,0,38.3574,1.224105,-0.38606,-0.531375,-0.000599,0.988272,0.626442,-0.405497,-0.488791,-0.309326,0.473388,38.3574,34.3574,36.3574,,,34.3574,36.3574,,,36.3574,1,,,-0.014263,0.000563,0.005903,0.003875,0.004936,-0.000962,5,1,2,3,6,4,0.2,1.0,0.8,0.6,0.0,0.4,0.19,0.01,0.1,0.15,0.24,0.2,4,1,2,3,6,5,0.4,1.0,0.8,0.6,0.0,0.2,backfill,6,0,0,4-6-1;4-1-6;4-6-2;4-2-6;4-6-5;4-1-2;4-2-1;4-6-3;4-5-6;4-1-5;4-5-1;4-1-3;4-3-6;4-2-5;4-5-2;4-3-1;4-2-3;4-3-2;4-5-3;4-3-5,4-6-1;4-6-2;4-6-5;4-1-6;4-1-2;4-1-5,0,-0.04,0.4,0.365,0.2,0.6,0.6,0.2,1,1,24,大村,-2.0,0-2m,追い_0-2m,unfavorable,1,15.0,-8.5714,23.5714,100,backfill,2.0,2
1-3-4,0,0,2,2,0,0,0,0,0,0,2025-11-03,2.0,1.0,,,2.0,1.0,,,1,4,1,backfill,same,B,1,1,1,4,0,1.8974,0.9744,抜き,4カドまくり,0.58,0.23,0.526667,0.946667,0.253333,0.72,0.38,0.38,0.15,0.15,0.636364,0.201818,0.358182,0.238182,0,0.651371,0.5684,0.693543,0.165029,0.316686,0.254,0.22,0.184,0.12,0,0.428571,0.5,0.357143,0.357143,1,0.468074,0.301773,0.36926,0.296452,0.213437,0,0,0,0,0,1270,prior7,prior7,prior7,0.385,0,202511032407,1-2-3-6-5,1-5-3-2-6,1,3,2,4,5,1-3-2-5-6,1-3-2-5-6,0,追い,official_realtime,0,39.2074,0.403484,-0.323971,-0.433023,-0.981538,-0.781472,0.161181,-0.274988,-0.185434,0.069933,-1.114914,39.2074,41.2074,40.2074,,,41.2074,40.2074,,,39.2074,3,,,-0.014263,0.000563,0.005903,0.003875,0.004936,-0.000962,4,3,1,5,2,6,0.4,0.6,1.0,0.2,0.8,0.0,0.11,0.11,0.04,0.25,0.1,0.27,3,4,1,5,2,6,0.6,0.4,1.0,0.2,0.8,0.0,backfill,4,0,0,4-1-3;4-3-1;4-1-2;4-2-1;4-1-5;4-3-2;4-2-3;4-1-6;4-5-1;4-3-5;4-5-3;4-3-6;4-6-1;4-2-5;4-5-2;4-6-3;4-2-6;4-6-2;4-5-6;4-6-5,4-1-3;4-1-2;4-1-5;4-3-1;4-3-2;4-3-5,-0.5,-1.19,0.66667,0.385,0.4,0.2,0.2,0.4,1,1,24,大村,0.0,3-4m,追い_3-4m,neutral,1,22.2222,-1.3492,23.5714,81,backfill,3.0,1
5-1-4,0,0,1,1,0,0,0,0,0,0,2025-11-04,4.0,2.0,,,8.0,7.0,,,1,4,1,backfill,same,B,1,1,1,4,0,1.9024,0.9756,まくり差し,4カドまくり,0.236667,0.43,0.486667,0.836667,0.693333,1.0,0.15,0.72,0.38,0.72,0.692727,0.232727,0.563636,0.403636,0.378182,0.817543,0.771486,0.228971,0.741371,0.489314,0.614,0.028,0.388,0.642,0.44,0.714286,0.285714,0.285714,0.357143,0.571429,0.577946,0.282205,0.38625,0.523847,0.488467,0,0,0,0,0,4020,prior7,prior7,prior7,0.535,0,202511040710,1-5-6-3-2,5-1-6-3-2,1,5,4,2,3,1-5-6-3-2,1-5-6-3-2,270,左横,official_realtime,0,54.2124,1.561503,-1.002481,0.127548,0.213437,0.208217,0.136799,-0.030444,0.007544,0.827784,0.085374,54.2124,58.2124,56.2124,,,62.2124,61.2124,,,54.2124,1,,,-0.013031,0.002012,0.003865,-0.0009,0.005217,0.00287,6,5,4,3,2,1,0.0,0.2,0.4,0.6,0.8,1.0,0.09,0.03,0.01,-0.04,-0.04,-0.11,6,5,4,2,3,1,0.0,0.2,0.4,0.8,0.6,1.0,backfill,4,0,0,4-1-5;4-5-1;4-1-6;4-6-1;4-1-3;4-5-6;4-6-5;4-1-2;4-3-1;4-5-3;4-3-5;4-5-2;4-2-1;4-6-3;4-3-6;4-2-5;4-6-2;4-2-6;4-3-2;4-2-3,4-1-5;4-1-6;4-1-3;4-5-1;4-5-6;4-5-3,-0.5,-1.19,0.73333,0.535,0.0,0.6,0.8,1.0,1,1,7,蒲郡,0.0,0-2m,左横_0-2m,neutral,1,21.875,-1.6964,23.5714,64,backfill,1.0,5
2-4-6,0,0,0,0,2,2,0,0,0,0,2025-11-04,-1.0,-0.5,,,-1.0,-0.5,,,0,3,0,backfill,changed,B,1,1,1,4,0,-1.935,0.0163,まくり,4カドまくり,0.34,0.64,0.3,0.84,0.33,0.72,0.38,0.38,0.38,0.72,0.667273,0.818182,0,0.198182,0.434545,0.423486,0.339371,0.734286,0.244,0.507371,0.524,0.438,0,0.284,0.546,0.857143,0.428571,0.142857,0.642857,0.642857,0.478477,0.420939,0.252486,0.381152,0.457214,0,0,0,0,0,8350,prior7,prior7,prior7,0.573,0,202511041206,1-6-2-5-3,2-6-1-5-3,1,3,5,4,2,1-6-2-5-3,1-6-2-5-3,0,追い,official_realtime,0,54.175,1.167596,0.053255,-0.989595,-0.227941,0.471392,-0.194147,0.387594,-0.317711,-0.210812,0.10656,54.175,53.175,53.675,,,53.175,53.675,,,52.175,4,,,-0.013031,0.002012,0.003865,-0.0009,0.005217,0.00287,1,2,6,3,5,4,1.0,0.8,0.0,0.6,0.2,0.4,-0.03,0.02,0.26,0.11,0.21,0.18,1,2,6,3,5,4,1.0,0.8,0.0,0.6,0.2,0.4,backfill,6,0,0,4-1-6;4-6-1;4-1-2;4-2-1;4-1-5;4-6-2;4-2-6;4-1-3;4-5-1;4-6-5;4-5-6;4-6-3;4-3-1;4-2-5;4-5-2;4-3-6;4-2-3;4-3-2;4-5-3;4-3-5,4-1-6;4-1-2;4-1-5;4-6-1;4-6-2;4-6-5,-0.5,-1.19,0.6,0.573,0.6,0.6,0.6,0.5,1,1,12,住之江,-2.0,0-2m,追い_0-2m,unfavorable,1,15.0,-8.5714,23.5714,100,backfill,0.0,2
4-1-2,15,11,4,4,2,3,0,0,0,0,2025-11-05,-6.0,-3.0,,,-6.0,-3.0,,,1,4,1,backfill,same,B,1,1,1,4,1,1.904,0.976,まくり,4カドまくり,0.32,0.67,0.12,0.806667,0.663333,0.72,0.38,0.72,0.72,0.38,0.563636,0.272727,0.423636,0.383636,0.22,0.228971,0.794514,0.329257,0.597886,1.0,0.388,0.326,0.204,0.634,0.232,0.285714,0.357143,0.571429,0.5,0.5,0.35625,0.432368,0.316853,0.558191,0.45688,0,0,0,0,0,3440,prior7,prior7,prior7,0.321,0,202511050709,5-1-3-2-6,5-1-2-6-3,4,3,5,1,2,5-2-6-1-3,5-6-2-1-3,270,左横,official_realtime,1,33.964,0.375357,-0.250343,0.111592,0.651748,-0.459784,0.300371,0.18424,-0.660904,0.4721,0.113347,33.964,27.964,30.964,,,27.964,30.964,,,33.964,1,,,-0.012499,0.003419,0.001885,-0.001998,0.005764,0.003455,5,6,4,3,2,1,0.2,0.0,0.4,0.6,0.8,1.0,0.14,0.19,0.14,-0.03,-0.04,-0.07,4,6,5,3,2,1,0.4,0.0,0.2,0.6,0.8,1.0,backfill,2,1,0,4-5-2;4-2-5;4-5-6;4-6-5;4-5-1;4-2-6;4-6-2;4-5-3;4-1-5;4-2-1;4-1-2;4-2-3;4-3-5;4-6-1;4-1-6;4-3-2;4-6-3;4-3-6;4-1-3;4-3-1,4-5-2;4-5-6;4-5-1;4-2-5;4-2-6;4-2-1,0,-0.04,0.4,0.321,0.2,0.6,0.6,0.0,1,1,7,蒲郡,0.0,0-2m,左横_0-2m,neutral,1,21.875,-1.6964,23.5714,64,backfill,1.0,4
4-2-5,7,10,2,2,4,4,1,1,0,0,2025-11-05,0.0,0.0,,,4.0,5.0,,,0,3,0,backfill,changed,A,1,1,1,4,1,1.84,0.96,まくり差し,4カドまくり,0.413333,0.546667,0.526667,0.29,0.666667,0.72,0.72,0.38,0.38,0.72,0.523636,0.550909,0.250909,0.370909,0.738182,0.535943,0.560743,0.323486,0.568171,0.778571,0.542,0.546,0.008,0.246,0.582,0.642857,0.642857,0.5,0.428571,0.5,0.483438,0.514596,0.277185,0.324573,0.582192,0,0,0,0,0,13640,prior7,prior7,prior7,0.551,0,202511050909,1-2-6-5-3,6-5-1-2-3,3,2,5,4,1,6-2-1-5-3,6-2-1-5-3,270,左横,official_realtime,0,55.75,0.975795,0.733667,-0.676282,-0.327126,0.527553,0.068934,0.021673,-0.741053,0.178087,0.629294,55.75,55.75,55.75,,,59.75,60.75,,,55.75,2,,,-0.012499,0.003419,0.001885,-0.001998,0.005764,0.003455,5,3,6,2,4,1,0.2,0.6,0.0,0.8,0.4,1.0,0.11,0.06,0.19,0.04,0.1,0.04,5,3,6,1,4,2,0.2,0.6,0.0,1.0,0.4,0.8,backfill,5,1,1,4-6-2;4-2-6;4-6-1;4-1-6;4-6-5;4-2-1;4-1-2;4-6-3;4-5-6;4-2-5;4-5-2;4-2-3;4-3-6;4-1-5;4-5-1;4-3-2;4-1-3;4-3-1;4-5-3;4-3-5,4-6-2;4-6-1;4-6-5;4-2-6;4-2-1;4-2-5,-0.5,-1.19,0.73333,0.551,0.0,0.8,1.0,0.8,1,1,9,津,0.0,0-2m,左横_0-2m,neutral,1,21.875,-1.6964,23.5714,64,backfill,1.0,4
1-4-6,0,0,0,0,1,1,0,0,0,0,2025-11-05,0.0,0.0,,,0.0,0.0,,,1,4,1,backfill,same,B,1,1,1,4,0,-1.936,0.016,逃げ,4カドまくり,0.48,0.23,0.393333,0.553333,0.89,1.0,0.38,0.38,0.38,1.0,0.616364,0.307273,0.416364,0.56,0.625455,0.655943,0.7644,0.637943,0.657429,0.674057,0.696,0.11,0.222,0.286,0.68,0.571429,0.357143,0.5,0.5,0.5,0.590888,0.309773,0.360539,0.416303,0.659026,0,0,0,0,0,770,prior7,prior7,prior7,0.337,0,202511052406,1-6-5-3-2,6-1-5-2-3,2,5,4,3,1,6-1-5-3-2,6-1-5-3-2,0,追い,official_realtime,0,31.724,1.482858,-0.543101,-0.233681,-0.140362,0.897083,0.347033,-0.082257,-0.331309,0.289753,0.57928,31.724,31.724,31.724,,,31.724,31.724,,,29.724,4,,,-0.012499,0.003419,0.001885,-0.001998,0.005764,0.003455,6,3,1,5,4,2,0.0,0.6,1.0,0.2,0.4,0.8,0.32,0.17,0.13,0.29,0.2,0.16,6,3,1,5,4,2,0.0,0.6,1.0,0.2,0.4,0.8,backfill,6,0,0,4-6-1;4-1-6;4-6-5;4-5-6;4-6-3;4-1-5;4-5-1;4-6-2;4-3-6;4-1-3;4-3-1;4-1-2;4-2-6;4-5-3;4-3-5;4-2-1;4-5-2;4-2-5;4-3-2;4-2-3,4-6-1;4-6-5;4-6-3;4-1-6;4-1-5;4-1-3,0,-0.04,0.26667,0.337,0.6,0.2,0.2,0.2,1,1,24,大村,-2.0,0-2m,追い_0-2m,unfavorable,1,15.0,-8.5714,23.5714,100,backfill,1.0,1
4-1-3,16,17,3,4,5,5,0,0,0,0,2025-11-06,5.0,2.5,,,5.0,2.5,,,1,4,1,backfill,same,B,1,1,1,4,1,-1.9375,0.0156,差し,4カドまくり,0.44,0.47,0.3,0.48,0.6,0.38,0.38,0.38,0.38,0.72,0.198182,0,0.090909,0.150909,0.563636,0.244,0.806914,0.651029,0.755543,0.418286,0.284,0,0.036,0.41,0.59,0.642857,0.357143,0.214286,0.714286,0.571429,0.309152,0.314718,0.258873,0.429901,0.502928,0,0,0,0,0,7580,prior7,prior7,prior7,0.535,0,202511061204,6-5-1-2-3,6-5-2-3-1,4,3,5,2,1,6-5-1-2-3,6-5-2-1-3,135,向かい,official_realtime,0,50.3725,0.073803,-0.804811,-0.861097,0.137586,0.477978,-0.387459,-0.343635,-0.346294,-0.078789,0.324927,50.3725,55.3725,52.8725,,,55.3725,52.8725,,,50.3725,1,,,-0.013498,0.002491,0.000335,-0.001284,0.006142,0.005865,3,1,2,6,5,4,0.6,1.0,0.8,0.0,0.2,0.4,0.04,0.0,0.04,0.22,0.16,0.07,2,1,3,6,5,4,0.8,1.0,0.6,0.0,0.2,0.4,backfill,3,1,0,4-6-5;4-5-6;4-6-1;4-1-6;4-6-2;4-5-1;4-1-5;4-6-3;4-2-6;4-5-2;4-2-5;4-5-3;4-3-6;4-1-2;4-2-1;4-3-5;4-1-3;4-3-1;4-2-3;4-3-2,4-6-5;4-6-1;4-6-2;4-5-6;4-5-1;4-5-2,-0.5,-1.19,0.8,0.535,1.0,0.0,0.0,0.5,1,1,12,住之江,0.0,3-4m,向かい_3-4m,neutral,4,25.7143,2.1429,23.5714,35,backfill,3.0,4
6-1-2,11,0,3,3,4,4,1,1,0,0,2025-11-06,-3.0,-1.5,,,-3.0,-1.5,,,1,4,1,backfill,same,A,1,1,1,4,0,2.0,1.0,まくり,4カドまくり,0.39,0.54,0.14,0.41,0.93,0.72,0.15,0.38,0.72,1.0,0.509091,0.241818,0.209091,0.818182,0.858182,0.516057,0.3364,0.4028,0.996457,0.532971,0.592,0,0.088,0.61,0.746,0.714286,0.071429,0.142857,0.5,0.785714,0.490623,0.204162,0.20078,0.584752,0.699114,0,0,0,0,0,6940,prior7,prior7,prior7,0.551,0,202511061809,6-1-5-3-2,5-6-2-1-3,3,4,5,2,1,6-5-1-2-3,6-5-1-2-3,,missing,official_realtime,0,55.91,1.107464,-1.333847,-0.856278,0.855401,1.293547,0.010764,0.109997,-0.2169,0.780776,0.366329,55.91,52.91,54.41,,,52.91,54.41,,,55.91,1,,,-0.013498,0.002491,0.000335,-0.001284,0.006142,0.005865,3,4,6,2,5,1,0.6,0.4,0.0,0.8,0.2,1.0,0.13,0.16,0.32,0.11,0.21,0.01,3,4,6,2,5,1,0.6,0.4,0.0,0.8,0.2,1.0,backfill,2,0,0,4-6-5;4-5-6;4-6-1;4-1-6;4-6-2;4-5-1;4-1-5;4-6-3;4-2-6;4-5-2;4-2-5;4-5-3;4-3-6;4-1-2;4-2-1;4-3-5;4-1-3;4-3-1;4-2-3;4-3-2,4-6-5;4-6-1;4-6-2;4-5-6;4-5-1;4-5-2,-0.5,-1.19,0.8,0.551,0.2,0.8,0.8,0.5,1,1,18,徳山,0.0,3-4m,missing,neutral,0,0,0,0,0,backfill,4.0,6
2-5-6,9,0,3,3,1,1,0,0,0,0,2025-11-06,-1.0,-0.5,,,-1.0,-0.5,,,1,4,1,backfill,same,B,1,1,1,4,0,1.875,0.9688,差し,4カドまくり,0.21,0.75,0.46,0.85,0.43,0.38,0.38,0.38,0.72,1.0,0.181818,0.527273,0.383636,0,0.623636,0.497657,0.734286,0.762629,0.5072,0.509429,0.172,0.494,0.246,0.536,0.634,0.285714,0.5,0.357143,0.357143,0.5,0.256141,0.50167,0.382821,0.488407,0.539354,0,0,0,0,0,7160,prior7,prior7,prior7,0.416,0,202511061811,6-5-2-3-1,6-2-5-1-3,5,2,4,3,1,6-2-5-3-1,6-2-5-3-1,,missing,official_realtime,0,43.435,-0.355246,0.189758,-0.314826,0.237372,0.818342,0.012497,0.313492,-0.089323,0.309815,0.432579,43.435,42.435,42.935,,,42.435,42.935,,,43.435,5,,,-0.013498,0.002491,0.000335,-0.001284,0.006142,0.005865,6,5,4,3,2,1,0.0,0.2,0.4,0.6,0.8,1.0,0.05,0.06,0.03,0.0,-0.07,-0.09,5,6,4,3,2,1,0.2,0.0,0.4,0.6,0.8,1.0,backfill,6,0,0,4-6-2;4-2-6;4-6-5;4-5-6;4-6-3;4-2-5;4-5-2;4-6-1;4-3-6;4-2-3;4-3-2;4-2-1;4-1-6;4-5-3;4-3-5;4-1-2;4-5-1;4-1-5;4-3-1;4-1-3,4-6-2;4-6-5;4-6-3;4-2-6;4-2-5;4-2-3,0,-0.04,0.3,0.416,0.2,0.6,0.6,0.5,1,1,18,徳山,0.0,3-4m,missing,neutral,0,0,0,0,0,backfill,3.0,2
2-1-4,0,0,2,3,0,0,0,0,0,0,2025-11-06,-10.0,-5.0,,,-10.0,-5.0,,,1,4,1,backfill,same,B,1,1,1,4,0,-1.8438,0.0391,抜き,4カドまくり,0.256667,0.403333,0.283333,0.803333,0.85,0.72,0.38,0.38,0.38,0.72,0.485455,0,0.201818,0.307273,0.609091,0.700629,0.748457,0.5684,0.968114,0.710743,0.504,0.268,0.22,0.246,0.476,0.642857,0.642857,0.5,0.428571,0.571429,0.47296,0.369415,0.311373,0.479873,0.579622,0,0,0,0,0,6650,prior7,prior7,prior7,0.365,0,202511062405,1-6-2-5-3,6-5-1-2-3,3,4,5,2,1,6-1-5-2-3,6-5-1-2-3,0,追い,official_realtime,0,33.4663,0.951065,-0.156245,-0.31118,-0.289833,0.370899,0.03973,-0.459787,-0.490799,0.313432,0.341821,33.4663,23.4663,28.4663,,,23.4663,28.4663,,,33.4663,1,,,-0.013498,0.002491,0.000335,-0.001284,0.006142,0.005865,4,6,5,1,3,2,0.4,0.0,0.2,1.0,0.6,0.8,0.11,0.3,0.15,-0.01,0.12,0.07,3,6,5,1,4,2,0.6,0.0,0.2,1.0,0.4,0.8,backfill,4,0,0,4-6-1;4-1-6;4-6-5;4-5-6;4-6-2;4-1-5;4-5-1;4-6-3;4-2-6;4-1-2;4-2-1;4-1-3;4-3-6;4-5-2;4-2-5;4-3-1;4-5-3;4-3-5;4-2-3;4-3-2,4-6-1;4-6-5;4-6-2;4-1-6;4-1-5;4-1-2,-0.5,-1.19,0.26667,0.365,0.0,1.0,1.0,0.0,1,1,24,大村,0.0,3-4m,追い_3-4m,neutral,1,22.2222,-1.3492,23.5714,81,backfill,3.0,2
1-3-2,20,0,5,5,4,4,0,0,0,0,2025-11-07,-6.0,-3.0,,,-6.0,-3.0,,,1,4,1,backfill,same,B,1,1,1,4,0,-1.9394,0.0152,逃げ,4カドまくり,0.476667,0.246667,0.443333,0.473333,0.82,1.0,0.38,0.38,0.38,1.0,0.827273,0.474545,0,0.565455,0.809091,0.557657,0.651543,0.734286,0.734286,0.38,0.86,0.446,0,0.384,0.676,0.428571,0.357143,0.357143,0.5,0.571429,0.608755,0.370809,0.297571,0.434025,0.616796,0,0,0,0,0,4620,prior7,prior7,prior7,0.377,0,202511071706,1-6-5-2-3,1-6-5-2-3,2,4,5,3,1,1-6-5-2-3,6-1-5-2-3,,missing,official_realtime,0,34.5706,1.64098,-0.017412,-0.803056,0.027566,0.953714,0.808073,0.346083,-0.589445,0.414117,0.49077,34.5706,28.5706,31.5706,,,28.5706,31.5706,,,34.5706,3,,,-0.013638,0.003188,-0.001296,-0.001643,0.007301,0.006158,6,4,5,3,2,1,0.0,0.4,0.2,0.6,0.8,1.0,0.09,0.09,0.09,-0.03,-0.06,-0.07,4,5,6,3,2,1,0.4,0.2,0.0,0.6,0.8,1.0,backfill,2,0,0,4-1-6;4-6-1;4-1-5;4-5-1;4-1-2;4-6-5;4-5-6;4-1-3;4-2-1;4-6-2;4-2-6;4-6-3;4-3-1;4-5-2;4-2-5;4-3-6;4-5-3;4-3-5;4-2-3;4-3-2,4-1-6;4-1-5;4-1-2;4-6-1;4-6-5;4-6-2,-0.5,-1.19,0.4,0.377,0.4,0.6,0.6,0.0,1,1,17,宮島,0.0,3-4m,missing,neutral,0,0,0,0,0,backfill,4.0,1
1-4-3,0,0,0,0,5,5,1,1,1,1,2025-11-07,-3.0,-1.5,,,-3.0,-1.5,,,1,4,1,backfill,same,S,1,1,1,4,0,1.9697,0.9924,逃げ,4カドまくり,0.55,0.4,0.07,0.41,0.68,0.72,0.38,0.38,0.38,0.72,0.629091,0.218182,0.272727,0,0.478182,0.653543,0.259257,0.4388,0.822857,0.920286,0.492,0.26,0.176,0.556,0.436,0.5,0.214286,0.428571,0.571429,0.642857,0.51411,0.263014,0.241826,0.431554,0.573,0,0,0,0,0,3920,prior7,prior7,prior7,0.749,0,202511071803,1-6-5-3-2,1-5-6-2-3,2,4,5,3,1,1-6-5-2-3,6-1-5-2-3,0,追い,official_realtime,0,76.8297,0.821753,-0.593431,-0.435445,0.196761,0.389783,0.316475,0.082701,-0.462199,0.195011,0.1732,76.8297,73.8297,75.3297,,,73.8297,75.3297,,,74.8297,4,,,-0.013638,0.003188,-0.001296,-0.001643,0.007301,0.006158,3,4,6,2,5,1,0.6,0.4,0.0,0.8,0.2,1.0,0.04,0.07,0.11,0.02,0.11,-0.1,3,4,5,2,6,1,0.6,0.4,0.2,0.8,0.0,1.0,backfill,3,0,0,4-1-6;4-6-1;4-1-5;4-5-1;4-1-2;4-6-5;4-5-6;4-1-3;4-2-1;4-6-2;4-2-6;4-6-3;4-3-1;4-5-2;4-2-5;4-3-6;4-5-3;4-3-5;4-2-3;4-3-2,4-1-6;4-1-5;4-1-2;4-6-1;4-6-5;4-6-2,0,-0.04,1.0,0.749,0.8,0.8,0.8,0.5,1,1,18,徳山,-2.0,0-2m,追い_0-2m,unfavorable,1,15.0,-8.5714,23.5714,100,backfill,2.0,1
1-4-2,0,0,0,0,4,4,0,0,0,0,2025-11-07,0.0,0.0,,,0.0,0.0,,,1,4,1,backfill,same,B,1,1,1,4,0,1.7576,0.9394,逃げ,4カドまくり,0.543333,0.446667,0.373333,0.476667,0.856667,0.38,0.38,0.15,0.38,0.38,0,0.336364,0,0.474545,0.265455,0.6464,0.439657,0.870686,0.558057,0.814,0.618,0.16,0,0.336,0.384,0.571429,0.428571,0.357143,0.214286,0.5,0.437337,0.311822,0.271359,0.362559,0.492576,0,0,0,0,0,1730,prior7,prior7,prior7,0.329,0,202511072001,1-6-5-2-3,5-6-1-2-3,2,4,5,3,1,1-6-5-2-3,6-1-5-2-3,,missing,official_realtime,0,34.6176,0.524176,-0.475738,-1.010847,-0.368286,-0.269957,0.085388,-0.183196,-0.488743,0.6376,0.26724,34.6176,34.6176,34.6176,,,34.6176,34.6176,,,34.6176,4,,,-0.013638,0.003188,-0.001296,-0.001643,0.007301,0.006158,3,2,6,4,5,1,0.6,0.8,0.0,0.4,0.2,1.0,0.07,0.06,0.23,0.1,0.12,-0.01,3,2,6,4,5,1,0.6,0.8,0.0,0.4,0.2,1.0,backfill,2,0,0,4-1-6;4-6-1;4-1-5;4-5-1;4-1-2;4-6-5;4-5-6;4-1-3;4-2-1;4-6-2;4-2-6;4-6-3;4-3-1;4-5-2;4-2-5;4-3-6;4-5-3;4-3-5;4-2-3;4-3-2,4-1-6;4-1-5;4-1-2;4-6-1;4-6-5;4-6-2,0,-0.04,0.26667,0.329,0.2,0.4,0.4,0.4,1,1,20,若松,0.0,0-2m,missing,neutral,0,0,0,0,0,backfill,2.0,1
