combo,combo_prob,date,ev,hit,market_share,model,odds,pair_prob,period,race_code,return,stake,train_pair_count
3-5-4,0.01321670654887391,2026-07-20,1.3626424451889,0,0.045361304751412805,3攻め頭,103.1,0.05027426463853835,validation,202607200211,0,300,2
3-4-5,0.013027471930759338,2026-07-20,1.4812235585273368,0,0.04113237044741125,3攻め頭,113.7,0.049554446033601915,validation,202607200211,0,300,2
3-2-5,0.012659616094964599,2026-07-20,1.7989314470944695,0,0.03291168557262956,3攻め頭,142.1,0.04815518052300078,validation,202607200211,0,300,2
3-4-2,0.012641194319437348,2026-07-20,1.8190678625670345,0,0.03250000361272175,3攻め頭,143.9,0.04808510699791009,validation,202607200211,0,300,2
3-4-6,0.012481905619104295,2026-07-20,2.017075948047254,0,0.028940287870486758,3攻め頭,161.6,0.047479197935402,validation,202607200211,0,300,2
3-6-2,0.011637723237688675,2026-07-20,5.4022311269350825,0,0.01007486109407725,3攻め頭,464.2,0.04426806146282166,validation,202607200211,0,200,2
3-2-1,0.007582738804264366,2026-07-20,0.7977041222086113,0,0.04445580342082376,3攻め頭,105.2,0.02884354100779979,validation,202607200211,0,200,1
3-5-2,0.007287969507644929,2026-07-20,0.9000642341941487,0,0.03786842526211061,3攻め頭,123.5,0.027722285150997547,validation,202607200211,0,200,1
3-2-4,0.006844335260671568,2026-07-20,1.1450572891103534,0,0.027954276867128865,3攻め頭,167.3,0.026034770530575128,validation,202607200211,0,200,1
3-5-6,0.0019892900618852715,2026-07-20,0.20927331451033057,0,0.04445580342082376,3攻め頭,105.2,0.0075669452631189375,validation,202607200211,0,100,0
4-3-5,0.014335675271064384,2026-07-20,0.3483569090868645,0,0.14658283812501255,4刺され,24.3,0.39789713115385383,validation,202607200905,0,2200,4
4-3-2,0.0038146783749911407,2026-07-20,0.28877115298682937,0,0.04705367194765924,4刺され,75.7,0.10587918273702107,validation,202607200905,0,600,1
4-1-3,0.003622654261668801,2026-07-20,0.07897386290437987,0,0.16339279662558737,4刺され,21.8,0.10054941330805377,validation,202607200905,0,600,0
4-3-1,0.0035256188796598154,2026-07-20,0.07897386290437985,0,0.15901620385883058,4刺され,22.4,0.09785612545158805,validation,202607200905,0,600,0
4-1-5,0.0019451690370536911,2026-07-20,0.07897386290437987,0,0.08773307799107893,4刺され,40.6,0.05398958645604857,validation,202607200905,0,400,0
4-5-3,0.001758883360899329,2026-07-20,0.07897386290437987,0,0.07933102375139878,4刺され,44.9,0.048819091539322325,validation,202607200905,0,400,0
4-1-6,0.0005233523055293563,2026-07-20,0.07897386290437987,0,0.0236047910300716,4刺され,150.9,0.014526025249274831,validation,202607200905,0,200,0
4-3-5,0.010772864057294372,2026-07-20,0.805810231485619,0,0.027100354111346578,4刺され,74.8,0.32436944868390566,validation,202607201005,0,2400,4
4-1-6,0.003024084122182133,2026-07-20,0.04142995247389522,0,0.14796397719187768,4刺され,13.7,0.09105475519500165,validation,202607201005,0,800,0
4-3-2,0.0029002844737396785,2026-07-20,0.3477441084013875,0,0.01690664293184924,4刺され,119.9,0.08732716488113801,validation,202607201005,0,700,1
4-1-5,0.0027078400309735445,2026-07-20,0.041429952473895235,0,0.1324906200999166,4刺され,15.3,0.08153268929225639,validation,202607201005,0,700,0
4-5-6,0.0015633944329771783,2026-07-20,0.04142995247389522,0,0.07649458443504618,4刺され,26.5,0.04707359042156689,validation,202607201005,0,400,0
3-1-5,0.04465140289064661,2026-07-20,2.5674556662121804,0,0.04184218457353904,3攻め頭,57.5,0.17733483992741092,validation,202607201104,0,1800,8
3-1-2,0.03274664400041157,2026-07-20,0.5665169412071203,0,0.13907084468083783,3攻め頭,17.3,0.1300546118605682,validation,202607201104,0,1300,5
3-1-6,0.023766831419833576,2026-07-20,0.3184755410257699,0,0.17954668753570854,3攻め頭,13.4,0.09439092553799296,validation,202607201104,0,1000,3
3-1-4,0.021176423789312806,2026-07-20,0.4277637605441187,0,0.11910522836527201,3攻め頭,20.2,0.08410301759408888,validation,202607201104,0,900,3
3-1-5,0.04347265909054483,2026-07-20,4.451600290871791,0,0.0746145741639972,3攻め頭,102.4,0.18291311900663781,validation,202607201106,0,600,8
3-1-2,0.028002350055031263,2026-07-20,3.183867201257055,0,0.06719905360064478,3攻め頭,113.7,0.11782111550649274,validation,202607201106,0,500,5
3-4-1,0.01851909078949413,2026-07-20,1.7093120798703083,0,0.08277933255030674,3攻め頭,92.3,0.07791988639154157,validation,202607201106,0,300,3
3-1-4,0.018490315102184844,2026-07-20,1.721448336013409,0,0.08206801712559948,3攻め頭,93.1,0.07779881142563395,validation,202607201106,0,300,3
3-1-6,0.016734548556204203,2026-07-20,3.3067467947059503,0,0.038666661914945916,3攻め頭,197.6,0.07041134670892697,validation,202607201106,0,300,3
3-4-5,0.013793207825917976,2026-07-20,1.15862945737711,0,0.09095871898087277,3攻め頭,84.0,0.058035526635042176,validation,202607201106,0,300,2
3-5-4,0.013433541709226181,2026-07-20,1.2506627331289575,0,0.08206801712559948,3攻め頭,93.1,0.0565222156809531,validation,202607201106,0,300,2
3-5-1,0.01255695806939602,2026-07-20,1.5884551957785966,0,0.06039946556832657,3攻め頭,126.5,0.052833951586098146,validation,202607201106,0,300,2
3-4-6,0.012144371538611509,2026-07-20,1.8483733481766715,0,0.050200607059088784,3攻め頭,152.2,0.05109797566963214,validation,202607201106,0,300,2
3-4-2,0.012034563115066205,2026-07-20,1.9363612052141523,0,0.047486217491568124,3攻め頭,160.9,0.050635951913458405,validation,202607201106,0,300,2
3-2-5,0.011266013330883973,2026-07-20,3.0215447753430813,0,0.028488189389982523,3攻め頭,268.2,0.04740224500255022,validation,202607201106,0,200,2
3-6-2,0.010799502239446075,2026-07-20,4.866255709094402,0,0.016956352406554177,3攻め頭,450.6,0.0454393791330305,validation,202607201106,0,200,2
3-2-1,0.006923268123393775,2026-07-20,1.146493201234009,0,0.04613848064247169,3攻め頭,165.6,0.029129954151910074,validation,202607201106,0,200,1
3-5-2,0.00675788251436788,2026-07-20,1.2279072528606436,0,0.04205026083870838,3攻め頭,181.7,0.028434086951269512,validation,202607201106,0,200,1
3-2-4,0.006621001770286875,2026-07-20,1.3083099498086863,0,0.038666661914945916,3攻め頭,197.6,0.02785815521956526,validation,202607201106,0,200,1
3-5-6,0.0020578663605862503,2026-07-20,0.3090915273600548,0,0.05086905721966254,3攻め頭,150.2,0.00865856293100639,validation,202607201106,0,100,0
3-6-5,0.0013444607540672236,2026-07-20,0.30909152736005474,0,0.0332341556954907,3攻め頭,229.9,0.005656877565189906,validation,202607201106,0,100,0
3-2-6,0.001015412376347092,2026-07-20,0.3090915273600548,0,0.025100303529544392,3攻め頭,304.4,0.004272392090135216,validation,202607201106,0,100,0
3-6-4,0.000987828467114269,2026-07-20,0.30909152736005474,0,0.02441844804855645,3攻め頭,312.9,0.004156331582733013,validation,202607201106,0,100,0
3-6-1,0.0007135076808865529,2026-07-20,0.30909152736005474,0,0.017637424733133223,3攻め頭,433.2,0.003002114848192889,validation,202607201106,0,100,0
3-1-5,0.04642830103305625,2026-07-20,6.351391581322096,0,0.0481385731128511,3攻め頭,136.8,0.17840656563623003,validation,202607201203,0,600,8
3-1-2,0.03238231090316833,2026-07-20,2.0109415070867533,0,0.10604439294425169,3攻め頭,62.1,0.12443308816072371,validation,202607201203,0,500,5
3-1-4,0.020108641872249082,2026-07-20,1.6770607321455735,0,0.07896111273187087,3攻め頭,83.4,0.07726997663521208,validation,202607201203,0,300,3
3-4-1,0.01959670215849356,2026-07-20,1.9145978008848208,0,0.06740385672300953,3攻め頭,97.7,0.07530278412306546,validation,202607201203,0,300,3
3-1-6,0.01748096498180278,2026-07-20,5.861367558398472,0,0.01964019326524912,3攻め頭,335.3,0.06717279885365944,validation,202607201203,0,300,3
3-4-2,0.017163857295796548,2026-07-20,0.8221487644686546,0,0.13748135285674384,3攻め頭,47.9,0.06595427282667982,validation,202607201203,0,300,2
3-2-4,0.01357293623181597,2026-07-20,0.4926975852149197,0,0.18141478792942234,3攻め頭,36.3,0.05215570858373147,validation,202607201203,0,300,1
3-2-5,0.013394631071414009,2026-07-20,1.683705125676741,0,0.052389473363866595,3攻め頭,125.7,0.05147054865767942,validation,202607201203,0,300,2
3-4-5,0.012694570779152353,2026-07-20,2.2850227402474235,0,0.036585315565766836,3攻め頭,180.0,0.048780479245236916,validation,202607201203,0,300,2
3-5-1,0.012302219453969126,2026-07-20,2.9217771203176675,0,0.027727818113002234,3攻め頭,237.5,0.047272820104340814,validation,202607201203,0,300,2
3-5-4,0.012080214402804365,2026-07-20,3.5020541553729854,0,0.02271595999254236,3攻め頭,289.9,0.04641973787107105,validation,202607201203,0,200,2
3-4-6,0.011756179772628595,2026-07-20,5.026942470775987,0,0.015400740883624954,3攻め頭,427.6,0.04517459419295745,validation,202607201203,0,200,2
3-6-2,0.011415084495620767,2026-07-20,9.762180260654882,0,0.007700370441812477,3攻め頭,855.2,0.04386389284115958,validation,202607201203,0,200,2
3-2-1,0.009770734535243984,2026-07-20,0.6732036094783106,0,0.0955784731761688,3攻め頭,68.9,0.037545272029986185,validation,202607201203,0,200,1
3-5-2,0.007174864799632661,2026-07-20,1.2778434208145768,0,0.03697561371048866,3攻め頭,178.1,0.02757031722731722,validation,202607201203,0,200,1
3-5-6,0.0008187052509039993,2026-07-20,0.29170468089709495,0,0.018482618023682378,3攻め頭,356.3,0.0031459775359459373,validation,202607201203,0,100,0
3-2-6,0.000767441938692699,2026-07-20,0.2917046808970949,0,0.01732532702404112,3攻め頭,380.1,0.0029489918338793403,validation,202607201203,0,100,0
3-6-4,0.0004775780630273329,2026-07-20,0.2917046808970949,0,0.010781527180481388,3攻め頭,610.8,0.00183515356263513,validation,202607201203,0,100,0
3-6-1,0.0004434549724796214,2026-07-20,0.29170468089709495,0,0.010011183949282505,3攻め頭,657.8,0.0017040313105161713,validation,202607201203,0,100,0
3-6-5,0.00040935262545199963,2026-07-20,0.29170468089709495,0,0.009241309011841189,3攻め頭,712.6,0.0015729887679729686,validation,202607201203,0,100,0
4-3-5,0.012218793520971315,2026-07-20,0.9469564978752769,0,0.09405821840991432,4刺され,77.5,0.36557428825225496,validation,202607201209,0,1200,4
4-3-2,0.003478079758233373,2026-07-20,0.5749265840359766,0,0.0440986807427003,4刺され,165.3,0.10406072661089248,validation,202607201209,0,400,1
4-1-3,0.0024538982908788635,2026-07-20,0.14993318557269855,0,0.11930461418606156,4刺され,61.1,0.07341822411449941,validation,202607201209,0,300,0
4-3-1,0.0021419026510385505,2026-07-20,0.14993318557269852,0,0.10413588466811943,4刺され,70.0,0.06408362133422735,validation,202607201209,0,300,0
4-1-5,0.0014786310214270075,2026-07-20,0.14993318557269858,0,0.07188867777878068,4刺され,101.4,0.044239186325403496,validation,202607201209,0,200,0
4-5-3,0.001467056610300377,2026-07-20,0.14993318557269855,0,0.07132594840282153,4刺され,102.2,0.04389289132481325,validation,202607201209,0,200,0
4-1-2,0.0013398854832234006,2026-07-20,0.14993318557269852,0,0.06514309139203181,4刺され,111.9,0.04008805624125034,validation,202607201209,0,200,0
4-3-6,0.0011927858836332423,2026-07-20,0.14993318557269855,0,0.057991343888372,4刺され,125.7,0.03568698085438277,validation,202607201209,0,200,0
4-5-1,0.0010110127145832673,2026-07-20,0.14993318557269855,0,0.04915382283727822,4刺され,148.3,0.03024850636140198,validation,202607201209,0,200,0
4-2-1,0.0009070368153218302,2026-07-20,0.14993318557269855,0,0.0440986807427003,4刺され,165.3,0.027137649687815568,validation,202607201209,0,200,0
4-1-6,0.0008840400092729867,2026-07-20,0.14993318557269852,0,0.04298061277575684,4刺され,169.6,0.02644960786200421,validation,202607201209,0,200,0
4-5-6,0.0007253661614547583,2026-07-20,0.14993318557269852,0,0.03526614381600562,4刺され,206.7,0.021702242348311147,validation,202607201209,0,200,0
4-2-3,0.0007022631642749348,2026-07-20,0.14993318557269858,0,0.0341429130059408,4刺され,213.5,0.021011023388271263,validation,202607201209,0,200,0
4-6-3,0.0006599171900206802,2026-07-20,0.14993318557269852,0,0.0320841193959875,4刺され,227.2,0.019744073474453845,validation,202607201209,0,200,0
4-2-6,0.0005672840922160369,2026-07-20,0.14993318557269858,0,0.027580446185275675,4刺され,264.3,0.016972582267861955,validation,202607201209,0,200,0
4-6-5,0.00046693611202958124,2026-07-20,0.14993318557269855,0,0.02270168771961495,4刺され,321.1,0.013970269365916891,validation,202607201209,0,200,0
4-6-1,0.0004592134320756464,2026-07-20,0.14993318557269855,0,0.022326223359168028,4刺され,326.5,0.013739214374872633,validation,202607201209,0,100,0
4-5-2,0.00045530879311478443,2026-07-20,0.14993318557269852,0,0.022136386051528574,4刺され,329.3,0.013622391416325276,validation,202607201209,0,100,0
4-2-5,0.0004475617479782046,2026-07-20,0.14993318557269855,0,0.021759737094830926,4刺され,335.0,0.013390607442972878,validation,202607201209,0,100,0
4-6-2,0.0003665848058012189,2026-07-20,0.14993318557269855,0,0.017822767547110905,4刺され,409.0,0.010967856952068249,validation,202607201209,0,100,0
3-1-5,0.04977430320875897,2026-07-20,0.5574721959381004,0,0.12582466208456408,3攻め頭,11.2,0.1916297297165216,validation,202607201507,0,1800,8
3-1-2,0.029889538647192074,2026-07-20,0.8249512666625013,0,0.05105928316475064,3攻め頭,27.6,0.11507392053868098,validation,202607201507,0,1200,5
3-1-4,0.01906152544536328,2026-07-20,0.4784442886786184,0,0.056144869137335365,3攻め頭,25.1,0.07338636070422731,validation,202607201507,0,800,3
3-4-1,0.01812146761634437,2026-07-20,0.7321072917003125,0,0.03488208453829499,3攻め頭,40.4,0.06976716332566725,validation,202607201507,0,700,3
3-4-2,0.011642857282175682,2026-07-20,1.2294857289977519,0,0.013345039918059827,3攻め頭,105.6,0.04482468764562721,validation,202607201507,0,500,2
3-1-5,0.043908766217178034,2026-07-20,4.671892725507743,0,0.025241544526096362,3攻め頭,106.4,0.1745091990682717,validation,202607201901,0,1300,8
3-1-2,0.03414056372704641,2026-07-20,0.532592794141924,0,0.17216027804978548,3攻め頭,15.6,0.13568685583826137,validation,202607201901,0,1000,5
3-1-4,0.021435278644018986,2026-07-20,0.45871496298200626,0,0.12550001577460998,3攻め頭,21.4,0.08519149204674213,validation,202607201901,0,700,3
3-1-6,0.01966611732926512,2026-07-20,0.6273491428035572,0,0.08419123315287315,3攻め頭,31.9,0.07816020989836138,validation,202607201901,0,600,3
3-4-1,0.0196325236716469,2026-07-20,0.6321672622270302,0,0.08340684278188362,3攻め頭,32.2,0.07802669664372487,validation,202607201901,0,600,3
3-6-2,0.011908838469169361,2026-07-20,1.1396758414995078,0,0.028063744384291045,3攻め頭,95.7,0.047329999044134645,validation,202607201901,0,400,2
3-4-5,0.011468165964191139,2026-07-20,1.732839877189281,0,0.017774323875424575,3攻め頭,151.1,0.0455786083192212,validation,202607201901,0,400,2
3-1-5,0.048769936182225124,2026-07-20,3.462665468937984,0,0.05024665932074731,3攻め頭,71.0,0.17876538882055276,validation,202607202004,0,700,8
3-1-2,0.031018849928522215,2026-07-20,2.5745645440673437,0,0.04298208206955493,3攻め頭,83.0,0.11369907779907319,validation,202607202004,0,500,5
3-1-6,0.027515166955453356,2026-07-20,0.451248738069435,0,0.2175312690105524,3攻め頭,16.4,0.10085638621456212,validation,202607202004,0,400,3
3-1-4,0.021415273639910574,2026-07-20,0.8865923286922978,0,0.08617180704765842,3攻め頭,41.4,0.07849732885917592,validation,202607202004,0,400,3
3-4-1,0.02000628419801055,2026-07-20,1.2784015602528742,0,0.05582962146749701,3攻め頭,63.9,0.0733327015263825,validation,202607202004,0,300,3
3-4-6,0.01465444445008094,2026-07-20,0.7972017780844032,0,0.06557927962818123,3攻め頭,54.4,0.05371562206437128,validation,202607202004,0,300,2
3-4-5,0.012977150382099656,2026-07-20,1.5715329112722682,0,0.02945923048532666,3攻め頭,121.1,0.0475675285932471,validation,202607202004,0,300,2
3-6-2,0.012669747196512596,2026-07-20,1.9790145120952674,0,0.02283939060033969,3攻め頭,156.2,0.046440747336228036,validation,202607202004,0,300,2
3-4-2,0.012552038584058943,2026-07-20,2.2053931792191563,0,0.020304569218970173,3攻め頭,175.7,0.04600928837769706,validation,202607202004,0,300,2
3-5-4,0.012363549222715486,2026-07-20,2.715035409308321,0,0.016245504607345442,3攻め頭,219.6,0.04531838376295242,validation,202607202004,0,300,2
3-5-1,0.012245594773969781,2026-07-20,3.187528319664334,0,0.013705389211575332,3攻め頭,260.3,0.04488602369558729,validation,202607202004,0,200,2
3-2-5,0.01210412310564713,2026-07-20,4.051250003460094,0,0.010658837202787748,3攻め頭,334.7,0.04436746165153835,validation,202607202004,0,200,2
3-2-4,0.00659836818780094,2026-07-20,1.377079440794056,0,0.017093976098577185,3攻め頭,208.7,0.024186208697630163,validation,202607202004,0,200,1
3-2-1,0.006551148773067508,2026-07-20,1.45369991274368,0,0.016077119476219284,3攻め頭,221.9,0.024013126719356476,validation,202607202004,0,200,1
3-5-2,0.006244590086447829,2026-07-20,2.3510881675476076,0,0.009475465635519412,3攻め頭,376.5,0.02288944095923735,validation,202607202004,0,200,1
3-5-6,0.0009117410160750531,2026-07-20,0.16566334262083712,0,0.01963408261845382,3攻め頭,181.7,0.003341971509524055,validation,202607202004,0,100,0
3-2-6,0.0005500110976787421,2026-07-20,0.16566334262083712,0,0.011844332044399266,3攻め頭,301.2,0.00201605651819562,validation,202607202004,0,100,0
4-3-5,0.011060131606407262,2026-07-20,0.5961410935853514,0,0.03427886425299279,4刺され,53.9,0.3287869933864571,validation,202607202203,0,2600,4
4-3-2,0.003080516000888645,2026-07-20,0.23904804166895882,0,0.023809675041705048,4刺され,77.6,0.09157518464104929,validation,202607202203,0,800,1
4-5-6,0.0028975674800198934,2026-07-20,0.03824789073626259,0,0.13997202903305392,4刺され,13.2,0.08613663325111012,validation,202607202203,0,700,0
4-6-5,0.0018566937250612907,2026-07-20,0.03824789073626259,0,0.0896908147202093,4刺され,20.6,0.05519434752012881,validation,202607202203,0,500,0
4-2-6,0.001505822469931598,2026-07-20,0.038247890736262585,0,0.07274136941875242,4刺され,25.4,0.04476391964230919,validation,202607202203,0,400,0
3-1-5,0.03723953416943721,2026-07-20,1.5715083419502505,0,0.09348443685404338,3攻め頭,42.2,0.18612501052834782,validation,202607202205,0,900,8
3-1-2,0.024461066633779525,2026-07-20,1.0347031186088738,1,0.09326343345722532,3攻め頭,42.3,0.12225760569484688,validation,202607202205,29700,600,5
3-1-4,0.017638758925095064,2026-07-20,0.48682974633262377,0,0.1429363491029214,3攻め頭,27.6,0.08815937857071005,validation,202607202205,0,500,3
3-4-1,0.016278820257825555,2026-07-20,0.6234788158747188,0,0.10300373982351517,3攻め頭,38.3,0.0813623386933643,validation,202607202205,0,500,3
3-1-6,0.014536404581466449,2026-07-20,1.1062203886495967,0,0.05184025276268898,3攻め頭,76.1,0.07265366004471303,validation,202607202205,0,400,3
3-4-6,0.010779589261469071,2026-07-20,0.6392296432051159,0,0.06652686737336645,3攻め頭,59.3,0.05387691359546663,validation,202607202205,0,300,2
3-4-5,0.010738327814506012,2026-07-20,0.6485949999961631,0,0.06531528535166607,3攻め頭,60.4,0.053670686868368706,validation,202607202205,0,300,2
3-4-2,0.0102189324521348,2026-07-20,0.8052518772282222,0,0.05006400044721612,3攻め頭,78.8,0.05107472348037723,validation,202607202205,0,300,2
3-5-1,0.010021836954380458,2026-07-20,0.8929456726352987,0,0.04427657952009687,3攻め頭,89.1,0.050089630556612245,validation,202607202205,0,300,2
3-5-4,0.009880713237551662,2026-07-20,0.9712741112513283,0,0.04013268804924345,3攻め頭,98.3,0.04938428732753081,validation,202607202205,0,300,2
3-2-5,0.009381305926109055,2026-07-20,1.4531642879542928,0,0.02546832301640175,3攻め頭,154.9,0.04688822519428115,validation,202607202205,0,300,2
3-6-2,0.00889445285326135,2026-07-20,3.140631302486583,0,0.011172594832173975,3攻め頭,353.1,0.04445490975866792,validation,202607202205,0,300,2
5-3-6,0.003937728037376624,2026-07-21,0.28745414672849356,0,0.051513644522747204,5まくり差し,73.0,0.12837355965290706,validation,202607210402,0,700,1
5-3-4,0.0038450985663051407,2026-07-21,0.30530082616462817,0,0.04736141121109,5まくり差し,79.4,0.12535375360806544,validation,202607210402,0,700,1
5-1-6,0.0035335743848985512,2026-07-21,0.39788047573957686,0,0.033396945383308584,5まくり差し,112.6,0.11519777846058807,validation,202607210402,0,600,1
5-3-2,0.002534454967071975,2026-07-21,0.08389045941008237,0,0.11361015257282617,5まくり差し,33.1,0.08262556550750993,validation,202607210402,0,500,0
5-3-1,0.002273454184555078,2026-07-21,0.08389045941008237,0,0.10191046206397145,5まくり差し,36.9,0.07411669968288832,validation,202607210402,0,400,0
5-2-3,0.0020611906488963725,2026-07-21,0.08389045941008237,0,0.09239548034792497,5まくり差し,40.7,0.06719671298030906,validation,202607210402,0,400,0
5-1-3,0.002002158935801489,2026-07-21,0.08389045941008237,0,0.08974930907304406,5まくり差し,41.9,0.06527222478039568,validation,202607210402,0,400,0
5-1-2,0.0013315945938108312,2026-07-21,0.08389045941008237,0,0.05969041349461184,5まくり差し,63.0,0.043411209814263156,validation,202607210402,0,300,0
5-2-1,0.0011555159698358455,2026-07-21,0.08389045941008237,0,0.05179746625565491,5まくり差し,72.6,0.037670884549567206,validation,202607210402,0,300,0
5-2-6,0.0009811749638606127,2026-07-21,0.08389045941008239,0,0.0439824099433982,5まくり差し,85.5,0.03198720723156233,validation,202607210402,0,300,0
5-6-2,0.0009500618279737529,2026-07-21,0.08389045941008239,0,0.042587724237378784,5まくり差し,88.3,0.030972890354457296,validation,202607210402,0,200,0
5-6-1,0.0005246432733588642,2026-07-21,0.08389045941008239,0,0.023517798937839562,5まくり差し,159.9,0.01710385377297423,validation,202607210402,0,200,0
4-3-5,0.018547342417608133,2026-07-21,0.29490274443996933,0,0.12399973195126118,4刺され,15.9,0.38399983504692997,validation,202607210403,0,3000,4
4-3-2,0.00790129809342074,2026-07-21,0.11061817330789035,0,0.1408282670017895,4刺され,14.0,0.1635866258472551,validation,202607210403,0,1300,1
4-2-3,0.0037326348369404326,2026-07-21,0.05860236693996479,0,0.12557934637102247,4刺され,15.7,0.07727959776678307,validation,202607210403,0,700,0
3-1-5,0.04956734821719641,2026-07-21,0.7484669580796658,0,0.20375119763233857,3攻め頭,15.1,0.20489382087358946,validation,202607210909,0,1300,8
3-1-2,0.02848996759759921,2026-07-21,1.3105385094895636,0,0.06688354530974591,3攻め頭,46.0,0.11776741196761628,validation,202607210909,0,800,5
3-1-6,0.023776274313352608,2026-07-21,0.3613993695629596,0,0.20241072922686262,3攻め頭,15.2,0.09828267731521062,validation,202607210909,0,700,3
3-1-4,0.01775335409878263,2026-07-21,0.972883804613288,0,0.05614312197533417,3攻め頭,54.8,0.07338606331495047,validation,202607210909,0,500,3
3-4-1,0.016301595195821347,2026-07-21,2.4012249723444845,0,0.020886918426668784,3攻め頭,147.3,0.06738500739177339,validation,202607210909,0,500,3
3-4-6,0.011160890924434765,2026-07-21,1.6317222531523625,0,0.02104407034369571,3攻め頭,146.2,0.04613516090956521,validation,202607210909,0,400,2
3-5-4,0.011160890924434765,2026-07-21,1.6317222531523625,0,0.02104407034369571,3攻め頭,146.2,0.04613516090956521,validation,202607210909,0,400,2
3-6-2,0.011054783965331287,2026-07-21,1.8417270086241924,0,0.018467245403651335,3攻め頭,166.6,0.045696552409132125,validation,202607210909,0,400,2
4-3-5,0.012972394404150793,2026-07-21,3.900798997328143,0,0.04762137995502078,4刺され,300.7,0.33699777228001293,validation,202607211202,0,1100,4
4-3-2,0.003788229529218066,2026-07-21,1.553552929932329,0,0.034917700444951835,4刺され,410.1,0.09841089258150885,validation,202607211202,0,400,1
4-1-2,0.0024563003748664706,2026-07-21,0.33921508176905957,0,0.10369115823660209,4刺され,138.1,0.0638099435302167,validation,202607211202,0,300,0
4-1-5,0.0024563003748664706,2026-07-21,0.33921508176905957,0,0.10369115823660209,4刺され,138.1,0.0638099435302167,validation,202607211202,0,300,0
4-1-3,0.001654707715946632,2026-07-21,0.3392150817690595,0,0.06985243391451097,4刺され,205.0,0.04298611317816061,validation,202607211202,0,200,0
4-2-5,0.0015792136022768134,2026-07-21,0.3392150817690595,0,0.0666654979165491,4刺され,214.8,0.04102492179479946,validation,202607211202,0,200,0
4-2-1,0.0015546062409214462,2026-07-21,0.33921508176905957,0,0.06562671380602543,4刺され,218.2,0.040385670034477204,validation,202607211202,0,200,0
4-3-1,0.0014288756603582963,2026-07-21,0.33921508176905957,0,0.06031907730612784,4刺され,237.4,0.03711943218838638,validation,202607211202,0,200,0
4-1-6,0.0012535664514747211,2026-07-21,0.33921508176905957,0,0.05291851054129618,4刺され,270.6,0.03256523725618228,validation,202607211202,0,200,0
4-5-2,0.0012281501874332353,2026-07-21,0.33921508176905957,0,0.051845579118301045,4刺され,276.2,0.03190497176510835,validation,202607211202,0,200,0
4-5-3,0.0012033170690637094,2026-07-21,0.3392150817690596,0,0.050797264818995214,4刺され,281.9,0.03125985527322784,validation,202607211202,0,200,0
4-5-1,0.0009525837735721974,2026-07-21,0.3392150817690595,0,0.04021271820408522,4刺され,356.1,0.024746288125590914,validation,202607211202,0,200,0
4-6-2,0.0009525837735721974,2026-07-21,0.3392150817690595,0,0.04021271820408522,4刺され,356.1,0.024746288125590914,validation,202607211202,0,200,0
4-5-6,0.0009275774727072998,2026-07-21,0.3392150817690595,0,0.03915709311587298,4刺され,365.7,0.02409667268669107,validation,202607211202,0,200,0
4-2-3,0.0008271521135553755,2026-07-21,0.3392150817690595,0,0.034917700444951835,4刺され,410.1,0.021487815658431907,validation,202607211202,0,200,0
4-2-6,0.0008271521135553755,2026-07-21,0.3392150817690595,0,0.034917700444951835,4刺され,410.1,0.021487815658431907,validation,202607211202,0,200,0
4-3-6,0.0007018727121230283,2026-07-21,0.33921508176905957,0,0.029629110185132937,4刺され,483.3,0.01823329857546643,validation,202607211202,0,200,0
4-6-1,0.0006517100514295092,2026-07-21,0.33921508176905957,0,0.027511525364985107,4刺され,520.5,0.016930169455375458,validation,202607211202,0,100,0
4-6-3,0.0005513899248521774,2026-07-21,0.33921508176905957,0,0.023276575020277548,4刺され,615.2,0.01432404616632465,validation,202607211202,0,100,0
4-6-5,0.0005263228576711553,2026-07-21,0.3392150817690596,0,0.022218384720674552,4刺され,644.5,0.01367285213579973,validation,202607211202,0,100,0
3-1-5,0.043723454177973256,2026-07-21,3.607184969682794,0,0.04891144037691146,3攻め頭,82.5,0.17853811751096363,validation,202607211504,0,700,8
3-1-2,0.02986705756980399,2026-07-21,1.317137238828356,0,0.09150099390238538,3攻め頭,44.1,0.12195761598338473,validation,202607211504,0,500,5
3-1-6,0.019264672039321157,2026-07-21,0.8919543154205696,0,0.08715321449449667,3攻め頭,46.3,0.07866437693523345,validation,202607211504,0,400,3
3-1-4,0.01889785021499142,2026-07-21,0.9732392860720582,0,0.07835327827369311,3攻め頭,51.5,0.07716651545084137,validation,202607211504,0,400,3
3-4-1,0.01681961666568044,2026-07-21,2.38165771986035,0,0.02849713157553104,3攻め頭,141.6,0.06868036282136697,validation,202607211504,0,300,3
3-6-2,0.013037097861437327,2026-07-21,0.8382853924904201,0,0.06275573609790351,3攻め頭,64.3,0.053235018910281436,validation,202607211504,0,300,2
3-4-2,0.012235664022249262,2026-07-21,1.1342460548625066,0,0.043529599040940614,3攻め頭,92.7,0.04996248494313881,validation,202607211504,0,300,2
3-4-6,0.01186003324964749,2026-07-21,1.3864378868837917,0,0.03451833901706754,3攻め頭,116.9,0.04842865344971361,validation,202607211504,0,300,2
3-5-1,0.01155921126160141,2026-07-21,1.7084514244646887,0,0.02730171739577263,3攻め頭,147.8,0.04720029232268469,validation,202607211504,0,300,2
