date,race_code,venue,venue_name,race,boat1_name,p109,grade,top7,entry_course,winner,head_hit,actual_combo,payout100,ticket7_hit,invest7,return7
2026-09-01,202609012405,24,大村,05,菊池 峰晴,0.24043071229686228,B,1-3-5;1-3-4;1-5-3;1-3-2;1-4-3;1-2-3;1-3-6,1,3,0,3-1-5,2710,0,700,0
2026-09-01,202609012406,24,大村,06,本村 大,0.3796174620989015,B,1-6-4;1-4-6;1-6-3;1-6-5;1-4-3;1-3-6;1-4-5,1,1,1,1-2-6,2310,0,700,0
2026-09-01,202609012407,24,大村,07,石田 貴洋,0.7480235347398703,S,1-3-4;1-3-2;1-4-3;1-2-3;1-3-5;1-2-4;1-4-2,1,1,1,1-3-4,860,1,700,860
2026-09-01,202609012408,24,大村,08,三苫 晃幸,0.7023770375282773,A,1-2-6;1-2-4;1-2-3;1-6-2;1-4-2;1-3-2;1-2-5,1,2,0,2-4-3,10750,0,700,0
2026-09-01,202609012409,24,大村,09,石岡 将太,0.6921056270108015,A,1-2-6;1-2-5;1-5-6;1-6-5;1-5-2;1-6-2;1-2-3,1,2,0,2-3-5,8230,0,700,0
2026-09-01,202609012410,24,大村,10,安東 幸治,0.5282945507262234,B,1-3-6;1-6-3;1-3-5;1-6-5;1-3-4;1-3-2;1-6-4,1,1,1,1-3-6,620,1,700,620
2026-09-01,202609012411,24,大村,11,野末 智一,0.5957582710274097,B,1-4-6;1-4-5;1-4-2;1-2-4;1-5-4;1-6-4;1-4-3,1,1,1,1-2-3,2370,0,700,0
2026-09-01,202609012412,24,大村,12,永田 啓二,0.7132132109742346,A,1-4-3;1-3-4;1-4-5;1-4-2;1-3-5;1-3-2;1-2-4,1,1,1,1-3-4,570,1,700,570
2026-09-02,202609020501,05,多摩川,01,井川 大作,0.5516933604982079,B,1-3-2;1-2-3;1-3-4;1-4-3;1-2-4;1-3-6;1-4-2,1,2,0,2-1-6,3280,0,700,0
2026-09-02,202609020502,05,多摩川,02,渡部 悟,0.5156892243152211,B,1-5-2;1-5-6;1-2-5;1-5-3;1-3-5;1-6-5;1-2-6,1,2,0,2-5-6,8930,0,700,0
2026-09-02,202609020503,05,多摩川,03,福田 翔吾,0.6554959809981005,A,1-4-6;1-6-4;1-3-6;1-3-4;1-4-3;1-6-3;1-4-5,1,6,0,6-1-3,2710,0,700,0
2026-09-02,202609020504,05,多摩川,04,高橋 英之,0.4190433037454194,B,1-2-3;1-3-2;1-2-6;1-2-5;1-3-6;1-2-4;1-3-5,1,3,0,3-6-2,5220,0,700,0
2026-09-02,202609020505,05,多摩川,05,滝沢 芳行,0.515005794935325,B,1-3-6;1-3-2;1-2-3;1-2-6;1-6-3;1-6-2;1-3-5,1,3,0,3-4-1,8250,0,700,0
2026-09-02,202609020506,05,多摩川,06,金子 猛志,0.4367498610284454,B,1-4-6;1-4-3;1-4-5;1-3-4;1-6-4;1-4-2;1-5-4,1,3,0,3-4-1,1890,0,700,0
2026-09-02,202609020507,05,多摩川,07,新井 英孝,0.29513352083604216,B,1-2-6;1-6-2;1-6-5;1-2-5;1-5-6;1-6-4;1-3-6,1,4,0,4-5-6,2380,0,700,0
2026-09-02,202609020508,05,多摩川,08,岩下 巧斗,0.7515887797425589,S,1-4-6;1-3-6;1-3-4;1-4-3;1-6-4;1-2-6;1-2-4,1,1,1,1-2-4,1020,1,700,1020
2026-09-02,202609020509,05,多摩川,09,畑 竜生,0.6312390629964387,B,1-3-4;1-4-3;1-2-4;1-4-2;1-3-2;1-2-3;1-4-5,1,1,1,1-2-4,910,1,700,910
2026-09-02,202609020510,05,多摩川,10,和田 操拓,0.5588410449787528,B,1-4-5;1-5-4;1-2-5;1-5-2;1-2-4;1-4-2;1-5-3,1,2,0,2-5-1,12770,0,700,0
2026-09-02,202609020511,05,多摩川,11,秋元 哲,0.7839943022037678,S,1-4-2;1-2-4;1-4-5;1-4-3;1-2-5;1-3-4;1-2-3,1,1,1,1-2-3,1150,1,700,1150
2026-09-02,202609020512,05,多摩川,12,前田 翔,0.7558595214461432,S,1-2-5;1-5-2;1-2-6;1-2-4;1-2-3;1-5-6;1-5-4,1,1,1,1-4-2,2030,0,700,0
2026-09-02,202609020601,06,浜名湖,01,池田 浩美,0.6251462507877967,B,1-2-6;1-6-2;1-2-3;1-3-2;1-3-6;1-6-3;1-2-4,1,6,0,6-1-2,5340,0,700,0
2026-09-02,202609020602,06,浜名湖,02,坂本 奈央,0.20160080802195282,B,1-2-3;1-3-2;1-2-5;1-2-4;1-5-2;1-3-5;1-5-3,1,2,0,2-5-1,2810,0,700,0
2026-09-02,202609020603,06,浜名湖,03,水口 由紀,0.2598821271542234,B,1-2-3;1-3-2;1-2-6;1-2-4;1-3-6;1-2-5;1-3-4,1,2,0,2-1-3,560,0,700,0
2026-09-02,202609020604,06,浜名湖,04,山下 友貴,0.6577927414329838,A,1-3-2;1-2-3;1-3-6;1-3-4;1-2-6;1-2-4;1-4-3,1,5,0,5-1-4,81200,0,700,0
2026-09-02,202609020605,06,浜名湖,05,廣中 智紗衣,0.5273168536398516,B,1-4-3;1-4-6;1-3-4;1-6-4;1-4-5;1-4-2;1-3-6,1,3,0,3-2-6,38370,0,700,0
2026-09-02,202609020606,06,浜名湖,06,樋江井 舞,0.2535915373841211,B,1-2-6;1-6-2;1-6-3;1-2-3;1-3-6;1-3-2;1-6-4,1,4,0,4-3-2,7320,0,700,0
2026-09-02,202609020607,06,浜名湖,07,木村 紗友希,0.3553246453265478,B,1-3-5;1-5-3;1-3-6;1-3-2;1-2-3;1-6-3;1-5-6,1,2,0,2-5-3,15910,0,700,0
2026-09-02,202609020608,06,浜名湖,08,戸敷 晃美,0.530553480823714,B,1-4-5;1-4-6;1-4-2;1-5-4;1-4-3;1-2-4;1-6-4,1,1,1,1-5-2,10630,0,700,0
2026-09-02,202609020609,06,浜名湖,09,稲生 夏季,0.24536806128661295,B,1-2-4;1-2-3;1-4-2;1-2-5;1-3-2;1-2-6;1-4-3,1,2,0,2-1-4,1060,0,700,0
2026-09-02,202609020610,06,浜名湖,10,倉持 莉々,0.7755446508615221,S,1-2-5;1-2-3;1-5-2;1-2-4;1-3-2;1-3-5;1-4-2,1,1,1,1-3-5,1730,1,700,1730
2026-09-02,202609020611,06,浜名湖,11,小芦 るり華,0.7280254929147002,S,1-2-6;1-2-4;1-6-2;1-2-5;1-4-2;1-2-3;1-5-2,1,1,1,1-6-5,5910,0,700,0
2026-09-02,202609020612,06,浜名湖,12,川野 芽唯,0.6256621488271642,B,1-3-5;1-5-3;1-5-4;1-3-4;1-4-5;1-5-2;1-3-2,1,1,1,1-2-3,1130,0,700,0
2026-09-02,202609021201,12,住之江,01,大塚 浩二,0.5109807568646234,B,1-4-3;1-3-4;1-4-5;1-4-2;1-2-4;1-5-4;1-3-5,1,1,1,1-4-3,1260,1,700,1260
2026-09-02,202609021202,12,住之江,02,森 貴洋,0.6449230442047368,B,1-4-3;1-3-4;1-4-6;1-4-2;1-4-5;1-3-6;1-2-4,1,1,1,1-3-4,750,1,700,750
2026-09-02,202609021203,12,住之江,03,中村 駿平,0.1743956556137988,B,1-4-3;1-3-4;1-4-5;1-4-2;1-3-5;1-2-4;1-3-2,1,4,0,4-2-3,6150,0,700,0
2026-09-02,202609021204,12,住之江,04,間庭 菜摘,0.4826595785958372,B,1-2-4;1-4-2;1-2-5;1-2-6;1-2-3;1-5-2;1-4-5,1,4,0,4-5-2,1990,0,700,0
2026-09-02,202609021205,12,住之江,05,榎 幸司,0.6512647187541003,A,1-3-6;1-3-4;1-6-3;1-4-3;1-2-3;1-3-2;1-4-6,1,6,0,6-2-5,48920,0,700,0
2026-09-02,202609021206,12,住之江,06,須藤 隆雄,0.29410692727911436,B,1-4-3;1-3-4;1-4-2;1-2-4;1-2-3;1-3-2;1-4-6,1,2,0,2-3-1,3080,0,700,0
2026-09-02,202609021207,12,住之江,07,中野 夢斗,0.4020545774348776,B,1-3-5;1-5-3;1-5-2;1-2-5;1-3-2;1-2-3;1-5-6,1,2,0,2-1-3,1910,0,700,0
2026-09-02,202609021208,12,住之江,08,中島 浩哉,0.4806006483671612,B,1-5-2;1-2-5;1-5-6;1-5-3;1-2-6;1-2-3;1-6-5,1,1,1,1-3-5,5740,0,700,0
2026-09-02,202609021209,12,住之江,09,安藤 裕貴,0.27866980355447163,B,1-3-2;1-2-3;1-3-5;1-2-5;1-3-6;1-5-3;1-3-4,1,1,1,1-2-3,1010,1,700,1010
2026-09-02,202609021210,12,住之江,10,山田 理央,0.8381967509056142,S,1-2-6;1-2-5;1-2-4;1-2-3;1-6-2;1-5-2;1-3-2,1,2,0,2-1-5,2200,0,700,0
2026-09-02,202609021211,12,住之江,11,藤岡 俊介,0.8107238385041995,S,1-4-5;1-2-4;1-5-4;1-4-2;1-4-6;1-2-5;1-4-3,1,1,1,1-2-6,900,0,700,0
2026-09-02,202609021212,12,住之江,12,木谷 賢太,0.8012040311922456,S,1-3-5;1-5-3;1-2-5;1-2-3;1-5-2;1-3-2;1-5-6,1,1,1,1-5-2,2820,1,700,2820
2026-09-02,202609021301,13,尼崎,01,柴田 直哉,0.5363047278716415,B,1-3-4;1-3-2;1-4-3;1-2-3;1-3-5;1-2-4;1-3-6,1,3,0,3-2-6,14920,0,700,0
2026-09-02,202609021302,13,尼崎,02,中島 友和,0.3641984659068862,B,1-2-6;1-2-5;1-2-3;1-6-2;1-2-4;1-5-2;1-3-2,1,1,1,1-2-3,1290,1,700,1290
2026-09-02,202609021303,13,尼崎,03,小畑 実成,0.32408812915562996,B,1-2-6;1-6-2;1-2-5;1-6-5;1-2-3;1-6-3;1-3-6,1,1,1,1-3-5,12960,0,700,0
2026-09-02,202609021304,13,尼崎,04,富田 恕生,0.3548278952525684,B,1-4-2;1-2-4;1-4-3;1-4-6;1-2-3;1-2-6;1-3-4,1,3,0,3-4-6,18480,0,700,0
2026-09-02,202609021305,13,尼崎,05,中里 英夫,0.5978259566908909,B,1-6-3;1-3-6;1-6-2;1-2-6;1-2-3;1-3-2;1-6-5,1,1,1,1-6-3,1140,1,700,1140
2026-09-02,202609021306,13,尼崎,06,高橋 正男,0.7175871246855425,A,1-4-5;1-4-2;1-5-4;1-2-4;1-4-3;1-4-6;1-2-5,1,4,0,4-6-5,18420,0,700,0
2026-09-02,202609021307,13,尼崎,07,角山 雄哉,0.6053128154204948,B,1-5-3;1-5-6;1-3-5;1-5-4;1-6-5;1-5-2;1-3-6,1,1,1,1-5-4,2340,1,700,2340
2026-09-02,202609021308,13,尼崎,08,竹田 広樹,0.2253689954896479,B,1-3-4;1-4-3;1-4-6;1-3-6;1-4-5;1-4-2;1-3-5,1,3,0,3-4-5,1120,0,700,0
2026-09-02,202609021309,13,尼崎,09,水摩 敦,0.45458806788105577,B,1-3-6;1-3-4;1-3-5;1-4-3;1-3-2;1-6-3;1-5-3,1,1,1,1-3-6,990,1,700,990
2026-09-02,202609021310,13,尼崎,10,大澤 風葵,0.8246375017713999,S,1-3-5;1-5-3;1-5-4;1-3-4;1-5-2;1-4-5;1-3-2,1,1,1,1-4-5,1330,1,700,1330
2026-09-02,202609021311,13,尼崎,11,茶谷 信次,0.2971755959879856,B,1-2-4;1-4-2;1-2-3;1-3-2;1-2-5;1-4-3;1-3-4,1,2,0,2-1-3,860,0,700,0
2026-09-02,202609021312,13,尼崎,12,小山 勉,0.7404639716353852,S,1-3-5;1-3-4;1-3-2;1-5-3;1-3-6;1-4-3;1-2-3,1,3,0,3-4-6,42810,0,700,0
2026-09-02,202609021601,16,児島,01,入海 馨,0.8016423897147744,S,1-2-6;1-6-2;1-2-3;1-6-3;1-3-6;1-3-2;1-2-4,1,1,1,1-6-2,1370,1,700,1370
2026-09-02,202609021602,16,児島,02,高田 明,0.8770153674168794,S,1-3-5;1-5-3;1-3-2;1-3-6;1-2-3;1-3-4;1-2-5,1,1,1,1-2-3,870,1,700,870
2026-09-02,202609021603,16,児島,03,堤 啓輔,0.35170347922578493,B,1-5-4;1-5-2;1-4-5;1-5-6;1-5-3;1-2-5;1-6-5,1,5,0,5-4-6,1200,0,700,0
2026-09-02,202609021604,16,児島,04,川崎 智幸,0.5006321700198612,B,1-3-4;1-4-3;1-3-5;1-3-2;1-2-3;1-5-3;1-4-5,1,3,0,3-1-2,3060,0,700,0
2026-09-02,202609021605,16,児島,05,松尾 宣邦,0.3057611598501663,B,1-3-6;1-3-5;1-3-2;1-6-3;1-5-3;1-2-3;1-3-4,1,3,0,3-1-2,3610,0,700,0
2026-09-02,202609021606,16,児島,06,吉田 一郎,0.6029996595278581,B,1-4-6;1-3-6;1-3-4;1-6-4;1-4-3;1-6-3;1-2-6,1,1,1,1-3-6,1090,1,700,1090
2026-09-02,202609021607,16,児島,07,吉永 則雄,0.6331790345371142,B,1-3-6;1-6-3;1-3-4;1-6-4;1-4-3;1-4-6;1-3-5,1,1,1,1-5-3,3440,0,700,0
2026-09-02,202609021608,16,児島,08,山下 昂大,0.6824467377783732,A,1-2-4;1-4-2;1-4-6;1-2-6;1-6-4;1-4-3;1-3-4,1,1,1,1-6-2,3620,0,700,0
2026-09-02,202609021609,16,児島,09,丹下 将,0.6132244049797165,B,1-6-5;1-2-6;1-6-2;1-5-6;1-2-5;1-5-2;1-6-4,1,6,0,6-1-2,7380,0,700,0
2026-09-02,202609021610,16,児島,10,山田 祐也,0.6016709794599951,B,1-2-5;1-2-4;1-5-2;1-2-3;1-4-2;1-3-2;1-5-4,1,1,1,1-4-3,2190,0,700,0
2026-09-02,202609021611,16,児島,11,今垣 光太郎,0.5244055097451572,B,1-4-2;1-2-4;1-4-3;1-2-3;1-3-4;1-4-5;1-3-2,1,1,1,1-2-4,800,1,700,800
2026-09-02,202609021612,16,児島,12,石倉 洋行,0.7630826758887368,S,1-2-6;1-2-4;1-2-5;1-2-3;1-6-2;1-4-2;1-3-2,1,1,1,1-2-4,470,1,700,470
2026-09-02,202609021701,17,宮島,01,深川 麻奈美,0.6617330692618638,A,1-4-3;1-3-4;1-4-6;1-4-5;1-4-2;1-3-6;1-6-4,1,1,1,1-4-5,880,1,700,880
2026-09-02,202609021702,17,宮島,02,小原 聡将,0.5316595758012554,B,1-2-6;1-2-3;1-3-2;1-6-2;1-2-5;1-2-4;1-3-6,1,2,0,2-1-5,1970,0,700,0
2026-09-02,202609021703,17,宮島,03,牧 宏次,0.5207339694678247,B,1-3-4;1-4-3;1-4-6;1-4-5;1-3-6;1-4-2;1-3-5,1,1,1,1-4-5,2850,1,700,2850
2026-09-02,202609021704,17,宮島,04,後藤 正宗,0.7239633238791956,S,1-5-3;1-3-5;1-5-2;1-5-6;1-3-2;1-2-5;1-3-6,1,1,1,1-5-2,1500,1,700,1500
2026-09-02,202609021705,17,宮島,05,武重 雄介,0.34515979979031963,B,1-2-4;1-2-3;1-4-2;1-3-2;1-2-6;1-2-5;1-4-3,1,1,1,1-6-2,21110,0,700,0
2026-09-02,202609021706,17,宮島,06,福田 雅一,0.49525758710287404,B,1-3-6;1-3-2;1-2-3;1-6-3;1-3-5;1-2-6;1-3-4,1,1,1,1-2-3,910,1,700,910
2026-09-02,202609021707,17,宮島,07,佐竹 太一,0.444293857288533,B,1-2-6;1-2-4;1-6-2;1-2-5;1-2-3;1-4-2;1-6-4,1,6,0,6-5-4,52140,0,700,0
2026-09-02,202609021708,17,宮島,08,貫地谷 直人,0.2511458352082137,B,1-3-2;1-3-6;1-2-3;1-3-4;1-6-3;1-2-6;1-3-5,1,3,0,3-5-2,4390,0,700,0
2026-09-02,202609021709,17,宮島,09,神田 達也,0.46007492134791667,B,1-3-6;1-6-3;1-3-2;1-2-6;1-2-3;1-6-2;1-3-5,1,1,1,1-3-6,2520,1,700,2520
2026-09-02,202609021710,17,宮島,10,島倉 都,0.32976674490959784,B,1-2-4;1-4-2;1-2-6;1-2-3;1-3-2;1-2-5;1-6-2,1,5,0,5-2-4,12720,0,700,0
2026-09-02,202609021711,17,宮島,11,外崎 悟,0.6197806817863124,B,1-3-5;1-5-3;1-2-5;1-3-2;1-2-3;1-5-2;1-3-4,1,1,1,1-2-5,1480,1,700,1480
2026-09-02,202609021712,17,宮島,12,谷村 一哉,0.6138782021687083,B,1-2-6;1-4-6;1-6-4;1-2-4;1-6-2;1-4-2;1-6-3,1,1,1,1-2-6,780,1,700,780
2026-09-02,202609021801,18,徳山,01,長岡 良也,0.8142200869758897,S,1-3-6;1-2-3;1-3-2;1-2-6;1-6-3;1-6-2;1-3-4,1,1,1,1-2-3,560,1,700,560
2026-09-02,202609021802,18,徳山,02,坂元 浩仁,0.7391643879060433,S,1-4-6;1-6-4;1-4-5;1-4-3;1-6-5;1-6-3;1-4-2,1,1,1,1-3-4,2880,0,700,0
2026-09-02,202609021803,18,徳山,03,西丸 侑太朗,0.6683122439839545,A,1-4-5;1-5-4;1-4-2;1-2-4;1-5-2;1-2-5;1-4-6,1,1,1,1-2-3,4390,0,700,0
2026-09-02,202609021804,18,徳山,04,三浦 洋次朗,0.507129424292245,B,1-2-5;1-2-3;1-2-6;1-5-2;1-2-4;1-3-2;1-6-2,1,2,0,2-1-6,2830,0,700,0
2026-09-02,202609021805,18,徳山,05,金田 大輔,0.6079721344250324,B,1-3-6;1-6-3;1-3-5;1-6-5;1-3-4;1-6-4;1-3-2,1,1,1,1-3-5,1900,1,700,1900
2026-09-02,202609021806,18,徳山,06,深川 和仁,0.603216773716794,B,1-2-4;1-4-2;1-2-5;1-2-3;1-5-2;1-4-5;1-4-3,1,1,1,1-2-5,1040,1,700,1040
2026-09-02,202609021807,18,徳山,07,内田 圭,0.30337679483293545,B,1-2-5;1-5-2;1-5-4;1-2-4;1-4-5;1-4-2;1-5-6,1,2,0,2-1-5,1290,0,700,0
2026-09-02,202609021808,18,徳山,08,渡邊 哲也,0.13931566737163206,B,1-4-5;1-4-3;1-3-4;1-5-4;1-3-5;1-5-3;1-4-2,1,1,1,1-3-5,7850,1,700,7850
2026-09-02,202609021809,18,徳山,09,藤山 雅弘,0.6030081205967238,B,1-4-6;1-6-4;1-4-3;1-3-6;1-6-3;1-3-4;1-4-2,1,1,1,1-4-6,1000,1,700,1000
2026-09-02,202609021810,18,徳山,10,嶋田 貴支,0.5286914708271251,B,1-3-5;1-3-2;1-5-3;1-2-3;1-3-4;1-2-5;1-5-2,1,3,0,3-5-2,3200,0,700,0
2026-09-02,202609021811,18,徳山,11,蒲原 健太,0.6897001766332409,A,1-3-2;1-3-6;1-2-3;1-6-3;1-3-4;1-2-6;1-3-5,1,3,0,3-1-2,2920,0,700,0
2026-09-02,202609021812,18,徳山,12,里岡 右貴,0.8132132057093295,S,1-4-6;1-3-4;1-3-6;1-4-3;1-4-5;1-6-4;1-5-4,1,1,1,1-2-3,1150,0,700,0
2026-09-02,202609021901,19,下関,01,長谷川 暖,0.7102319398525138,A,1-2-4;1-4-2;1-2-5;1-2-3;1-3-2;1-5-2;1-2-6,1,1,1,1-4-3,1810,0,700,0
2026-09-02,202609021902,19,下関,02,山道 諄也,0.2928629301027169,B,1-3-5;1-5-3;1-5-4;1-3-4;1-5-2;1-4-5;1-3-2,1,1,1,1-5-3,2350,1,700,2350
2026-09-02,202609021903,19,下関,03,小林 京平,0.5619520430202116,B,1-5-6;1-6-5;1-3-6;1-6-3;1-5-3;1-3-5;1-6-2,1,1,1,1-3-4,7960,0,700,0
2026-09-02,202609021904,19,下関,04,野中 一平,0.7753647180302966,S,1-3-6;1-6-3;1-3-2;1-2-6;1-2-3;1-6-2;1-3-5,1,1,1,1-3-2,630,1,700,630
2026-09-02,202609021905,19,下関,05,福田 宗平,0.7242530361435693,S,1-4-3;1-3-4;1-4-2;1-2-4;1-3-2;1-2-3;1-4-5,1,1,1,1-3-2,970,1,700,970
2026-09-02,202609021906,19,下関,06,大野 芳顕,0.6497276635071427,B,1-5-6;1-3-6;1-6-5;1-6-3;1-3-5;1-5-3;1-6-4,1,1,1,1-6-3,2200,1,700,2200
2026-09-02,202609021907,19,下関,07,浜先 真範,0.8075448177652449,S,1-2-3;1-3-2;1-2-6;1-2-4;1-3-6;1-2-5;1-6-2,1,1,1,1-3-2,570,1,700,570
2026-09-02,202609021908,19,下関,08,奥田 誠,0.6948431421514322,A,1-3-6;1-3-5;1-3-2;1-2-3;1-5-3;1-6-3;1-3-4,1,1,1,1-6-3,1450,1,700,1450
2026-09-02,202609021909,19,下関,09,深谷 知博,0.7906800691419167,S,1-2-6;1-6-2;1-2-4;1-2-3;1-4-2;1-4-6;1-6-4,1,1,1,1-2-6,870,1,700,870
2026-09-02,202609021910,19,下関,10,守田 俊介,0.818157504511842,S,1-2-3;1-3-2;1-2-5;1-2-6;1-3-5;1-5-2;1-2-4,1,1,1,1-3-2,500,1,700,500
2026-09-02,202609021911,19,下関,11,小坂 尚哉,0.7895972986419798,S,1-2-5;1-5-2;1-5-4;1-2-4;1-4-5;1-4-2;1-5-3,1,1,1,1-4-6,4740,0,700,0
2026-09-02,202609021912,19,下関,12,角谷 健吾,0.7095628778015188,A,1-3-6;1-3-4;1-3-2;1-4-3;1-2-3;1-6-3;1-3-5,1,1,1,1-3-4,690,1,700,690
2026-09-02,202609022001,20,若松,01,志道 吉和,0.3537990865685027,B,1-3-4;1-4-3;1-4-6;1-4-5;1-3-6;1-4-2;1-3-5,1,4,0,4-2-6,35340,0,700,0
2026-09-02,202609022002,20,若松,02,広瀬 聖仁,0.4974351533659595,B,1-3-6;1-6-3;1-3-4;1-4-3;1-4-6;1-6-4;1-3-5,1,3,0,3-1-6,1970,0,700,0
2026-09-02,202609022003,20,若松,03,中嶋 誠一郎,0.6007061744834556,B,1-5-3;1-5-6;1-3-5;1-5-2;1-2-5;1-6-5;1-3-6,1,1,1,1-4-5,4390,0,700,0
2026-09-02,202609022004,20,若松,04,内山 文典,0.5462055281931331,B,1-3-6;1-3-5;1-5-6;1-5-3;1-2-6;1-6-5;1-6-3,1,2,0,2-1-3,8340,0,700,0
2026-09-02,202609022005,20,若松,05,馬袋 義則,0.6965278392517752,A,1-2-4;1-2-3;1-4-2;1-3-2;1-2-5;1-4-3;1-3-4,1,4,0,4-1-3,17610,0,700,0
2026-09-02,202609022006,20,若松,06,渡 修平,0.24958383929518718,B,1-2-5;1-5-2;1-5-6;1-2-6;1-6-5;1-5-4;1-5-3,1,5,0,5-2-3,1050,0,700,0
2026-09-02,202609022007,20,若松,07,平石 和男,0.62212005870095,B,1-5-3;1-3-5;1-5-2;1-5-6;1-2-5;1-3-2;1-3-6,1,5,0,5-1-3,2340,0,700,0
2026-09-02,202609022008,20,若松,08,久富 政弘,0.484074157250793,B,1-3-2;1-2-3;1-3-6;1-3-4;1-2-6;1-2-4;1-3-5,1,3,0,3-4-1,4320,0,700,0
2026-09-02,202609022009,20,若松,09,宮地 博士,0.23735612279410498,B,1-2-4;1-4-2;1-4-5;1-2-5;1-4-3;1-4-6;1-5-4,1,2,0,2-4-3,2210,0,700,0
2026-09-02,202609022010,20,若松,10,重成 一人,0.7244751498025951,S,1-2-4;1-4-2;1-4-6;1-4-3;1-2-6;1-2-3;1-3-4,1,2,0,2-4-1,5650,0,700,0
2026-09-02,202609022011,20,若松,11,田頭 実,0.7861601028992407,S,1-4-3;1-4-6;1-3-4;1-4-2;1-6-4;1-2-4;1-3-6,1,1,1,1-4-3,670,1,700,670
2026-09-02,202609022012,20,若松,12,江夏 満,0.6993903727832745,A,1-3-5;1-3-4;1-5-3;1-4-3;1-3-2;1-3-6;1-4-5,1,1,1,1-4-3,990,1,700,990
2026-09-02,202609022101,21,芦屋,01,真庭 明志,0.7375870300213155,S,1-3-2;1-3-6;1-2-3;1-3-4;1-6-3;1-2-6;1-4-3,1,2,0,2-1-5,23420,0,700,0
2026-09-02,202609022102,21,芦屋,02,竹田 吉行,0.38599214403704013,B,1-4-5;1-4-3;1-4-2;1-3-4;1-5-4;1-2-4;1-3-5,1,1,1,1-4-5,1660,1,700,1660
2026-09-02,202609022103,21,芦屋,03,山田 亮太,0.6390651998544299,B,1-3-5;1-5-3;1-5-2;1-5-6;1-3-2;1-3-6;1-2-5,1,1,1,1-3-2,1300,1,700,1300
2026-09-02,202609022104,21,芦屋,04,麻生 慎介,0.6988199739544508,A,1-2-6;1-6-2;1-2-5;1-2-3;1-6-5;1-2-4;1-6-3,1,1,1,1-4-2,4040,0,700,0
2026-09-02,202609022105,21,芦屋,05,赤羽 克也,0.7411588417554036,S,1-2-6;1-2-5;1-6-2;1-2-4;1-5-2;1-2-3;1-4-2,1,1,1,1-5-4,2370,0,700,0
2026-09-02,202609022106,21,芦屋,06,泥谷 一毅,0.6223627973767255,B,1-6-4;1-6-3;1-4-6;1-3-6;1-6-2;1-2-6;1-3-4,1,1,1,1-4-2,2420,0,700,0
2026-09-02,202609022107,21,芦屋,07,木場 雄二郎,0.5516578752178818,B,1-4-5;1-5-4;1-4-2;1-2-4;1-4-6;1-4-3;1-2-5,1,1,1,1-3-4,1670,0,700,0
2026-09-02,202609022108,21,芦屋,08,村越 篤,0.4378951574376376,B,1-3-6;1-6-3;1-3-2;1-2-6;1-2-3;1-6-2;1-3-4,1,3,0,3-1-4,3680,0,700,0
2026-09-02,202609022109,21,芦屋,09,今村 暢孝,0.4429570117291701,B,1-5-4;1-5-6;1-5-2;1-4-5;1-2-5;1-5-3;1-6-5,1,5,0,5-1-2,5590,0,700,0
2026-09-02,202609022110,21,芦屋,10,桑原 将光,0.4946300979440158,B,1-3-2;1-2-3;1-3-4;1-2-4;1-3-6;1-4-3;1-3-5,1,1,1,1-2-4,1050,1,700,1050
2026-09-02,202609022111,21,芦屋,11,中野 次郎,0.6768471190121473,A,1-2-3;1-3-2;1-2-4;1-2-5;1-4-2;1-3-4;1-4-3,1,1,1,1-4-2,1760,1,700,1760
2026-09-02,202609022112,21,芦屋,12,村岡 賢人,0.6061993442466411,B,1-4-2;1-2-4;1-4-6;1-4-3;1-4-5;1-6-4;1-2-6,1,1,1,1-3-5,2800,0,700,0
2026-09-02,202609022201,22,福岡,01,近藤 雄一郎,0.7268730564063878,S,1-3-6;1-2-3;1-3-2;1-2-6;1-6-3;1-6-2;1-3-5,1,1,1,1-3-4,910,0,700,0
2026-09-02,202609022202,22,福岡,02,大町 利克,0.23962032939798314,B,1-6-5;1-6-2;1-2-6;1-5-6;1-2-5;1-6-4;1-5-2,1,2,0,2-6-5,4990,0,700,0
2026-09-02,202609022203,22,福岡,03,田中 孝明,0.34005627953142253,B,1-2-3;1-3-2;1-2-4;1-2-5;1-4-2;1-3-4;1-2-6,1,1,1,1-5-2,6930,0,700,0
2026-09-02,202609022204,22,福岡,04,田代 達也,0.39411910024306723,B,1-3-5;1-3-4;1-5-3;1-3-2;1-4-3;1-2-3;1-5-4,1,3,0,3-1-2,1950,0,700,0
2026-09-02,202609022205,22,福岡,05,岩田 凌,0.29408922397041914,B,1-2-6;1-2-3;1-2-4;1-6-2;1-3-2;1-2-5;1-3-6,1,1,1,1-2-3,1770,1,700,1770
2026-09-02,202609022206,22,福岡,06,寳田 亮治,0.357848666572657,B,1-6-4;1-4-6;1-6-3;1-3-6;1-3-4;1-4-3;1-6-2,1,1,1,1-3-4,1320,1,700,1320
2026-09-02,202609022207,22,福岡,07,品田 直樹,0.5703750454897899,B,1-2-4;1-4-2;1-2-5;1-2-3;1-2-6;1-5-2;1-4-5,1,1,1,1-4-6,2950,0,700,0
2026-09-02,202609022208,22,福岡,08,河野 主樹,0.7290319081297131,S,1-3-6;1-6-3;1-3-4;1-4-3;1-4-6;1-6-4;1-2-3,1,1,1,1-2-3,1120,1,700,1120
2026-09-02,202609022209,22,福岡,09,長野 壮志郎,0.7086922061503561,A,1-3-4;1-4-3;1-3-5;1-3-2;1-2-3;1-5-3;1-4-5,1,2,0,2-1-3,4940,0,700,0
