date,race_code,venue,boat,racer_id,racer_name,ex_course,actual_course,course_same,ex_st,actual_st,delta_actual_minus_ex,inside_ex_st,outside_ex_st,inside_bucket,outside_bucket,own_bucket
2026-06-02,202606021906,19,3,4514,上條 嘉嗣,3,2,0,0.01,0.16,0.15,0.12,0.08,.11-.15,.06-.10,<=.05
2026-06-02,202606021906,19,4,3372,加藤 雅之,4,4,1,0.08,0.23,0.15000000000000002,0.01,0.07,<=.05,.06-.10,.06-.10
2026-06-02,202606021906,19,5,5462,山浦 槙,6,6,1,0.08,0.2,0.12000000000000001,0.07,,.06-.10,missing,.06-.10
2026-06-02,202606021906,19,6,4555,富永 大一,5,5,1,0.07,0.2,0.13,0.08,0.08,.06-.10,.06-.10,.06-.10
2026-06-02,202606020106,01,1,4090,中村 尊,1,1,1,-0.01,0.14,0.15000000000000002,,0.0,missing,<=.05,F
2026-06-02,202606020106,01,2,4785,木幡 純也,2,2,1,0.0,0.17,0.17,-0.01,0.03,F,<=.05,<=.05
2026-06-02,202606020106,01,3,4765,野田部 宏子,3,3,1,0.03,0.18,0.15,0.0,0.19,<=.05,.16-.20,<=.05
2026-06-02,202606020106,01,4,4895,門間 雄大,4,4,1,0.19,0.23,0.04000000000000001,0.03,-0.03,<=.05,F,.16-.20
2026-06-02,202606020106,01,5,4329,小松 卓司,5,5,1,-0.03,0.25,0.28,0.19,-0.06,.16-.20,F,F
2026-06-02,202606020106,01,6,4229,市川 美宏,6,6,1,-0.06,0.2,0.26,-0.03,,F,missing,F
2026-06-02,202606022007,20,1,4224,大橋 栄里佳,1,1,1,0.02,-0.13,-0.15,,-0.09,missing,F,<=.05
2026-06-02,202606022007,20,2,5180,藤本 紗弥香,5,5,1,0.53,0.53,0.0,0.29,0.23,>.20,>.20,>.20
2026-06-02,202606022007,20,3,3532,柴田 光,2,2,1,-0.09,-0.13,-0.04000000000000001,0.02,-0.01,<=.05,F,F
2026-06-02,202606022007,20,4,4574,東 潤樹,6,6,1,0.23,0.13,-0.1,0.53,,>.20,missing,>.20
2026-06-02,202606022007,20,5,5417,小柳 勝希,3,3,1,-0.01,-0.12,-0.11,-0.09,0.29,F,>.20,F
2026-06-02,202606022007,20,6,3703,鳥飼 眞,4,4,1,0.29,0.08,-0.20999999999999996,-0.01,0.53,F,>.20,>.20
2026-06-02,202606021207,12,1,3831,安藤 裕貴,1,1,1,0.21,0.2,-0.009999999999999981,,0.08,missing,.06-.10,>.20
2026-06-02,202606021207,12,2,3615,横田 茂,2,2,1,0.08,0.2,0.12000000000000001,0.21,0.13,>.20,.11-.15,.06-.10
2026-06-02,202606021207,12,3,3572,安田 政彦,3,3,1,0.13,0.2,0.07,0.08,-0.01,.06-.10,F,.11-.15
2026-06-02,202606021207,12,4,4466,南 佑典,6,4,0,-0.02,0.17,0.19,-0.01,,F,missing,F
2026-06-02,202606021207,12,5,4237,大峯 豊,4,5,0,-0.01,0.23,0.24000000000000002,0.13,-0.01,.11-.15,F,F
2026-06-02,202606021207,12,6,3776,横井 健太,5,6,0,-0.01,0.24,0.25,-0.01,-0.02,F,F,F
2026-06-02,202606021907,19,1,4260,中越 博紀,1,1,1,0.23,0.13,-0.1,,0.11,missing,.11-.15,>.20
2026-06-02,202606021907,19,2,4949,横田 貴満,2,2,1,0.11,0.16,0.05,0.23,0.18,>.20,.16-.20,.11-.15
2026-06-02,202606021907,19,3,4416,三宅 健太,3,3,1,0.18,0.16,-0.01999999999999999,0.11,0.19,.11-.15,.16-.20,.16-.20
2026-06-02,202606021907,19,4,3361,岡部 浩,4,4,1,0.19,0.21,0.01999999999999999,0.18,0.08,.16-.20,.06-.10,.16-.20
2026-06-02,202606021907,19,5,5453,久保 翔耶,6,6,1,0.09,0.46,0.37,0.08,,.06-.10,missing,.06-.10
2026-06-02,202606021907,19,6,4773,中川 りな,5,5,1,0.08,0.24,0.15999999999999998,0.19,0.09,.16-.20,.06-.10,.06-.10
2026-06-02,202606020107,01,1,4488,小山 勉,1,1,1,0.0,0.18,0.18,,0.08,missing,.06-.10,<=.05
2026-06-02,202606020107,01,2,4220,深川 和仁,2,2,1,0.08,0.21,0.13,0.0,0.08,<=.05,.06-.10,.06-.10
2026-06-02,202606020107,01,3,4516,野口 勝弘,3,3,1,0.08,0.23,0.15000000000000002,0.08,0.08,.06-.10,.06-.10,.06-.10
2026-06-02,202606020107,01,4,4995,田邉 亮蔵,4,4,1,0.08,0.27,0.19,0.08,-0.03,.06-.10,F,.06-.10
2026-06-02,202606020107,01,5,4419,原 加央理,5,5,1,-0.03,0.33,0.36,0.08,0.06,.06-.10,.06-.10,F
2026-06-02,202606020107,01,6,5402,塚越 陸斗,6,6,1,0.06,0.41,0.35,-0.03,,F,missing,.06-.10
2026-06-02,202606022008,20,1,4852,川原 祐明,1,1,1,0.03,0.24,0.21,,0.06,missing,.06-.10,<=.05
2026-06-02,202606022008,20,2,4148,枝尾 賢,2,2,1,0.06,0.15,0.09,0.03,0.09,<=.05,.06-.10,.06-.10
2026-06-02,202606022008,20,3,5064,品川 二千翔,3,3,1,0.09,0.16,0.07,0.06,0.18,.06-.10,.16-.20,.06-.10
2026-06-02,202606022008,20,4,3602,奥平 拓也,4,4,1,0.18,0.19,0.010000000000000009,0.09,0.25,.06-.10,>.20,.16-.20
2026-06-02,202606022008,20,5,4429,豊田 泰洋,5,6,0,0.25,0.24,-0.010000000000000009,0.18,0.21,.16-.20,>.20,>.20
2026-06-02,202606022008,20,6,4006,小野 勇作,6,5,0,0.21,0.21,0.0,0.25,,>.20,missing,>.20
2026-06-02,202606021208,12,1,4664,東口 晃,1,1,1,0.23,0.17,-0.06,,0.16,missing,.16-.20,>.20
2026-06-02,202606021208,12,2,4552,杉山 勝匡,2,2,1,0.16,0.12,-0.04000000000000001,0.23,0.15,>.20,.11-.15,.16-.20
2026-06-02,202606021208,12,3,4438,森作 雄大,3,3,1,0.15,0.0,-0.15,0.16,0.09,.16-.20,.06-.10,.11-.15
2026-06-02,202606021208,12,4,5014,梶山 涼斗,4,4,1,0.09,0.01,-0.08,0.15,0.21,.11-.15,>.20,.06-.10
2026-06-02,202606021208,12,5,4530,小野 生奈,5,5,1,0.21,0.08,-0.13,0.09,0.18,.06-.10,.16-.20,>.20
2026-06-02,202606021208,12,6,4709,岡村 将也,6,6,1,0.18,0.23,0.05000000000000002,0.21,,>.20,missing,.16-.20
2026-06-02,202606021908,19,1,4017,向井 美鈴,1,1,1,0.29,0.08,-0.20999999999999996,,0.16,missing,.16-.20,>.20
2026-06-02,202606021908,19,2,3315,広瀬 聖仁,2,2,1,0.16,0.12,-0.04000000000000001,0.29,0.02,>.20,<=.05,.16-.20
2026-06-02,202606021908,19,3,3948,大町 利克,3,3,1,0.02,0.13,0.11,0.16,0.29,.16-.20,>.20,<=.05
2026-06-02,202606021908,19,4,5096,上原 崚,4,4,1,0.29,0.21,-0.07999999999999999,0.02,0.2,<=.05,.16-.20,>.20
2026-06-02,202606021908,19,5,5071,野見山 拓己,5,5,1,0.2,0.15,-0.05000000000000002,0.29,-0.03,>.20,F,.16-.20
2026-06-02,202606021908,19,6,5464,宮田 栞,6,6,1,-0.03,0.23,0.26,0.2,,.16-.20,missing,F
2026-06-02,202606020108,01,1,3715,倉尾 大介,1,1,1,0.21,0.15,-0.06,,0.1,missing,.06-.10,>.20
2026-06-02,202606020108,01,2,3771,折下 寛法,2,2,1,0.1,0.1,0.0,0.21,0.07,>.20,.06-.10,.06-.10
2026-06-02,202606020108,01,3,3635,石田 政吾,6,3,0,-0.01,0.11,0.12,-0.01,,F,missing,F
2026-06-02,202606020108,01,4,4899,占部 一真,3,4,0,0.07,0.09,0.01999999999999999,0.1,0.11,.06-.10,.11-.15,.06-.10
2026-06-02,202606020108,01,5,4560,庄司 樹良々,4,5,0,0.11,0.15,0.039999999999999994,0.07,-0.01,.06-.10,F,.11-.15
2026-06-02,202606020108,01,6,5327,西田 和加,5,6,0,-0.01,0.21,0.22,0.11,-0.01,.11-.15,F,F
2026-06-02,202606022009,20,1,5043,中村 日向,1,1,1,-0.03,0.21,0.24,,-0.05,missing,F,F
2026-06-02,202606022009,20,2,4234,野相 弘司,2,2,1,-0.05,0.26,0.31,-0.03,0.03,F,<=.05,F
2026-06-02,202606022009,20,3,3907,村越 篤,3,3,1,0.03,0.18,0.15,-0.05,0.09,F,.06-.10,<=.05
2026-06-02,202606022009,20,4,4834,浜本 裕己,4,4,1,0.09,0.14,0.05000000000000002,0.03,0.07,<=.05,.06-.10,.06-.10
2026-06-02,202606022009,20,5,5458,田中 大輝,6,6,1,0.08,0.27,0.19,0.07,,.06-.10,missing,.06-.10
2026-06-02,202606022009,20,6,4269,杉山 裕也,5,5,1,0.07,0.17,0.1,0.09,0.08,.06-.10,.06-.10,.06-.10
2026-06-02,202606021209,12,1,4290,稲田 浩二,1,1,1,0.18,0.17,-0.009999999999999981,,0.07,missing,.06-.10,.16-.20
2026-06-02,202606021209,12,2,4570,前田 聖文,2,2,1,0.07,0.16,0.09,0.18,-0.03,.16-.20,F,.06-.10
2026-06-02,202606021209,12,3,4904,松本 一毅,3,3,1,-0.03,0.2,0.23,0.07,-0.08,.06-.10,F,F
2026-06-02,202606021209,12,4,4953,尾上 雅也,4,4,1,-0.08,0.18,0.26,-0.03,-0.09,F,F,F
2026-06-02,202606021209,12,5,4540,相原 利章,5,5,1,-0.09,0.18,0.27,-0.08,0.17,F,.16-.20,F
2026-06-02,202606021209,12,6,4248,岡本 大,6,6,1,0.17,0.27,0.1,-0.09,,F,missing,.16-.20
2026-06-02,202606021909,19,1,5104,山田 丈,1,1,1,0.05,0.3,0.25,,0.28,missing,>.20,<=.05
2026-06-02,202606021909,19,2,4197,渥美 卓郎,2,2,1,0.28,0.2,-0.08000000000000002,0.05,-0.03,<=.05,F,>.20
2026-06-02,202606021909,19,3,5144,中尾 彩香,3,3,1,-0.03,0.14,0.17,0.28,0.06,>.20,.06-.10,F
2026-06-02,202606021909,19,4,5428,古園井 綾南,6,6,1,0.11,0.32,0.21000000000000002,0.1,,.06-.10,missing,.11-.15
2026-06-02,202606021909,19,5,3333,丸尾 義孝,4,4,1,0.06,0.15,0.09,-0.03,0.1,F,.06-.10,.06-.10
2026-06-02,202606021909,19,6,3990,芹澤 克彦,5,5,1,0.1,0.15,0.04999999999999999,0.06,0.11,.06-.10,.11-.15,.06-.10
2026-06-02,202606020109,01,1,5141,大澤 風葵,1,1,1,0.04,0.2,0.16,,0.01,missing,<=.05,<=.05
2026-06-02,202606020109,01,2,5006,久保原 秀人,2,2,1,0.01,0.23,0.22,0.04,-0.02,<=.05,F,<=.05
2026-06-02,202606020109,01,3,5117,冨名腰 桃奈,3,3,1,-0.02,0.19,0.21,0.01,-0.06,<=.05,F,F
2026-06-02,202606020109,01,4,4059,入澤 友治,5,4,0,-0.07,0.13,0.2,-0.06,-0.05,F,F,F
2026-06-02,202606020109,01,5,4792,杉村 賢也,4,5,0,-0.06,0.21,0.27,-0.02,-0.07,F,F,F
2026-06-02,202606020109,01,6,5454,谷島 咲希,6,6,1,-0.05,0.33,0.38,-0.07,,F,missing,F
2026-06-02,202606022010,20,1,3940,飯山 泰,1,1,1,-0.04,0.26,0.3,,-0.02,missing,F,F
2026-06-02,202606022010,20,2,4072,森永 淳,2,2,1,-0.02,0.22,0.24,-0.04,-0.04,F,F,F
2026-06-02,202606022010,20,3,5172,田村 慶,3,3,1,-0.04,0.31,0.35,-0.02,0.01,F,<=.05,F
2026-06-02,202606022010,20,4,4036,金田 諭,4,4,1,0.01,0.26,0.25,-0.04,0.0,F,<=.05,<=.05
2026-06-02,202606022010,20,5,4375,照屋 厚仁,5,5,1,0.0,0.24,0.24,0.01,0.0,<=.05,<=.05,<=.05
2026-06-02,202606022010,20,6,5155,内山 七海,6,6,1,0.0,0.21,0.21,0.0,,<=.05,missing,<=.05
2026-06-02,202606021210,12,1,4812,西野 雄貴,1,1,1,0.01,0.14,0.13,,0.19,missing,.16-.20,<=.05
2026-06-02,202606021210,12,2,4256,渡辺 浩司,2,2,1,0.19,0.11,-0.08,0.01,0.01,<=.05,<=.05,.16-.20
2026-06-02,202606021210,12,3,4553,坪口 竜也,3,3,1,0.01,0.12,0.11,0.19,-0.05,.16-.20,F,<=.05
2026-06-02,202606021210,12,4,5005,石田 貴洋,4,4,1,-0.05,0.09,0.14,0.01,0.09,<=.05,.06-.10,F
2026-06-02,202606021210,12,5,4982,中村 将隆,5,5,1,0.09,0.2,0.11000000000000001,-0.05,0.12,F,.11-.15,.06-.10
2026-06-02,202606021210,12,6,4043,桐本 康臣,6,6,1,0.12,0.26,0.14,0.09,,.06-.10,missing,.11-.15
2026-06-02,202606021910,19,1,4434,田中 辰彦,1,1,1,0.14,0.19,0.04999999999999999,,0.19,missing,.16-.20,.11-.15
2026-06-02,202606021910,19,2,4676,後藤 隼之,2,2,1,0.19,0.17,-0.01999999999999999,0.14,0.1,.11-.15,.06-.10,.16-.20
2026-06-02,202606021910,19,3,4555,富永 大一,3,3,1,0.1,0.12,0.01999999999999999,0.19,0.13,.16-.20,.11-.15,.06-.10
2026-06-02,202606021910,19,4,3458,東 健介,4,4,1,0.13,0.15,0.01999999999999999,0.1,0.03,.06-.10,<=.05,.11-.15
2026-06-02,202606021910,19,5,4578,藤山 雅弘,5,5,1,0.03,0.16,0.13,0.13,0.03,.11-.15,<=.05,<=.05
2026-06-02,202606021910,19,6,4447,深川 麻奈美,6,6,1,0.03,0.23,0.2,0.03,,<=.05,missing,<=.05
2026-06-02,202606020110,01,1,5248,本田 愛,1,1,1,0.03,0.08,0.05,,-0.01,missing,F,<=.05
2026-06-02,202606020110,01,2,4201,佐竹 友樹,2,2,1,-0.01,0.09,0.09999999999999999,0.03,0.04,<=.05,<=.05,F
2026-06-02,202606020110,01,3,4785,木幡 純也,3,3,1,0.04,0.1,0.060000000000000005,-0.01,0.04,F,<=.05,<=.05
2026-06-02,202606020110,01,4,4467,渡邉 俊介,4,4,1,0.04,0.07,0.030000000000000006,0.04,0.09,<=.05,.06-.10,<=.05
2026-06-02,202606020110,01,5,3313,本吉 正樹,5,5,1,0.09,0.12,0.03,0.04,0.07,<=.05,.06-.10,.06-.10
2026-06-02,202606020110,01,6,4090,中村 尊,6,6,1,0.07,0.17,0.1,0.09,,.06-.10,missing,.06-.10
2026-06-02,202606022011,20,1,4544,松田 大志郎,1,1,1,0.28,0.17,-0.11000000000000001,,0.22,missing,>.20,>.20
2026-06-02,202606022011,20,2,4381,田路 朋史,2,2,1,0.22,0.15,-0.07,0.28,0.27,>.20,>.20,>.20
2026-06-02,202606022011,20,3,4224,大橋 栄里佳,3,3,1,0.27,0.31,0.03999999999999998,0.22,0.16,>.20,.16-.20,>.20
2026-06-02,202606022011,20,4,4888,金児 隆太,4,4,1,0.16,0.16,0.0,0.27,0.36,>.20,>.20,.16-.20
2026-06-02,202606022011,20,5,4276,鈴木 勝博,5,5,1,0.36,0.19,-0.16999999999999998,0.16,0.08,.16-.20,.06-.10,>.20
2026-06-02,202606022011,20,6,4489,岩川 仁士,6,6,1,0.08,0.28,0.2,0.36,,>.20,missing,.06-.10
2026-06-02,202606021211,12,1,4237,大峯 豊,1,1,1,0.06,0.19,0.13,,0.15,missing,.11-.15,.06-.10
2026-06-02,202606021211,12,2,5055,眞鳥 章太,2,2,1,0.15,0.21,0.06,0.06,0.14,.06-.10,.11-.15,.11-.15
2026-06-02,202606021211,12,3,4857,加藤 翔馬,3,3,1,0.14,0.28,0.14,0.15,0.06,.11-.15,.06-.10,.11-.15
2026-06-02,202606021211,12,4,4085,荻野 裕介,4,4,1,0.06,0.3,0.24,0.14,0.0,.11-.15,<=.05,.06-.10
2026-06-02,202606021211,12,5,4934,佐々木 翔斗,5,5,1,0.0,0.28,0.28,0.06,0.03,.06-.10,<=.05,<=.05
2026-06-02,202606021211,12,6,3792,田中 豪,6,6,1,0.03,0.29,0.26,0.0,,<=.05,missing,<=.05
2026-06-02,202606021911,19,1,4514,上條 嘉嗣,1,1,1,0.07,0.18,0.10999999999999999,,0.17,missing,.16-.20,.06-.10
2026-06-02,202606021911,19,2,4263,武重 雄介,2,2,1,0.17,0.22,0.04999999999999999,0.07,0.13,.06-.10,.11-.15,.16-.20
2026-06-02,202606021911,19,3,4949,横田 貴満,3,3,1,0.13,0.14,0.010000000000000009,0.17,0.07,.16-.20,.06-.10,.11-.15
2026-06-02,202606021911,19,4,5076,石原 光,4,4,1,0.07,0.15,0.07999999999999999,0.13,0.13,.11-.15,.11-.15,.06-.10
2026-06-02,202606021911,19,5,4421,森作 広大,5,5,1,0.13,0.21,0.07999999999999999,0.07,0.15,.06-.10,.11-.15,.11-.15
2026-06-02,202606021911,19,6,4053,芦澤 望,6,6,1,0.15,0.18,0.03,0.13,,.11-.15,missing,.11-.15
2026-06-02,202606020111,01,1,5002,上田 健太,1,1,1,0.11,0.18,0.06999999999999999,,0.02,missing,<=.05,.11-.15
2026-06-02,202606020111,01,2,4877,鈴谷 一平,2,2,1,0.02,0.19,0.17,0.11,0.02,.11-.15,<=.05,<=.05
2026-06-02,202606020111,01,3,4140,梶野 学志,3,3,1,0.02,0.25,0.23,0.02,0.02,<=.05,<=.05,<=.05
2026-06-02,202606020111,01,4,4057,松井 賢治,4,4,1,0.02,0.24,0.22,0.02,0.11,<=.05,.11-.15,<=.05
2026-06-02,202606020111,01,5,4220,深川 和仁,5,5,1,0.11,0.22,0.11,0.02,-0.1,<=.05,F,.11-.15
2026-06-02,202606020111,01,6,4488,小山 勉,6,6,1,-0.1,0.29,0.39,0.11,,.11-.15,missing,F
2026-06-02,202606022012,20,1,3942,寺田 祥,1,1,1,0.18,0.17,-0.009999999999999981,,0.33,missing,>.20,.16-.20
2026-06-02,202606022012,20,2,3618,海野 ゆかり,2,2,1,0.33,0.19,-0.14,0.18,0.17,.16-.20,.16-.20,>.20
2026-06-02,202606022012,20,3,3703,鳥飼 眞,3,3,1,0.17,0.19,0.01999999999999999,0.33,0.14,>.20,.11-.15,.16-.20
2026-06-02,202606022012,20,4,4543,重木 輝彦,4,4,1,0.14,0.22,0.07999999999999999,0.17,0.16,.16-.20,.16-.20,.11-.15
2026-06-02,202606022012,20,5,4513,河野 真也,5,5,1,0.16,0.21,0.04999999999999999,0.14,0.15,.11-.15,.11-.15,.16-.20
2026-06-02,202606022012,20,6,5064,品川 二千翔,6,6,1,0.15,0.21,0.06,0.16,,.16-.20,missing,.11-.15
2026-06-02,202606021212,12,1,3743,林 美憲,1,1,1,0.12,0.09,-0.03,,0.21,missing,>.20,.11-.15
2026-06-02,202606021212,12,2,3497,後藤 浩,2,2,1,0.21,0.2,-0.009999999999999981,0.12,0.31,.11-.15,>.20,>.20
2026-06-02,202606021212,12,3,3831,安藤 裕貴,3,3,1,0.31,0.11,-0.2,0.21,0.02,>.20,<=.05,>.20
2026-06-02,202606021212,12,4,4664,東口 晃,4,4,1,0.02,0.19,0.17,0.31,0.05,>.20,<=.05,<=.05
2026-06-02,202606021212,12,5,4552,杉山 勝匡,5,5,1,0.05,0.17,0.12000000000000001,0.02,-0.03,<=.05,F,<=.05
2026-06-02,202606021212,12,6,5178,成貞 琳平,6,6,1,-0.03,0.25,0.28,0.05,,<=.05,missing,F
2026-06-02,202606021912,19,1,4759,今泉 友吾,1,1,1,0.12,0.22,0.1,,0.24,missing,>.20,.11-.15
2026-06-02,202606021912,19,2,3988,古川 誠之,2,2,1,0.24,0.18,-0.06,0.12,0.09,.11-.15,.06-.10,>.20
2026-06-02,202606021912,19,3,4264,長尾 章平,3,3,1,0.09,0.19,0.1,0.24,0.22,>.20,>.20,.06-.10
2026-06-02,202606021912,19,4,4260,中越 博紀,4,4,1,0.22,0.15,-0.07,0.09,0.13,.06-.10,.11-.15,>.20
2026-06-02,202606021912,19,5,4376,藤田 靖弘,5,5,1,0.13,0.14,0.010000000000000009,0.22,0.17,>.20,.16-.20,.11-.15
2026-06-02,202606021912,19,6,5096,上原 崚,6,6,1,0.17,0.13,-0.04000000000000001,0.13,,.11-.15,missing,.16-.20
2026-06-02,202606020112,01,1,4504,前田 将太,1,1,1,0.04,0.14,0.1,,0.04,missing,<=.05,<=.05
2026-06-02,202606020112,01,2,4233,亀山 雅幸,2,2,1,0.04,0.19,0.15,0.04,0.05,<=.05,<=.05,<=.05
2026-06-02,202606020112,01,3,4084,杉山 正樹,3,3,1,0.05,0.17,0.12000000000000001,0.04,-0.02,<=.05,F,<=.05
2026-06-02,202606020112,01,4,3833,中辻 博訓,4,4,1,-0.02,0.15,0.16999999999999998,0.05,0.19,<=.05,.16-.20,F
2026-06-02,202606020112,01,5,4581,吉村 誠,5,5,1,0.19,0.15,-0.04000000000000001,-0.02,-0.06,F,F,.16-.20
2026-06-02,202606020112,01,6,4348,宮崎 奨,6,6,1,-0.06,0.18,0.24,0.19,,.16-.20,missing,F
2026-06-03,202606032101,21,1,4079,出畑 孝典,1,1,1,0.05,0.09,0.039999999999999994,,0.14,missing,.11-.15,<=.05
2026-06-03,202606032101,21,2,5148,松本 怜,2,2,1,0.14,0.08,-0.06000000000000001,0.05,0.06,<=.05,.06-.10,.11-.15
2026-06-03,202606032101,21,3,3459,中野 和裕,3,3,1,0.06,0.1,0.04000000000000001,0.14,-0.14,.11-.15,F,.06-.10
2026-06-03,202606032101,21,4,3922,菅沼 佳昭,4,4,1,-0.14,0.12,0.26,0.06,-0.13,.06-.10,F,F
2026-06-03,202606032101,21,5,3859,多羅尾 達之,5,5,1,-0.13,0.18,0.31,-0.14,-0.1,F,F,F
2026-06-03,202606032101,21,6,5451,知念 伶奈,6,6,1,-0.1,0.32,0.42000000000000004,-0.13,,F,missing,F
2026-06-03,202606032102,21,1,4601,森野 正弘,1,1,1,0.01,0.1,0.09000000000000001,,-0.02,missing,F,<=.05
2026-06-03,202606032102,21,2,3685,荒井 輝年,2,2,1,-0.02,0.04,0.06,0.01,0.08,<=.05,.06-.10,F
2026-06-03,202606032102,21,3,5109,川崎 智稔,3,3,1,0.08,0.1,0.020000000000000004,-0.02,0.09,F,.06-.10,.06-.10
2026-06-03,202606032102,21,4,4357,田中 和也,4,4,1,0.09,0.08,-0.009999999999999995,0.08,0.09,.06-.10,.06-.10,.06-.10
2026-06-03,202606032102,21,5,5412,久保田 凪紗,5,5,1,0.09,0.17,0.08000000000000002,0.09,0.18,.06-.10,.16-.20,.06-.10
2026-06-03,202606032102,21,6,5023,久永 祥平,6,6,1,0.18,0.21,0.03,0.09,,.06-.10,missing,.16-.20
2026-06-03,202606032103,21,1,5049,松井 友汰,1,1,1,0.16,0.17,0.010000000000000009,,0.13,missing,.11-.15,.16-.20
2026-06-03,202606032103,21,2,3871,池田 紫乃,2,2,1,0.13,0.2,0.07,0.16,0.15,.16-.20,.11-.15,.11-.15
2026-06-03,202606032103,21,3,4910,中村 泰平,3,3,1,0.15,0.17,0.020000000000000018,0.13,0.17,.11-.15,.16-.20,.11-.15
2026-06-03,202606032103,21,4,4336,松田 竜馬,4,4,1,0.17,0.26,0.09,0.15,0.14,.11-.15,.11-.15,.16-.20
2026-06-03,202606032103,21,5,5039,倉田 茂将,5,5,1,0.14,0.27,0.13,0.17,0.41,.16-.20,>.20,.11-.15
2026-06-03,202606032103,21,6,5446,長嶺 真李愛,6,6,1,0.41,0.47,0.06,0.14,,.11-.15,missing,>.20
2026-06-03,202606032104,21,1,5026,安河内 健,1,1,1,-0.02,0.14,0.16,,-0.02,missing,F,F
2026-06-03,202606032104,21,2,4247,齊藤 優,2,2,1,-0.02,0.17,0.19,-0.02,0.08,F,.06-.10,F
2026-06-03,202606032104,21,3,4523,中村 辰也,3,3,1,0.08,0.19,0.11,-0.02,-0.01,F,F,.06-.10
2026-06-03,202606032104,21,4,5008,羽野 諒,4,4,1,-0.01,0.05,0.060000000000000005,0.08,-0.04,.06-.10,F,F
2026-06-03,202606032104,21,5,5359,佐藤 世那,5,5,1,-0.04,0.15,0.19,-0.01,0.01,F,<=.05,F
2026-06-03,202606032104,21,6,4703,森永 隆,6,6,1,0.01,0.2,0.19,-0.04,,F,missing,<=.05
2026-06-03,202606032105,21,1,4596,葛原 大陽,1,1,1,-0.02,0.11,0.13,,0.18,missing,.16-.20,F
2026-06-03,202606032105,21,2,3224,栗山 繁洋,2,2,1,0.18,0.17,-0.009999999999999981,-0.02,0.18,F,.16-.20,.16-.20
2026-06-03,202606032105,21,3,4143,浦田 晃嗣,3,3,1,0.18,0.14,-0.03999999999999998,0.18,0.05,.16-.20,<=.05,.16-.20
2026-06-03,202606032105,21,4,3502,渡邉 英児,4,4,1,0.05,0.07,0.020000000000000004,0.18,0.12,.16-.20,.11-.15,<=.05
2026-06-03,202606032105,21,5,4359,横川 聖志,5,5,1,0.12,0.03,-0.09,0.05,0.14,<=.05,.11-.15,.11-.15
2026-06-03,202606032105,21,6,4769,馬場 剛,6,6,1,0.14,0.03,-0.11000000000000001,0.12,,.11-.15,missing,.11-.15
2026-06-03,202606031101,11,1,3825,宮嵜 隆太郎,1,1,1,0.05,0.25,0.2,,0.28,missing,>.20,<=.05
2026-06-03,202606031101,11,2,5007,近藤 雄一郎,2,2,1,0.28,0.22,-0.060000000000000026,0.05,0.17,<=.05,.16-.20,>.20
2026-06-03,202606031101,11,3,3617,竹田 広樹,3,3,1,0.17,0.26,0.09,0.28,0.09,>.20,.06-.10,.16-.20
2026-06-03,202606031101,11,4,4700,金子 和之,4,4,1,0.09,0.24,0.15,0.17,0.03,.16-.20,<=.05,.06-.10
2026-06-03,202606031101,11,5,5004,河野 主樹,5,5,1,0.03,0.38,0.35,0.09,0.04,.06-.10,<=.05,<=.05
2026-06-03,202606031101,11,6,5423,高橋 嗣穏,6,6,1,0.04,0.3,0.26,0.03,,<=.05,missing,<=.05
2026-06-03,202606031301,13,1,3797,岩井 繁,1,1,1,-0.08,0.41,0.49,,-0.13,missing,F,F
2026-06-03,202606031301,13,2,4863,三浦 裕貴,2,2,1,-0.13,0.26,0.39,-0.08,0.24,F,>.20,F
2026-06-03,202606031301,13,3,4002,古結 宏,3,3,1,0.24,0.25,0.010000000000000009,-0.13,0.06,F,.06-.10,>.20
2026-06-03,202606031301,13,4,4731,間野 兼礼,4,4,1,0.06,0.15,0.09,0.24,0.19,>.20,.16-.20,.06-.10
2026-06-03,202606031301,13,5,4803,飯田 庄吾,5,5,1,0.19,0.23,0.04000000000000001,0.06,0.17,.06-.10,.16-.20,.16-.20
2026-06-03,202606031301,13,6,5111,三村 岳人,6,6,1,0.17,0.15,-0.020000000000000018,0.19,,.16-.20,missing,.16-.20
2026-06-03,202606032106,21,1,3381,滝沢 芳行,1,1,1,0.12,0.28,0.16000000000000003,,0.24,missing,>.20,.11-.15
2026-06-03,202606032106,21,2,5284,嘉手苅 徹哉,2,2,1,0.24,0.23,-0.009999999999999981,0.12,0.2,.11-.15,.16-.20,>.20
2026-06-03,202606032106,21,3,3999,大瀧 明日香,3,3,1,0.2,0.19,-0.010000000000000009,0.24,0.06,>.20,.06-.10,.16-.20
2026-06-03,202606032106,21,4,4424,松尾 昂明,4,4,1,0.06,0.13,0.07,0.2,0.12,.16-.20,.11-.15,.06-.10
2026-06-03,202606032106,21,5,3621,天野 晶夫,5,5,1,0.12,0.15,0.03,0.06,-0.08,.06-.10,F,.11-.15
2026-06-03,202606032106,21,6,4109,谷津 幸宏,6,6,1,-0.08,0.15,0.22999999999999998,0.12,,.11-.15,missing,F
2026-06-03,202606031302,13,1,5299,西丸 敦基,1,1,1,0.26,0.06,-0.2,,0.21,missing,>.20,>.20
2026-06-03,202606031302,13,2,4051,清水 敦揮,2,2,1,0.21,0.08,-0.13,0.26,0.18,>.20,.16-.20,>.20
