bet_hit,bonus,date,model,period,race_code,return,score,st4,stage1,stage2,straight4,target_hit,tilt4,variant
0,0,2026-08-28,3まくり,latest_month,202608281302,0,55.1,0.5,0,0,0.5,0,,v36
0,0,2026-08-28,4刺され,latest_month,202608281302,0,66.24,0.5,0,0,0.5,0,,baseline
0,0,2026-08-28,4刺され,latest_month,202608281302,0,66.24,0.5,0,0,0.5,0,,v36
0,0.0,2026-08-28,4カドまくり,latest_month,202608281304,0,66.91,0.8,0,0,0.5,0,0.0,baseline
0,0.0,2026-08-28,4カドまくり,latest_month,202608281304,0,66.91,0.8,0,0,0.5,0,0.0,v36
0,0.0,2026-08-28,4カドまくり,latest_month,202608281306,0,71.82,0.0,0,0,0.5,0,0.0,baseline
0,0.0,2026-08-28,4カドまくり,latest_month,202608281306,0,71.82,0.0,0,0,0.5,0,0.0,v36
0,0.0,2026-08-28,4カドまくり,latest_month,202608281307,0,62.68,0.8,0,0,0.5,0,0.0,baseline
0,0.0,2026-08-28,4カドまくり,latest_month,202608281307,0,62.68,0.8,0,0,0.5,0,0.0,v36
1,0,2026-08-28,5頭展開,latest_month,202608281307,75240,56.98,0.5,0,0,0.5,1,,baseline
1,0,2026-08-28,5頭展開,latest_month,202608281307,75240,56.98,0.5,0,0,0.5,1,,v36
0,0,2026-08-28,5頭展開,latest_month,202608281309,0,61.39,0.5,0,0,0.5,0,,baseline
0,0,2026-08-28,5頭展開,latest_month,202608281309,0,61.39,0.5,0,0,0.5,0,,v36
0,0,2026-08-28,3まくり,latest_month,202608281404,0,45.66,0.5,0,0,0.5,0,,baseline
0,0,2026-08-28,3まくり,latest_month,202608281404,0,45.66,0.5,0,0,0.5,0,,v36
0,0,2026-08-28,5頭展開,latest_month,202608281406,0,62.72,0.5,0,0,0.5,0,,baseline
0,0,2026-08-28,5頭展開,latest_month,202608281406,0,62.72,0.5,0,0,0.5,0,,v36
0,0,2026-08-28,5頭展開,latest_month,202608281408,0,55.42,0.5,0,0,0.5,0,,baseline
0,0,2026-08-28,5頭展開,latest_month,202608281408,0,55.42,0.5,0,0,0.5,0,,v36
0,0,2026-08-28,3まくり,latest_month,202608281505,0,52.47,0.5,0,0,0.5,0,,baseline
0,0,2026-08-28,3まくり,latest_month,202608281505,0,52.47,0.5,0,0,0.5,0,,v36
0,0,2026-08-28,3まくり,latest_month,202608282302,0,56.78,0.5,0,0,0.5,0,,baseline
0,0,2026-08-28,3まくり,latest_month,202608282302,0,56.78,0.5,0,0,0.5,0,,v36
0,0,2026-08-28,3まくり,latest_month,202608282303,0,62.73,0.5,0,0,0.5,0,,baseline
0,0,2026-08-28,3まくり,latest_month,202608282303,0,62.73,0.5,0,0,0.5,0,,v36
0,0.0,2026-08-29,4カドまくり,latest_month,202608290408,0,62.99,0.6,0,0,1.0,0,0.0,baseline
0,0.0,2026-08-29,4カドまくり,latest_month,202608290408,0,62.99,0.6,0,0,1.0,0,0.0,v36
0,0,2026-08-29,5頭展開,latest_month,202608290409,0,66.41,0.5,0,0,0.5,0,,baseline
0,0,2026-08-29,5頭展開,latest_month,202608290409,0,66.41,0.5,0,0,0.5,0,,v36
0,0,2026-08-29,4刺され,latest_month,202608290503,0,65.96,0.5,0,0,0.5,0,,baseline
0,0,2026-08-29,4刺され,latest_month,202608290503,0,65.96,0.5,0,0,0.5,0,,v36
1,0,2026-08-29,5頭展開,latest_month,202608290511,13880,59.39,0.5,0,0,0.5,1,,baseline
1,0,2026-08-29,5頭展開,latest_month,202608290511,13880,59.39,0.5,0,0,0.5,1,,v36
0,0,2026-08-29,3まくり,latest_month,202608290512,0,50.81,0.5,0,0,0.5,0,,baseline
0,0,2026-08-29,3まくり,latest_month,202608290512,0,50.81,0.5,0,0,0.5,0,,v36
0,0,2026-08-29,5頭展開,latest_month,202608290512,0,63.76,0.5,0,0,0.5,0,,baseline
0,0,2026-08-29,5頭展開,latest_month,202608290512,0,63.76,0.5,0,0,0.5,0,,v36
0,0,2026-08-29,5頭展開,latest_month,202608290711,0,61.81,0.5,0,0,0.5,0,,baseline
0,0,2026-08-29,5頭展開,latest_month,202608290711,0,61.81,0.5,0,0,0.5,0,,v36
0,0,2026-08-29,3まくり,latest_month,202608291110,0,48.21,0.5,0,0,0.5,0,,baseline
0,0,2026-08-29,3まくり,latest_month,202608291110,0,48.21,0.5,0,0,0.5,0,,v36
0,0.0,2026-08-29,4カドまくり,latest_month,202608291305,0,56.1,0.6,0,0,0.5,0,0.0,baseline
0,0.0,2026-08-29,4カドまくり,latest_month,202608291305,0,56.1,0.6,0,0,0.5,0,0.0,v36
0,0,2026-08-29,3まくり,latest_month,202608291309,0,57.54,0.5,0,0,0.5,0,,baseline
0,0,2026-08-29,3まくり,latest_month,202608291309,0,57.54,0.5,0,0,0.5,0,,v36
0,0.0,2026-08-29,4カドまくり,latest_month,202608291310,0,75.76,0.8,0,0,0.5,0,0.0,baseline
0,0.0,2026-08-29,4カドまくり,latest_month,202608291310,0,75.76,0.8,0,0,0.5,0,0.0,v36
0,0,2026-08-29,5頭展開,latest_month,202608291310,0,69.73,0.5,0,0,0.5,0,,baseline
0,0,2026-08-29,5頭展開,latest_month,202608291310,0,69.73,0.5,0,0,0.5,0,,v36
0,0,2026-08-29,5頭展開,latest_month,202608291607,0,63.31,0.5,0,0,0.5,0,,baseline
0,0,2026-08-29,5頭展開,latest_month,202608291607,0,63.31,0.5,0,0,0.5,0,,v36
0,0.0,2026-08-29,4カドまくり,latest_month,202608291704,0,55.31,1.0,0,0,0.6,0,-0.5,baseline
0,0.0,2026-08-29,4カドまくり,latest_month,202608291704,0,55.31,1.0,0,0,0.6,0,-0.5,v36
0,0,2026-08-29,3まくり,latest_month,202608291707,0,53.16,0.5,0,0,0.5,0,,baseline
0,0,2026-08-29,3まくり,latest_month,202608291707,0,53.16,0.5,0,0,0.5,0,,v36
0,0.0,2026-08-29,4カドまくり,latest_month,202608291905,0,61.16,0.6,0,0,0.4,0,0.0,baseline
0,0.0,2026-08-29,4カドまくり,latest_month,202608291905,0,61.16,0.6,0,0,0.4,0,0.0,v36
0,0,2026-08-30,5頭展開,latest_month,202608300508,0,61.8,0.5,0,0,0.5,0,,baseline
0,0,2026-08-30,5頭展開,latest_month,202608300508,0,61.8,0.5,0,0,0.5,0,,v36
0,0.0,2026-08-30,4カドまくり,latest_month,202608300511,0,68.35,0.4,0,0,0.2,0,-0.5,baseline
0,0.0,2026-08-30,4カドまくり,latest_month,202608300511,0,68.35,0.4,0,0,0.2,0,-0.5,v36
0,0,2026-08-30,5頭展開,latest_month,202608300511,0,67.49,0.5,0,0,0.5,0,,baseline
0,0,2026-08-30,5頭展開,latest_month,202608300511,0,67.49,0.5,0,0,0.5,0,,v36
0,0.0,2026-08-30,4カドまくり,latest_month,202608300608,0,74.43,0.4,0,0,0.2,0,-0.5,baseline
0,0.0,2026-08-30,4カドまくり,latest_month,202608300608,0,74.43,0.4,0,0,0.2,0,-0.5,v36
1,0.0,2026-08-30,4カドまくり,latest_month,202608300611,17580,46.02,0.8,0,0,0.8,1,-0.5,baseline
1,0.0,2026-08-30,4カドまくり,latest_month,202608300611,17580,46.02,0.8,0,0,0.8,1,-0.5,v36
0,0,2026-08-30,5頭展開,latest_month,202608300703,0,64.79,0.5,0,0,0.5,0,,baseline
0,0,2026-08-30,5頭展開,latest_month,202608300703,0,64.79,0.5,0,0,0.5,0,,v36
0,0,2026-08-30,4刺され,latest_month,202608300707,0,69.57,0.5,0,0,0.5,0,,baseline
0,0,2026-08-30,4刺され,latest_month,202608300707,0,69.57,0.5,0,0,0.5,0,,v36
0,0,2026-08-30,5頭展開,latest_month,202608300710,0,60.75,0.5,0,0,0.5,0,,baseline
0,0,2026-08-30,5頭展開,latest_month,202608300710,0,60.75,0.5,0,0,0.5,0,,v36
1,0,2026-08-30,3まくり,latest_month,202608300810,9990,60.79,0.5,0,0,0.5,0,,baseline
1,0,2026-08-30,3まくり,latest_month,202608300810,9990,60.79,0.5,0,0,0.5,0,,v36
0,0,2026-08-30,3まくり,latest_month,202608301411,0,43.81,0.5,0,0,0.5,0,,baseline
0,0,2026-08-30,3まくり,latest_month,202608301411,0,43.81,0.5,0,0,0.5,0,,v36
1,0,2026-08-30,3まくり,latest_month,202608301605,19890,41.65,0.5,0,0,0.5,1,,baseline
1,0,2026-08-30,3まくり,latest_month,202608301605,19890,41.65,0.5,0,0,0.5,1,,v36
0,0.0,2026-08-30,4カドまくり,latest_month,202608301609,0,60.54,0.4,0,0,0.6,0,0.0,baseline
0,0.0,2026-08-30,4カドまくり,latest_month,202608301609,0,60.54,0.4,0,0,0.6,0,0.0,v36
0,0,2026-08-30,5頭展開,latest_month,202608301902,0,53.78,0.5,0,0,0.5,0,,baseline
0,0,2026-08-30,5頭展開,latest_month,202608301902,0,53.78,0.5,0,0,0.5,0,,v36
1,0.0,2026-08-30,4カドまくり,latest_month,202608301905,41550,43.83,1.0,0,0,0.4,1,0.0,baseline
1,0.0,2026-08-30,4カドまくり,latest_month,202608301905,41550,43.83,1.0,0,0,0.4,1,0.0,v36
0,0,2026-08-30,3まくり,latest_month,202608302103,0,63.18,0.5,0,0,0.5,1,,baseline
0,0,2026-08-30,3まくり,latest_month,202608302103,0,63.18,0.5,0,0,0.5,1,,v36
0,0,2026-08-30,3まくり,latest_month,202608302105,0,54.64,0.5,0,0,0.5,0,,baseline
0,0,2026-08-30,3まくり,latest_month,202608302105,0,54.64,0.5,0,0,0.5,0,,v36
1,0.0,2026-08-30,4カドまくり,latest_month,202608302106,16800,50.17,0.4,0,0,0.8,1,0.0,baseline
1,0.0,2026-08-30,4カドまくり,latest_month,202608302106,16800,50.17,0.4,0,0,0.8,1,0.0,v36
0,0,2026-08-30,5頭展開,latest_month,202608302106,0,53.84,0.5,0,0,0.5,0,,baseline
0,0,2026-08-30,5頭展開,latest_month,202608302106,0,53.84,0.5,0,0,0.5,0,,v36
0,0,2026-08-30,3まくり,latest_month,202608302304,0,47.4,0.5,0,0,0.5,0,,baseline
0,0,2026-08-30,3まくり,latest_month,202608302304,0,47.4,0.5,0,0,0.5,0,,v36
0,0,2026-08-31,3まくり,latest_month,202608310403,0,61.07,0.5,0,0,0.5,0,,baseline
0,0,2026-08-31,3まくり,latest_month,202608310403,0,61.07,0.5,0,0,0.5,0,,v36
0,0,2026-08-31,3まくり差し,latest_month,202608310403,0,61.07,0.5,0,0,0.5,0,,baseline
0,0,2026-08-31,3まくり差し,latest_month,202608310403,0,61.07,0.5,0,0,0.5,0,,v36
0,0.0,2026-08-31,4カドまくり,latest_month,202608310409,0,61.68,0.8,0,0,0.0,0,0.0,baseline
0,0.0,2026-08-31,4カドまくり,latest_month,202608310409,0,61.68,0.8,0,0,0.0,0,0.0,v36
0,0,2026-08-31,5頭展開,latest_month,202608310409,0,56.35,0.5,0,0,0.5,0,,baseline
0,0,2026-08-31,5頭展開,latest_month,202608310409,0,56.35,0.5,0,0,0.5,0,,v36
1,0,2026-08-31,3まくり,latest_month,202608310506,9100,58.73,0.5,0,0,0.5,0,,baseline
1,0,2026-08-31,3まくり,latest_month,202608310506,9100,58.73,0.5,0,0,0.5,0,,v36
0,0,2026-08-31,3まくり,latest_month,202608310609,0,64.3,0.5,0,0,0.5,0,,baseline
0,0,2026-08-31,3まくり,latest_month,202608310609,0,64.3,0.5,0,0,0.5,0,,v36
0,0,2026-08-31,3まくり,latest_month,202608310610,0,58.02,0.5,0,0,0.5,1,,baseline
0,0,2026-08-31,3まくり,latest_month,202608310610,0,58.02,0.5,0,0,0.5,1,,v36
0,0.0,2026-08-31,4カドまくり,latest_month,202608310705,0,57.44,0.0,0,0,1.0,0,0.0,baseline
0,0.0,2026-08-31,4カドまくり,latest_month,202608310705,0,57.44,0.0,0,0,1.0,0,0.0,v36
0,0,2026-08-31,3まくり,latest_month,202608310706,0,59.46,0.5,0,0,0.5,0,,baseline
0,0,2026-08-31,3まくり,latest_month,202608310706,0,59.46,0.5,0,0,0.5,0,,v36
1,0.0,2026-08-31,4カドまくり,latest_month,202608310804,11450,56.54,1.0,0,0,0.5,1,0.0,baseline
1,0.0,2026-08-31,4カドまくり,latest_month,202608310804,11450,56.54,1.0,0,0,0.5,1,0.0,v36
0,0,2026-08-31,5頭展開,latest_month,202608310804,0,62.25,0.5,0,0,0.5,0,,baseline
0,0,2026-08-31,5頭展開,latest_month,202608310804,0,62.25,0.5,0,0,0.5,0,,v36
1,0,2026-08-31,5頭展開,latest_month,202608310806,28380,63.65,0.5,0,0,0.5,1,,baseline
1,0,2026-08-31,5頭展開,latest_month,202608310806,28380,63.65,0.5,0,0,0.5,1,,v36
0,0,2026-08-31,3まくり,latest_month,202608311105,0,56.11,0.5,0,0,0.5,0,,baseline
0,0,2026-08-31,3まくり,latest_month,202608311105,0,56.11,0.5,0,0,0.5,0,,v36
0,0,2026-08-31,3まくり,latest_month,202608311609,0,47.17,0.5,0,0,0.5,0,,baseline
0,0,2026-08-31,3まくり,latest_month,202608311609,0,47.17,0.5,0,0,0.5,0,,v36
0,0,2026-08-31,5頭展開,latest_month,202608311612,0,53.29,0.5,0,0,0.5,0,,baseline
0,0,2026-08-31,5頭展開,latest_month,202608311612,0,53.29,0.5,0,0,0.5,0,,v36
0,0,2026-08-31,5頭展開,latest_month,202608311812,0,60.92,0.5,0,0,0.5,0,,baseline
0,0,2026-08-31,5頭展開,latest_month,202608311812,0,60.92,0.5,0,0,0.5,0,,v36
0,0.0,2026-08-31,4カドまくり,latest_month,202608311903,0,66.18,0.0,0,0,0.8,0,0.0,baseline
0,0.0,2026-08-31,4カドまくり,latest_month,202608311903,0,66.18,0.0,0,0,0.8,0,0.0,v36
0,0,2026-08-31,5頭展開,latest_month,202608311903,0,64.52,0.5,0,0,0.5,0,,baseline
0,0,2026-08-31,5頭展開,latest_month,202608311903,0,64.52,0.5,0,0,0.5,0,,v36
0,0.0,2026-08-31,4カドまくり,latest_month,202608311911,0,60.5,0.8,0,0,0.6,0,0.0,baseline
0,0.0,2026-08-31,4カドまくり,latest_month,202608311911,0,60.5,0.8,0,0,0.6,0,0.0,v36
0,0.0,2026-08-31,4カドまくり,latest_month,202608312010,0,54.25,0.6,0,0,0.8,0,-0.5,baseline
0,0.0,2026-08-31,4カドまくり,latest_month,202608312010,0,54.25,0.6,0,0,0.8,0,-0.5,v36
0,0.0,2026-08-31,4カドまくり,latest_month,202608312109,0,57.14,0.4,0,0,0.6,0,0.0,baseline
0,0.0,2026-08-31,4カドまくり,latest_month,202608312109,0,57.14,0.4,0,0,0.6,0,0.0,v36
1,0,2026-08-31,5頭展開,latest_month,202608312109,19260,68.32,0.5,0,0,0.5,1,,baseline
1,0,2026-08-31,5頭展開,latest_month,202608312109,19260,68.32,0.5,0,0,0.5,1,,v36
0,0,2026-09-01,3まくり,latest_month,202609010505,0,62.09,0.5,0,0,0.5,0,,baseline
0,0,2026-09-01,3まくり,latest_month,202609010505,0,62.09,0.5,0,0,0.5,0,,v36
0,0,2026-09-01,4刺され,latest_month,202609010505,0,63.65,0.5,0,0,0.5,0,,baseline
0,0,2026-09-01,4刺され,latest_month,202609010505,0,63.65,0.5,0,0,0.5,0,,v36
0,0,2026-09-01,3まくり,latest_month,202609010507,0,63.04,0.5,0,0,0.5,0,,baseline
0,0,2026-09-01,3まくり,latest_month,202609010507,0,63.04,0.5,0,0,0.5,0,,v36
0,0,2026-09-01,3まくり差し,latest_month,202609010602,0,63.76,0.5,0,0,0.5,0,,baseline
0,0,2026-09-01,3まくり差し,latest_month,202609010602,0,63.76,0.5,0,0,0.5,0,,v36
0,0.0,2026-09-01,4カドまくり,latest_month,202609010603,0,73.12,1.0,0,0,0.0,0,0.0,baseline
0,0.0,2026-09-01,4カドまくり,latest_month,202609010603,0,73.12,1.0,0,0,0.0,0,0.0,v36
1,0,2026-09-01,3まくり,latest_month,202609010605,18000,64.12,0.5,0,0,0.5,0,,baseline
1,0,2026-09-01,3まくり,latest_month,202609010605,18000,64.12,0.5,0,0,0.5,0,,v36
0,0,2026-09-01,5頭展開,latest_month,202609010702,0,65.66,0.5,0,0,0.5,0,,baseline
0,0,2026-09-01,5頭展開,latest_month,202609010702,0,65.66,0.5,0,0,0.5,0,,v36
0,0.0,2026-09-01,4カドまくり,latest_month,202609010802,0,60.94,0.8,0,0,0.5,0,-0.5,baseline
0,0.0,2026-09-01,4カドまくり,latest_month,202609010802,0,60.94,0.8,0,0,0.5,0,-0.5,v36
0,5.0,2026-09-01,4カドまくり,latest_month,202609010804,0,54.93,1.0,1,0,0.5,0,0.5,baseline
0,5.0,2026-09-01,4カドまくり,latest_month,202609010804,0,59.93,1.0,1,0,0.5,0,0.5,v36
0,0,2026-09-01,5頭展開,latest_month,202609010804,0,62.24,0.5,0,0,0.5,0,,baseline
0,0,2026-09-01,5頭展開,latest_month,202609010804,0,62.24,0.5,0,0,0.5,0,,v36
0,0,2026-09-01,5頭展開,latest_month,202609010806,0,62.24,0.5,0,0,0.5,0,,baseline
0,0,2026-09-01,5頭展開,latest_month,202609010806,0,62.24,0.5,0,0,0.5,0,,v36
0,0,2026-09-01,5頭展開,latest_month,202609010812,0,65.18,0.5,0,0,0.5,0,,baseline
0,0,2026-09-01,5頭展開,latest_month,202609010812,0,65.18,0.5,0,0,0.5,0,,v36
1,0,2026-09-01,3まくり,latest_month,202609011203,18400,53.61,0.5,0,0,0.5,1,,baseline
1,0,2026-09-01,3まくり,latest_month,202609011203,18400,53.61,0.5,0,0,0.5,1,,v36
0,0,2026-09-01,4刺され,latest_month,202609011210,0,61.44,0.5,0,0,0.5,0,,baseline
0,0,2026-09-01,4刺され,latest_month,202609011210,0,61.44,0.5,0,0,0.5,0,,v36
0,0,2026-09-01,5頭展開,latest_month,202609011211,0,60.3,0.5,0,0,0.5,0,,baseline
0,0,2026-09-01,5頭展開,latest_month,202609011211,0,60.3,0.5,0,0,0.5,0,,v36
0,0,2026-09-01,5頭展開,latest_month,202609011303,0,61.79,0.5,0,0,0.5,0,,baseline
0,0,2026-09-01,5頭展開,latest_month,202609011303,0,61.79,0.5,0,0,0.5,0,,v36
0,0,2026-09-01,5頭展開,latest_month,202609011604,0,61.31,0.5,0,0,0.5,0,,baseline
0,0,2026-09-01,5頭展開,latest_month,202609011604,0,61.31,0.5,0,0,0.5,0,,v36
0,0,2026-09-01,5頭展開,latest_month,202609011907,0,67.06,0.5,0,0,0.5,0,,baseline
0,0,2026-09-01,5頭展開,latest_month,202609011907,0,67.06,0.5,0,0,0.5,0,,v36
0,0,2026-09-01,5頭展開,latest_month,202609011909,0,62.67,0.5,0,0,0.5,0,,baseline
0,0,2026-09-01,5頭展開,latest_month,202609011909,0,62.67,0.5,0,0,0.5,0,,v36
0,0.0,2026-09-01,4カドまくり,latest_month,202609012003,0,48.51,0.8,0,0,0.4,0,0.0,baseline
0,0.0,2026-09-01,4カドまくり,latest_month,202609012003,0,48.51,0.8,0,0,0.4,0,0.0,v36
0,0,2026-09-01,3まくり,latest_month,202609012012,0,57.9,0.5,0,0,0.5,0,,baseline
0,0,2026-09-01,3まくり,latest_month,202609012012,0,57.9,0.5,0,0,0.5,0,,v36
0,0.0,2026-09-01,4カドまくり,latest_month,202609012101,0,53.95,0.0,0,0,0.4,0,0.0,baseline
0,0.0,2026-09-01,4カドまくり,latest_month,202609012101,0,53.95,0.0,0,0,0.4,0,0.0,v36
1,0,2026-09-01,3まくり,latest_month,202609012405,18970,56.41,0.5,0,0,0.5,0,,baseline
1,0,2026-09-01,3まくり,latest_month,202609012405,18970,56.41,0.5,0,0,0.5,0,,v36
0,0,2026-09-02,3まくり,latest_month,202609020506,0,57.67,0.5,0,0,0.5,0,,baseline
0,0,2026-09-02,3まくり,latest_month,202609020506,0,57.67,0.5,0,0,0.5,0,,v36
0,0,2026-09-02,5頭展開,latest_month,202609020510,0,64.19,0.5,0,0,0.5,0,,baseline
0,0,2026-09-02,5頭展開,latest_month,202609020510,0,64.19,0.5,0,0,0.5,0,,v36
0,0.0,2026-09-02,4カドまくり,latest_month,202609020608,0,69.5,1.0,0,0,1.0,0,0.0,baseline
0,0.0,2026-09-02,4カドまくり,latest_month,202609020608,0,69.5,1.0,0,0,1.0,0,0.0,v36
0,0.0,2026-09-02,4カドまくり,latest_month,202609020803,0,60.44,0.8,0,0,0.5,0,0.0,baseline
0,0.0,2026-09-02,4カドまくり,latest_month,202609020803,0,60.44,0.8,0,0,0.5,0,0.0,v36
1,0,2026-09-02,5頭展開,latest_month,202609020803,28350,67.21,0.5,0,0,0.5,1,,baseline
1,0,2026-09-02,5頭展開,latest_month,202609020803,28350,67.21,0.5,0,0,0.5,1,,v36
0,0,2026-09-02,5頭展開,latest_month,202609020804,0,59.86,0.5,0,0,0.5,0,,baseline
0,0,2026-09-02,5頭展開,latest_month,202609020804,0,59.86,0.5,0,0,0.5,0,,v36
1,0.0,2026-09-02,4カドまくり,latest_month,202609020809,19960,48.47,0.4,0,0,0.5,1,-0.5,baseline
1,0.0,2026-09-02,4カドまくり,latest_month,202609020809,19960,48.47,0.4,0,0,0.5,1,-0.5,v36
1,0.0,2026-09-02,4カドまくり,latest_month,202609021204,9950,66.16,0.4,0,0,0.5,0,-0.5,baseline
1,0.0,2026-09-02,4カドまくり,latest_month,202609021204,9950,66.16,0.4,0,0,0.5,0,-0.5,v36
0,0,2026-09-02,5頭展開,latest_month,202609021306,0,62.23,0.5,0,0,0.5,0,,baseline
0,0,2026-09-02,5頭展開,latest_month,202609021306,0,62.23,0.5,0,0,0.5,0,,v36
1,0,2026-09-02,5頭展開,latest_month,202609021603,16800,68.8,0.5,0,0,0.5,1,,baseline
1,0,2026-09-02,5頭展開,latest_month,202609021603,16800,68.8,0.5,0,0,0.5,1,,v36
0,0,2026-09-02,3まくり,latest_month,202609021704,0,45.63,0.5,0,0,0.5,0,,baseline
0,0,2026-09-02,3まくり,latest_month,202609021704,0,45.63,0.5,0,0,0.5,0,,v36
0,0.0,2026-09-02,4カドまくり,latest_month,202609021803,0,64.83,1.0,0,0,0.5,0,0.0,baseline
0,0.0,2026-09-02,4カドまくり,latest_month,202609021803,0,64.83,1.0,0,0,0.5,0,0.0,v36
0,0,2026-09-02,5頭展開,latest_month,202609021803,0,71.29,0.5,0,0,0.5,0,,baseline
0,0,2026-09-02,5頭展開,latest_month,202609021803,0,71.29,0.5,0,0,0.5,0,,v36
0,0.0,2026-09-02,4カドまくり,latest_month,202609022206,0,50.41,0.2,0,0,0.8,0,0.0,baseline
0,0.0,2026-09-02,4カドまくり,latest_month,202609022206,0,50.41,0.2,0,0,0.8,0,0.0,v36
0,0.0,2026-09-02,4カドまくり,latest_month,202609022207,0,68.6,0.2,0,0,0.4,0,0.0,baseline
0,0.0,2026-09-02,4カドまくり,latest_month,202609022207,0,68.6,0.2,0,0,0.4,0,0.0,v36
