actual_combo,actual_ticket_rank20,current_rank20,date,entry_course,entry_source,entry_status,escape_hit,ex_margin23,has_orig,has_stt,has_tkz,head,head_hit,kimarite,margin2,margin23,margin3,margin_all,month,one_direct,one_ex,one_grade,one_lap,one_local,one_meet_st_strength,one_motor,one_nst_strength,one_orig_avg,one_past_win,one_score,one_st,one_straight,one_turn,one_waku_sr_strength,one_waku_wr,one_wr,order_l00,order_l10,order_l20,order_l30,order_l40,order_l50,p1,p109,p1_refit_audit,payout100,period,race,race_code,rank_l00,rank_l05,rank_l10,rank_l15,rank_l20,rank_l25,rank_l30,rank_l40,rank_l50,ranked_others,role_train_headwins,st_margin2,st_margin23,st_margin3,straight_margin23,threat2,threat23_max,threat3,threat4,threat5,threat6,threat_all_max,tickets20_display,turn_margin23,v110_lambda_selected,v110_month,v110_rank20,v115_filter_p,v115_phase,v115_selected_A,v115_selected_S,v115_threshold,valid_payout,valid_result,venue,winner
1-2-6,7,7,2026-07-08,1,snapshot,same,1,0.8,1,1,1,1,1,逃げ,0.17916153246753241,0.17916153246753241,0.2991136363636364,-0.006078818181818213,2026-07,0.7866666666666666,1.0,1.0,1.0,0.5272727272727273,0.6249999999999999,0.47514285714285714,0.7142857142857141,0.7333333333333334,0.7,0.7195418181818182,0.19999999999999996,0.19999999999999996,1.0,0.64,1,0.53,1-4-6;1-6-4;1-4-2;1-2-4;1-4-5;1-6-2;1-2-6;1-4-3;1-5-4;1-6-5;1-5-6;1-6-3;1-3-4;1-2-5;1-5-2;1-3-6;1-2-3;1-3-2;1-5-3;1-3-5,1-4-6;1-6-4;1-4-2;1-2-4;1-4-5;1-6-2;1-2-6;1-4-3;1-5-4;1-6-5;1-3-4;1-5-6;1-6-3;1-2-5;1-5-2;1-2-3;1-3-6;1-3-2;1-5-3;1-3-5,1-4-6;1-4-2;1-6-4;1-2-4;1-4-5;1-4-3;1-2-6;1-6-2;1-5-4;1-6-5;1-3-4;1-2-5;1-5-6;1-6-3;1-2-3;1-5-2;1-3-6;1-3-2;1-5-3;1-3-5,1-4-6;1-4-2;1-2-4;1-6-4;1-4-5;1-4-3;1-2-6;1-6-2;1-5-4;1-3-4;1-2-5;1-6-5;1-2-3;1-5-6;1-6-3;1-5-2;1-3-6;1-3-2;1-3-5;1-5-3,1-4-2;1-4-6;1-2-4;1-6-4;1-4-5;1-4-3;1-2-6;1-6-2;1-5-4;1-3-4;1-2-5;1-2-3;1-6-5;1-5-2;1-6-3;1-5-6;1-3-2;1-3-6;1-3-5;1-5-3,1-4-2;1-4-6;1-2-4;1-4-5;1-6-4;1-4-3;1-2-6;1-3-4;1-6-2;1-5-4;1-2-5;1-2-3;1-3-2;1-5-2;1-3-6;1-6-5;1-6-3;1-5-6;1-3-5;1-5-3,0.6682989,0.67130308,,3340,holdout3,11R,202607081111,7,7,7,6,7,7,7,7,7,4-6-2-5-3,19050,-0.8,-0.8,-0.20000000000000007,-0.6000000000000001,0.5403802857142858,0.5403802857142858,0.42042818181818176,0.7256206363636364,0.44697228571428566,0.5661267922077922,0.7256206363636364,1-4-6;1-6-4;1-4-2;1-2-4;1-4-5;1-6-2;1-2-6;1-4-3;1-5-4;1-6-5;1-5-6;1-6-3;1-3-4;1-2-5;1-5-2;1-3-6;1-2-3;1-3-2;1-5-3;1-3-5,0.4,0.5,2026-07,7,0.46077086857371596,VALIDATION,0,0,0.575,1,1,11,1
5-1-4,0,0,2026-07-08,1,snapshot,same,0,-1.0,1,1,1,1,0,まくり差し,0.035647532467532606,0.035647532467532606,0.07659314285714292,0.008212584415584478,2026-07,0.39,0.0,1.0,1.0,0.9672727272727273,0,0.7006285714285715,0.5714285714285713,0.6,0.8,0.7247772467532468,0.6,0.19999999999999996,0.6,0.5,1,0.6140000000000001,1-5-2;1-2-5;1-5-3;1-3-5;1-5-4;1-2-3;1-3-2;1-5-6;1-4-5;1-2-4;1-4-2;1-2-6;1-6-5;1-3-4;1-4-3;1-6-2;1-3-6;1-6-3;1-4-6;1-6-4,1-5-2;1-2-5;1-5-3;1-3-5;1-5-4;1-2-3;1-3-2;1-2-4;1-5-6;1-4-5;1-4-2;1-2-6;1-3-4;1-6-5;1-4-3;1-6-2;1-3-6;1-6-3;1-4-6;1-6-4,1-5-2;1-2-5;1-5-3;1-3-5;1-2-3;1-5-4;1-3-2;1-2-4;1-4-5;1-5-6;1-4-2;1-2-6;1-3-4;1-4-3;1-6-5;1-3-6;1-6-2;1-6-3;1-4-6;1-6-4,1-2-5;1-5-2;1-5-3;1-3-5;1-2-3;1-3-2;1-5-4;1-2-4;1-4-5;1-5-6;1-4-2;1-2-6;1-3-4;1-4-3;1-6-5;1-3-6;1-6-2;1-6-3;1-4-6;1-6-4,1-2-5;1-5-2;1-5-3;1-2-3;1-3-5;1-3-2;1-5-4;1-2-4;1-4-5;1-4-2;1-3-4;1-5-6;1-2-6;1-4-3;1-3-6;1-6-5;1-6-2;1-6-3;1-4-6;1-6-4,1-2-5;1-5-2;1-2-3;1-3-5;1-5-3;1-3-2;1-2-4;1-5-4;1-4-5;1-4-2;1-3-4;1-2-6;1-4-3;1-5-6;1-3-6;1-6-5;1-6-2;1-6-3;1-4-6;1-6-4,0.48857615,0.50144595,,20310,holdout3,12R,202607081112,0,0,0,0,0,0,0,0,0,5-2-3-4-6,19050,-0.20000000000000007,-0.4,-0.4,-0.6000000000000001,0.6891297142857142,0.6891297142857142,0.6481841038961039,0.6058455714285713,0.7165646623376624,0.5400690519480519,0.7165646623376624,1-5-2;1-2-5;1-5-3;1-3-5;1-5-4;1-2-3;1-3-2;1-5-6;1-4-5;1-2-4;1-4-2;1-2-6;1-6-5;1-3-4;1-4-3;1-6-2;1-3-6;1-6-3;1-4-6;1-6-4,0.4,0.5,2026-07,0,0.46551166621075446,VALIDATION,0,0,0.575,1,1,11,5
1-5-4,12,12,2026-07-08,1,snapshot,same,1,-0.20000000000000007,1,1,1,1,1,逃げ,0.16865164935064947,0.03907433116883119,0.03907433116883119,0.03907433116883119,2026-07,0.45999999999999996,0.6,0.38,0.19999999999999996,0.44909090909090904,0.5833333333333334,0.732,0.5714285714285713,0.19999999999999996,0.6,0.5418058441558442,0.8,0.5,0.19999999999999996,0.6799999999999999,0.975,0.31400000000000006,1-3-5;1-5-3;1-3-6;1-6-3;1-3-2;1-5-6;1-6-5;1-3-4;1-2-3;1-5-2;1-2-5;1-5-4;1-4-3;1-6-2;1-2-6;1-4-5;1-6-4;1-4-6;1-2-4;1-4-2,1-3-5;1-5-3;1-3-6;1-3-2;1-6-3;1-5-6;1-3-4;1-2-3;1-6-5;1-5-2;1-2-5;1-5-4;1-4-3;1-6-2;1-2-6;1-4-5;1-6-4;1-4-6;1-2-4;1-4-2,1-3-5;1-5-3;1-3-6;1-3-2;1-6-3;1-2-3;1-3-4;1-5-6;1-6-5;1-5-2;1-2-5;1-4-3;1-5-4;1-2-6;1-6-2;1-4-5;1-6-4;1-2-4;1-4-6;1-4-2,1-3-5;1-5-3;1-3-6;1-3-2;1-2-3;1-6-3;1-3-4;1-5-6;1-5-2;1-2-5;1-6-5;1-4-3;1-2-6;1-5-4;1-6-2;1-4-5;1-2-4;1-6-4;1-4-6;1-4-2,1-3-5;1-5-3;1-3-2;1-3-6;1-2-3;1-3-4;1-6-3;1-2-5;1-5-2;1-5-6;1-6-5;1-4-3;1-2-6;1-5-4;1-6-2;1-4-5;1-2-4;1-6-4;1-4-2;1-4-6,1-3-5;1-3-2;1-3-6;1-5-3;1-2-3;1-3-4;1-6-3;1-2-5;1-5-2;1-5-6;1-2-6;1-4-3;1-6-5;1-5-4;1-6-2;1-2-4;1-4-5;1-4-2;1-6-4;1-4-6,0.65922678,0.64315399,,6820,holdout3,01R,202607081201,12,12,12,13,13,14,14,14,14,3-5-6-2-4,19050,0.20000000000000007,0.20000000000000007,0.6000000000000001,0.0,0.37315419480519474,0.502731512987013,0.502731512987013,0.22981214285714288,0.3888292857142857,0.37603657142857144,0.502731512987013,1-3-5;1-5-3;1-3-6;1-6-3;1-3-2;1-5-6;1-6-5;1-3-4;1-2-3;1-5-2;1-2-5;1-5-4;1-4-3;1-6-2;1-2-6;1-4-5;1-6-4;1-4-6;1-2-4;1-4-2,-0.8,0.5,2026-07,14,0.5313576703682488,VALIDATION,0,0,0.575,1,1,12,1
1-2-6,2,2,2026-07-08,1,snapshot,same,1,-0.4,1,1,1,1,1,逃げ,-0.060099376623376555,-0.060099376623376555,0.19318571428571435,-0.2128867922077921,2026-07,0.30000000000000004,0.4,0.38,0.0,0.37999999999999995,0.75,0.20954285714285711,0.5714285714285713,0.0,0.4,0.3841158571428572,0.8,0.5,0.0,0.42000000000000004,0.6625,0.3460000000000001,1-6-2;1-2-6;1-6-5;1-5-6;1-6-4;1-2-5;1-5-2;1-6-3;1-4-6;1-2-4;1-4-2;1-2-3;1-3-6;1-5-4;1-4-5;1-3-2;1-5-3;1-3-5;1-4-3;1-3-4,1-6-2;1-2-6;1-6-5;1-5-6;1-6-4;1-2-5;1-5-2;1-2-4;1-6-3;1-4-6;1-4-2;1-2-3;1-3-6;1-5-4;1-4-5;1-3-2;1-5-3;1-3-5;1-4-3;1-3-4,1-2-6;1-6-2;1-6-5;1-2-5;1-5-6;1-6-4;1-5-2;1-2-4;1-6-3;1-4-6;1-2-3;1-4-2;1-3-6;1-5-4;1-4-5;1-3-2;1-5-3;1-3-5;1-4-3;1-3-4,1-2-6;1-6-2;1-6-5;1-2-5;1-5-6;1-6-4;1-2-4;1-5-2;1-4-6;1-6-3;1-2-3;1-4-2;1-3-6;1-5-4;1-4-5;1-3-2;1-5-3;1-3-5;1-4-3;1-3-4,1-2-6;1-6-2;1-2-5;1-6-5;1-2-4;1-5-6;1-5-2;1-6-4;1-2-3;1-4-6;1-4-2;1-6-3;1-5-4;1-3-6;1-3-2;1-4-5;1-5-3;1-3-5;1-4-3;1-3-4,1-2-6;1-6-2;1-2-5;1-2-4;1-6-5;1-5-2;1-5-6;1-6-4;1-2-3;1-4-2;1-4-6;1-6-3;1-3-2;1-5-4;1-3-6;1-4-5;1-5-3;1-3-5;1-4-3;1-3-4,0.49610593,0.47473928,,1140,holdout3,02R,202607081202,2,2,2,2,1,1,1,1,1,6-2-5-4-3,19050,0.6000000000000001,0.20000000000000007,0.20000000000000007,0.0,0.44421523376623373,0.44421523376623373,0.19093014285714283,0.3633426623376623,0.44247318181818185,0.5970026493506493,0.5970026493506493,1-6-2;1-2-6;1-6-5;1-5-6;1-6-4;1-2-5;1-5-2;1-6-3;1-4-6;1-2-4;1-4-2;1-2-3;1-3-6;1-5-4;1-4-5;1-3-2;1-5-3;1-3-5;1-4-3;1-3-4,-0.4,0.5,2026-07,1,0.30745332734292924,VALIDATION,0,0,0.575,1,1,12,1
1-2-5,4,4,2026-07-08,1,snapshot,same,1,0.19999999999999996,1,1,1,1,1,逃げ,0.17059177922077912,0.17059177922077912,0.26063949350649346,-0.014924324675324785,2026-07,0.8,1.0,0.38,0.8,0.3672727272727272,1,0.9114285714285714,0.6428571428571428,0.7,0.3,0.5808718181818181,0.8,0.5,0.6,0.54,0.875,0.10599999999999996,1-5-4;1-4-5;1-5-2;1-2-5;1-5-6;1-4-2;1-2-4;1-5-3;1-6-5;1-4-6;1-6-4;1-4-3;1-3-5;1-2-6;1-6-2;1-3-4;1-2-3;1-3-2;1-6-3;1-3-6,1-5-4;1-4-5;1-5-2;1-2-5;1-5-6;1-4-2;1-2-4;1-5-3;1-6-5;1-4-6;1-4-3;1-6-4;1-3-5;1-2-6;1-6-2;1-3-4;1-2-3;1-3-2;1-6-3;1-3-6,1-5-4;1-4-5;1-5-2;1-2-5;1-4-2;1-5-6;1-2-4;1-5-3;1-4-6;1-6-5;1-4-3;1-3-5;1-2-6;1-6-4;1-2-3;1-3-4;1-6-2;1-3-2;1-3-6;1-6-3,1-5-4;1-4-5;1-5-2;1-2-5;1-2-4;1-4-2;1-5-6;1-5-3;1-4-6;1-6-5;1-3-5;1-4-3;1-2-6;1-2-3;1-6-4;1-3-4;1-6-2;1-3-2;1-3-6;1-6-3,1-5-4;1-4-5;1-5-2;1-2-5;1-2-4;1-4-2;1-5-3;1-5-6;1-3-5;1-4-3;1-4-6;1-6-5;1-2-3;1-2-6;1-3-4;1-6-4;1-3-2;1-6-2;1-3-6;1-6-3,1-5-4;1-5-2;1-4-5;1-2-5;1-2-4;1-4-2;1-5-3;1-5-6;1-3-5;1-4-3;1-2-3;1-4-6;1-2-6;1-3-4;1-6-5;1-3-2;1-6-4;1-6-2;1-3-6;1-6-3,0.65533305,0.63127636,,870,holdout3,03R,202607081203,4,4,4,4,4,4,4,4,4,5-4-2-6-3,19050,0.6000000000000001,-0.19999999999999996,-0.19999999999999996,0.0,0.410280038961039,0.410280038961039,0.32023232467532464,0.4634257792207792,0.5957961428571429,0.39376663636363635,0.5957961428571429,1-5-4;1-4-5;1-5-2;1-2-5;1-5-6;1-4-2;1-2-4;1-5-3;1-6-5;1-4-6;1-6-4;1-4-3;1-3-5;1-2-6;1-6-2;1-3-4;1-2-3;1-3-2;1-6-3;1-3-6,0.19999999999999996,0.5,2026-07,4,0.3431918237148269,VALIDATION,0,0,0.575,1,1,12,1
1-3-6,1,1,2026-07-08,1,snapshot,same,1,0.20000000000000007,1,1,1,1,1,逃げ,-0.09654248051948061,-0.37544093506493503,-0.37544093506493503,-0.37544093506493503,2026-07,0.33,0.4,0.38,0.4,0.37454545454545446,0.7777777777777777,0.36788571428571426,0.857142857142857,0.3,0.2222222222222222,0.3580970649350649,0.4,0.5,0.19999999999999996,0.6599999999999999,0.525,0,1-3-6;1-6-3;1-3-4;1-4-3;1-3-5;1-6-4;1-4-6;1-3-2;1-5-3;1-6-5;1-5-6;1-6-2;1-2-3;1-4-5;1-5-4;1-2-6;1-4-2;1-2-4;1-5-2;1-2-5,1-3-6;1-6-3;1-3-4;1-3-5;1-4-3;1-6-4;1-3-2;1-4-6;1-5-3;1-6-5;1-2-3;1-6-2;1-5-6;1-4-5;1-5-4;1-2-6;1-4-2;1-2-4;1-5-2;1-2-5,1-3-6;1-6-3;1-3-4;1-3-5;1-4-3;1-3-2;1-6-4;1-4-6;1-5-3;1-6-5;1-2-3;1-6-2;1-5-6;1-4-5;1-2-6;1-5-4;1-4-2;1-2-4;1-2-5;1-5-2,1-3-6;1-3-4;1-6-3;1-3-5;1-4-3;1-3-2;1-6-4;1-4-6;1-5-3;1-2-3;1-6-5;1-6-2;1-5-6;1-2-6;1-4-5;1-5-4;1-4-2;1-2-4;1-2-5;1-5-2,1-3-6;1-3-4;1-6-3;1-3-5;1-3-2;1-4-3;1-6-4;1-2-3;1-5-3;1-4-6;1-6-5;1-6-2;1-2-6;1-5-6;1-4-5;1-2-4;1-4-2;1-5-4;1-2-5;1-5-2,1-3-6;1-3-4;1-6-3;1-3-5;1-3-2;1-4-3;1-2-3;1-6-4;1-5-3;1-4-6;1-6-2;1-6-5;1-2-6;1-2-4;1-5-6;1-4-5;1-4-2;1-5-4;1-2-5;1-5-2,0.26405737,0.25392039,,1210,holdout3,04R,202607081204,1,1,1,1,1,1,1,1,1,3-6-4-5-2,19050,-0.6,-0.6,-0.19999999999999996,0.0,0.4546395454545455,0.7335379999999999,0.7335379999999999,0.483265948051948,0.47837392207792206,0.7254301428571428,0.7335379999999999,1-3-6;1-6-3;1-3-4;1-4-3;1-3-5;1-6-4;1-4-6;1-3-2;1-5-3;1-6-5;1-5-6;1-6-2;1-2-3;1-4-5;1-5-4;1-2-6;1-4-2;1-2-4;1-5-2;1-2-5,-0.8,0.5,2026-07,1,0.310586269319924,VALIDATION,0,0,0.575,1,1,12,1
1-6-2,5,5,2026-07-08,1,snapshot,same,1,0.0,1,1,1,1,1,逃げ,0.1619215714285714,0.12788471428571424,0.12788471428571424,-0.20518312987013,2026-07,0.495,0.5,0.72,1.0,0,0.6527777777777778,0.3436571428571429,0.6428571428571428,0.7,0.8,0.591558857142857,0.4,0.5,0.4,0.58,1,0.742,1-6-3;1-3-6;1-6-5;1-5-6;1-6-2;1-3-5;1-5-3;1-6-4;1-2-6;1-3-2;1-2-3;1-3-4;1-4-6;1-5-2;1-2-5;1-4-3;1-5-4;1-4-5;1-2-4;1-4-2,1-6-3;1-3-6;1-6-5;1-6-2;1-5-6;1-3-5;1-6-4;1-2-6;1-5-3;1-3-2;1-2-3;1-3-4;1-4-6;1-5-2;1-2-5;1-4-3;1-5-4;1-4-5;1-2-4;1-4-2,1-6-3;1-3-6;1-6-5;1-6-2;1-5-6;1-3-5;1-2-6;1-6-4;1-3-2;1-5-3;1-2-3;1-3-4;1-4-6;1-2-5;1-5-2;1-4-3;1-5-4;1-2-4;1-4-5;1-4-2,1-6-3;1-3-6;1-6-5;1-6-2;1-2-6;1-3-5;1-5-6;1-6-4;1-3-2;1-2-3;1-5-3;1-3-4;1-4-6;1-2-5;1-4-3;1-5-2;1-2-4;1-5-4;1-4-5;1-4-2,1-6-3;1-3-6;1-6-5;1-6-2;1-2-6;1-3-5;1-3-2;1-2-3;1-6-4;1-5-6;1-5-3;1-3-4;1-4-6;1-2-5;1-4-3;1-5-2;1-2-4;1-4-5;1-4-2;1-5-4,1-6-3;1-3-6;1-6-2;1-6-5;1-2-6;1-2-3;1-3-2;1-3-5;1-6-4;1-5-6;1-5-3;1-3-4;1-4-6;1-2-5;1-4-3;1-5-2;1-2-4;1-4-2;1-4-5;1-5-4,0.703302,0.70287566,,1510,holdout3,05R,202607081205,5,4,4,4,4,4,4,4,3,6-3-5-2-4,19050,0.20000000000000007,0.20000000000000007,0.4,0.0,0.42963728571428567,0.4636741428571428,0.4636741428571428,0.41348383116883125,0.435025,0.796741987012987,0.796741987012987,1-6-3;1-3-6;1-6-5;1-5-6;1-6-2;1-3-5;1-5-3;1-6-4;1-2-6;1-3-2;1-2-3;1-3-4;1-4-6;1-5-2;1-2-5;1-4-3;1-5-4;1-4-5;1-2-4;1-4-2,-0.19999999999999996,0.5,2026-07,3,0.4425903191031889,VALIDATION,0,0,0.575,1,1,12,1
1-2-5,5,5,2026-07-08,1,snapshot,same,1,-0.19999999999999996,1,1,1,1,1,逃げ,0.1863355064935065,0.1863355064935065,0.25041997402597393,0.1863355064935065,2026-07,0.69,0.8,0.72,0.8,0.6236363636363635,0.6805555555555556,0.7272000000000001,0.5714285714285713,0.7,0.3,0.7110034805194805,0.6,0.5,0.6,0.8800000000000001,1,0.6140000000000001,1-2-4;1-4-2;1-2-3;1-3-2;1-2-5;1-4-3;1-3-4;1-2-6;1-5-2;1-4-5;1-5-4;1-4-6;1-6-2;1-3-5;1-5-3;1-6-4;1-3-6;1-6-3;1-5-6;1-6-5,1-2-4;1-4-2;1-2-3;1-3-2;1-2-5;1-4-3;1-3-4;1-2-6;1-5-2;1-4-5;1-5-4;1-4-6;1-3-5;1-6-2;1-5-3;1-3-6;1-6-4;1-6-3;1-5-6;1-6-5,1-2-4;1-4-2;1-2-3;1-3-2;1-2-5;1-4-3;1-3-4;1-2-6;1-5-2;1-4-5;1-5-4;1-3-5;1-4-6;1-6-2;1-5-3;1-3-6;1-6-4;1-6-3;1-5-6;1-6-5,1-2-4;1-2-3;1-4-2;1-3-2;1-2-5;1-4-3;1-3-4;1-2-6;1-5-2;1-4-5;1-5-4;1-3-5;1-4-6;1-6-2;1-5-3;1-3-6;1-6-4;1-6-3;1-5-6;1-6-5,1-2-4;1-2-3;1-4-2;1-3-2;1-2-5;1-3-4;1-4-3;1-2-6;1-5-2;1-4-5;1-3-5;1-5-4;1-6-2;1-4-6;1-5-3;1-3-6;1-6-4;1-6-3;1-5-6;1-6-5,1-2-4;1-2-3;1-4-2;1-3-2;1-2-5;1-3-4;1-4-3;1-2-6;1-5-2;1-4-5;1-3-5;1-5-4;1-6-2;1-5-3;1-4-6;1-3-6;1-6-4;1-6-3;1-5-6;1-6-5,0.80782316,0.79525945,,1400,holdout3,06R,202607081206,5,5,5,5,5,5,5,5,5,2-4-3-5-6,19050,0.19999999999999996,-0.20000000000000007,-0.20000000000000007,0.0,0.524667974025974,0.524667974025974,0.46058350649350654,0.4707877012987014,0.40536766233766236,0.39012357142857146,0.524667974025974,1-2-4;1-4-2;1-2-3;1-3-2;1-2-5;1-4-3;1-3-4;1-2-6;1-5-2;1-4-5;1-5-4;1-4-6;1-6-2;1-3-5;1-5-3;1-6-4;1-3-6;1-6-3;1-5-6;1-6-5,0.4,0.5,2026-07,5,0.5276579519389494,VALIDATION,0,0,0.575,1,1,12,1
1-6-3,2,2,2026-07-08,1,snapshot,same,1,0.6,1,1,1,1,1,逃げ,0.18048587012987005,-0.032001870129870325,-0.032001870129870325,-0.032001870129870325,2026-07,0.41,1.0,0.72,0.6,0.6454545454545454,0.5972222222222222,0.5576571428571429,0.5714285714285713,0.3,0.8,0.6361866493506493,0.0,0.5,0.0,0.44000000000000006,1,0.6279999999999999,1-3-6;1-6-3;1-3-2;1-2-3;1-3-5;1-6-2;1-2-6;1-3-4;1-5-3;1-6-5;1-5-6;1-6-4;1-4-3;1-2-5;1-5-2;1-4-6;1-2-4;1-4-2;1-5-4;1-4-5,1-3-6;1-6-3;1-3-2;1-2-3;1-3-5;1-6-2;1-2-6;1-3-4;1-5-3;1-6-5;1-5-6;1-6-4;1-4-3;1-2-5;1-5-2;1-2-4;1-4-6;1-4-2;1-5-4;1-4-5,1-3-6;1-3-2;1-6-3;1-2-3;1-3-5;1-6-2;1-3-4;1-2-6;1-5-3;1-6-5;1-4-3;1-5-6;1-2-5;1-6-4;1-5-2;1-2-4;1-4-6;1-4-2;1-5-4;1-4-5,1-3-6;1-3-2;1-6-3;1-2-3;1-3-5;1-3-4;1-2-6;1-6-2;1-5-3;1-6-5;1-4-3;1-2-5;1-5-6;1-6-4;1-5-2;1-2-4;1-4-6;1-4-2;1-5-4;1-4-5,1-3-6;1-3-2;1-6-3;1-2-3;1-3-5;1-3-4;1-2-6;1-6-2;1-5-3;1-4-3;1-2-5;1-6-5;1-5-6;1-2-4;1-6-4;1-5-2;1-4-6;1-4-2;1-5-4;1-4-5,1-3-6;1-3-2;1-2-3;1-6-3;1-3-5;1-3-4;1-2-6;1-6-2;1-5-3;1-4-3;1-2-5;1-6-5;1-2-4;1-5-6;1-5-2;1-6-4;1-4-6;1-4-2;1-5-4;1-4-5,0.75421208,0.74748472,,3790,holdout3,07R,202607081207,2,2,2,2,3,3,3,3,4,3-6-2-5-4,19050,-0.4,-0.4,-0.19999999999999996,0.0,0.45570077922077923,0.6681885194805196,0.6681885194805196,0.36182928571428574,0.43885503896103906,0.6193406623376623,0.6681885194805196,1-3-6;1-6-3;1-3-2;1-2-3;1-3-5;1-6-2;1-2-6;1-3-4;1-5-3;1-6-5;1-5-6;1-6-4;1-4-3;1-2-5;1-5-2;1-4-6;1-2-4;1-4-2;1-5-4;1-4-5,-0.8,0.5,2026-07,4,0.5309578872300799,VALIDATION,0,0,0.575,1,1,12,1
3-1-4,0,0,2026-07-08,1,snapshot,same,0,0.6,1,1,1,1,0,まくり差し,0.2819876623376622,0.27863379870129856,0.27863379870129856,0.1942799999999999,2026-07,0.8399999999999999,1.0,0.72,1.0,0.4090909090909091,0.5972222222222222,0.7342857142857142,0.4999999999999998,1.0,0.4,0.696235844155844,0.19999999999999996,0.5,1.0,0.6,1,0.5119999999999999,1-6-3;1-3-6;1-6-2;1-2-6;1-6-5;1-3-2;1-2-3;1-6-4;1-5-6;1-3-5;1-5-3;1-3-4;1-4-6;1-2-5;1-5-2;1-4-3;1-2-4;1-4-2;1-5-4;1-4-5,1-6-3;1-3-6;1-6-2;1-2-6;1-3-2;1-6-5;1-2-3;1-6-4;1-3-5;1-5-6;1-5-3;1-3-4;1-2-5;1-4-6;1-5-2;1-2-4;1-4-3;1-4-2;1-5-4;1-4-5,1-3-6;1-6-3;1-6-2;1-2-6;1-3-2;1-2-3;1-6-5;1-3-5;1-5-6;1-6-4;1-5-3;1-3-4;1-2-5;1-4-6;1-5-2;1-2-4;1-4-3;1-4-2;1-5-4;1-4-5,1-3-6;1-6-3;1-2-6;1-6-2;1-3-2;1-2-3;1-6-5;1-3-5;1-5-6;1-5-3;1-2-5;1-6-4;1-3-4;1-5-2;1-2-4;1-4-6;1-4-3;1-4-2;1-5-4;1-4-5,1-3-6;1-6-3;1-2-6;1-2-3;1-3-2;1-6-2;1-3-5;1-6-5;1-2-5;1-5-6;1-5-3;1-3-4;1-6-4;1-2-4;1-5-2;1-4-6;1-4-3;1-4-2;1-5-4;1-4-5,1-3-6;1-2-3;1-2-6;1-3-2;1-6-3;1-6-2;1-3-5;1-2-5;1-3-4;1-5-3;1-6-5;1-5-6;1-2-4;1-5-2;1-6-4;1-4-3;1-4-6;1-4-2;1-5-4;1-4-5,0.8319545,0.82390187,,7940,holdout3,08R,202607081208,0,0,0,0,0,0,0,0,0,6-3-2-5-4,19050,-0.20000000000000007,-0.20000000000000007,0.19999999999999996,0.0,0.41424818181818185,0.4176020454545455,0.4176020454545455,0.25510732467532465,0.38726585714285716,0.5019558441558442,0.5019558441558442,1-6-3;1-3-6;1-6-2;1-2-6;1-6-5;1-3-2;1-2-3;1-6-4;1-5-6;1-3-5;1-5-3;1-3-4;1-4-6;1-2-5;1-5-2;1-4-3;1-2-4;1-4-2;1-5-4;1-4-5,0.19999999999999996,0.5,2026-07,0,0.5030891559831198,VALIDATION,0,0,0.575,1,1,12,3
