actual_combo,approved_A,approved_S,date,grade,head,head_hit,history_adjust_online,history_pct_online,invest6,kimarite,model,payout100,preview_comp,production_buy,race_code,ranked_others,return6,route_hit,score,ticket6_hit,tickets6,tilt,tilt_bonus,winner
1-4-5,1,1,2026-07-11,S,3,0,0.8486,0.7122,600,逃げ,3まくり差し,1560,0.681,1,202607111102,1-5-4-6-2,0,0,68.8986,0,3-1-5;3-1-4;3-1-6;3-5-1;3-5-4;3-5-6,0,-0.05,1
1-3-5,1,0,2026-07-11,A,3,0,0.4192,0.6048,600,逃げ,3まくり,1460,0.62967,1,202607111105,4-1-5-6-2,0,0,63.1759,0,3-4-1;3-4-5;3-4-6;3-1-4;3-1-5;3-1-6,0,-0.21,1
1-4-2,0,0,2026-07-11,B,3,0,-0.6695,0.3326,0,逃げ,3まくり差し,1740,0.509,0,202607111112,1-2-6-4-5,0,0,50.0005,0,3-1-2;3-1-6;3-1-4;3-2-1;3-2-6;3-2-4,-0.5,-0.23,1
1-3-2,1,0,2026-07-11,A,3,0,1.4944,0.8736,600,逃げ,3まくり,730,0.62833,1,202607111602,1-4-5-6-2,0,0,64.2777,0,3-1-4;3-1-5;3-1-6;3-4-1;3-4-5;3-4-6,-0.5,-0.05,1
1-3-4,0,0,2026-07-11,B,3,0,-1.194,0.2015,0,逃げ,3まくり差し,590,0.447,0,202607111904,6-1-4-5-2,0,0,43.456,0,3-6-1;3-6-4;3-6-5;3-1-6;3-1-4;3-1-5,0,-0.05,1
1-6-3,0,0,2026-07-11,B,3,0,-1.7568,0.0608,0,逃げ,3まくり,700,0.30433,0,202607111907,6-1-4-2-5,0,0,28.6265,0,3-6-1;3-6-4;3-6-2;3-1-6;3-1-4;3-1-2,-0.5,-0.05,1
1-2-3,0,0,2026-07-11,B,3,0,-1.8934,0.0267,0,逃げ,3まくり差し,3510,0.463,0,202607112006,5-4-1-6-2,0,0,44.1766,0,3-5-4;3-5-1;3-5-6;3-4-5;3-4-1;3-4-6,-0.5,-0.23,1
6-5-2,1,0,2026-07-11,A,3,0,-0.9184,0.2704,600,まくり,3まくり,8010,0.64033,1,202607112012,1-2-5-4-6,0,0,63.0649,0,3-1-2;3-1-5;3-1-4;3-2-1;3-2-5;3-2-4,-0.5,-0.05,6
4-3-5,0,0,2026-07-11,B,3,0,-1.9232,0.0192,0,まくり差し,3まくり差し,23940,0.265,0,202607112203,1-4-6-5-2,0,0,25.9168,0,3-1-4;3-1-6;3-1-5;3-4-1;3-4-6;3-4-5,0.5,1.34,4
3-1-6,1,0,2026-07-11,A,3,1,-1.3859,0.1535,600,差し,3まくり差し,490,0.623,1,202607112302,1-6-4-5-2,490,0,60.8641,1,3-1-6;3-1-4;3-1-5;3-6-1;3-6-4;3-6-5,0,-0.05,3
1-3-5,0,0,2026-07-11,B,3,0,0.1493,0.5373,0,逃げ,3まくり差し,1240,0.437,0,202607110305,5-1-6-4-2,0,0,45.1893,0,3-5-1;3-5-6;3-5-4;3-1-5;3-1-6;3-1-4,0.5,1.34,1
1-3-5,0,0,2026-07-11,B,3,0,0.1493,0.5373,0,逃げ,3まくり差し,1860,0.427,0,202607110312,5-2-6-1-4,0,0,44.1893,0,3-5-2;3-5-6;3-5-1;3-2-5;3-2-6;3-2-1,0.5,1.34,1
2-6-3,0,0,2026-07-11,B,3,0,0.1493,0.5373,0,差し,3まくり差し,10610,0.535,0,202607110410,2-4-1-5-6,0,0,53.5993,0,3-2-4;3-2-1;3-2-5;3-4-2;3-4-1;3-4-5,0,-0.05,2
1-3-6,1,1,2026-07-11,S,3,0,0.5203,0.6301,600,逃げ,3まくり差し,560,0.667,1,202607110909,6-1-4-5-2,0,0,67.1703,0,3-6-1;3-6-4;3-6-5;3-1-6;3-1-4;3-1-5,0,-0.05,1
5-1-4,0,0,2026-07-11,B,3,0,1.5565,0.8891,0,まくり,3まくり差し,50390,0.471,0,202607111007,6-5-4-2-1,0,0,48.4265,0,3-6-5;3-6-4;3-6-2;3-5-6;3-5-4;3-5-2,-0.5,-0.23,5
1-5-2,0,0,2026-07-11,B,3,0,0.4648,0.6162,0,逃げ,3まくり差し,3300,0.321,0,202607111407,5-6-2-1-4,0,0,32.5148,0,3-5-6;3-5-2;3-5-1;3-6-5;3-6-2;3-6-1,0,-0.05,1
3-2-5,1,0,2026-07-11,A,3,1,0.4222,0.6055,600,まくり,3まくり差し,4710,0.571,1,202607111610,5-2-6-4-1,4710,0,57.2922,1,3-5-2;3-5-6;3-5-4;3-2-5;3-2-6;3-2-4,-0.5,-0.23,3
1-3-2,1,0,2026-07-11,A,3,0,1.565,0.8913,600,逃げ,3まくり差し,690,0.593,1,202607111905,1-6-4-2-5,0,0,60.815,0,3-1-6;3-1-4;3-1-2;3-6-1;3-6-4;3-6-2,0,-0.05,1
1-3-4,1,1,2026-07-11,S,3,0,-1.2665,0.1834,600,逃げ,3まくり差し,340,0.757,1,202607112003,1-5-4-2-6,0,0,74.2035,0,3-1-5;3-1-4;3-1-2;3-5-1;3-5-4;3-5-2,-0.5,-0.23,1
2-5-4,0,0,2026-07-11,B,4,0,0.1587,0.5397,0,抜き,4カドまくり,9000,0.487,0,202607110209,6-5-2-3-1,0,0,47.6687,0,4-6-5;4-6-2;4-6-3;4-5-6;4-5-2;4-5-3,-0.5,-1.19,2
2-1-5,1,0,2026-07-11,A,4,0,0.0635,0.5159,600,差し,4カドまくり,1510,0.593,0,202607110404,2-5-6-1-3,0,0,59.3235,0,4-2-5;4-2-6;4-2-1;4-5-2;4-5-6;4-5-1,0,-0.04,2
1-5-2,0,0,2026-07-11,B,4,0,0.0635,0.5159,0,逃げ,4カドまくり,11040,0.437,0,202607110408,2-1-6-3-5,0,0,43.7235,0,4-2-1;4-2-6;4-2-3;4-1-2;4-1-6;4-1-3,0,-0.04,1
1-2-3,1,1,2026-07-11,S,4,0,0.0635,0.5159,600,逃げ,4カドまくり,1230,0.743,0,202607110409,5-2-1-3-6,0,0,74.3235,0,4-5-2;4-5-1;4-5-3;4-2-5;4-2-1;4-2-3,0,-0.04,1
2-3-6,1,1,2026-07-11,S,4,0,0.3556,0.5889,600,まくり,4カドまくり,4510,0.839,0,202607110607,6-2-3-1-5,0,0,84.2156,0,4-6-2;4-6-3;4-6-1;4-2-6;4-2-3;4-2-1,0,-0.04,2
1-4-2,1,0,2026-07-11,A,4,0,0.2032,0.5508,600,逃げ,4カドまくり,1200,0.613,0,202607110609,5-1-3-2-6,0,0,61.4632,0,4-5-1;4-5-3;4-5-2;4-1-5;4-1-3;4-1-2,0,-0.04,1
1-4-3,0,0,2026-07-11,B,4,0,0.8952,0.7238,0,逃げ,4カドまくり,2000,0.533,0,202607110612,5-6-3-2-1,0,0,53.0052,0,4-5-6;4-5-3;4-5-2;4-6-5;4-6-3;4-6-2,-0.5,-1.19,1
1-4-2,1,1,2026-07-11,S,4,0,0.4508,0.6127,600,逃げ,4カドまくり,850,0.875,0,202607110805,6-1-5-2-3,0,0,86.7608,0,4-6-1;4-6-5;4-6-2;4-1-6;4-1-5;4-1-2,-0.5,-1.19,1
2-4-1,0,0,2026-07-11,B,4,0,1.3841,0.846,0,抜き,4カドまくり,2060,0.533,0,202607110904,2-6-5-1-3,0,0,53.4941,0,4-2-6;4-2-5;4-2-1;4-6-2;4-6-5;4-6-1,-0.5,-1.19,2
1-2-5,0,0,2026-07-11,B,4,0,0.4571,0.6143,0,逃げ,4カドまくり,1060,0.505,0,202607111110,1-2-5-6-3,0,0,50.9171,0,4-1-2;4-1-5;4-1-6;4-2-1;4-2-5;4-2-6,0,-0.04,1
1-2-4,1,1,2026-07-11,S,4,0,0.1333,0.5333,600,逃げ,4カドまくり,2150,0.691,0,202607111402,3-5-1-2-6,0,0,69.1933,0,4-3-5;4-3-1;4-3-2;4-5-3;4-5-1;4-5-2,0,-0.04,1
1-4-6,0,0,2026-07-11,B,4,0,-1.073,0.2317,0,逃げ,4カドまくり,2460,0.511,0,202607111409,5-6-1-2-3,0,0,49.987,0,4-5-6;4-5-1;4-5-2;4-6-5;4-6-1;4-6-2,0,-0.04,1
4-1-5,1,0,2026-07-11,A,4,1,1.6317,0.9079,600,まくり差し,4カドまくり,1550,0.573,0,202607111609,1-6-3-2-5,0,0,57.7417,0,4-1-6;4-1-3;4-1-2;4-6-1;4-6-3;4-6-2,-0.5,-1.19,4
1-5-4,0,0,2026-07-11,B,4,0,0.8698,0.7175,0,逃げ,4カドまくり,1070,0.455,0,202607111908,1-2-5-3-6,0,0,46.3298,0,4-1-2;4-1-5;4-1-3;4-2-1;4-2-5;4-2-3,0,-0.04,1
1-2-5,0,0,2026-07-11,B,4,0,-1.7905,0.0524,0,逃げ,4カドまくり,810,0.517,0,202607112010,1-2-5-6-3,0,0,49.8695,0,4-1-2;4-1-5;4-1-6;4-2-1;4-2-5;4-2-6,0,-0.04,1
1-4-5,1,1,2026-07-11,S,4,0,1.5746,0.8937,600,逃げ,4カドまくり,810,0.661,0,202607112207,1-5-2-3-6,0,0,67.6346,0,4-1-5;4-1-2;4-1-3;4-5-1;4-5-2;4-5-3,0,-0.04,1
1-3-4,1,1,2026-07-11,S,4,0,0.5905,0.6476,600,逃げ,4カドまくり,590,0.735,0,202607112209,1-5-3-2-6,0,0,74.0505,0,4-1-5;4-1-3;4-1-2;4-5-1;4-5-3;4-5-2,0,-0.04,1
1-3-2,0,0,2026-07-11,B,4,0,-0.7175,0.3206,0,逃げ,4カドまくり,880,0.337,0,202607112210,1-2-6-3-5,0,0,32.9425,0,4-1-2;4-1-6;4-1-3;4-2-1;4-2-6;4-2-3,0,-0.04,1
4-5-2,1,0,2026-07-11,A,4,1,-0.7302,0.3175,600,抜き,4カドまくり,2970,0.633,0,202607112310,2-6-5-3-1,0,0,62.5298,0,4-2-6;4-2-5;4-2-3;4-6-2;4-6-5;4-6-3,0,-0.04,4
1-3-2,1,0,2026-07-12,A,3,0,-1.521,0.1198,600,逃げ,3まくり,870,0.63967,1,202607120211,1-2-5-6-4,0,0,62.3957,0,3-1-2;3-1-5;3-1-6;3-2-1;3-2-5;3-2-6,-0.5,-0.05,1
1-2-4,0,0,2026-07-12,B,3,0,0.2591,0.5648,0,逃げ,3まくり差し,6640,0.495,0,202607120302,5-2-6-1-4,0,0,51.0991,0,3-5-2;3-5-6;3-5-1;3-2-5;3-2-6;3-2-1,0.5,1.34,1
3-1-4,0,0,2026-07-12,B,3,1,0.4821,0.6205,0,抜き,3まくり,710,0.5,0,202607120307,1-4-5-2-6,0,0,50.2721,1,3-1-4;3-1-5;3-1-2;3-4-1;3-4-5;3-4-2,0,-0.21,3
2-3-1,0,0,2026-07-12,B,3,0,-1.5894,0.1026,0,差し,3まくり,1910,0.52767,0,202607120403,6-2-1-4-5,0,0,50.9672,0,3-6-2;3-6-1;3-6-4;3-2-6;3-2-1;3-2-4,0,-0.21,2
6-1-3,0,0,2026-07-12,B,3,0,1.3326,0.8332,0,まくり差し,3まくり差し,16470,0.309,0,202607120406,6-2-1-5-4,0,0,32.1826,0,3-6-2;3-6-1;3-6-5;3-2-6;3-2-1;3-2-5,0,-0.05,6
3-1-5,1,1,2026-07-12,S,3,1,1.3904,0.8476,600,まくり差し,3まくり,630,0.829,1,202607120409,5-1-6-4-2,630,0,84.0804,1,3-5-1;3-5-6;3-5-4;3-1-5;3-1-6;3-1-4,0,-0.21,3
4-1-3,0,0,2026-07-12,B,3,0,0.1637,0.5409,0,まくり,3まくり差し,1520,0.385,0,202607120502,4-6-1-2-5,0,0,38.6137,0,3-4-6;3-4-1;3-4-2;3-6-4;3-6-1;3-6-2,0,-0.05,4
2-6-3,0,0,2026-07-12,B,3,0,0.1637,0.5409,0,まくり,3まくり差し,30530,0.543,0,202607120505,6-5-4-1-2,0,0,54.2337,0,3-6-5;3-6-4;3-6-1;3-5-6;3-5-4;3-5-1,-0.5,-0.23,2
1-6-2,0,0,2026-07-12,B,3,0,0.1637,0.5409,0,逃げ,3まくり差し,1970,0.513,0,202607120509,6-1-5-4-2,0,0,51.4137,0,3-6-1;3-6-5;3-6-4;3-1-6;3-1-5;3-1-4,0,-0.05,1
3-1-5,1,0,2026-07-12,A,3,1,-1.0798,0.2301,600,差し,3まくり差し,5740,0.577,1,202607120605,4-2-6-5-1,0,0,56.5702,0,3-4-2;3-4-6;3-4-5;3-2-4;3-2-6;3-2-5,0,-0.05,3
1-4-2,0,0,2026-07-12,B,3,0,-1.2995,0.1751,0,逃げ,3まくり差し,7140,0.377,0,202607120610,6-1-2-5-4,0,0,36.1705,0,3-6-1;3-6-2;3-6-5;3-1-6;3-1-2;3-1-5,-0.5,-0.23,1
2-3-4,0,0,2026-07-12,B,3,0,-1.8756,0.0311,0,まくり,3まくり差し,31280,0.241,0,202607120804,6-5-1-4-2,0,0,22.1744,0,3-6-5;3-6-1;3-6-4;3-5-6;3-5-1;3-5-4,0,-0.05,2
4-1-2,0,0,2026-07-12,B,3,0,-1.4984,0.1254,0,差し,3まくり差し,8270,0.533,0,202607120807,2-4-6-5-1,0,0,51.7516,0,3-2-4;3-2-6;3-2-5;3-4-2;3-4-6;3-4-5,0,-0.05,4
4-1-3,0,0,2026-07-12,B,3,0,-1.0176,0.2456,0,まくり,3まくり差し,6550,0.387,0,202607120909,1-4-2-6-5,0,0,37.4524,0,3-1-4;3-1-2;3-1-6;3-4-1;3-4-2;3-4-6,-0.5,-0.23,4
3-5-1,1,1,2026-07-12,S,3,1,2.0,1.0,600,まくり,3まくり差し,2370,0.683,1,202607122203,5-1-4-2-6,2370,0,70.25,1,3-5-1;3-5-4;3-5-2;3-1-5;3-1-4;3-1-2,0,-0.05,3
3-2-1,1,1,2026-07-12,S,3,1,0.6736,0.6684,600,まくり,3まくり差し,6700,0.693,1,202607122204,6-4-2-5-1,0,0,69.9236,0,3-6-4;3-6-2;3-6-5;3-4-6;3-4-2;3-4-5,0,-0.05,3
1-3-5,1,1,2026-07-12,S,3,0,0.4539,0.6135,600,逃げ,3まくり差し,6810,0.769,1,202607122205,6-2-1-4-5,0,0,77.3039,0,3-6-2;3-6-1;3-6-4;3-2-6;3-2-1;3-2-4,0,-0.05,1
1-4-2,1,0,2026-07-12,A,3,0,-0.6128,0.3468,600,逃げ,3まくり,2290,0.57367,1,202607122311,4-5-1-6-2,0,0,56.7039,0,3-4-5;3-4-1;3-4-6;3-5-4;3-5-1;3-5-6,-0.5,-0.05,1
1-2-3,0,0,2026-07-12,B,3,0,-1.7016,0.0746,0,逃げ,3まくり差し,1100,0.373,0,202607120202,5-6-1-2-4,0,0,35.3684,0,3-5-6;3-5-1;3-5-2;3-6-5;3-6-1;3-6-2,-0.5,-0.23,1
1-3-4,1,0,2026-07-12,A,3,0,0.4166,0.6041,600,逃げ,3まくり差し,2010,0.651,1,202607120311,6-5-1-2-4,0,0,65.4666,0,3-6-5;3-6-1;3-6-2;3-5-6;3-5-1;3-5-2,0,-0.05,1
3-4-1,0,0,2026-07-12,B,3,1,0.1637,0.5409,0,まくり,3まくり差し,10500,0.437,0,202607120506,5-6-1-2-4,0,0,43.6337,0,3-5-6;3-5-1;3-5-2;3-6-5;3-6-1;3-6-2,-0.5,-0.23,3
1-4-6,0,0,2026-07-12,B,3,0,-1.4777,0.1306,0,逃げ,3まくり差し,3420,0.555,0,202607120903,6-1-5-2-4,0,0,53.9723,0,3-6-1;3-6-5;3-6-2;3-1-6;3-1-5;3-1-2,0,-0.05,1
3-6-5,1,0,2026-07-12,A,3,1,1.2124,0.8031,600,まくり,3まくり差し,2850,0.585,1,202607120908,6-1-2-5-4,2850,0,59.6624,1,3-6-1;3-6-2;3-6-5;3-1-6;3-1-2;3-1-5,0,-0.05,3
1-2-5,1,1,2026-07-12,S,3,0,1.6725,0.9181,600,逃げ,3まくり差し,3990,0.709,1,202607120912,1-2-4-6-5,0,0,72.3425,0,3-1-2;3-1-4;3-1-6;3-2-1;3-2-4;3-2-6,-0.5,-0.23,1
6-4-2,1,1,2026-07-12,S,3,0,0.8767,0.7192,600,抜き,3まくり差し,93690,0.837,1,202607121011,6-1-4-5-2,0,0,84.3467,0,3-6-1;3-6-4;3-6-5;3-1-6;3-1-4;3-1-5,-0.5,-0.23,6
2-5-1,0,0,2026-07-12,B,3,0,-1.4238,0.144,0,まくり,3まくり差し,10830,0.085,0,202607121012,5-2-1-4-6,0,0,6.8462,0,3-5-2;3-5-1;3-5-4;3-2-5;3-2-1;3-2-4,-0.5,-0.23,2
1-3-4,0,0,2026-07-12,B,3,0,0.7731,0.6933,0,逃げ,3まくり差し,1180,0.387,0,202607121403,6-1-4-2-5,0,0,39.4231,0,3-6-1;3-6-4;3-6-2;3-1-6;3-1-4;3-1-2,0,-0.05,1
1-3-6,1,1,2026-07-12,S,3,0,0.5824,0.6456,600,逃げ,3まくり差し,630,0.761,1,202607121509,6-1-2-4-5,0,0,76.6324,0,3-6-1;3-6-2;3-6-4;3-1-6;3-1-2;3-1-4,0,-0.05,1
3-4-2,0,0,2026-07-12,B,3,1,-0.6902,0.3275,0,差し,3まくり差し,1920,0.273,0,202607121906,4-2-5-6-1,0,0,26.5598,1,3-4-2;3-4-5;3-4-6;3-2-4;3-2-5;3-2-6,0,-0.05,3
1-2-4,1,1,2026-07-12,S,3,0,0.6653,0.6663,600,逃げ,3まくり差し,1390,0.821,1,202607122004,6-4-1-2-5,0,0,82.5353,0,3-6-4;3-6-1;3-6-2;3-4-6;3-4-1;3-4-2,-0.5,-0.23,1
1-4-2,1,0,2026-07-12,A,3,0,-0.7813,0.3047,600,逃げ,3まくり差し,2110,0.609,1,202607122008,2-1-4-5-6,0,0,60.0687,0,3-2-1;3-2-4;3-2-5;3-1-2;3-1-4;3-1-5,0,-0.05,1
3-1-2,0,0,2026-07-12,B,3,1,1.0798,0.7699,0,まくり,3まくり差し,7240,0.315,0,202607122312,4-1-2-5-6,0,0,32.5298,1,3-4-1;3-4-2;3-4-5;3-1-4;3-1-2;3-1-5,0,-0.05,3
4-2-5,1,0,2026-07-12,A,4,1,0.7673,0.6918,600,まくり,4カドまくり,12690,0.655,0,202607120204,6-5-2-1-3,0,1,65.0773,0,4-6-5;4-6-2;4-6-1;4-5-6;4-5-2;4-5-1,-0.5,-1.19,4
4-2-1,1,1,2026-07-12,S,4,1,1.698,0.9245,600,差し,4カドまくり,1190,0.921,0,202607120407,2-1-3-6-5,1190,0,93.758,1,4-2-1;4-2-3;4-2-6;4-1-2;4-1-3;4-1-6,0,-0.04,4
4-1-6,1,1,2026-07-12,S,4,1,-0.8351,0.2912,600,まくり差し,4カドまくり,2700,0.871,0,202607120408,1-6-5-3-2,2700,0,85.0749,1,4-1-6;4-1-5;4-1-3;4-6-1;4-6-5;4-6-3,-0.5,-1.19,4
1-4-2,0,0,2026-07-12,B,4,0,1.1002,0.775,0,逃げ,4カドまくり,5340,0.397,0,202607120411,3-1-6-5-2,0,0,40.7602,0,4-3-1;4-3-6;4-3-5;4-1-3;4-1-6;4-1-5,0,-0.04,1
5-3-6,1,1,2026-07-12,S,4,0,0.0462,0.5116,600,まくり差し,4カドまくり,58520,0.741,0,202607120512,6-3-2-5-1,0,0,74.1062,0,4-6-3;4-6-2;4-6-5;4-3-6;4-3-2;4-3-5,0,-0.04,5
4-1-2,0,0,2026-07-12,B,4,1,-1.8089,0.0478,0,逃げ,4カドまくり,1210,0.467,0,202607120603,2-6-5-1-3,0,0,43.7011,0,4-2-6;4-2-5;4-2-1;4-6-2;4-6-5;4-6-1,-0.5,-1.19,4
4-5-6,1,0,2026-07-12,A,4,1,1.2049,0.8012,600,抜き,4カドまくり,5770,0.625,0,202607120802,6-1-2-5-3,0,0,63.6649,0,4-6-1;4-6-2;4-6-5;4-1-6;4-1-2;4-1-5,0,-0.04,4
1-2-3,0,0,2026-07-12,B,4,0,-1.2604,0.1849,0,逃げ,4カドまくり,980,0.371,0,202607121108,1-3-5-2-6,0,0,35.7996,0,4-1-3;4-1-5;4-1-2;4-3-1;4-3-5;4-3-2,0,-0.04,1
1-4-2,0,0,2026-07-12,B,4,0,0.2558,0.5639,0,逃げ,4カドまくり,1100,0.505,0,202607121109,1-5-3-2-6,0,0,50.7158,0,4-1-5;4-1-3;4-1-2;4-5-1;4-5-3;4-5-2,0,-0.04,1
4-6-2,1,0,2026-07-12,A,4,1,0.3421,0.5855,600,まくり,4カドまくり,760,0.609,0,202607121402,6-3-2-1-5,760,1,61.2021,1,4-6-3;4-6-2;4-6-1;4-3-6;4-3-2;4-3-1,0,-0.04,4
1-3-2,1,0,2026-07-12,A,4,0,-1.0817,0.2296,600,逃げ,4カドまくり,2930,0.635,0,202607121405,6-3-2-1-5,0,0,62.3783,0,4-6-3;4-6-2;4-6-1;4-3-6;4-3-2;4-3-1,0,-0.04,1
1-3-4,0,0,2026-07-12,B,4,0,-0.7982,0.3005,0,逃げ,4カドまくり,1170,0.371,0,202607121406,3-2-5-6-1,0,0,36.2618,0,4-3-2;4-3-5;4-3-6;4-2-3;4-2-5;4-2-6,0,-0.04,1
4-3-6,0,0,2026-07-12,B,4,1,0.3914,0.5978,0,まくり差し,4カドまくり,1490,0.275,0,202607121504,3-5-6-1-2,0,0,27.8514,1,4-3-5;4-3-6;4-3-1;4-5-3;4-5-6;4-5-1,0,-0.04,4
5-3-4,1,1,2026-07-12,S,4,0,0.9214,0.7304,600,まくり差し,4カドまくり,113770,0.665,0,202607121506,6-1-5-3-2,0,0,67.3814,0,4-6-1;4-6-5;4-6-3;4-1-6;4-1-5;4-1-3,0,-0.04,5
4-5-1,0,0,2026-07-12,B,4,1,1.2173,0.8043,0,まくり差し,4カドまくり,8990,0.453,0,202607121512,6-1-2-3-5,0,0,45.3273,0,4-6-1;4-6-2;4-6-3;4-1-6;4-1-2;4-1-3,-0.5,-1.19,4
1-4-2,0,0,2026-07-12,B,4,0,1.0878,0.772,0,逃げ,4カドまくり,1510,0.503,0,202607121604,6-5-1-2-3,0,0,50.1978,0,4-6-5;4-6-1;4-6-2;4-5-6;4-5-1;4-5-2,-0.5,-1.19,1
2-1-5,0,0,2026-07-12,B,4,0,-1.4884,0.1279,0,差し,4カドまくり,2400,0.343,0,202607121606,5-6-2-1-3,0,0,31.6216,0,4-5-6;4-5-2;4-5-1;4-6-5;4-6-2;4-6-1,-0.5,-1.19,2
1-2-3,1,0,2026-07-12,A,4,0,0.9584,0.7396,600,逃げ,4カドまくり,1370,0.641,0,202607122005,2-1-5-3-6,0,0,65.0184,0,4-2-1;4-2-5;4-2-3;4-1-2;4-1-5;4-1-3,0,-0.04,1
4-1-2,1,0,2026-07-12,A,4,1,0.8598,0.7149,600,抜き,4カドまくり,2440,0.673,0,202607122010,3-6-2-1-5,0,0,66.9698,0,4-3-6;4-3-2;4-3-1;4-6-3;4-6-2;4-6-1,-0.5,-1.19,4
1-5-2,0,0,2026-07-12,B,4,0,-1.8089,0.0478,0,逃げ,4カドまくり,1890,0.335,0,202607122011,5-6-1-3-2,0,0,30.5011,0,4-5-6;4-5-1;4-5-3;4-6-5;4-6-1;4-6-3,-0.5,-1.19,1
3-2-1,1,0,2026-07-12,A,4,0,-1.433,0.1418,600,まくり,4カドまくり,6700,0.587,0,202607122204,6-3-2-5-1,0,0,57.227,0,4-6-3;4-6-2;4-6-5;4-3-6;4-3-2;4-3-5,0,-0.04,3
4-6-2,1,1,2026-07-12,S,4,1,-1.4268,0.1433,600,まくり,4カドまくり,930,0.955,0,202607122207,6-1-2-5-3,930,1,97.0732,1,4-6-1;4-6-2;4-6-5;4-1-6;4-1-2;4-1-5,0.5,3.0,4
2-5-4,0,0,2026-07-12,B,4,0,1.0447,0.7612,0,まくり,4カドまくり,1330,0.517,0,202607122307,5-2-6-3-1,0,0,52.7047,0,4-5-2;4-5-6;4-5-3;4-2-5;4-2-6;4-2-3,0,-0.04,2
2-4-1,1,0,2026-07-12,A,4,0,-0.9707,0.2573,600,差し,4カドまくり,1080,0.611,0,202607122309,2-5-6-3-1,0,0,60.0893,0,4-2-5;4-2-6;4-2-3;4-5-2;4-5-6;4-5-3,0,-0.04,2
1-4-2,1,1,2026-07-12,S,4,0,1.698,0.9245,600,逃げ,4カドまくり,2290,0.853,0,202607122311,5-1-3-6-2,0,0,86.958,0,4-5-1;4-5-3;4-5-6;4-1-5;4-1-3;4-1-6,0,-0.04,1
4-3-2,0,0,2026-07-13,B,3,0,-0.9168,0.2708,0,差し,3まくり差し,10090,0.349,0,202607130303,5-6-4-1-2,0,0,33.9332,0,3-5-6;3-5-4;3-5-1;3-6-5;3-6-4;3-6-1,0,-0.05,4
3-1-2,0,0,2026-07-13,B,3,1,0.2628,0.5657,0,まくり差し,3まくり差し,1800,0.339,0,202607130310,4-6-2-1-5,0,1,34.1128,0,3-4-6;3-4-2;3-4-1;3-6-4;3-6-2;3-6-1,0,-0.05,3
2-5-6,1,1,2026-07-13,S,3,0,-1.0933,0.2267,600,差し,3まくり差し,6950,0.693,1,202607130406,2-6-1-5-4,0,0,68.1567,0,3-2-6;3-2-1;3-2-5;3-6-2;3-6-1;3-6-5,0,-0.05,2
3-4-1,0,0,2026-07-13,B,3,1,1.2678,0.8169,0,まくり,3まくり,5920,0.53833,0,202607130512,6-1-5-4-2,0,1,54.8911,0,3-6-1;3-6-5;3-6-4;3-1-6;3-1-5;3-1-4,0,-0.21,3
1-4-5,0,0,2026-07-13,B,3,0,-1.659,0.0853,0,逃げ,3まくり差し,1070,0.453,0,202607130605,6-1-4-5-2,0,0,43.591,0,3-6-1;3-6-4;3-6-5;3-1-6;3-1-4;3-1-5,0,-0.05,1
3-1-4,0,0,2026-07-13,B,3,1,0.4387,0.6097,0,まくり差し,3まくり,5640,0.31433,0,202607130904,5-1-2-4-6,0,0,31.8221,1,3-5-1;3-5-2;3-5-4;3-1-5;3-1-2;3-1-4,-0.5,-0.05,3
4-6-1,0,0,2026-07-13,B,3,0,0.1625,0.5406,0,まくり,3まくり差し,20910,0.417,0,202607131308,4-5-6-2-1,0,0,41.8125,0,3-4-5;3-4-6;3-4-2;3-5-4;3-5-6;3-5-2,0,-0.05,4
3-1-5,1,0,2026-07-13,A,3,1,0.6868,0.6717,600,まくり,3まくり,1160,0.651,1,202607131407,5-4-1-6-2,0,1,65.5768,0,3-5-4;3-5-1;3-5-6;3-4-5;3-4-1;3-4-6,0,-0.21,3
6-1-3,1,1,2026-07-13,S,3,0,0.4145,0.6036,600,抜き,3まくり,7150,0.74033,1,202607131503,6-4-1-2-5,0,0,74.2379,0,3-6-4;3-6-1;3-6-2;3-4-6;3-4-1;3-4-2,0,-0.21,6
2-3-1,1,1,2026-07-13,S,3,0,1.8669,0.9667,600,差し,3まくり,6650,0.763,1,202607131605,5-4-2-1-6,0,0,78.1169,0,3-5-4;3-5-2;3-5-1;3-4-5;3-4-2;3-4-1,-0.5,-0.05,2
6-1-4,0,0,2026-07-13,B,3,0,0.5113,0.6278,0,まくり差し,3まくり,75950,0.44833,0,202607131612,1-6-4-5-2,0,0,45.2947,0,3-1-6;3-1-4;3-1-5;3-6-1;3-6-4;3-6-5,-0.5,-0.05,6
1-3-4,0,0,2026-07-13,B,3,0,-1.0331,0.2417,0,逃げ,3まくり差し,1020,0.515,0,202607132203,4-5-1-6-2,0,0,50.4169,0,3-4-5;3-4-1;3-4-6;3-5-4;3-5-1;3-5-6,0,-0.05,1
4-2-5,0,0,2026-07-13,B,3,0,-1.4704,0.1324,0,抜き,3まくり差し,3160,0.559,0,202607132204,4-2-5-6-1,0,0,54.3796,0,3-4-2;3-4-5;3-4-6;3-2-4;3-2-5;3-2-6,0,-0.05,4
