scope,family,nparam,floor,conf,month,base_R,base_roi_pct,added_R,added_return_yen,added_profit_yen,added_roi_pct,R,return_yen,profit_yen,roi_pct
S+A,ENT_FIXED,4,6.0,0.9,2026-06,8,166.4625,0,0.0,0.0,,8,133170.0,53170.0,166.4625
S+A,P2R_FIXED,4,6.5,1.25,2026-04,11,524.9636363636364,0,0.0,0.0,,11,577460.0,467460.0,524.9636363636364
S+A,P2R_FIXED,4,6.5,1.25,2026-05,9,177.9111111111111,0,0.0,0.0,,9,160120.0,70120.0,177.9111111111111
S+A,P2R_FIXED,4,6.5,1.25,2026-06,8,166.4625,1,0.0,-10000.0,0.0,9,133170.0,43170.0,147.96666666666667
S+A,P2R_FIXED,4,6.5,1.5,2026-04,11,524.9636363636364,0,0.0,0.0,,11,577460.0,467460.0,524.9636363636364
S+A,P2R_FIXED,4,6.5,1.5,2026-05,9,177.9111111111111,0,0.0,0.0,,9,160120.0,70120.0,177.9111111111111
S+A,P2R_FIXED,4,6.5,1.5,2026-06,8,166.4625,1,0.0,-10000.0,0.0,9,133170.0,43170.0,147.96666666666667
S+A,P2R_FIXED,4,6.5,1.75,2026-04,11,524.9636363636364,0,0.0,0.0,,11,577460.0,467460.0,524.9636363636364
S+A,P2R_FIXED,4,6.5,1.75,2026-05,9,177.9111111111111,0,0.0,0.0,,9,160120.0,70120.0,177.9111111111111
S+A,P2R_FIXED,4,6.5,1.75,2026-06,8,166.4625,1,0.0,-10000.0,0.0,9,133170.0,43170.0,147.96666666666667
S+A,P2R_FIXED,4,6.5,2.0,2026-04,11,524.9636363636364,0,0.0,0.0,,11,577460.0,467460.0,524.9636363636364
S+A,P2R_FIXED,4,6.5,2.0,2026-05,9,177.9111111111111,0,0.0,0.0,,9,160120.0,70120.0,177.9111111111111
S+A,P2R_FIXED,4,6.5,2.0,2026-06,8,166.4625,1,0.0,-10000.0,0.0,9,133170.0,43170.0,147.96666666666667
S+A,JM4_FIXED,4,6.5,0.3,2026-04,11,524.9636363636364,1,0.0,-10000.0,0.0,12,577460.0,457460.0,481.21666666666664
S+A,JM4_FIXED,4,6.5,0.3,2026-05,9,177.9111111111111,0,0.0,0.0,,9,160120.0,70120.0,177.9111111111111
S+A,JM4_FIXED,4,6.5,0.3,2026-06,8,166.4625,2,0.0,-20000.0,0.0,10,133170.0,33170.0,133.17
S+A,JM4_FIXED,4,6.5,0.35,2026-04,11,524.9636363636364,0,0.0,0.0,,11,577460.0,467460.0,524.9636363636364
S+A,JM4_FIXED,4,6.5,0.35,2026-05,9,177.9111111111111,0,0.0,0.0,,9,160120.0,70120.0,177.9111111111111
S+A,JM4_FIXED,4,6.5,0.35,2026-06,8,166.4625,1,0.0,-10000.0,0.0,9,133170.0,43170.0,147.96666666666667
S+A,JM4_FIXED,4,6.5,0.4,2026-04,11,524.9636363636364,0,0.0,0.0,,11,577460.0,467460.0,524.9636363636364
S+A,JM4_FIXED,4,6.5,0.4,2026-05,9,177.9111111111111,0,0.0,0.0,,9,160120.0,70120.0,177.9111111111111
S+A,JM4_FIXED,4,6.5,0.4,2026-06,8,166.4625,0,0.0,0.0,,8,133170.0,53170.0,166.4625
S+A,JM4_FIXED,4,6.5,0.45,2026-04,11,524.9636363636364,0,0.0,0.0,,11,577460.0,467460.0,524.9636363636364
S+A,JM4_FIXED,4,6.5,0.45,2026-05,9,177.9111111111111,0,0.0,0.0,,9,160120.0,70120.0,177.9111111111111
S+A,JM4_FIXED,4,6.5,0.45,2026-06,8,166.4625,0,0.0,0.0,,8,133170.0,53170.0,166.4625
S+A,JM4_FIXED,4,6.5,0.5,2026-04,11,524.9636363636364,0,0.0,0.0,,11,577460.0,467460.0,524.9636363636364
S+A,JM4_FIXED,4,6.5,0.5,2026-05,9,177.9111111111111,0,0.0,0.0,,9,160120.0,70120.0,177.9111111111111
S+A,JM4_FIXED,4,6.5,0.5,2026-06,8,166.4625,0,0.0,0.0,,8,133170.0,53170.0,166.4625
S+A,JM4_FIXED,4,6.5,0.55,2026-04,11,524.9636363636364,0,0.0,0.0,,11,577460.0,467460.0,524.9636363636364
S+A,JM4_FIXED,4,6.5,0.55,2026-05,9,177.9111111111111,0,0.0,0.0,,9,160120.0,70120.0,177.9111111111111
S+A,JM4_FIXED,4,6.5,0.55,2026-06,8,166.4625,0,0.0,0.0,,8,133170.0,53170.0,166.4625
S+A,ENT_FIXED,4,6.5,0.7,2026-04,11,524.9636363636364,0,0.0,0.0,,11,577460.0,467460.0,524.9636363636364
S+A,ENT_FIXED,4,6.5,0.7,2026-05,9,177.9111111111111,0,0.0,0.0,,9,160120.0,70120.0,177.9111111111111
S+A,ENT_FIXED,4,6.5,0.7,2026-06,8,166.4625,0,0.0,0.0,,8,133170.0,53170.0,166.4625
S+A,ENT_FIXED,4,6.5,0.75,2026-04,11,524.9636363636364,0,0.0,0.0,,11,577460.0,467460.0,524.9636363636364
S+A,ENT_FIXED,4,6.5,0.75,2026-05,9,177.9111111111111,0,0.0,0.0,,9,160120.0,70120.0,177.9111111111111
S+A,ENT_FIXED,4,6.5,0.75,2026-06,8,166.4625,0,0.0,0.0,,8,133170.0,53170.0,166.4625
S+A,ENT_FIXED,4,6.5,0.8,2026-04,11,524.9636363636364,0,0.0,0.0,,11,577460.0,467460.0,524.9636363636364
S+A,ENT_FIXED,4,6.5,0.8,2026-05,9,177.9111111111111,0,0.0,0.0,,9,160120.0,70120.0,177.9111111111111
S+A,ENT_FIXED,4,6.5,0.8,2026-06,8,166.4625,0,0.0,0.0,,8,133170.0,53170.0,166.4625
S+A,ENT_FIXED,4,6.5,0.85,2026-04,11,524.9636363636364,0,0.0,0.0,,11,577460.0,467460.0,524.9636363636364
S+A,ENT_FIXED,4,6.5,0.85,2026-05,9,177.9111111111111,0,0.0,0.0,,9,160120.0,70120.0,177.9111111111111
S+A,ENT_FIXED,4,6.5,0.85,2026-06,8,166.4625,0,0.0,0.0,,8,133170.0,53170.0,166.4625
S+A,ENT_FIXED,4,6.5,0.9,2026-04,11,524.9636363636364,0,0.0,0.0,,11,577460.0,467460.0,524.9636363636364
S+A,ENT_FIXED,4,6.5,0.9,2026-05,9,177.9111111111111,0,0.0,0.0,,9,160120.0,70120.0,177.9111111111111
S+A,ENT_FIXED,4,6.5,0.9,2026-06,8,166.4625,0,0.0,0.0,,8,133170.0,53170.0,166.4625
S+A,P2R_FIXED,4,7.0,1.25,2026-04,11,524.9636363636364,0,0.0,0.0,,11,577460.0,467460.0,524.9636363636364
S+A,P2R_FIXED,4,7.0,1.25,2026-05,9,177.9111111111111,0,0.0,0.0,,9,160120.0,70120.0,177.9111111111111
S+A,P2R_FIXED,4,7.0,1.25,2026-06,8,166.4625,0,0.0,0.0,,8,133170.0,53170.0,166.4625
S+A,P2R_FIXED,4,7.0,1.5,2026-04,11,524.9636363636364,0,0.0,0.0,,11,577460.0,467460.0,524.9636363636364
S+A,P2R_FIXED,4,7.0,1.5,2026-05,9,177.9111111111111,0,0.0,0.0,,9,160120.0,70120.0,177.9111111111111
S+A,P2R_FIXED,4,7.0,1.5,2026-06,8,166.4625,0,0.0,0.0,,8,133170.0,53170.0,166.4625
S+A,P2R_FIXED,4,7.0,1.75,2026-04,11,524.9636363636364,0,0.0,0.0,,11,577460.0,467460.0,524.9636363636364
S+A,P2R_FIXED,4,7.0,1.75,2026-05,9,177.9111111111111,0,0.0,0.0,,9,160120.0,70120.0,177.9111111111111
S+A,P2R_FIXED,4,7.0,1.75,2026-06,8,166.4625,0,0.0,0.0,,8,133170.0,53170.0,166.4625
S+A,P2R_FIXED,4,7.0,2.0,2026-04,11,524.9636363636364,0,0.0,0.0,,11,577460.0,467460.0,524.9636363636364
S+A,P2R_FIXED,4,7.0,2.0,2026-05,9,177.9111111111111,0,0.0,0.0,,9,160120.0,70120.0,177.9111111111111
S+A,P2R_FIXED,4,7.0,2.0,2026-06,8,166.4625,0,0.0,0.0,,8,133170.0,53170.0,166.4625
S+A,JM4_FIXED,4,7.0,0.3,2026-04,11,524.9636363636364,0,0.0,0.0,,11,577460.0,467460.0,524.9636363636364
S+A,JM4_FIXED,4,7.0,0.3,2026-05,9,177.9111111111111,0,0.0,0.0,,9,160120.0,70120.0,177.9111111111111
S+A,JM4_FIXED,4,7.0,0.3,2026-06,8,166.4625,0,0.0,0.0,,8,133170.0,53170.0,166.4625
S+A,JM4_FIXED,4,7.0,0.35,2026-04,11,524.9636363636364,0,0.0,0.0,,11,577460.0,467460.0,524.9636363636364
S+A,JM4_FIXED,4,7.0,0.35,2026-05,9,177.9111111111111,0,0.0,0.0,,9,160120.0,70120.0,177.9111111111111
S+A,JM4_FIXED,4,7.0,0.35,2026-06,8,166.4625,0,0.0,0.0,,8,133170.0,53170.0,166.4625
S+A,JM4_FIXED,4,7.0,0.4,2026-04,11,524.9636363636364,0,0.0,0.0,,11,577460.0,467460.0,524.9636363636364
S+A,JM4_FIXED,4,7.0,0.4,2026-05,9,177.9111111111111,0,0.0,0.0,,9,160120.0,70120.0,177.9111111111111
S+A,JM4_FIXED,4,7.0,0.4,2026-06,8,166.4625,0,0.0,0.0,,8,133170.0,53170.0,166.4625
S+A,JM4_FIXED,4,7.0,0.45,2026-04,11,524.9636363636364,0,0.0,0.0,,11,577460.0,467460.0,524.9636363636364
S+A,JM4_FIXED,4,7.0,0.45,2026-05,9,177.9111111111111,0,0.0,0.0,,9,160120.0,70120.0,177.9111111111111
S+A,JM4_FIXED,4,7.0,0.45,2026-06,8,166.4625,0,0.0,0.0,,8,133170.0,53170.0,166.4625
S+A,JM4_FIXED,4,7.0,0.5,2026-04,11,524.9636363636364,0,0.0,0.0,,11,577460.0,467460.0,524.9636363636364
S+A,JM4_FIXED,4,7.0,0.5,2026-05,9,177.9111111111111,0,0.0,0.0,,9,160120.0,70120.0,177.9111111111111
S+A,JM4_FIXED,4,7.0,0.5,2026-06,8,166.4625,0,0.0,0.0,,8,133170.0,53170.0,166.4625
S+A,JM4_FIXED,4,7.0,0.55,2026-04,11,524.9636363636364,0,0.0,0.0,,11,577460.0,467460.0,524.9636363636364
S+A,JM4_FIXED,4,7.0,0.55,2026-05,9,177.9111111111111,0,0.0,0.0,,9,160120.0,70120.0,177.9111111111111
S+A,JM4_FIXED,4,7.0,0.55,2026-06,8,166.4625,0,0.0,0.0,,8,133170.0,53170.0,166.4625
S+A,ENT_FIXED,4,7.0,0.7,2026-04,11,524.9636363636364,0,0.0,0.0,,11,577460.0,467460.0,524.9636363636364
S+A,ENT_FIXED,4,7.0,0.7,2026-05,9,177.9111111111111,0,0.0,0.0,,9,160120.0,70120.0,177.9111111111111
S+A,ENT_FIXED,4,7.0,0.7,2026-06,8,166.4625,0,0.0,0.0,,8,133170.0,53170.0,166.4625
S+A,ENT_FIXED,4,7.0,0.75,2026-04,11,524.9636363636364,0,0.0,0.0,,11,577460.0,467460.0,524.9636363636364
S+A,ENT_FIXED,4,7.0,0.75,2026-05,9,177.9111111111111,0,0.0,0.0,,9,160120.0,70120.0,177.9111111111111
S+A,ENT_FIXED,4,7.0,0.75,2026-06,8,166.4625,0,0.0,0.0,,8,133170.0,53170.0,166.4625
S+A,ENT_FIXED,4,7.0,0.8,2026-04,11,524.9636363636364,0,0.0,0.0,,11,577460.0,467460.0,524.9636363636364
S+A,ENT_FIXED,4,7.0,0.8,2026-05,9,177.9111111111111,0,0.0,0.0,,9,160120.0,70120.0,177.9111111111111
S+A,ENT_FIXED,4,7.0,0.8,2026-06,8,166.4625,0,0.0,0.0,,8,133170.0,53170.0,166.4625
S+A,ENT_FIXED,4,7.0,0.85,2026-04,11,524.9636363636364,0,0.0,0.0,,11,577460.0,467460.0,524.9636363636364
S+A,ENT_FIXED,4,7.0,0.85,2026-05,9,177.9111111111111,0,0.0,0.0,,9,160120.0,70120.0,177.9111111111111
S+A,ENT_FIXED,4,7.0,0.85,2026-06,8,166.4625,0,0.0,0.0,,8,133170.0,53170.0,166.4625
S+A,ENT_FIXED,4,7.0,0.9,2026-04,11,524.9636363636364,0,0.0,0.0,,11,577460.0,467460.0,524.9636363636364
S+A,ENT_FIXED,4,7.0,0.9,2026-05,9,177.9111111111111,0,0.0,0.0,,9,160120.0,70120.0,177.9111111111111
S+A,ENT_FIXED,4,7.0,0.9,2026-06,8,166.4625,0,0.0,0.0,,8,133170.0,53170.0,166.4625
S+A,P2R_FIXED,5,4.5,1.25,2026-04,11,524.9636363636364,6,0.0,-60000.0,0.0,17,577460.0,407460.0,339.6823529411765
S+A,P2R_FIXED,5,4.5,1.25,2026-05,9,177.9111111111111,4,53640.0,13640.0,134.1,13,213760.0,83760.0,164.43076923076924
S+A,P2R_FIXED,5,4.5,1.25,2026-06,8,166.4625,7,49910.00000000001,-20089.999999999993,71.30000000000001,15,183080.0,33080.0,122.05333333333333
S+A,P2R_FIXED,5,4.5,1.5,2026-04,11,524.9636363636364,4,0.0,-40000.0,0.0,15,577460.0,427460.0,384.97333333333336
S+A,P2R_FIXED,5,4.5,1.5,2026-05,9,177.9111111111111,2,0.0,-20000.0,0.0,11,160120.0,50120.0,145.56363636363636
S+A,P2R_FIXED,5,4.5,1.5,2026-06,8,166.4625,7,49910.00000000001,-20089.999999999993,71.30000000000001,15,183080.0,33080.0,122.05333333333333
S+A,P2R_FIXED,5,4.5,1.75,2026-04,11,524.9636363636364,2,0.0,-20000.0,0.0,13,577460.0,447460.0,444.2
S+A,P2R_FIXED,5,4.5,1.75,2026-05,9,177.9111111111111,2,0.0,-20000.0,0.0,11,160120.0,50120.0,145.56363636363636
S+A,P2R_FIXED,5,4.5,1.75,2026-06,8,166.4625,6,49910.00000000001,-10089.999999999993,83.18333333333335,14,183080.0,43080.0,130.77142857142857
S+A,P2R_FIXED,5,4.5,2.0,2026-04,11,524.9636363636364,2,0.0,-20000.0,0.0,13,577460.0,447460.0,444.2
S+A,P2R_FIXED,5,4.5,2.0,2026-05,9,177.9111111111111,2,0.0,-20000.0,0.0,11,160120.0,50120.0,145.56363636363636
S+A,P2R_FIXED,5,4.5,2.0,2026-06,8,166.4625,5,49910.00000000001,-89.99999999999272,99.82000000000002,13,183080.0,53080.0,140.83076923076922
S+A,JM4_FIXED,5,4.5,0.3,2026-04,11,524.9636363636364,8,0.0,-80000.0,0.0,19,577460.0,387460.0,303.9263157894737
S+A,JM4_FIXED,5,4.5,0.3,2026-05,9,177.9111111111111,4,53640.0,13640.0,134.1,13,213760.0,83760.0,164.43076923076924
S+A,JM4_FIXED,5,4.5,0.3,2026-06,8,166.4625,10,97430.00000000001,-2569.9999999999854,97.43000000000002,18,230600.0,50600.0,128.11111111111111
S+A,JM4_FIXED,5,4.5,0.35,2026-04,11,524.9636363636364,6,0.0,-60000.0,0.0,17,577460.0,407460.0,339.6823529411765
S+A,JM4_FIXED,5,4.5,0.35,2026-05,9,177.9111111111111,3,0.0,-30000.0,0.0,12,160120.0,40120.0,133.43333333333334
S+A,JM4_FIXED,5,4.5,0.35,2026-06,8,166.4625,4,49910.00000000001,9910.000000000007,124.77500000000002,12,183080.0,63080.0,152.56666666666666
S+A,JM4_FIXED,5,4.5,0.4,2026-04,11,524.9636363636364,3,0.0,-30000.0,0.0,14,577460.0,437460.0,412.4714285714286
S+A,JM4_FIXED,5,4.5,0.4,2026-05,9,177.9111111111111,2,0.0,-20000.0,0.0,11,160120.0,50120.0,145.56363636363636
S+A,JM4_FIXED,5,4.5,0.4,2026-06,8,166.4625,1,0.0,-10000.0,0.0,9,133170.0,43170.0,147.96666666666667
S+A,JM4_FIXED,5,4.5,0.45,2026-04,11,524.9636363636364,1,0.0,-10000.0,0.0,12,577460.0,457460.0,481.21666666666664
S+A,JM4_FIXED,5,4.5,0.45,2026-05,9,177.9111111111111,0,0.0,0.0,,9,160120.0,70120.0,177.9111111111111
S+A,JM4_FIXED,5,4.5,0.45,2026-06,8,166.4625,0,0.0,0.0,,8,133170.0,53170.0,166.4625
S+A,JM4_FIXED,5,4.5,0.5,2026-04,11,524.9636363636364,0,0.0,0.0,,11,577460.0,467460.0,524.9636363636364
S+A,JM4_FIXED,5,4.5,0.5,2026-05,9,177.9111111111111,0,0.0,0.0,,9,160120.0,70120.0,177.9111111111111
S+A,JM4_FIXED,5,4.5,0.5,2026-06,8,166.4625,0,0.0,0.0,,8,133170.0,53170.0,166.4625
S+A,JM4_FIXED,5,4.5,0.55,2026-04,11,524.9636363636364,0,0.0,0.0,,11,577460.0,467460.0,524.9636363636364
S+A,JM4_FIXED,5,4.5,0.55,2026-05,9,177.9111111111111,0,0.0,0.0,,9,160120.0,70120.0,177.9111111111111
S+A,JM4_FIXED,5,4.5,0.55,2026-06,8,166.4625,0,0.0,0.0,,8,133170.0,53170.0,166.4625
S+A,ENT_FIXED,5,4.5,0.7,2026-04,11,524.9636363636364,0,0.0,0.0,,11,577460.0,467460.0,524.9636363636364
S+A,ENT_FIXED,5,4.5,0.7,2026-05,9,177.9111111111111,0,0.0,0.0,,9,160120.0,70120.0,177.9111111111111
S+A,ENT_FIXED,5,4.5,0.7,2026-06,8,166.4625,0,0.0,0.0,,8,133170.0,53170.0,166.4625
S+A,ENT_FIXED,5,4.5,0.75,2026-04,11,524.9636363636364,0,0.0,0.0,,11,577460.0,467460.0,524.9636363636364
S+A,ENT_FIXED,5,4.5,0.75,2026-05,9,177.9111111111111,0,0.0,0.0,,9,160120.0,70120.0,177.9111111111111
S+A,ENT_FIXED,5,4.5,0.75,2026-06,8,166.4625,0,0.0,0.0,,8,133170.0,53170.0,166.4625
S+A,ENT_FIXED,5,4.5,0.8,2026-04,11,524.9636363636364,0,0.0,0.0,,11,577460.0,467460.0,524.9636363636364
S+A,ENT_FIXED,5,4.5,0.8,2026-05,9,177.9111111111111,0,0.0,0.0,,9,160120.0,70120.0,177.9111111111111
S+A,ENT_FIXED,5,4.5,0.8,2026-06,8,166.4625,0,0.0,0.0,,8,133170.0,53170.0,166.4625
S+A,ENT_FIXED,5,4.5,0.85,2026-04,11,524.9636363636364,0,0.0,0.0,,11,577460.0,467460.0,524.9636363636364
S+A,ENT_FIXED,5,4.5,0.85,2026-05,9,177.9111111111111,0,0.0,0.0,,9,160120.0,70120.0,177.9111111111111
S+A,ENT_FIXED,5,4.5,0.85,2026-06,8,166.4625,0,0.0,0.0,,8,133170.0,53170.0,166.4625
S+A,ENT_FIXED,5,4.5,0.9,2026-04,11,524.9636363636364,1,0.0,-10000.0,0.0,12,577460.0,457460.0,481.21666666666664
S+A,ENT_FIXED,5,4.5,0.9,2026-05,9,177.9111111111111,0,0.0,0.0,,9,160120.0,70120.0,177.9111111111111
S+A,ENT_FIXED,5,4.5,0.9,2026-06,8,166.4625,0,0.0,0.0,,8,133170.0,53170.0,166.4625
S+A,P2R_FIXED,5,5.0,1.25,2026-04,11,524.9636363636364,5,0.0,-50000.0,0.0,16,577460.0,417460.0,360.9125
S+A,P2R_FIXED,5,5.0,1.25,2026-05,9,177.9111111111111,2,53640.0,33640.0,268.2,11,213760.0,103760.0,194.3272727272727
S+A,P2R_FIXED,5,5.0,1.25,2026-06,8,166.4625,3,49910.00000000001,19910.000000000007,166.3666666666667,11,183080.0,73080.0,166.43636363636364
S+A,P2R_FIXED,5,5.0,1.5,2026-04,11,524.9636363636364,3,0.0,-30000.0,0.0,14,577460.0,437460.0,412.4714285714286
S+A,P2R_FIXED,5,5.0,1.5,2026-05,9,177.9111111111111,1,0.0,-10000.0,0.0,10,160120.0,60120.0,160.12
S+A,P2R_FIXED,5,5.0,1.5,2026-06,8,166.4625,3,49910.00000000001,19910.000000000007,166.3666666666667,11,183080.0,73080.0,166.43636363636364
S+A,P2R_FIXED,5,5.0,1.75,2026-04,11,524.9636363636364,1,0.0,-10000.0,0.0,12,577460.0,457460.0,481.21666666666664
S+A,P2R_FIXED,5,5.0,1.75,2026-05,9,177.9111111111111,1,0.0,-10000.0,0.0,10,160120.0,60120.0,160.12
S+A,P2R_FIXED,5,5.0,1.75,2026-06,8,166.4625,3,49910.00000000001,19910.000000000007,166.3666666666667,11,183080.0,73080.0,166.43636363636364
S+A,P2R_FIXED,5,5.0,2.0,2026-04,11,524.9636363636364,1,0.0,-10000.0,0.0,12,577460.0,457460.0,481.21666666666664
S+A,P2R_FIXED,5,5.0,2.0,2026-05,9,177.9111111111111,1,0.0,-10000.0,0.0,10,160120.0,60120.0,160.12
S+A,P2R_FIXED,5,5.0,2.0,2026-06,8,166.4625,2,49910.00000000001,29910.000000000007,249.55000000000004,10,183080.0,83080.0,183.08
S+A,JM4_FIXED,5,5.0,0.3,2026-04,11,524.9636363636364,5,0.0,-50000.0,0.0,16,577460.0,417460.0,360.9125
S+A,JM4_FIXED,5,5.0,0.3,2026-05,9,177.9111111111111,2,53640.0,33640.0,268.2,11,213760.0,103760.0,194.3272727272727
S+A,JM4_FIXED,5,5.0,0.3,2026-06,8,166.4625,5,49910.00000000001,-89.99999999999272,99.82000000000002,13,183080.0,53080.0,140.83076923076922
S+A,JM4_FIXED,5,5.0,0.35,2026-04,11,524.9636363636364,3,0.0,-30000.0,0.0,14,577460.0,437460.0,412.4714285714286
S+A,JM4_FIXED,5,5.0,0.35,2026-05,9,177.9111111111111,1,0.0,-10000.0,0.0,10,160120.0,60120.0,160.12
S+A,JM4_FIXED,5,5.0,0.35,2026-06,8,166.4625,2,49910.00000000001,29910.000000000007,249.55000000000004,10,183080.0,83080.0,183.08
S+A,JM4_FIXED,5,5.0,0.4,2026-04,11,524.9636363636364,1,0.0,-10000.0,0.0,12,577460.0,457460.0,481.21666666666664
S+A,JM4_FIXED,5,5.0,0.4,2026-05,9,177.9111111111111,1,0.0,-10000.0,0.0,10,160120.0,60120.0,160.12
S+A,JM4_FIXED,5,5.0,0.4,2026-06,8,166.4625,0,0.0,0.0,,8,133170.0,53170.0,166.4625
S+A,JM4_FIXED,5,5.0,0.45,2026-04,11,524.9636363636364,1,0.0,-10000.0,0.0,12,577460.0,457460.0,481.21666666666664
S+A,JM4_FIXED,5,5.0,0.45,2026-05,9,177.9111111111111,0,0.0,0.0,,9,160120.0,70120.0,177.9111111111111
S+A,JM4_FIXED,5,5.0,0.45,2026-06,8,166.4625,0,0.0,0.0,,8,133170.0,53170.0,166.4625
S+A,JM4_FIXED,5,5.0,0.5,2026-04,11,524.9636363636364,0,0.0,0.0,,11,577460.0,467460.0,524.9636363636364
S+A,JM4_FIXED,5,5.0,0.5,2026-05,9,177.9111111111111,0,0.0,0.0,,9,160120.0,70120.0,177.9111111111111
S+A,JM4_FIXED,5,5.0,0.5,2026-06,8,166.4625,0,0.0,0.0,,8,133170.0,53170.0,166.4625
S+A,JM4_FIXED,5,5.0,0.55,2026-04,11,524.9636363636364,0,0.0,0.0,,11,577460.0,467460.0,524.9636363636364
S+A,JM4_FIXED,5,5.0,0.55,2026-05,9,177.9111111111111,0,0.0,0.0,,9,160120.0,70120.0,177.9111111111111
S+A,JM4_FIXED,5,5.0,0.55,2026-06,8,166.4625,0,0.0,0.0,,8,133170.0,53170.0,166.4625
S+A,ENT_FIXED,5,5.0,0.7,2026-04,11,524.9636363636364,0,0.0,0.0,,11,577460.0,467460.0,524.9636363636364
S+A,ENT_FIXED,5,5.0,0.7,2026-05,9,177.9111111111111,0,0.0,0.0,,9,160120.0,70120.0,177.9111111111111
S+A,ENT_FIXED,5,5.0,0.7,2026-06,8,166.4625,0,0.0,0.0,,8,133170.0,53170.0,166.4625
S+A,ENT_FIXED,5,5.0,0.75,2026-04,11,524.9636363636364,0,0.0,0.0,,11,577460.0,467460.0,524.9636363636364
S+A,ENT_FIXED,5,5.0,0.75,2026-05,9,177.9111111111111,0,0.0,0.0,,9,160120.0,70120.0,177.9111111111111
S+A,ENT_FIXED,5,5.0,0.75,2026-06,8,166.4625,0,0.0,0.0,,8,133170.0,53170.0,166.4625
S+A,ENT_FIXED,5,5.0,0.8,2026-04,11,524.9636363636364,0,0.0,0.0,,11,577460.0,467460.0,524.9636363636364
S+A,ENT_FIXED,5,5.0,0.8,2026-05,9,177.9111111111111,0,0.0,0.0,,9,160120.0,70120.0,177.9111111111111
S+A,ENT_FIXED,5,5.0,0.8,2026-06,8,166.4625,0,0.0,0.0,,8,133170.0,53170.0,166.4625
S+A,ENT_FIXED,5,5.0,0.85,2026-04,11,524.9636363636364,0,0.0,0.0,,11,577460.0,467460.0,524.9636363636364
S+A,ENT_FIXED,5,5.0,0.85,2026-05,9,177.9111111111111,0,0.0,0.0,,9,160120.0,70120.0,177.9111111111111
S+A,ENT_FIXED,5,5.0,0.85,2026-06,8,166.4625,0,0.0,0.0,,8,133170.0,53170.0,166.4625
S+A,ENT_FIXED,5,5.0,0.9,2026-04,11,524.9636363636364,1,0.0,-10000.0,0.0,12,577460.0,457460.0,481.21666666666664
S+A,ENT_FIXED,5,5.0,0.9,2026-05,9,177.9111111111111,0,0.0,0.0,,9,160120.0,70120.0,177.9111111111111
S+A,ENT_FIXED,5,5.0,0.9,2026-06,8,166.4625,0,0.0,0.0,,8,133170.0,53170.0,166.4625
S+A,P2R_FIXED,5,5.5,1.25,2026-04,11,524.9636363636364,0,0.0,0.0,,11,577460.0,467460.0,524.9636363636364
S+A,P2R_FIXED,5,5.5,1.25,2026-05,9,177.9111111111111,0,0.0,0.0,,9,160120.0,70120.0,177.9111111111111
S+A,P2R_FIXED,5,5.5,1.25,2026-06,8,166.4625,0,0.0,0.0,,8,133170.0,53170.0,166.4625
S+A,P2R_FIXED,5,5.5,1.5,2026-04,11,524.9636363636364,0,0.0,0.0,,11,577460.0,467460.0,524.9636363636364
S+A,P2R_FIXED,5,5.5,1.5,2026-05,9,177.9111111111111,0,0.0,0.0,,9,160120.0,70120.0,177.9111111111111
S+A,P2R_FIXED,5,5.5,1.5,2026-06,8,166.4625,0,0.0,0.0,,8,133170.0,53170.0,166.4625
S+A,P2R_FIXED,5,5.5,1.75,2026-04,11,524.9636363636364,0,0.0,0.0,,11,577460.0,467460.0,524.9636363636364
S+A,P2R_FIXED,5,5.5,1.75,2026-05,9,177.9111111111111,0,0.0,0.0,,9,160120.0,70120.0,177.9111111111111
S+A,P2R_FIXED,5,5.5,1.75,2026-06,8,166.4625,0,0.0,0.0,,8,133170.0,53170.0,166.4625
S+A,P2R_FIXED,5,5.5,2.0,2026-04,11,524.9636363636364,0,0.0,0.0,,11,577460.0,467460.0,524.9636363636364
S+A,P2R_FIXED,5,5.5,2.0,2026-05,9,177.9111111111111,0,0.0,0.0,,9,160120.0,70120.0,177.9111111111111
S+A,P2R_FIXED,5,5.5,2.0,2026-06,8,166.4625,0,0.0,0.0,,8,133170.0,53170.0,166.4625
S+A,JM4_FIXED,5,5.5,0.3,2026-04,11,524.9636363636364,0,0.0,0.0,,11,577460.0,467460.0,524.9636363636364
S+A,JM4_FIXED,5,5.5,0.3,2026-05,9,177.9111111111111,0,0.0,0.0,,9,160120.0,70120.0,177.9111111111111
S+A,JM4_FIXED,5,5.5,0.3,2026-06,8,166.4625,0,0.0,0.0,,8,133170.0,53170.0,166.4625
S+A,JM4_FIXED,5,5.5,0.35,2026-04,11,524.9636363636364,0,0.0,0.0,,11,577460.0,467460.0,524.9636363636364
S+A,JM4_FIXED,5,5.5,0.35,2026-05,9,177.9111111111111,0,0.0,0.0,,9,160120.0,70120.0,177.9111111111111
S+A,JM4_FIXED,5,5.5,0.35,2026-06,8,166.4625,0,0.0,0.0,,8,133170.0,53170.0,166.4625
S+A,JM4_FIXED,5,5.5,0.4,2026-04,11,524.9636363636364,0,0.0,0.0,,11,577460.0,467460.0,524.9636363636364
S+A,JM4_FIXED,5,5.5,0.4,2026-05,9,177.9111111111111,0,0.0,0.0,,9,160120.0,70120.0,177.9111111111111
