date,month,race_code,venue,race,legacy_pre_p,hybrid_pre_p,hybrid_abs_threshold,p109,entry_course,head_hit,rank_l50,payout100
2026-03-01,2026-03,202603011409,14,09R,0.644670975089305,0.644670975089305,0.75,0.6695489792457784,0,0,0,2110
2026-03-01,2026-03,202603011410,14,10R,0.608497738938099,0.6084977389380991,0.75,0.5140676078159564,0,0,0,15720
2026-03-01,2026-03,202603011411,14,11R,0.5236307448042654,0.5236307448042655,0.75,0.4771796815926377,0,1,4,610
2026-03-01,2026-03,202603011412,14,12R,0.7207306105086929,0.7207306105086931,0.75,0.581469738294052,0,0,0,2440
2026-03-01,2026-03,202603011801,18,01R,0.6592697652634488,0.659269765263449,0.75,0.7819889694379927,1,1,6,1470
2026-03-01,2026-03,202603011802,18,02R,0.6490304839523853,0.6490304839523854,0.75,0.6503234179050239,1,1,6,1000
2026-03-01,2026-03,202603011803,18,03R,0.4657923672628838,0.4657923672628838,0.75,0.39892304203491247,1,0,0,1950
2026-03-01,2026-03,202603011804,18,04R,0.6447898818045261,0.6447898818045261,0.75,0.6727355070272633,1,1,5,730
2026-03-01,2026-03,202603011805,18,05R,0.4216587735926718,0.42165877359267184,0.75,0.27420793197160637,1,0,0,8370
2026-03-01,2026-03,202603011806,18,06R,0.25025882769341395,0.250258827693414,0.75,0.15868422184319292,1,0,0,990
2026-03-01,2026-03,202603011807,18,07R,0.5505914875798733,0.5505914875798734,0.75,0.5549914294911201,1,1,1,750
2026-03-01,2026-03,202603011808,18,08R,0.27194722752000017,0.2719472275200003,0.75,0.1330101680993256,1,0,0,4190
2026-03-01,2026-03,202603011809,18,09R,0.6133918007820346,0.6133918007820346,0.75,0.6944694675078434,1,1,12,1370
2026-03-01,2026-03,202603011810,18,10R,0.33257506260250314,0.33257506260250336,0.75,0.24635075321910074,1,1,2,1390
2026-03-01,2026-03,202603011811,18,11R,0.345284011931987,0.3452840119319871,0.75,0.2974518671823478,1,1,4,2000
2026-03-01,2026-03,202603011812,18,12R,0.7816133425594182,0.7816133425594183,0.75,0.7659012281253436,1,0,0,8220
2026-03-01,2026-03,202603011901,19,01R,0.5085594911571689,0.5085594911571689,0.75,0.5441501968507808,1,1,2,2020
2026-03-01,2026-03,202603011902,19,02R,0.5590088108879253,0.5590088108879253,0.75,0.6396422042632894,1,0,0,1520
2026-03-01,2026-03,202603011903,19,03R,0.562040999202158,0.5620409992021581,0.75,0.5626955167868083,1,1,1,3580
2026-03-01,2026-03,202603011904,19,04R,0.7732531047435108,0.7732531047435109,0.75,0.8372822144535169,1,1,6,2470
2026-03-01,2026-03,202603011905,19,05R,0.8047271917711507,0.8047271917711507,0.75,0.8256116828419309,1,0,0,4400
2026-03-01,2026-03,202603011906,19,06R,0.721635582223034,0.721635582223034,0.75,0.8298160450583426,1,1,7,850
2026-03-01,2026-03,202603011907,19,07R,0.6383069280455298,0.6383069280455298,0.75,0.5182543772472865,1,1,8,1020
2026-03-01,2026-03,202603011909,19,09R,0.8150336639190733,0.8150336639190733,0.75,0.8375450485070861,1,1,5,2930
2026-03-01,2026-03,202603011910,19,10R,0.8020590152885028,0.8020590152885028,0.75,0.763608151842988,1,1,2,2500
2026-03-01,2026-03,202603011911,19,11R,0.8112034353288335,0.8112034353288335,0.75,0.8024951148148894,1,1,8,1630
2026-03-01,2026-03,202603011912,19,12R,0.589174281890374,0.589174281890374,0.75,0.5232976916601704,1,0,0,4080
2026-03-01,2026-03,202603012001,20,01R,0.5475790321041984,0.5475790321041986,0.75,0.47673995141055925,1,1,8,1510
2026-03-01,2026-03,202603012002,20,02R,0.37519186781782277,0.37519186781782277,0.75,0.2850168705077567,1,0,0,23050
2026-03-01,2026-03,202603012003,20,03R,0.6968265221525349,0.696826522152535,0.75,0.5860110241184464,1,0,0,6110
2026-03-01,2026-03,202603012004,20,04R,0.3758890682094374,0.37588906820943746,0.75,0.3207797187801996,1,1,3,2930
2026-03-01,2026-03,202603012005,20,05R,0.7648403908542973,0.7648403908542973,0.75,0.7909368357697224,1,1,6,2560
2026-03-01,2026-03,202603012006,20,06R,0.5732495728893006,0.5732495728893006,0.75,0.5059435238918457,1,1,1,1060
2026-03-01,2026-03,202603012007,20,07R,0.631194390275106,0.631194390275106,0.75,0.6268430737106852,1,1,11,22400
2026-03-01,2026-03,202603012008,20,08R,0.7766360633962407,0.7766360633962407,0.75,0.8778693392359482,1,1,15,1760
2026-03-01,2026-03,202603012009,20,09R,0.4596840158280487,0.4596840158280487,0.75,0.4704900206047462,1,1,2,840
2026-03-01,2026-03,202603012010,20,10R,0.5820991123403063,0.5820991123403063,0.75,0.4481568192778573,1,0,0,11410
2026-03-01,2026-03,202603012011,20,11R,0.6803401707419373,0.6803401707419374,0.75,0.5943441803308237,1,1,13,3270
2026-03-01,2026-03,202603012012,20,12R,0.8364939586305095,0.8364939586305097,0.75,0.8234174038645613,1,1,16,1660
2026-03-01,2026-03,202603012112,21,12R,0.6237101005037728,0.6237101005037728,0.75,0.5066544204409448,1,1,8,1610
2026-03-01,2026-03,202603012201,22,01R,0.5146630450896483,0.5146630450896482,0.75,0.6771876590729031,1,1,3,1140
2026-03-01,2026-03,202603012202,22,02R,0.3005303617905497,0.3005303617905496,0.75,0.480739776890165,1,1,6,830
2026-03-01,2026-03,202603012203,22,03R,0.3004356205046136,0.3004356205046136,0.75,0.32140037178411074,1,0,0,1760
2026-03-01,2026-03,202603012204,22,04R,0.30055571214800514,0.30055571214800514,0.75,0.27839079774939934,1,1,3,860
2026-03-01,2026-03,202603012205,22,05R,0.44590186780452906,0.445901867804529,0.75,0.3608738387597036,1,1,3,2960
2026-03-01,2026-03,202603012206,22,06R,0.5125400748003406,0.5125400748003405,0.75,0.573623403332236,1,0,0,1370
2026-03-01,2026-03,202603012207,22,07R,0.3538870560203832,0.3538870560203831,0.75,0.5044501214301131,1,1,5,1780
2026-03-01,2026-03,202603012208,22,08R,0.5813513240347117,0.5813513240347117,0.75,0.7881877169127206,1,1,4,1150
2026-03-01,2026-03,202603012209,22,09R,0.5090269822307043,0.5090269822307042,0.75,0.4928811957915183,1,0,0,9920
2026-03-01,2026-03,202603012210,22,10R,0.5018086396819051,0.501808639681905,0.75,0.47897705068515595,1,1,3,700
2026-03-01,2026-03,202603012211,22,11R,0.5833239540161387,0.5833239540161387,0.75,0.504535105212281,1,0,0,3220
2026-03-01,2026-03,202603012212,22,12R,0.6710129221076898,0.6710129221076897,0.75,0.7734792308885015,1,1,11,1270
2026-03-01,2026-03,202603012401,24,01R,0.4756684211517899,0.4756684211517899,0.75,0.5660303490335178,1,1,3,2380
2026-03-01,2026-03,202603012402,24,02R,0.5682561647572497,0.5682561647572497,0.75,0.7434728289119114,1,1,1,650
2026-03-01,2026-03,202603012403,24,03R,0.44301891959823353,0.4430189195982335,0.75,0.49620648384123256,1,0,0,15920
2026-03-01,2026-03,202603012404,24,04R,0.5427940822993352,0.5427940822993352,0.75,0.4493527487927968,1,1,2,370
2026-03-01,2026-03,202603012405,24,05R,0.40433154641294106,0.40433154641294106,0.75,0.3883537518186006,1,0,0,3290
2026-03-01,2026-03,202603012406,24,06R,0.5986639529370109,0.5986639529370109,0.75,0.6462027767963092,1,1,4,3550
2026-03-01,2026-03,202603012407,24,07R,0.470056967110272,0.470056967110272,0.75,0.4842384124127126,1,0,0,9370
2026-03-01,2026-03,202603012408,24,08R,0.7995278106176373,0.7995278106176373,0.75,0.8170701201026224,1,1,14,3060
2026-03-01,2026-03,202603012409,24,09R,0.7976019523103163,0.7976019523103162,0.75,0.9228472178111979,1,1,4,1000
2026-03-01,2026-03,202603012410,24,10R,0.7889802647915276,0.7889802647915276,0.75,0.8151560612906299,1,1,2,970
2026-03-01,2026-03,202603012411,24,11R,0.7743076756598865,0.7743076756598865,0.75,0.8530381212398762,1,1,19,5600
2026-03-01,2026-03,202603012412,24,12R,0.703304883446555,0.703304883446555,0.75,0.6382679759216595,1,1,2,670
2026-03-02,2026-03,202603020301,03,01R,0.2982204535960925,0.2982204535960924,0.75,0.35670692521448416,1,1,12,5880
2026-03-02,2026-03,202603020302,03,02R,0.6565786179965051,0.656578617996505,0.75,0.7489686898107998,1,1,15,2290
2026-03-02,2026-03,202603020303,03,03R,0.2614019966377531,0.261401996637753,0.75,0.21629648063469206,1,1,10,8120
2026-03-02,2026-03,202603020304,03,04R,0.21872603576395086,0.21872603576395097,0.75,0.20790898287443427,1,0,0,13800
2026-03-02,2026-03,202603020305,03,05R,0.24804056080925443,0.24804056080925432,0.75,0.1856118926520971,1,0,0,5590
2026-03-02,2026-03,202603020306,03,06R,0.35889424544841975,0.35889424544841964,0.75,0.30012931346851335,1,1,5,3290
2026-03-02,2026-03,202603020307,03,07R,0.4559385504067957,0.45593855040679554,0.75,0.37276580688520544,1,0,0,6140
2026-03-02,2026-03,202603020308,03,08R,0.33828762271342117,0.3382876227134211,0.75,0.309632602097152,1,0,0,3960
2026-03-02,2026-03,202603020309,03,09R,0.4415617193232379,0.44156171932323773,0.75,0.3740077114690543,1,1,8,5230
2026-03-02,2026-03,202603020310,03,10R,0.5377793365100624,0.5377793365100622,0.75,0.6407319386665453,1,0,0,5140
2026-03-02,2026-03,202603020311,03,11R,0.53295916651407,0.53295916651407,0.75,0.5486682252286966,1,1,4,2070
2026-03-02,2026-03,202603020312,03,12R,0.6356407423583307,0.6356407423583306,0.75,0.6343412433824399,1,1,1,780
2026-03-02,2026-03,202603020401,04,01R,0.1426221245238072,0.14262212452380726,0.75,0.13765726762271874,1,0,0,4360
2026-03-02,2026-03,202603020402,04,02R,0.20281115122520313,0.2028111512252032,0.75,0.1305296325945819,1,1,4,2790
2026-03-02,2026-03,202603020403,04,03R,0.35893078741321227,0.3589307874132123,0.75,0.2674840795820933,1,0,0,5030
2026-03-02,2026-03,202603020404,04,04R,0.5444267061268779,0.544426706126878,0.75,0.503768133222004,1,0,0,6540
2026-03-02,2026-03,202603020405,04,05R,0.61574023968026,0.6157402396802601,0.75,0.775518846403514,1,0,0,15500
2026-03-02,2026-03,202603020406,04,06R,0.46786767250491157,0.46786767250491157,0.75,0.5015391362103869,1,0,0,2870
2026-03-02,2026-03,202603020407,04,07R,0.544216372379142,0.544216372379142,0.75,0.4579403362277062,1,0,0,1510
2026-03-02,2026-03,202603020408,04,08R,0.42977374983202804,0.42977374983202815,0.75,0.30334037976883693,1,0,0,1510
2026-03-02,2026-03,202603020409,04,09R,0.3763276253366709,0.3763276253366709,0.75,0.3907629511563524,1,1,8,7680
2026-03-02,2026-03,202603020410,04,10R,0.4963563284546074,0.4963563284546074,0.75,0.42202913014200094,1,1,8,2070
2026-03-02,2026-03,202603020411,04,11R,0.6733868816202542,0.6733868816202542,0.75,0.7507237127845469,1,1,9,4650
2026-03-02,2026-03,202603020412,04,12R,0.7448371450521589,0.7448371450521589,0.75,0.6990400562955229,1,0,0,29730
2026-03-02,2026-03,202603020601,06,01R,0.1971692349021181,0.1971692349021181,0.75,0.25837222406028937,1,1,9,3540
2026-03-02,2026-03,202603020602,06,02R,0.5066538537498924,0.5066538537498924,0.75,0.5037029877802226,1,0,0,3600
2026-03-02,2026-03,202603020603,06,03R,0.2532553516014416,0.25325535160144164,0.75,0.27277879808964944,1,0,0,820
2026-03-02,2026-03,202603020604,06,04R,0.5280177721032145,0.5280177721032145,0.75,0.6199280682105675,1,0,0,19190
2026-03-02,2026-03,202603020605,06,05R,0.4518853869363581,0.4518853869363581,0.75,0.36642584873418466,1,0,0,12920
2026-03-02,2026-03,202603020606,06,06R,0.25677360083221973,0.2567736008322198,0.75,0.2511978515978365,1,0,0,3500
2026-03-02,2026-03,202603020607,06,07R,0.34351802536747367,0.34351802536747367,0.75,0.25263980593919994,1,0,0,18190
2026-03-02,2026-03,202603020608,06,08R,0.6284519993392799,0.6284519993392799,0.75,0.6556531190034975,1,1,15,4060
2026-03-02,2026-03,202603020609,06,09R,0.6584196418420986,0.6584196418420986,0.75,0.6698472715521374,1,1,3,1540
2026-03-02,2026-03,202603020611,06,11R,0.46196455086169735,0.46196455086169746,0.75,0.4363623357232061,1,0,0,1140
2026-03-02,2026-03,202603020612,06,12R,0.693217554965489,0.693217554965489,0.75,0.6005891748616948,1,1,4,690
2026-03-02,2026-03,202603020701,07,01R,0.3374956060750628,0.3374956060750629,0.75,0.3889646729417773,1,0,0,1460
2026-03-02,2026-03,202603020702,07,02R,0.3084783307297324,0.3084783307297323,0.75,0.2635899813088443,1,0,0,3650
2026-03-02,2026-03,202603020703,07,03R,0.5202550090115108,0.5202550090115108,0.75,0.4502773686181487,1,0,0,4910
2026-03-02,2026-03,202603020705,07,05R,0.3802994454160819,0.3802994454160819,0.75,0.29418035184576613,1,0,0,13940
2026-03-02,2026-03,202603020706,07,06R,0.4891405107226673,0.4891405107226673,0.75,0.3915423735455854,1,0,0,3020
2026-03-02,2026-03,202603020707,07,07R,0.5222791876581276,0.5222791876581276,0.75,0.6026302841485266,1,0,0,6620
2026-03-02,2026-03,202603020708,07,08R,0.598029979597821,0.598029979597821,0.75,0.5031308923387569,1,0,0,8110
2026-03-02,2026-03,202603020709,07,09R,0.7025964427262892,0.7025964427262893,0.75,0.7363022592300069,1,1,5,1780
2026-03-02,2026-03,202603020710,07,10R,0.6686357967888671,0.6686357967888671,0.75,0.667317633526752,1,1,8,1580
2026-03-02,2026-03,202603020711,07,11R,0.6562768706570528,0.6562768706570528,0.75,0.5686662606430161,1,0,0,1060
2026-03-02,2026-03,202603020712,07,12R,0.8058455378790216,0.8058455378790216,0.75,0.8195025249799136,1,1,4,920
2026-03-02,2026-03,202603020801,08,01R,0.5279265214232765,0.5279265214232765,0.75,0.716199235684171,0,1,2,510
2026-03-02,2026-03,202603020802,08,02R,0.7446324512016474,0.7446324512016474,0.75,0.8657594941507232,0,1,13,5500
2026-03-02,2026-03,202603020803,08,03R,0.5549075351298716,0.5549075351298716,0.75,0.6417590772480867,0,0,0,710
2026-03-02,2026-03,202603020804,08,04R,0.4544521016382551,0.454452101638255,0.75,0.5464672744456601,0,1,12,1480
2026-03-02,2026-03,202603020805,08,05R,0.16325679109487376,0.16325679109487376,0.75,0.13661551147145065,0,0,0,1020
2026-03-02,2026-03,202603020806,08,06R,0.5505685556993495,0.5505685556993494,0.75,0.6872596811912283,0,1,8,1830
2026-03-02,2026-03,202603020807,08,07R,0.33141734744217444,0.33141734744217427,0.75,0.42557801756015406,0,1,5,1870
2026-03-02,2026-03,202603020808,08,08R,0.7295403426919423,0.7295403426919422,0.75,0.8574378307328867,0,1,5,580
2026-03-02,2026-03,202603020809,08,09R,0.611315323448528,0.611315323448528,0.75,0.7225789415457673,0,1,4,790
2026-03-02,2026-03,202603020810,08,10R,0.675362255029001,0.6753622550290009,0.75,0.6494354233160166,0,1,3,1310
2026-03-02,2026-03,202603020811,08,11R,0.7157071483162091,0.715707148316209,0.75,0.757544400071355,0,0,0,7720
2026-03-02,2026-03,202603020812,08,12R,0.5703718232122555,0.5703718232122554,0.75,0.49289511342127784,0,0,0,3440
2026-03-02,2026-03,202603021301,13,01R,0.45648457668102943,0.45648457668102943,0.75,0.4246531123811463,1,0,0,3810
2026-03-02,2026-03,202603021302,13,02R,0.6854572924416896,0.6854572924416897,0.75,0.640847097166742,1,1,13,3090
2026-03-02,2026-03,202603021303,13,03R,0.5126577315420366,0.5126577315420366,0.75,0.41559989371043793,1,0,0,7910
2026-03-02,2026-03,202603021304,13,04R,0.48431298251107024,0.4843129825110703,0.75,0.5004599836759746,1,1,3,3210
2026-03-02,2026-03,202603021305,13,05R,0.5484420774030316,0.5484420774030316,0.75,0.4754785112243147,1,0,0,5540
2026-03-02,2026-03,202603021306,13,06R,0.7482223154475874,0.7482223154475874,0.75,0.770966854254506,1,0,0,26750
2026-03-02,2026-03,202603021307,13,07R,0.5450085793196437,0.5450085793196439,0.75,0.48102587822567233,1,0,0,1330
2026-03-02,2026-03,202603021308,13,08R,0.7025805898259265,0.7025805898259265,0.75,0.6909901753856039,1,1,3,710
2026-03-02,2026-03,202603021309,13,09R,0.7451717571171548,0.7451717571171548,0.75,0.7771620344924525,1,1,13,3050
2026-03-02,2026-03,202603021310,13,10R,0.6268239597976706,0.6268239597976706,0.75,0.6412910081970773,1,0,0,99790
2026-03-02,2026-03,202603021311,13,11R,0.8293594765987321,0.8293594765987321,0.75,0.9112443342349011,1,1,8,1020
2026-03-02,2026-03,202603021312,13,12R,0.7341553105697273,0.7341553105697273,0.75,0.7010386909358085,1,1,14,2330
2026-03-02,2026-03,202603021501,15,01R,0.43891343102048774,0.43891343102048785,0.75,0.6300535314547626,1,0,0,12340
2026-03-02,2026-03,202603021502,15,02R,0.5002048640469432,0.5002048640469432,0.75,0.5995792580160016,1,1,1,1030
2026-03-02,2026-03,202603021503,15,03R,0.5698333837730194,0.5698333837730194,0.75,0.5837063924107702,1,1,4,3520
2026-03-02,2026-03,202603021504,15,04R,0.4518587551135577,0.45185875511355783,0.75,0.39781513721625833,1,1,5,1470
2026-03-02,2026-03,202603021505,15,05R,0.27791872719433,0.27791872719433,0.75,0.28090515238170144,1,0,0,5550
2026-03-02,2026-03,202603021506,15,06R,0.3968806196709965,0.3968806196709964,0.75,0.329477962832683,1,0,0,2000
2026-03-02,2026-03,202603021507,15,07R,0.6016729471439022,0.6016729471439022,0.75,0.5852158928693598,1,1,2,940
2026-03-02,2026-03,202603021508,15,08R,0.7344458522305113,0.7344458522305114,0.75,0.8285904426687581,1,1,4,500
2026-03-02,2026-03,202603021509,15,09R,0.575287898413867,0.575287898413867,0.75,0.5779512119366426,1,1,2,680
2026-03-02,2026-03,202603021510,15,10R,0.6940663561735937,0.6940663561735937,0.75,0.8048169151374337,1,1,2,710
2026-03-02,2026-03,202603021511,15,11R,0.758383665936666,0.758383665936666,0.75,0.7240468850505084,1,1,2,620
2026-03-02,2026-03,202603021512,15,12R,0.5639321239645682,0.5639321239645682,0.75,0.37247150855274985,1,0,0,16630
2026-03-02,2026-03,202603021601,16,01R,0.751971623549342,0.7519716235493421,0.75,0.6677874051929745,1,0,0,39010
2026-03-02,2026-03,202603021602,16,02R,0.7037645241531026,0.7037645241531028,0.75,0.5362806466934235,1,1,1,1250
2026-03-02,2026-03,202603021603,16,03R,0.6630806383691734,0.6630806383691734,0.75,0.4479090190131357,1,0,0,25390
2026-03-02,2026-03,202603021604,16,04R,0.7271995147163395,0.7271995147163395,0.75,0.5254836789886742,1,1,1,1560
2026-03-02,2026-03,202603021605,16,05R,0.8085952599973767,0.8085952599973769,0.75,0.7027078547796001,1,1,12,3350
2026-03-02,2026-03,202603021606,16,06R,0.7376289475549191,0.7376289475549193,0.75,0.6217551654812352,1,1,7,850
2026-03-02,2026-03,202603021607,16,07R,0.7277779656803592,0.7277779656803592,0.75,0.5518691240838086,1,1,7,5950
2026-03-02,2026-03,202603021608,16,08R,0.7318014842464212,0.7318014842464212,0.75,0.6848973425636821,1,0,0,30380
2026-03-02,2026-03,202603021609,16,09R,0.8052690204979478,0.8052690204979478,0.75,0.7093824253143323,1,1,8,1910
2026-03-02,2026-03,202603021610,16,10R,0.7959957453529178,0.7959957453529178,0.75,0.6256898855989577,1,1,8,820
2026-03-02,2026-03,202603021611,16,11R,0.7344522281701638,0.7344522281701638,0.75,0.5503571025349457,1,1,9,1880
2026-03-02,2026-03,202603021612,16,12R,0.8633431555052177,0.8633431555052177,0.75,0.7082613523438116,1,1,6,800
2026-03-02,2026-03,202603021801,18,01R,0.6826196892976694,0.6826196892976695,0.75,0.8232791868802701,1,1,1,1000
2026-03-02,2026-03,202603021802,18,02R,0.7078232980353272,0.7078232980353273,0.75,0.7332413659742731,1,0,0,1970
2026-03-02,2026-03,202603021803,18,03R,0.5830729918169238,0.583072991816924,0.75,0.5201351319117263,1,0,0,1920
2026-03-02,2026-03,202603021804,18,04R,0.8033318245421064,0.8033318245421065,0.75,0.8852775926051211,1,1,1,350
2026-03-02,2026-03,202603021805,18,05R,0.4112803358202645,0.4112803358202645,0.75,0.4240498467429697,1,1,1,1400
2026-03-02,2026-03,202603021806,18,06R,0.40333464937966934,0.4033346493796695,0.75,0.33391208345825985,1,1,1,2260
2026-03-02,2026-03,202603021807,18,07R,0.5505466680118871,0.5505466680118873,0.75,0.5001497640512055,1,1,5,1540
2026-03-02,2026-03,202603021808,18,08R,0.23953424228226816,0.23953424228226836,0.75,0.1560098319629432,1,1,5,9330
2026-03-02,2026-03,202603021809,18,09R,0.45798556739677737,0.4579855673967775,0.75,0.49915617414367486,1,0,0,33130
2026-03-02,2026-03,202603021810,18,10R,0.34936704288691933,0.34936704288691944,0.75,0.29983852860980964,1,0,0,15540
2026-03-02,2026-03,202603021811,18,11R,0.5748541190936236,0.5748541190936237,0.75,0.708537057149889,1,0,0,10380
2026-03-02,2026-03,202603021812,18,12R,0.7990461674441031,0.7990461674441033,0.75,0.7645567335057831,1,1,5,1000
2026-03-02,2026-03,202603021901,19,01R,0.5011718670883726,0.5011718670883726,0.75,0.5692953895818662,0,1,2,2480
2026-03-02,2026-03,202603021902,19,02R,0.5936778943278582,0.5936778943278582,0.75,0.6906181335530588,0,1,2,1260
2026-03-02,2026-03,202603021903,19,03R,0.6040702807084569,0.604070280708457,0.75,0.698455588301527,0,1,8,2010
2026-03-02,2026-03,202603021904,19,04R,0.7416642701532757,0.7416642701532759,0.75,0.8299534347581873,0,1,8,870
2026-03-02,2026-03,202603021905,19,05R,0.6455518032567981,0.6455518032567982,0.75,0.6720200300745347,0,0,0,23530
2026-03-02,2026-03,202603021906,19,06R,0.6584041966758564,0.6584041966758564,0.75,0.6198614859422206,0,1,8,1350
2026-03-02,2026-03,202603021907,19,07R,0.5411348582548926,0.5411348582548926,0.75,0.6139058379795217,0,1,7,2280
2026-03-02,2026-03,202603021908,19,08R,0.623446018072444,0.6234460180724443,0.75,0.7219596014068523,0,1,10,1000
2026-03-02,2026-03,202603021909,19,09R,0.6251835001653697,0.6251835001653698,0.75,0.673997520756683,0,0,0,5800
2026-03-02,2026-03,202603021910,19,10R,0.8111534469489756,0.8111534469489756,0.75,0.8348408343690651,0,1,10,1620
2026-03-02,2026-03,202603021911,19,11R,0.38640886512265654,0.3864088651226567,0.75,0.4195342044293534,0,0,0,33750
2026-03-02,2026-03,202603021912,19,12R,0.8251464809857516,0.8251464809857516,0.75,0.792114026068219,0,1,7,1810
2026-03-02,2026-03,202603022001,20,01R,0.3922694478525962,0.39226944785259615,0.75,0.5740871889861876,1,0,0,51100
2026-03-02,2026-03,202603022002,20,02R,0.48534924515092603,0.48534924515092603,0.75,0.40339694792741215,1,0,0,2280
2026-03-02,2026-03,202603022003,20,03R,0.5794586493916687,0.5794586493916687,0.75,0.4967815284996942,1,0,0,8460
2026-03-02,2026-03,202603022004,20,04R,0.32133593338551064,0.3213359333855107,0.75,0.26551175663203236,1,1,10,2880
2026-03-02,2026-03,202603022005,20,05R,0.7387286162223634,0.7387286162223635,0.75,0.7531000766030845,1,1,2,490
2026-03-02,2026-03,202603022101,21,01R,0.6329368804025544,0.6329368804025544,0.75,0.6900178596926059,1,1,12,3980
2026-03-02,2026-03,202603022102,21,02R,0.682231540037721,0.6822315400377211,0.75,0.7329144618481271,1,1,3,600
2026-03-02,2026-03,202603022103,21,03R,0.4952215013624497,0.4952215013624496,0.75,0.4833196394037432,0,1,6,2150
2026-03-02,2026-03,202603022104,21,04R,0.6432165398766483,0.6432165398766484,0.75,0.8018440943159724,1,1,19,3290
2026-03-02,2026-03,202603022105,21,05R,0.5667029736524982,0.5667029736524982,0.75,0.5795209967879659,1,1,7,2280
2026-03-02,2026-03,202603022106,21,06R,0.5547818692863428,0.5547818692863429,0.75,0.5792894172890924,1,1,12,3790
2026-03-02,2026-03,202603022107,21,07R,0.44518345358531625,0.44518345358531625,0.75,0.5863838852540465,0,1,5,2000
2026-03-02,2026-03,202603022108,21,08R,0.4619572341412453,0.46195723414124545,0.75,0.5022268882496883,1,1,20,8880
2026-03-02,2026-03,202603022109,21,09R,0.5647904685235958,0.5647904685235957,0.75,0.5757596322450153,1,0,0,880
2026-03-02,2026-03,202603022110,21,10R,0.546342047833181,0.5463420478331811,0.75,0.4531072614778201,1,0,0,26980
2026-03-02,2026-03,202603022111,21,11R,0.738402532684059,0.738402532684059,0.75,0.6676906126308518,1,0,0,2550
2026-03-02,2026-03,202603022112,21,12R,0.5781063579518094,0.5781063579518094,0.75,0.6648300132480012,1,1,10,1110
2026-03-02,2026-03,202603022201,22,01R,0.6111020233941965,0.6111020233941965,0.75,0.750961096046611,1,1,1,620
2026-03-02,2026-03,202603022202,22,02R,0.35765755074987077,0.3576575507498707,0.75,0.4721653149547139,1,1,7,830
2026-03-02,2026-03,202603022203,22,03R,0.34432787025655365,0.3443278702565536,0.75,0.2284113814293518,1,0,0,3560
2026-03-02,2026-03,202603022204,22,04R,0.24946143960578102,0.24946143960578096,0.75,0.35021290013650963,1,0,0,7210
2026-03-02,2026-03,202603022205,22,05R,0.3819431215199426,0.3819431215199426,0.75,0.33865976087328287,1,0,0,1780
2026-03-02,2026-03,202603022206,22,06R,0.4108204734165145,0.41082047341651445,0.75,0.45980110170910715,1,1,6,2010
2026-03-02,2026-03,202603022207,22,07R,0.6023107153249773,0.602310715324977,0.75,0.7468984472849324,1,0,0,1620
2026-03-02,2026-03,202603022208,22,08R,0.5378479096220798,0.5378479096220798,0.75,0.6779033323562841,1,0,0,7540
2026-03-02,2026-03,202603022209,22,09R,0.45591648547723096,0.45591648547723085,0.75,0.46206339551921055,1,1,2,1130
2026-03-02,2026-03,202603022210,22,10R,0.5025553206893376,0.5025553206893375,0.75,0.414590638851301,1,1,10,3560
2026-03-02,2026-03,202603022211,22,11R,0.6140756628956511,0.614075662895651,0.75,0.6679465756915729,1,1,8,2110
2026-03-02,2026-03,202603022212,22,12R,0.7987139591543598,0.7987139591543597,0.75,0.9068203910620543,1,1,2,370
2026-03-02,2026-03,202603022401,24,01R,0.4556358624111281,0.4556358624111282,0.75,0.6293637996848244,1,0,0,80250
2026-03-02,2026-03,202603022402,24,02R,0.5771317910970035,0.5771317910970035,0.75,0.7057871417431818,1,0,0,7210
2026-03-02,2026-03,202603022403,24,03R,0.5970754372414715,0.5970754372414714,0.75,0.6969042419608605,1,1,6,1580
2026-03-02,2026-03,202603022404,24,04R,0.6171200027501589,0.6171200027501589,0.75,0.5168988840865733,1,0,0,2230
2026-03-02,2026-03,202603022405,24,05R,0.7907158909400283,0.7907158909400281,0.75,0.7789140408302001,1,0,0,7460
2026-03-02,2026-03,202603022406,24,06R,0.7600764460304066,0.7600764460304066,0.75,0.8093846264663739,1,1,3,1010
2026-03-02,2026-03,202603022407,24,07R,0.667484545613485,0.6674845456134851,0.75,0.7478281194675312,1,0,0,6690
2026-03-02,2026-03,202603022408,24,08R,0.7733529877455767,0.7733529877455767,0.75,0.8287962999352014,1,1,3,960
2026-03-02,2026-03,202603022410,24,10R,0.808080719344473,0.808080719344473,0.75,0.8142789907747162,1,1,1,590
2026-03-02,2026-03,202603022411,24,11R,0.7111361455606949,0.7111361455606949,0.75,0.799426206921732,1,1,19,6830
2026-03-02,2026-03,202603022412,24,12R,0.8280641658845558,0.8280641658845558,0.75,0.8768240562012819,1,0,0,33340
2026-03-03,2026-03,202603030301,03,01R,0.2563306422912383,0.2563306422912382,0.75,0.3492104539787151,0,1,10,5290
2026-03-03,2026-03,202603030302,03,02R,0.2607994013413284,0.2607994013413283,0.75,0.2420338915965307,0,0,0,62340
2026-03-03,2026-03,202603030303,03,03R,0.2885372166904394,0.28853721669043925,0.75,0.3270154786459229,0,1,6,1530
2026-03-03,2026-03,202603030304,03,04R,0.20553269000529312,0.20553269000529312,0.75,0.20822398858477623,0,1,7,1760
