ensemble,members,weights,min_n,R,heads,head_rate,cut,monthly_floor,months,month_detail,pass_40
TRIPLE:ENV_ENTRY+ST_3HEAD_ANALOG+ALL_SAFE_LINEAR,ENV_ENTRY+ST_3HEAD_ANALOG+ALL_SAFE_LINEAR,0.60+0.30+0.10,100,113,38,0.336283185840708,0.28738149378834255,0.25,3,2026-04:36R/25.00%;2026-05:40R/40.00%;2026-06:37R/35.14%,False
TRIPLE:ENV_ENTRY+PLAYER_COURSE+ST_3HEAD_ANALOG,ENV_ENTRY+PLAYER_COURSE+ST_3HEAD_ANALOG,0.70+0.20+0.10,100,113,38,0.336283185840708,0.29293806038868553,0.19047619047619047,3,2026-04:42R/19.05%;2026-05:35R/51.43%;2026-06:36R/33.33%,False
TRIPLE:OPP_CONTEXT+ST_3HEAD_ANALOG+ALL_SAFE_HGB,OPP_CONTEXT+ST_3HEAD_ANALOG+ALL_SAFE_HGB,0.20+0.40+0.40,100,116,39,0.33620689655172414,0.2551509920324249,0.2702702702702703,3,2026-04:37R/27.03%;2026-05:36R/36.11%;2026-06:43R/37.21%,False
TRIPLE:ENV_ENTRY+OPP_CONTEXT+PRIOR_FOOT,ENV_ENTRY+OPP_CONTEXT+PRIOR_FOOT,0.80+0.10+0.10,100,122,41,0.3360655737704918,0.2796363415907392,0.23684210526315788,3,2026-04:38R/23.68%;2026-05:45R/42.22%;2026-06:39R/33.33%,False
TRIPLE:ENV_ENTRY+OPP_CONTEXT+ALL_SAFE_HGB,ENV_ENTRY+OPP_CONTEXT+ALL_SAFE_HGB,0.80+0.10+0.10,100,122,41,0.3360655737704918,0.2767520792380646,0.225,3,2026-04:40R/22.50%;2026-05:43R/44.19%;2026-06:39R/33.33%,False
TRIPLE:ENV_ENTRY+PLAYER_COURSE+ALL_SAFE_HGB,ENV_ENTRY+PLAYER_COURSE+ALL_SAFE_HGB,0.30+0.30+0.40,100,122,41,0.3360655737704918,0.2549600462771349,0.2222222222222222,3,2026-04:36R/22.22%;2026-05:46R/39.13%;2026-06:40R/37.50%,False
TRIPLE:OPP_CONTEXT+PLAYER_COURSE+ALL_SAFE_HGB,OPP_CONTEXT+PLAYER_COURSE+ALL_SAFE_HGB,0.50+0.10+0.40,100,125,42,0.336,0.24306930873373245,0.30952380952380953,3,2026-04:42R/30.95%;2026-05:43R/37.21%;2026-06:40R/32.50%,False
TRIPLE:ENV_ENTRY+ALL_SAFE_HGB+ALL_SAFE_LINEAR,ENV_ENTRY+ALL_SAFE_HGB+ALL_SAFE_LINEAR,0.30+0.40+0.30,100,128,43,0.3359375,0.23736059363057785,0.2682926829268293,3,2026-04:41R/26.83%;2026-05:47R/36.17%;2026-06:40R/37.50%,False
PAIR:ENV_ENTRY+OPP_CONTEXT,ENV_ENTRY+OPP_CONTEXT,0.80+0.20,100,134,45,0.3358208955223881,0.27994828156104956,0.1951219512195122,3,2026-04:41R/19.51%;2026-05:50R/46.00%;2026-06:43R/32.56%,False
TRIPLE:OPP_CONTEXT+ST_3HEAD_ANALOG+ALL_SAFE_HGB,OPP_CONTEXT+ST_3HEAD_ANALOG+ALL_SAFE_HGB,0.40+0.10+0.50,100,105,35,0.3333333333333333,0.265033881615653,0.3142857142857143,3,2026-04:35R/31.43%;2026-05:33R/33.33%;2026-06:37R/35.14%,False
TRIPLE:ENV_ENTRY+OPP_CONTEXT+ALL_SAFE_HGB,ENV_ENTRY+OPP_CONTEXT+ALL_SAFE_HGB,0.10+0.30+0.60,100,117,39,0.3333333333333333,0.24185808826375038,0.2894736842105263,3,2026-04:38R/28.95%;2026-05:41R/36.59%;2026-06:38R/34.21%,False
TRIPLE:ENV_ENTRY+OPP_CONTEXT+ALL_SAFE_HGB,ENV_ENTRY+OPP_CONTEXT+ALL_SAFE_HGB,0.10+0.70+0.20,100,111,37,0.3333333333333333,0.2722693593799794,0.2857142857142857,3,2026-04:35R/28.57%;2026-05:36R/41.67%;2026-06:40R/30.00%,False
TRIPLE:ENV_ENTRY+OPP_CONTEXT+ALL_SAFE_HGB,ENV_ENTRY+OPP_CONTEXT+ALL_SAFE_HGB,0.30+0.20+0.50,100,117,39,0.3333333333333333,0.24666450263012601,0.2702702702702703,3,2026-04:37R/27.03%;2026-05:42R/38.10%;2026-06:38R/34.21%,False
TRIPLE:ENV_ENTRY+ST_3HEAD_ANALOG+ALL_SAFE_HGB,ENV_ENTRY+ST_3HEAD_ANALOG+ALL_SAFE_HGB,0.30+0.30+0.40,100,111,37,0.3333333333333333,0.2584876133588232,0.2702702702702703,3,2026-04:37R/27.03%;2026-05:34R/38.24%;2026-06:40R/35.00%,False
PAIR:OPP_CONTEXT+ALL_SAFE_HGB,OPP_CONTEXT+ALL_SAFE_HGB,0.85+0.15,100,102,34,0.3333333333333333,0.2871655447645463,0.2702702702702703,3,2026-04:31R/29.03%;2026-05:34R/44.12%;2026-06:37R/27.03%,False
TRIPLE:ENV_ENTRY+OPP_CONTEXT+ALL_SAFE_LINEAR,ENV_ENTRY+OPP_CONTEXT+ALL_SAFE_LINEAR,0.50+0.40+0.10,100,144,48,0.3333333333333333,0.2646227650740978,0.26666666666666666,3,2026-04:45R/26.67%;2026-05:54R/38.89%;2026-06:45R/33.33%,False
TRIPLE:ENV_ENTRY+ST_3HEAD_ANALOG+ALL_SAFE_HGB,ENV_ENTRY+ST_3HEAD_ANALOG+ALL_SAFE_HGB,0.30+0.60+0.10,100,123,41,0.3333333333333333,0.27033447004618183,0.2608695652173913,3,2026-04:46R/26.09%;2026-05:34R/41.18%;2026-06:43R/34.88%,False
TRIPLE:OPP_CONTEXT+PLAYER_COURSE+ALL_SAFE_HGB,OPP_CONTEXT+PLAYER_COURSE+ALL_SAFE_HGB,0.60+0.10+0.30,100,105,35,0.3333333333333333,0.27726428084753274,0.2571428571428571,3,2026-04:35R/25.71%;2026-05:35R/40.00%;2026-06:35R/34.29%,False
TRIPLE:OPP_CONTEXT+PLAYER_COURSE+ALL_SAFE_HGB,OPP_CONTEXT+PLAYER_COURSE+ALL_SAFE_HGB,0.30+0.30+0.40,100,108,36,0.3333333333333333,0.26898079541159375,0.25,3,2026-04:40R/25.00%;2026-05:34R/41.18%;2026-06:34R/35.29%,False
TRIPLE:ENV_ENTRY+OPP_CONTEXT+ALL_SAFE_LINEAR,ENV_ENTRY+OPP_CONTEXT+ALL_SAFE_LINEAR,0.40+0.50+0.10,100,102,34,0.3333333333333333,0.2964324923822899,0.25,3,2026-04:32R/25.00%;2026-05:34R/38.24%;2026-06:36R/36.11%,False
TRIPLE:OPP_CONTEXT+ST_3HEAD_ANALOG+ALL_SAFE_HGB,OPP_CONTEXT+ST_3HEAD_ANALOG+ALL_SAFE_HGB,0.30+0.50+0.20,100,102,34,0.3333333333333333,0.27772816423740276,0.24324324324324326,3,2026-04:37R/24.32%;2026-05:27R/40.74%;2026-06:38R/36.84%,False
TRIPLE:ENV_ENTRY+PLAYER_COURSE+ALL_SAFE_LINEAR,ENV_ENTRY+PLAYER_COURSE+ALL_SAFE_LINEAR,0.50+0.30+0.20,100,102,34,0.3333333333333333,0.299991607522771,0.24242424242424243,3,2026-04:33R/24.24%;2026-05:39R/41.03%;2026-06:30R/33.33%,False
TRIPLE:ENV_ENTRY+ALL_SAFE_HGB+ALL_SAFE_LINEAR,ENV_ENTRY+ALL_SAFE_HGB+ALL_SAFE_LINEAR,0.70+0.20+0.10,100,102,34,0.3333333333333333,0.28091349461513876,0.24242424242424243,3,2026-04:33R/24.24%;2026-05:38R/36.84%;2026-06:31R/38.71%,False
TRIPLE:ENV_ENTRY+PLAYER_COURSE+ALL_SAFE_LINEAR,ENV_ENTRY+PLAYER_COURSE+ALL_SAFE_LINEAR,0.50+0.40+0.10,100,108,36,0.3333333333333333,0.2978102873044556,0.23684210526315788,3,2026-04:38R/23.68%;2026-05:40R/42.50%;2026-06:30R/33.33%,False
TRIPLE:ENV_ENTRY+OPP_CONTEXT+ST_3HEAD_ANALOG,ENV_ENTRY+OPP_CONTEXT+ST_3HEAD_ANALOG,0.60+0.20+0.20,100,168,56,0.3333333333333333,0.2603714004863241,0.23214285714285715,3,2026-04:56R/23.21%;2026-05:62R/45.16%;2026-06:50R/30.00%,False
TRIPLE:ENV_ENTRY+PLAYER_COURSE+ALL_SAFE_HGB,ENV_ENTRY+PLAYER_COURSE+ALL_SAFE_HGB,0.50+0.10+0.40,100,111,37,0.3333333333333333,0.26305712863364755,0.22857142857142856,3,2026-04:35R/22.86%;2026-05:37R/40.54%;2026-06:39R/35.90%,False
TRIPLE:ENV_ENTRY+PLAYER_COURSE+ALL_SAFE_LINEAR,ENV_ENTRY+PLAYER_COURSE+ALL_SAFE_LINEAR,0.40+0.50+0.10,100,102,34,0.3333333333333333,0.30554563154327313,0.22857142857142856,3,2026-04:35R/22.86%;2026-05:38R/42.11%;2026-06:29R/34.48%,False
PAIR:ENV_ENTRY+ALL_SAFE_HGB,ENV_ENTRY+ALL_SAFE_HGB,0.75+0.25,100,105,35,0.3333333333333333,0.27549789963742155,0.22580645161290322,3,2026-04:31R/22.58%;2026-05:37R/37.84%;2026-06:37R/37.84%,False
PAIR:ENV_ENTRY+PRIOR_FOOT,ENV_ENTRY+PRIOR_FOOT,0.85+0.15,100,105,35,0.3333333333333333,0.29058083578515015,0.22580645161290322,3,2026-04:31R/22.58%;2026-05:38R/42.11%;2026-06:36R/33.33%,False
TRIPLE:ENV_ENTRY+PLAYER_COURSE+ST_3HEAD_ANALOG,ENV_ENTRY+PLAYER_COURSE+ST_3HEAD_ANALOG,0.60+0.30+0.10,100,111,37,0.3333333333333333,0.2935558363685767,0.21951219512195122,3,2026-04:41R/21.95%;2026-05:38R/44.74%;2026-06:32R/34.38%,False
TRIPLE:ENV_ENTRY+OPP_CONTEXT+ST_3HEAD_ANALOG,ENV_ENTRY+OPP_CONTEXT+ST_3HEAD_ANALOG,0.60+0.10+0.30,100,111,37,0.3333333333333333,0.28892495790653255,0.2,3,2026-04:35R/20.00%;2026-05:33R/48.48%;2026-06:43R/32.56%,False
PAIR:ENV_ENTRY+ST_3HEAD_ANALOG,ENV_ENTRY+ST_3HEAD_ANALOG,0.55+0.45,100,114,38,0.3333333333333333,0.28534530860311214,0.19444444444444445,3,2026-04:36R/19.44%;2026-05:36R/47.22%;2026-06:42R/33.33%,False
PAIR:ENV_ENTRY+PLAYER_COURSE,ENV_ENTRY+PLAYER_COURSE,0.80+0.20,100,105,35,0.3333333333333333,0.3012144932904477,0.1794871794871795,3,2026-04:39R/17.95%;2026-05:33R/48.48%;2026-06:33R/36.36%,False
TRIPLE:ENV_ENTRY+OPP_CONTEXT+ALL_SAFE_HGB,ENV_ENTRY+OPP_CONTEXT+ALL_SAFE_HGB,0.40+0.20+0.40,100,151,50,0.33112582781456956,0.22340354117731814,0.24489795918367346,3,2026-04:49R/24.49%;2026-05:53R/39.62%;2026-06:49R/34.69%,False
TRIPLE:ENV_ENTRY+OPP_CONTEXT+ST_3HEAD_ANALOG,ENV_ENTRY+OPP_CONTEXT+ST_3HEAD_ANALOG,0.10+0.60+0.30,100,145,48,0.3310344827586207,0.26329215402569844,0.2826086956521739,3,2026-04:46R/28.26%;2026-05:51R/41.18%;2026-06:48R/29.17%,False
TRIPLE:ENV_ENTRY+OPP_CONTEXT+ST_3HEAD_ANALOG,ENV_ENTRY+OPP_CONTEXT+ST_3HEAD_ANALOG,0.20+0.60+0.20,100,142,47,0.33098591549295775,0.26696942163958964,0.2765957446808511,3,2026-04:45R/28.89%;2026-05:50R/42.00%;2026-06:47R/27.66%,False
TRIPLE:ENV_ENTRY+OPP_CONTEXT+PLAYER_COURSE,ENV_ENTRY+OPP_CONTEXT+PLAYER_COURSE,0.20+0.50+0.30,100,139,46,0.33093525179856115,0.27227095623067776,0.2608695652173913,3,2026-04:46R/26.09%;2026-05:52R/38.46%;2026-06:41R/34.15%,False
TRIPLE:ENV_ENTRY+PLAYER_COURSE+ST_3HEAD_ANALOG,ENV_ENTRY+PLAYER_COURSE+ST_3HEAD_ANALOG,0.60+0.20+0.20,100,136,45,0.33088235294117646,0.27707046531417334,0.22916666666666666,3,2026-04:48R/22.92%;2026-05:46R/45.65%;2026-06:42R/30.95%,False
TRIPLE:ENV_ENTRY+OPP_CONTEXT+ST_3HEAD_ANALOG,ENV_ENTRY+OPP_CONTEXT+ST_3HEAD_ANALOG,0.80+0.10+0.10,100,127,42,0.33070866141732286,0.2817280732729018,0.2,3,2026-04:40R/20.00%;2026-05:45R/44.44%;2026-06:42R/33.33%,False
TRIPLE:ENV_ENTRY+PLAYER_COURSE+PRIOR_FOOT,ENV_ENTRY+PLAYER_COURSE+PRIOR_FOOT,0.50+0.40+0.10,100,124,41,0.33064516129032256,0.28744186567423863,0.2558139534883721,3,2026-04:43R/25.58%;2026-05:49R/38.78%;2026-06:32R/34.38%,False
TRIPLE:ENV_ENTRY+OPP_CONTEXT+ST_3HEAD_ANALOG,ENV_ENTRY+OPP_CONTEXT+ST_3HEAD_ANALOG,0.20+0.30+0.50,100,124,41,0.33064516129032256,0.2733215010290572,0.23809523809523808,3,2026-04:42R/23.81%;2026-05:39R/38.46%;2026-06:43R/37.21%,False
TRIPLE:ENV_ENTRY+OPP_CONTEXT+ALL_SAFE_HGB,ENV_ENTRY+OPP_CONTEXT+ALL_SAFE_HGB,0.20+0.70+0.10,100,121,40,0.3305785123966942,0.2698362884579006,0.28205128205128205,3,2026-04:39R/28.21%;2026-05:43R/41.86%;2026-06:39R/28.21%,False
PAIR:ENV_ENTRY+OPP_CONTEXT,ENV_ENTRY+OPP_CONTEXT,0.40+0.60,100,121,40,0.3305785123966942,0.2745773770103346,0.25,3,2026-04:36R/25.00%;2026-05:44R/43.18%;2026-06:41R/29.27%,False
TRIPLE:ENV_ENTRY+PLAYER_COURSE+ST_3HEAD_ANALOG,ENV_ENTRY+PLAYER_COURSE+ST_3HEAD_ANALOG,0.50+0.40+0.10,100,121,40,0.3305785123966942,0.28949501264812677,0.23255813953488372,3,2026-04:43R/23.26%;2026-05:47R/42.55%;2026-06:31R/32.26%,False
TRIPLE:OPP_CONTEXT+ST_3HEAD_ANALOG+ALL_SAFE_HGB,OPP_CONTEXT+ST_3HEAD_ANALOG+ALL_SAFE_HGB,0.30+0.40+0.30,100,118,39,0.3305084745762712,0.259223890583544,0.28205128205128205,3,2026-04:39R/28.21%;2026-05:36R/36.11%;2026-06:43R/34.88%,False
TRIPLE:ENV_ENTRY+ALL_SAFE_HGB+ALL_SAFE_LINEAR,ENV_ENTRY+ALL_SAFE_HGB+ALL_SAFE_LINEAR,0.30+0.50+0.20,100,115,38,0.33043478260869563,0.24962540734403274,0.2777777777777778,3,2026-04:36R/27.78%;2026-05:40R/35.00%;2026-06:39R/35.90%,False
TRIPLE:OPP_CONTEXT+ST_3HEAD_ANALOG+ALL_SAFE_HGB,OPP_CONTEXT+ST_3HEAD_ANALOG+ALL_SAFE_HGB,0.60+0.10+0.30,100,115,38,0.33043478260869563,0.2644946723804776,0.2702702702702703,3,2026-04:37R/27.03%;2026-05:37R/40.54%;2026-06:41R/31.71%,False
TRIPLE:ENV_ENTRY+OPP_CONTEXT+PLAYER_COURSE,ENV_ENTRY+OPP_CONTEXT+PLAYER_COURSE,0.20+0.60+0.20,100,115,38,0.33043478260869563,0.2819462553676186,0.2631578947368421,3,2026-04:38R/26.32%;2026-05:40R/40.00%;2026-06:37R/32.43%,False
PAIR:ENV_ENTRY+ALL_SAFE_LINEAR,ENV_ENTRY+ALL_SAFE_LINEAR,0.95+0.05,100,112,37,0.33035714285714285,0.29344948353713673,0.17142857142857143,3,2026-04:35R/17.14%;2026-05:39R/48.72%;2026-06:38R/31.58%,False
TRIPLE:PLAYER_COURSE+ALL_SAFE_HGB+PRIOR_FOOT,PLAYER_COURSE+ALL_SAFE_HGB+PRIOR_FOOT,0.30+0.50+0.20,100,109,36,0.3302752293577982,0.2650666553981776,0.2702702702702703,3,2026-04:37R/27.03%;2026-05:40R/27.50%;2026-06:32R/46.88%,False
TRIPLE:OPP_CONTEXT+ST_3HEAD_ANALOG+ALL_SAFE_HGB,OPP_CONTEXT+ST_3HEAD_ANALOG+ALL_SAFE_HGB,0.40+0.40+0.20,100,109,36,0.3302752293577982,0.27175886097093443,0.2631578947368421,3,2026-04:38R/26.32%;2026-05:33R/39.39%;2026-06:38R/34.21%,False
PAIR:ENV_ENTRY+ST_3HEAD_ANALOG,ENV_ENTRY+ST_3HEAD_ANALOG,0.50+0.50,100,109,36,0.3302752293577982,0.28546316824177415,0.1891891891891892,3,2026-04:37R/18.92%;2026-05:31R/48.39%;2026-06:41R/34.15%,False
TRIPLE:OPP_CONTEXT+ST_3HEAD_ANALOG+ALL_SAFE_HGB,OPP_CONTEXT+ST_3HEAD_ANALOG+ALL_SAFE_HGB,0.30+0.20+0.50,100,106,35,0.330188679245283,0.25636185331294564,0.2777777777777778,3,2026-04:36R/27.78%;2026-05:33R/36.36%;2026-06:37R/35.14%,False
TRIPLE:OPP_CONTEXT+ALL_SAFE_HGB+PRIOR_FOOT,OPP_CONTEXT+ALL_SAFE_HGB+PRIOR_FOOT,0.10+0.70+0.20,100,106,35,0.330188679245283,0.24297654018514397,0.275,3,2026-04:34R/32.35%;2026-05:40R/27.50%;2026-06:32R/40.62%,False
TRIPLE:ENV_ENTRY+PLAYER_COURSE+ALL_SAFE_HGB,ENV_ENTRY+PLAYER_COURSE+ALL_SAFE_HGB,0.70+0.10+0.20,100,106,35,0.330188679245283,0.2804805448923966,0.19444444444444445,3,2026-04:36R/19.44%;2026-05:36R/44.44%;2026-06:34R/35.29%,False
TRIPLE:ENV_ENTRY+ST_3HEAD_ANALOG+ALL_SAFE_HGB,ENV_ENTRY+ST_3HEAD_ANALOG+ALL_SAFE_HGB,0.50+0.10+0.40,100,106,35,0.330188679245283,0.2636209096842437,0.1935483870967742,3,2026-04:31R/19.35%;2026-05:35R/42.86%;2026-06:40R/35.00%,False
TRIPLE:ENV_ENTRY+OPP_CONTEXT+ALL_SAFE_HGB,ENV_ENTRY+OPP_CONTEXT+ALL_SAFE_HGB,0.20+0.20+0.60,100,103,34,0.3300970873786408,0.2539395424643411,0.2727272727272727,3,2026-04:33R/27.27%;2026-05:34R/35.29%;2026-06:36R/36.11%,False
TRIPLE:ENV_ENTRY+PLAYER_COURSE+ALL_SAFE_LINEAR,ENV_ENTRY+PLAYER_COURSE+ALL_SAFE_LINEAR,0.70+0.10+0.20,100,103,34,0.3300970873786408,0.30518738452252125,0.25,3,2026-04:32R/25.00%;2026-05:40R/37.50%;2026-06:31R/35.48%,False
TRIPLE:ENV_ENTRY+PLAYER_COURSE+ALL_SAFE_HGB,ENV_ENTRY+PLAYER_COURSE+ALL_SAFE_HGB,0.50+0.40+0.10,100,103,34,0.3300970873786408,0.2929563479800642,0.22857142857142856,3,2026-04:35R/22.86%;2026-05:37R/43.24%;2026-06:31R/32.26%,False
SINGLE:ENV_ENTRY,ENV_ENTRY,1.00,100,103,34,0.3300970873786408,0.3022589149757546,0.15625,3,2026-04:32R/15.62%;2026-05:36R/50.00%;2026-06:35R/31.43%,False
TRIPLE:ENV_ENTRY+OPP_CONTEXT+PRIOR_FOOT,ENV_ENTRY+OPP_CONTEXT+PRIOR_FOOT,0.30+0.50+0.20,100,100,33,0.33,0.2865752094610099,0.3076923076923077,3,2026-04:29R/34.48%;2026-05:39R/30.77%;2026-06:32R/34.38%,False
TRIPLE:OPP_CONTEXT+ST_3HEAD_ANALOG+ALL_SAFE_HGB,OPP_CONTEXT+ST_3HEAD_ANALOG+ALL_SAFE_HGB,0.30+0.10+0.60,100,100,33,0.33,0.2603156888753043,0.29411764705882354,3,2026-04:34R/29.41%;2026-05:32R/34.38%;2026-06:34R/35.29%,False
TRIPLE:ST_3HEAD_ANALOG+ALL_SAFE_HGB+PRIOR_FOOT,ST_3HEAD_ANALOG+ALL_SAFE_HGB+PRIOR_FOOT,0.40+0.50+0.10,100,100,33,0.33,0.2637833555123316,0.29411764705882354,3,2026-04:34R/29.41%;2026-05:32R/31.25%;2026-06:34R/38.24%,False
TRIPLE:ENV_ENTRY+OPP_CONTEXT+PRIOR_FOOT,ENV_ENTRY+OPP_CONTEXT+PRIOR_FOOT,0.40+0.40+0.20,100,100,33,0.33,0.28728246903439303,0.2894736842105263,3,2026-04:28R/32.14%;2026-05:38R/28.95%;2026-06:34R/38.24%,False
TRIPLE:ENV_ENTRY+ST_3HEAD_ANALOG+ALL_SAFE_HGB,ENV_ENTRY+ST_3HEAD_ANALOG+ALL_SAFE_HGB,0.20+0.30+0.50,100,100,33,0.33,0.2595739061171094,0.2857142857142857,3,2026-04:35R/28.57%;2026-05:31R/32.26%;2026-06:34R/38.24%,False
TRIPLE:ENV_ENTRY+ALL_SAFE_HGB+PRIOR_FOOT,ENV_ENTRY+ALL_SAFE_HGB+PRIOR_FOOT,0.50+0.30+0.20,100,100,33,0.33,0.27177150791082205,0.2857142857142857,3,2026-04:28R/28.57%;2026-05:41R/29.27%;2026-06:31R/41.94%,False
TRIPLE:OPP_CONTEXT+ALL_SAFE_HGB+ALL_SAFE_LINEAR,OPP_CONTEXT+ALL_SAFE_HGB+ALL_SAFE_LINEAR,0.30+0.50+0.20,100,100,33,0.33,0.2680132061344847,0.2727272727272727,3,2026-04:33R/27.27%;2026-05:36R/36.11%;2026-06:31R/35.48%,False
TRIPLE:ENV_ENTRY+ST_3HEAD_ANALOG+ALL_SAFE_HGB,ENV_ENTRY+ST_3HEAD_ANALOG+ALL_SAFE_HGB,0.10+0.60+0.30,100,100,33,0.33,0.27334447081435054,0.2631578947368421,3,2026-04:38R/26.32%;2026-05:24R/41.67%;2026-06:38R/34.21%,False
TRIPLE:OPP_CONTEXT+ALL_SAFE_HGB+PRIOR_FOOT,OPP_CONTEXT+ALL_SAFE_HGB+PRIOR_FOOT,0.20+0.50+0.30,100,100,33,0.33,0.2669337874466823,0.2619047619047619,3,2026-04:30R/33.33%;2026-05:42R/26.19%;2026-06:28R/42.86%,False
TRIPLE:ENV_ENTRY+OPP_CONTEXT+ALL_SAFE_LINEAR,ENV_ENTRY+OPP_CONTEXT+ALL_SAFE_LINEAR,0.30+0.60+0.10,100,100,33,0.33,0.2976516753188585,0.25806451612903225,3,2026-04:31R/25.81%;2026-05:33R/39.39%;2026-06:36R/33.33%,False
TRIPLE:ENV_ENTRY+ST_3HEAD_ANALOG+ALL_SAFE_HGB,ENV_ENTRY+ST_3HEAD_ANALOG+ALL_SAFE_HGB,0.20+0.60+0.20,100,100,33,0.33,0.2775620041984642,0.2564102564102564,3,2026-04:39R/25.64%;2026-05:23R/39.13%;2026-06:38R/36.84%,False
TRIPLE:ENV_ENTRY+ALL_SAFE_HGB+PRIOR_FOOT,ENV_ENTRY+ALL_SAFE_HGB+PRIOR_FOOT,0.80+0.10+0.10,100,100,33,0.33,0.2868840660115786,0.25,3,2026-04:28R/25.00%;2026-05:35R/40.00%;2026-06:37R/32.43%,False
TRIPLE:ENV_ENTRY+ALL_SAFE_HGB+ALL_SAFE_LINEAR,ENV_ENTRY+ALL_SAFE_HGB+ALL_SAFE_LINEAR,0.60+0.20+0.20,100,100,33,0.33,0.28662712078801333,0.2413793103448276,3,2026-04:29R/24.14%;2026-05:40R/35.00%;2026-06:31R/38.71%,False
TRIPLE:ENV_ENTRY+ST_3HEAD_ANALOG+ALL_SAFE_HGB,ENV_ENTRY+ST_3HEAD_ANALOG+ALL_SAFE_HGB,0.70+0.10+0.20,100,100,33,0.33,0.28175187710889277,0.23333333333333334,3,2026-04:30R/23.33%;2026-05:35R/40.00%;2026-06:35R/34.29%,False
TRIPLE:ENV_ENTRY+PLAYER_COURSE+ALL_SAFE_HGB,ENV_ENTRY+PLAYER_COURSE+ALL_SAFE_HGB,0.30+0.10+0.60,100,100,33,0.33,0.26150149500168834,0.21212121212121213,3,2026-04:33R/21.21%;2026-05:33R/39.39%;2026-06:34R/38.24%,False
PAIR:ENV_ENTRY+ALL_SAFE_HGB,ENV_ENTRY+ALL_SAFE_HGB,0.45+0.55,100,100,33,0.33,0.26090100639224,0.2,3,2026-04:30R/20.00%;2026-05:36R/38.89%;2026-06:34R/38.24%,False
PAIR:ENV_ENTRY+PLAYER_COURSE,ENV_ENTRY+PLAYER_COURSE,0.45+0.55,100,100,33,0.33,0.30681083321706676,0.19444444444444445,3,2026-04:36R/19.44%;2026-05:37R/43.24%;2026-06:27R/37.04%,False
TRIPLE:ENV_ENTRY+PLAYER_COURSE+ALL_SAFE_HGB,ENV_ENTRY+PLAYER_COURSE+ALL_SAFE_HGB,0.40+0.50+0.10,100,100,33,0.33,0.2963062590548216,0.19444444444444445,3,2026-04:36R/19.44%;2026-05:36R/44.44%;2026-06:28R/35.71%,False
PAIR:ENV_ENTRY+ALL_SAFE_HGB,ENV_ENTRY+ALL_SAFE_HGB,0.50+0.50,100,100,33,0.33,0.2636930473789262,0.1935483870967742,3,2026-04:31R/19.35%;2026-05:34R/41.18%;2026-06:35R/37.14%,False
TRIPLE:ENV_ENTRY+ST_3HEAD_ANALOG+ALL_SAFE_HGB,ENV_ENTRY+ST_3HEAD_ANALOG+ALL_SAFE_HGB,0.50+0.30+0.20,100,100,33,0.33,0.27748001932487476,0.1875,3,2026-04:32R/18.75%;2026-05:28R/46.43%;2026-06:40R/35.00%,False
TRIPLE:ENV_ENTRY+PLAYER_COURSE+ST_3HEAD_ANALOG,ENV_ENTRY+PLAYER_COURSE+ST_3HEAD_ANALOG,0.50+0.10+0.40,100,143,47,0.32867132867132864,0.273047457972834,0.23076923076923078,3,2026-04:52R/23.08%;2026-05:45R/44.44%;2026-06:46R/32.61%,False
PAIR:ENV_ENTRY+OPP_CONTEXT,ENV_ENTRY+OPP_CONTEXT,0.85+0.15,100,131,43,0.3282442748091603,0.2825015961447799,0.1951219512195122,3,2026-04:41R/19.51%;2026-05:48R/45.83%;2026-06:42R/30.95%,False
TRIPLE:ENV_ENTRY+OPP_CONTEXT+ST_3HEAD_ANALOG,ENV_ENTRY+OPP_CONTEXT+ST_3HEAD_ANALOG,0.30+0.60+0.10,100,128,42,0.328125,0.2729166932895488,0.2727272727272727,3,2026-04:39R/28.21%;2026-05:45R/42.22%;2026-06:44R/27.27%,False
PAIR:ENV_ENTRY+ST_3HEAD_ANALOG,ENV_ENTRY+ST_3HEAD_ANALOG,0.45+0.55,100,128,42,0.328125,0.2766294527802096,0.19148936170212766,3,2026-04:47R/19.15%;2026-05:37R/48.65%;2026-06:44R/34.09%,False
TRIPLE:ENV_ENTRY+PLAYER_COURSE+ST_3HEAD_ANALOG,ENV_ENTRY+PLAYER_COURSE+ST_3HEAD_ANALOG,0.60+0.10+0.30,100,125,41,0.328,0.280860004042958,0.18604651162790697,3,2026-04:43R/18.60%;2026-05:40R/47.50%;2026-06:42R/33.33%,False
PAIR:ENV_ENTRY+ST_3HEAD_ANALOG,ENV_ENTRY+ST_3HEAD_ANALOG,0.40+0.60,100,122,40,0.32786885245901637,0.2771485589832755,0.20454545454545456,3,2026-04:44R/20.45%;2026-05:35R/45.71%;2026-06:43R/34.88%,False
TRIPLE:ENV_ENTRY+OPP_CONTEXT+PLAYER_COURSE,ENV_ENTRY+OPP_CONTEXT+PLAYER_COURSE,0.80+0.10+0.10,100,122,40,0.32786885245901637,0.2882443340311687,0.19047619047619047,3,2026-04:42R/19.05%;2026-05:41R/48.78%;2026-06:39R/30.77%,False
TRIPLE:ENV_ENTRY+OPP_CONTEXT+PLAYER_COURSE,ENV_ENTRY+OPP_CONTEXT+PLAYER_COURSE,0.30+0.30+0.40,100,119,39,0.3277310924369748,0.28575985897564465,0.21428571428571427,3,2026-04:42R/21.43%;2026-05:42R/45.24%;2026-06:35R/31.43%,False
